Time,root.GunPointMaleVersusFemale.d0.s0
1849,1317.319
1850,1283.4117
1851,1249.8873
1852,1219.0314
1853,1192.3689
1854,1171.1344
1855,1152.6048
1856,1134.3132
1857,1113.6583
1858,1092.2639
1859,1070.0031
1860,1048.9608
1861,1029.6383
1862,1011.8249
1863,994.13778
1864,975.14319
1865,955.29012
1866,935.328
1867,918.34013
1868,909.35419
1869,906.38425
1870,907.12618
1871,909.51568
1872,911.33242
1873,912.17985
1874,912.51056
1875,912.93166
1876,913.34767
1877,914.09562
1878,914.76594
1879,915.25364
1880,915.41078
1881,915.39635
1882,915.42899
1883,915.43817
1884,915.47823
1885,915.5486
1886,915.59727
1887,915.60237
1888,915.59728
1889,915.56174
1890,915.42738
1891,915.12557
1892,914.73779
1893,914.26092
1894,913.9462
1895,913.65776
1896,913.39535
1897,913.10496
1898,912.83451
1899,912.62043
1900,912.3757
1901,912.236
1902,912.1429
1903,912.12937
1904,912.11481
1905,912.02748
1906,911.94154
1907,911.78937
1908,911.59384
1909,911.43754
1910,911.32053
1911,911.24271
1912,911.13039
1913,910.968
1914,910.82491
1915,910.65749
1916,910.54834
1917,910.29115
1918,910.07168
1919,909.82843
1920,909.64838
1921,909.57914
1922,909.58236
1923,909.72873
1924,909.89079
1925,910.21251
1926,910.46095
1927,910.7544
1928,911.00391
1929,911.11963
1930,911.23447
1931,911.3293
1932,911.3807
1933,911.49109
1934,911.57494
1935,911.70122
1936,911.75197
1937,911.79713
1938,911.85568
1939,912.01199
1940,912.19154
1941,912.32388
1942,912.46656
1943,912.57008
1944,912.67846
1945,912.81401
1946,913.03041
1947,913.26925
1948,913.43818
1949,913.55079
1950,927.37486
1951,927.28694
1952,927.16167
1953,927.16003
1954,927.1603
1955,927.15966
1956,927.15629
1957,927.19605
1958,927.27201
1959,927.28492
1960,927.33899
1961,927.26377
1962,927.11818
1963,926.96047
1964,926.75551
1965,927.1228
1966,931.80899
1967,945.89534
1968,971.56722
1969,1006.699
1970,1049.124
1971,1093.3175
1972,1134.9172
1973,1171.0871
1974,1202.7726
1975,1230.5615
1976,1255.1345
1977,1276.9426
1978,1298.7967
1979,1320.697
1980,1339.2367
1981,1355.7655
1982,1368.4506
1983,1377.1654
1984,1381.7692
1985,1382.3578
1986,1381.275
1987,1380.3736
1988,1379.4834
1989,1379.1998
1990,1379.7457
1991,1379.7716
1992,1379.7234
1993,1379.8432
1994,1379.8659
1995,1379.431
1996,1378.7211
1997,1376.6818
1998,1370.3904
1999,1357.8731
2000,1339.3385
2001,1315.176
2002,1287.1916
2003,1258.5284
2004,1231.2054
2005,1206.9007
2006,1183.924
2007,1163.7703
2008,1144.6372
2009,1122.4684
2010,1098.9512
2011,1071.9448
2012,1044.0834
2013,1015.5325
2014,986.52827
2015,957.67217
2016,931.40556
2017,910.21557
2018,897.22141
2019,894.27796
2020,896.14913
2021,901.04673
2022,905.68716
2023,909.16976
2024,911.21431
2025,912.72761
2026,913.89297
2027,914.81421
2028,915.83838
2029,916.71997
2030,917.30143
2031,917.27209
2032,916.88452
2033,916.04261
2034,915.29593
2035,914.84509
2036,914.63333
2037,914.47481
2038,914.32083
2039,913.94744
2040,913.46793
2041,913.13967
2042,912.87787
2043,912.81121
2044,912.81516
2045,912.84925
2046,912.9487
2047,913.12769
2048,913.27864
2049,913.45361
2050,913.64849
2051,913.87937
2052,913.98955
2053,914.13642
2054,914.32147
2055,914.39852
2056,914.43402
2057,914.48946
2058,914.51773
2059,914.48415
2060,914.48326
2061,914.46729
2062,914.41149
2063,914.36986
2064,914.33413
2065,914.28779
2066,914.27189
2067,914.29453
2068,914.30117
2069,914.31183
2070,914.35512
2071,914.39171
2072,914.4928
2073,914.65666
2074,914.80069
2075,914.92737
2076,914.99602
2077,915.04966
2078,915.07935
2079,915.10823
2080,915.13344
2081,915.14289
2082,915.13727
2083,915.1573
2084,915.20837
2085,915.33978
2086,915.43635
2087,915.61931
2088,915.66207
2089,915.68762
2090,915.65416
2091,915.56839
2092,915.36715
2093,915.21652
2094,914.97785
2095,914.7273
2096,914.57032
2097,914.58927
2098,914.81593
2099,914.79525
2100,831.3989
2101,831.15165
2102,830.88685
2103,830.74979
2104,830.65964
2105,830.65037
2106,830.60739
2107,830.60343
2108,830.58778
2109,830.62148
2110,830.62996
2111,830.73947
2112,830.56504
2113,830.05462
2114,829.56489
2115,831.33679
2116,837.18519
2117,851.14091
2118,871.47486
2119,893.956
2120,915.27359
2121,933.17506
2122,946.39312
2123,954.55412
2124,957.33241
2125,955.60977
2126,951.54739
2127,945.80949
2128,937.39907
2129,931.52507
2130,931.22473
2131,935.56377
2132,937.2906
2133,937.29753
2134,936.41723
2135,935.06928
2136,935.03168
2137,935.71715
2138,935.71715
2139,938.38083
2140,945.40403
2141,900.73727
2142,897.98315
2143,896.23872
2144,892.82553
2145,889.40728
2146,885.75827
2147,881.66798
2148,1201.2671
2149,1231.642
2150,1261.5717
2151,1286.1015
2152,1307.9862
2153,1327.3226
2154,1343.978
2155,1356.5307
2156,1364.3836
2157,1367.8667
2158,1367.9075
2159,1367.8167
2160,1367.3871
2161,1366.9207
2162,1366.9956
2163,1366.6449
2164,1366.3161
2165,1366.3976
2166,1366.0745
2167,1366.2665
2168,1366.262
2169,1366.6596
2170,1366.946
2171,1367.3775
2172,1368.0459
2173,1368.4861
2174,1367.396
2175,1361.763
2176,1347.5787
2177,1323.3814
2178,1289.516
2179,1248.3319
2180,1209.2128
2181,1164.9928
2182,1125.6982
2183,1089.8178
2184,1055.3648
2185,1027.4294
2186,1003.9176
2187,984.43869
2188,969.35374
2189,958.32774
2190,949.40562
2191,942.64493
2192,938.43819
2193,936.99245
2194,936.09498
2195,936.24324
2196,937.0415
2197,940.27082
2198,944.41001
2199,949.55872
2200,953.52998
2201,957.77861
2202,962.15442
2203,967.03162
2204,973.22535
2205,978.72095
2206,981.89716
2207,978.63996
2208,966.10873
2209,944.61579
2210,919.24993
2211,890.51689
2212,862.05987
2213,838.01131
2214,820.78474
2215,811.75743
2216,810.42696
2217,814.86212
2218,818.16569
2219,816.38082
2220,814.92133
2221,815.66866
2222,817.90328
2223,820.80923
2224,823.13338
2225,825.28839
2226,827.347
2227,829.36221
2228,830.45548
2229,831.19503
2230,831.86765
2231,833.0098
2232,834.35985
2233,835.90527
2234,836.84889
2235,837.28449
2236,837.38536
2237,837.39226
2238,836.83685
2239,835.84684
2240,834.87164
2241,834.30243
2242,834.03834
2243,834.0004
2244,834.0808
2245,834.03562
2246,834.03329
2247,833.79058
2248,833.32338
2249,832.9469
2250,265.89713
2251,265.90178
2252,265.96715
2253,266.16753
2254,266.03533
2255,266.08582
2256,266.12233
2257,266.18818
2258,266.23654
2259,266.27998
2260,266.25615
2261,266.50721
2262,266.58487
2263,266.5334
2264,266.53636
2265,266.58402
2266,266.65287
2267,266.60876
2268,266.86657
2269,266.9197
2270,267.03274
2271,267.11029
2272,267.12111
2273,267.60051
2274,270.21891
2275,272.98651
2276,276.49307
2277,278.34117
2278,279.07438
2279,279.84675
2280,278.86128
2281,278.2861
2282,278.91922
2283,281.19659
2284,283.47318
2285,284.9796
2286,285.66194
2287,285.90561
2288,287.30608
2289,291.04562
2290,298.57674
2291,310.9189
2292,326.17614
2293,345.75946
2294,368.89635
2295,388.57143
2296,408.23731
2297,426.09301
2298,443.03138
2299,459.26312
2300,474.91213
2301,487.05961
2302,493.44909
2303,497.33777
2304,498.66611
2305,498.84044
2306,498.9554
2307,499.20593
2308,499.53318
2309,499.44629
2310,499.36053
2311,499.49171
2312,499.54148
2313,499.35471
2314,499.16441
2315,499.48732
2316,499.17038
2317,499.12924
2318,498.89995
2319,497.86154
2320,496.41907
2321,493.63184
2322,487.84723
2323,479.69226
2324,469.59736
2325,457.35705
2326,443.88141
2327,429.56792
2328,415.70545
2329,401.92401
2330,389.08135
2331,374.97542
2332,361.26733
2333,348.28112
2334,335.79402
2335,324.50038
2336,314.93708
2337,306.51145
2338,300.55759
2339,296.42976
2340,293.21729
2341,291.15112
2342,289.90889
2343,289.23027
2344,288.9397
2345,288.55957
2346,288.47847
2347,287.78373
2348,287.28901
2349,286.69964
2350,286.61127
2351,286.71835
2352,286.96247
2353,287.31736
2354,288.13403
2355,289.25236
2356,290.83613
2357,292.33111
2358,293.36369
2359,292.27077
2360,289.69302
2361,286.67846
2362,282.76393
2363,278.70868
2364,275.1119
2365,272.46788
2366,270.43802
2367,269.10191
2368,268.59653
2369,268.45235
2370,268.32633
2371,268.37324
2372,268.62126
2373,268.98839
2374,269.52424
2375,270.17755
2376,270.30741
2377,270.3513
2378,270.40696
2379,270.27661
2380,270.11432
2381,269.92426
2382,269.88835
2383,270.06964
2384,270.06643
2385,270.49246
2386,270.64555
2387,270.99451
2388,271.3156
2389,271.71796
2390,272.13823
2391,272.43516
2392,272.89385
2393,273.04576
2394,273.00244
2395,273.01169
2396,273.27475
2397,273.2362
2398,273.33559
2399,273.48892
2400,947.08875
2401,947.11667
2402,947.12358
2403,947.17066
2404,947.25571
2405,947.4812
2406,947.68665
2407,947.9926
2408,948.21513
2409,948.49783
2410,948.7068
2411,949.10279
2412,949.39537
2413,949.73716
2414,950.15852
2415,950.8497
2416,951.85502
2417,954.89027
2418,963.34424
2419,980.13179
2420,1006.6986
2421,1040.183
2422,1078.9715
2423,1118.9181
2424,1157.0195
2425,1190.1466
2426,1218.5255
2427,1242.468
2428,1262.5746
2429,1280.24
2430,1299.099
2431,1317.1779
2432,1332.1462
2433,1346.5253
2434,1360.761
2435,1373.3312
2436,1385.2287
2437,1394.2385
2438,1402.7533
2439,1406.8971
2440,1407.3542
2441,1407.7946
2442,1407.6554
2443,1408.3477
2444,1409.4488
2445,1409.9447
2446,1410.5753
2447,1410.6133
2448,1410.5546
2449,1406.4722
2450,1395.3659
2451,1375.951
2452,1350.398
2453,1322.3336
2454,1292.3561
2455,1263.0148
2456,1235.676
2457,1211.174
2458,1192.5489
2459,1178.5812
2460,1163.3385
2461,1143.5885
2462,1119.4012
2463,1093.7292
2464,1063.9685
2465,1032.0457
2466,997.30198
2467,962.91425
2468,930.93701
2469,912.3113
2470,909.05097
2471,910.93631
2472,918.51204
2473,924.84371
2474,928.44429
2475,929.80469
2476,930.23743
2477,930.58902
2478,931.87093
2479,933.97058
2480,936.19032
2481,938.07951
2482,939.4664
2483,940.83477
2484,941.97455
2485,943.16807
2486,944.80682
2487,946.44774
2488,948.01917
2489,949.2496
2490,949.89338
2491,949.88156
2492,949.55624
2493,948.86654
2494,948.20679
2495,947.61573
2496,947.00448
2497,946.31928
2498,945.74757
2499,945.12958
2500,944.52673
2501,944.08863
2502,943.68283
2503,943.30583
2504,942.9514
2505,942.6797
2506,942.38564
2507,942.19966
2508,942.07003
2509,941.92183
2510,941.75139
2511,941.5515
2512,941.24821
2513,940.75373
2514,940.46019
2515,940.34922
2516,940.29346
2517,940.33495
2518,940.4264
2519,940.47345
2520,940.54184
2521,940.51994
2522,940.44437
2523,940.47058
2524,940.48924
2525,940.58565
2526,940.6999
2527,940.88563
2528,940.93622
2529,941.04496
2530,941.20647
2531,941.39893
2532,941.53329
2533,941.68001
2534,941.84658
2535,941.95319
2536,941.98839
2537,942.04012
2538,942.05888
2539,942.12652
2540,942.20234
2541,942.19955
2542,942.19474
2543,942.15007
2544,942.1154
2545,942.03728
2546,941.9778
2547,941.93961
2548,941.94151
2549,941.91839
2550,907.28489
2551,907.2733
2552,907.26065
2553,907.35389
2554,907.39901
2555,907.66467
2556,907.97322
2557,908.18346
2558,908.4051
2559,908.61801
2560,908.83407
2561,909.01062
2562,909.20857
2563,909.37546
2564,909.532
2565,910.9584
2566,918.19261
2567,937.12813
2568,967.47654
2569,1004.6094
2570,1046.5258
2571,1087.0547
2572,1124.5973
2573,1156.495
2574,1183.335
2575,1206.2148
2576,1226.559
2577,1244.634
2578,1262.374
2579,1281.4116
2580,1300.2704
2581,1318.2223
2582,1335.9267
2583,1352.6714
2584,1367.4764
2585,1379.0989
2586,1386.8708
2587,1389.6229
2588,1388.0007
2589,1387.0529
2590,1385.833
2591,1385.0546
2592,1385.1024
2593,1384.7192
2594,1384.208
2595,1382.7637
2596,1379.2961
2597,1372.2089
2598,1359.7351
2599,1340.3853
2600,1315.9651
2601,1288.0876
2602,1259.023
2603,1230.2469
2604,1203.2569
2605,1179.7327
2606,1162.2656
2607,1148.9407
2608,1136.9422
2609,1127.8943
2610,1116.7081
2611,1102.4117
2612,1087.1929
2613,1069.0482
2614,1049.424
2615,1025.9051
2616,1002.5537
2617,977.4325
2618,950.655
2619,924.31397
2620,902.83001
2621,891.47154
2622,890.01262
2623,894.18144
2624,901.61889
2625,908.12495
2626,912.37706
2627,914.93567
2628,916.52145
2629,917.54785
2630,918.3726
2631,919.00182
2632,919.3669
2633,919.2617
2634,918.53191
2635,917.21925
2636,915.89413
2637,914.97789
2638,914.7189
2639,914.7113
2640,914.98761
2641,915.29087
2642,915.52655
2643,915.64806
2644,915.81923
2645,915.94194
2646,916.11109
2647,916.29895
2648,916.50058
2649,916.66412
2650,916.84826
2651,916.95412
2652,916.96901
2653,916.93152
2654,916.86968
2655,916.64259
2656,916.43642
2657,916.2756
2658,916.04465
2659,915.84948
2660,915.71149
2661,915.66032
2662,915.54551
2663,915.52095
2664,915.47884
2665,915.34426
2666,915.24238
2667,915.09451
2668,915.03538
2669,915.05257
2670,915.0171
2671,915.04634
2672,915.10468
2673,915.01897
2674,914.90898
2675,914.76429
2676,914.74925
2677,914.72654
2678,914.74623
2679,914.80827
2680,914.98565
2681,915.16107
2682,915.2593
2683,915.35698
2684,915.43895
2685,915.47483
2686,915.52597
2687,915.62778
2688,915.72381
2689,915.82493
2690,915.94996
2691,916.03899
2692,916.17784
2693,916.33358
2694,916.40836
2695,916.47621
2696,916.51646
2697,916.63418
2698,916.75909
2699,916.92853
2700,286.49189
2701,286.54021
2702,286.62824
2703,286.52749
2704,286.93203
2705,286.6909
2706,286.71039
2707,286.5732
2708,286.314
2709,286.03333
2710,285.87788
2711,285.40032
2712,285.3458
2713,285.17387
2714,285.17575
2715,284.97844
2716,284.88629
2717,284.68111
2718,284.07182
2719,283.55367
2720,283.25719
2721,282.74876
2722,282.25216
2723,282.09568
2724,281.87283
2725,281.53731
2726,281.33833
2727,281.04548
2728,281.02929
2729,280.84805
2730,281.05096
2731,281.79121
2732,284.37494
2733,291.07018
2734,301.7109
2735,313.3051
2736,323.57007
2737,337.20149
2738,337.20149
2739,377.4
2740,409.22985
2741,426.32239
2742,435.95588
2743,447.0084
2744,457.46609
2745,470.78446
2746,486.67359
2747,501.89106
2748,513.77603
2749,520.31843
2750,523.12629
2751,522.50927
2752,523.96578
2753,525.24974
2754,524.84222
2755,525.14388
2756,525.81874
2757,525.84049
2758,526.33023
2759,526.45635
2760,526.71124
2761,526.57337
2762,526.42235
2763,526.46387
2764,525.99807
2765,526.16427
2766,525.71358
2767,522.96402
2768,518.16107
2769,510.40759
2770,497.80235
2771,481.85075
2772,466.82723
2773,452.86285
2774,438.27465
2775,424.15079
2776,419.51563
2777,399.72973
2778,378.02532
2779,343.28523
2780,326.83055
2781,311.65306
2782,294.74505
2783,281.1953
2784,272.37909
2785,267.61873
2786,266.52689
2787,266.4627
2788,266.24623
2789,266.0017
2790,265.67083
2791,265.38462
2792,265.35605
2793,265.73052
2794,266.49557
2795,267.41035
2796,267.85302
2797,268.33897
2798,268.389
2799,268.81695
2800,270.12008
2801,271.61925
2802,273.21745
2803,274.96659
2804,277.33318
2805,280.24097
2806,283.39102
2807,284.46091
2808,284.956
2809,284.49179
2810,283.54371
2811,282.84243
2812,282.27226
2813,281.9759
2814,281.87633
2815,281.98974
2816,281.97905
2817,282.10642
2818,281.99645
2819,282.09105
2820,282.11219
2821,282.12806
2822,282.23952
2823,282.49314
2824,282.50874
2825,282.33591
2826,282.41855
2827,282.42732
2828,282.13023
2829,282.13516
2830,281.92218
2831,281.54038
2832,281.45822
2833,281.47945
2834,281.26404
2835,281.23669
2836,280.98139
2837,280.80097
2838,280.52295
2839,279.94954
2840,279.44613
2841,279.03495
2842,278.55673
2843,278.40276
2844,278.08417
2845,278.17886
2846,278.01163
2847,277.95225
2848,277.9482
2849,277.85729
2850,256.43258
2851,256.51652
2852,256.45623
2853,256.43772
2854,256.32338
2855,256.34105
2856,256.3994
2857,256.41057
2858,256.44741
2859,256.47669
2860,256.43784
2861,256.53089
2862,256.52367
2863,256.64314
2864,256.833
2865,256.94529
2866,257.34862
2867,257.52085
2868,257.91825
2869,258.10547
2870,258.06017
2871,258.07998
2872,258.11195
2873,258.1422
2874,258.23174
2875,258.22099
2876,258.38165
2877,258.68379
2878,259.76547
2879,262.19722
2880,266.62237
2881,270.5083
2882,272.72238
2883,273.49037
2884,273.45089
2885,272.3838
2886,271.42916
2887,272.39979
2888,273.15175
2889,275.85266
2890,278.17358
2891,280.63908
2892,284.28013
2893,290.77478
2894,300.85536
2895,309.33051
2896,324.14815
2897,349.55233
2898,372.43325
2899,393.93492
2900,416.82409
2901,437.95618
2902,456.90089
2903,474.77812
2904,490.69856
2905,501.79585
2906,507.18577
2907,509.93942
2908,510.20702
2909,511.28983
2910,510.42584
2911,511.10704
2912,511.08123
2913,511.25133
2914,510.61151
2915,510.7852
2916,510.63366
2917,510.28054
2918,508.96059
2919,509.18165
2920,507.78924
2921,507.44014
2922,507.4157
2923,506.87788
2924,506.38209
2925,506.28546
2926,504.48221
2927,503.04182
2928,498.43536
2929,491.819
2930,482.87395
2931,470.95351
2932,458.44652
2933,444.79129
2934,429.44806
2935,414.05824
2936,398.92202
2937,383.32884
2938,367.40084
2939,353.86686
2940,342.42302
2941,330.16079
2942,319.15244
2943,309.97095
2944,303.12534
2945,296.95637
2946,291.83587
2947,288.46581
2948,286.47423
2949,284.87969
2950,283.651
2951,283.37493
2952,283.73445
2953,284.20955
2954,283.97012
2955,284.45074
2956,284.5271
2957,284.93053
2958,285.55146
2959,285.90658
2960,286.49339
2961,286.0832
2962,285.18676
2963,283.77199
2964,280.40883
2965,275.89301
2966,271.64282
2967,267.4804
2968,265.37308
2969,264.9083
2970,264.71401
2971,264.72763
2972,264.45067
2973,263.8769
2974,263.14653
2975,262.71932
2976,262.80236
2977,263.05411
2978,263.46581
2979,263.37402
2980,263.45748
2981,263.30788
2982,263.1941
2983,263.06693
2984,263.06553
2985,262.9605
2986,262.93359
2987,262.91923
2988,263.23213
2989,263.29948
2990,263.51299
2991,263.59194
2992,263.68264
2993,263.89169
2994,263.92796
2995,263.95181
2996,263.85632
2997,263.95072
2998,264.05395
2999,264.0478
3000,906.73538
3001,906.51458
3002,906.30382
3003,906.11522
3004,905.93885
3005,905.90025
3006,905.81686
3007,905.82441
3008,905.82773
3009,905.81861
3010,905.73966
3011,905.61507
3012,905.52412
3013,905.3387
3014,905.18357
3015,905.38428
3016,908.78966
3017,920.51559
3018,944.09973
3019,975.01558
3020,1012.0754
3021,1051.9845
3022,1091.9313
3023,1129.2775
3024,1163.9282
3025,1195.1958
3026,1223.8559
3027,1249.6589
3028,1274.6731
3029,1299.2875
3030,1323.1704
3031,1343.4482
3032,1361.026
3033,1373.6807
3034,1382.4671
3035,1389.8182
3036,1392.0569
3037,1390.283
3038,1390.117
3039,1389.9586
3040,1389.7611
3041,1389.7151
3042,1389.813
3043,1390.0069
3044,1390.3148
3045,1390.2698
3046,1390.2549
3047,1388.8651
3048,1383.0924
3049,1370.2514
3050,1347.5729
3051,1318.1716
3052,1285.328
3053,1251.4287
3054,1219.7684
3055,1196.0376
3056,1174.1289
3057,1155.7676
3058,1134.7418
3059,1109.9506
3060,1083.2824
3061,1053.0663
3062,1022.1895
3063,990.7498
3064,958.62488
3065,927.91433
3066,902.49338
3067,887.72501
3068,884.8337
3069,887.68212
3070,893.20956
3071,896.6552
3072,897.52246
3073,897.77266
3074,898.17877
3075,899.22822
3076,900.39944
3077,900.8773
3078,901.01195
3079,900.9871
3080,901.11479
3081,901.34332
3082,901.45521
3083,901.41722
3084,901.13455
3085,900.98227
3086,900.91941
3087,900.91678
3088,900.94192
3089,900.93647
3090,900.96208
3091,901.03829
3092,901.07795
3093,901.12113
3094,901.25223
3095,901.49449
3096,901.87244
3097,902.25264
3098,903.04165
3099,903.92002
3100,904.85233
