Time,root.Wine.d0.s0
1554,-0.53866081
1555,-0.53374164
1556,-0.53418884
1557,-0.54984075
1558,-0.56996464
1559,-0.57980298
1560,-0.58203897
1561,-0.57309502
1562,-0.56728145
1563,-0.55520712
1564,-0.53687202
1565,-0.52032572
1566,-0.50377941
1567,-0.48499712
1568,-0.46353164
1569,-0.43804138
1570,-0.40942075
1571,-0.37006737
1572,-0.33294998
1573,-0.29001902
1574,-0.23903851
1575,-0.17687806
1576,-0.099512903
1577,-0.042718825
1578,0.047167866
1579,0.1298994
1580,0.24930112
1581,0.36288928
1582,0.49212934
1583,0.63791572
1584,0.80248438
1585,0.98717694
1586,1.193335
1587,1.4160393
1588,1.6700475
1589,1.9169005
1590,2.1642007
1591,2.4410159
1592,2.6561179
1593,2.8877662
1594,3.0201366
1595,3.0738003
1596,3.1440103
1597,3.1283584
1598,2.9512682
1599,2.7938547
1600,2.595299
1601,2.4982572
1602,2.2907575
1603,2.0626868
1604,1.8131507
1605,1.5555649
1606,1.3189975
1607,1.084666
1608,0.78638528
1609,0.58246323
1610,0.39016832
1611,0.16567519
1612,-0.060159526
1613,-0.22964736
1614,-0.39689922
1615,-0.53284725
1616,-0.68757757
1617,-0.83023356
1618,-0.92682821
1619,-1.0274476
1620,-1.1200175
1621,-1.2291337
1622,-1.3047101
1623,-1.383864
1624,-1.4478133
1625,-1.5162345
1626,-1.5658734
1627,-1.6123819
1628,-1.6566545
1629,-1.6937719
1630,-1.7286533
1631,-1.7662179
1632,-1.7917081
1633,-1.8176456
1634,-1.839111
1635,-1.8583405
1636,-1.8789116
1637,-1.8950107
1638,1.6565184
1639,1.5244634
1640,1.4049424
1641,1.2939267
1642,1.1896256
1643,1.089801
1644,0.99355749
1645,0.90179046
1646,0.81226164
1647,0.72497105
1648,0.64260454
1649,0.56829562
1650,0.50025373
1651,0.43534534
1652,0.3740181
1653,0.3171673
1654,0.26792645
1655,0.22405734
1656,0.18690288
1657,0.15422486
1658,0.12288978
1659,0.093792911
1660,0.068277199
1661,0.051266724
1662,0.040523266
1663,0.030227453
1664,0.017693419
1665,0.0073976052
1666,0.0065023171
1667,0.019931639
1668,0.052162012
1669,0.11035574
1670,0.204361
1671,0.34536888
1672,0.55665688
1673,0.89283758
1674,1.4103141
1675,2.020453
1676,2.2389033
1677,1.7182932
1678,0.98773812
1679,0.47787152
1680,0.21376152
1681,0.10498401
1682,0.091107046
1683,0.14527198
1684,0.25225891
1685,0.38252334
1686,0.47115686
1687,0.42952596
1688,0.25002069
1689,0.038285046
1690,-0.12197153
1691,-0.22045323
1692,-0.2750658
1693,-0.30461031
1694,-0.32341136
1695,-0.33997419
1696,-0.35922289
1697,-0.37981452
1698,-0.40130143
1699,-0.42681714
1700,-0.45501872
1701,-0.47963914
1702,-0.49754491
1703,-0.50784072
1704,-0.51500302
1705,-0.52306062
1706,-0.53514701
1707,-0.54991926
1708,-0.56021508
1709,-0.56513916
1710,-0.56782502
1711,-0.56916796
1712,-0.57051089
1713,-0.57095853
1714,-0.56916796
1715,-0.56469152
1716,-0.5584245
1717,-0.55126219
1718,-0.54365224
1719,-0.53738523
1720,-0.53156585
1721,-0.52664177
1722,-0.52171769
1723,-0.51634596
1724,-0.51052658
1725,-0.5056025
1726,-0.50112606
1727,-0.49709726
1728,-0.49306846
1729,-0.48724909
1730,-0.47784857
1731,-0.4639716
1732,-0.44561819
1733,-0.42144541
1734,-0.39413913
1735,-0.37399514
1736,-0.37399514
1737,-0.39100562
1738,-0.40891138
1739,-0.42055013
1740,-0.42457892
1741,-0.42323599
1742,-0.41741662
1743,-0.40846374
1744,-0.39682499
1745,-0.38384331
1746,-0.37265221
1747,-0.36459462
1748,-0.35787996
1749,-0.35340352
1750,-0.35519409
1751,-0.3623564
1752,-0.37757629
1753,-0.39637735
1754,-0.41249253
1755,-0.42816007
1756,-0.44024646
1757,-0.44472291
1758,-0.44337997
1759,-0.43397945
1760,-0.40846374
1761,-0.35698467
1762,-0.29744801
1763,-0.25895062
1764,-0.23970192
1765,-0.24686423
1766,-0.26163648
1767,-0.27014172
1768,-0.26476999
1769,-0.25089302
1770,-0.2374637
1771,-0.22806318
1772,-0.22537731
1773,-0.23701606
1774,-0.25402653
1775,-0.27730402
1776,-0.30819146
1777,-0.33863126
1778,-0.36593755
1779,-0.36817577
1780,-0.34400299
1781,-0.30102916
1782,-0.28222811
1783,-0.34937472
1784,-0.4151784
1785,-0.47113391
1786,-0.50649779
1787,-0.52977528
1788,-0.53783287
1789,-0.53290879
1790,-0.53425172
1791,-0.55036691
1792,-0.57006324
1793,-0.57946377
1794,-0.58170199
1795,-0.57409204
1796,-0.56782502
1797,-0.5543957
1798,-0.53693758
1799,-0.52037475
1800,-0.50381192
1801,-0.48501087
1802,-0.46352396
1803,-0.43800824
1804,-0.40891138
1805,-0.36907106
1806,-0.33281189
1807,-0.2902857
1808,-0.23835899
1809,-0.17613646
1810,-0.099141683
1811,-0.042738531
1812,0.047237927
1813,0.13094737
1814,0.25002069
1815,0.36416993
1816,0.49443435
1817,0.63947103
1818,0.80330876
1819,0.98818576
1820,1.1949973
1821,1.419267
1822,1.6721859
1823,1.9183901
1824,2.1654897
1825,2.4412384
1826,2.6578981
1827,2.8884348
1828,3.0204898
1829,3.076893
1830,3.1431443
1831,3.1252386
1832,2.9488668
1833,2.7939819
1834,2.5947803
1835,2.4954033
1836,2.2881441
1837,2.0620839
1838,1.8127461
1839,1.5549032
1840,1.3180994
1841,1.0839816
1842,0.78450771
1843,0.58082966
1844,0.38834271
1845,0.1627301
1846,-0.061539582
1847,-0.22985375
1848,-0.39816792
1849,-0.53469936
1850,-0.68958421
1851,-0.83238267
1852,-0.92862614
1853,-1.0293461
1854,-1.1220084
1855,-1.2307859
1856,-1.3059901
1857,-1.3852231
1858,-1.4487886
1859,-1.5172781
1860,-1.5669666
1861,-1.6139692
1862,-1.658286
1863,-1.6958881
1864,-1.7308043
1865,-1.7679588
1866,-1.7934745
1867,-1.8194378
1868,-1.8409248
1869,-1.8601735
1870,-1.8803174
1871,-1.8964326
1872,1.6602556
1873,1.5274339
1874,1.4062397
1875,1.2939898
1876,1.1902368
1877,1.0914032
1878,0.99570002
1879,0.90357456
1880,0.81368514
1881,0.72558457
1882,0.64419217
1883,0.56995514
1884,0.50108465
1885,0.43623905
1886,0.37541835
1887,0.31862255
1888,0.26898213
1889,0.22604988
1890,0.18848415
1891,0.15494333
1892,0.12363855
1893,0.094122628
1894,0.069078812
1895,0.051637582
1896,0.04179894
1897,0.031513087
1898,0.018991179
1899,0.0082581144
1900,0.0064692704
1901,0.019885601
1902,0.052979215
1903,0.11066944
1904,0.20368933
1905,0.34366637
1906,0.55430276
1907,0.88836938
1908,1.4048981
1909,2.0157883
1910,2.2326857
1911,1.7107904
1912,0.98094206
1913,0.47380478
1914,0.21173912
1915,0.10396127
1916,0.090992151
1917,0.14421026
1918,0.24975206
1919,0.38033767
1920,0.46977988
1921,0.42640041
1922,0.24617437
1923,0.035537986
1924,-0.12366913
1925,-0.22160834
1926,-0.27572088
1927,-0.30478959
1928,-0.32357245
1929,-0.34056647
1930,-0.35979655
1931,-0.37902662
1932,-0.39959833
1933,-0.42553656
1934,-0.45415807
1935,-0.47920189
1936,-0.49709033
1937,-0.50737618
1938,-0.51453156
1939,-0.52302856
1940,-0.53555047
1941,-0.54986123
1942,-0.55925266
1943,-0.56417198
1944,-0.56685524
1945,-0.5690913
1946,-0.57043293
1947,-0.57043293
1948,-0.56819688
1949,-0.56372477
1950,-0.5570166
1951,-0.54941401
1952,-0.54270585
1953,-0.53689211
1954,-0.53152557
1955,-0.52660625
1956,-0.52168693
1957,-0.5163204
1958,-0.51005945
1959,-0.50514012
1960,-0.50066801
1961,-0.49753754
1962,-0.49351264
1963,-0.48725168
1964,-0.47830746
1965,-0.46533834
1966,-0.44610827
1967,-0.42151167
1968,-0.394679
1969,-0.37500172
1970,-0.37455451
1971,-0.39154853
1972,-0.40988418
1973,-0.42106445
1974,-0.42553656
1975,-0.42464214
1976,-0.4188284
1977,-0.40943697
1978,-0.39780948
1979,-0.38484036
1980,-0.37321288
1981,-0.36516308
1982,-0.35845491
1983,-0.35487723
1984,-0.35621886
1985,-0.36337423
1986,-0.37902662
1987,-0.39825669
1988,-0.41390908
1989,-0.42956146
1990,-0.44118895
1991,-0.44521385
1992,-0.44387222
1993,-0.434928
1994,-0.40988418
1995,-0.35845491
1996,-0.29942306
1997,-0.26096291
1998,-0.24173284
1999,-0.248441
2000,-0.26364618
2001,-0.27169598
2002,-0.26632945
2003,-0.25291312
2004,-0.23904957
2005,-0.22965814
2006,-0.22697488
2007,-0.23770794
2008,-0.25470196
2009,-0.27840414
2010,-0.30970891
2011,-0.34011926
2012,-0.36739913
2013,-0.3700824
2014,-0.345933
2015,-0.30255354
2016,-0.28332346
2017,-0.34951069
2018,-0.41659234
2019,-0.47249372
2020,-0.50737618
2021,-0.52884231
2022,-0.53823374
2023,-0.53376163
2024,-0.53420884
2025,-0.54941401
2026,-0.57088014
2027,-0.57982436
2028,-0.58206042
2029,-0.5731162
2030,-0.56461919
2031,-0.55433334
2032,-0.53599768
2033,-0.51945088
2034,-0.50469291
2035,-0.48635726
2036,-0.4635495
2037,-0.43716405
2038,-0.4067537
2039,-0.36784634
2040,-0.3334111
2041,-0.29092605
2042,-0.23860236
2043,-0.17465119
2044,-0.099519739
2045,-0.042723941
2046,0.048059894
2047,0.13124114
2048,0.25064648
2049,0.36423808
2050,0.49437648
2051,0.63927285
2052,0.80339929
2053,0.98854465
2054,1.1956033
2055,1.4187616
2056,1.6727775
2057,1.9200852
2058,2.1687345
2059,2.4442165
2060,2.6588778
2061,2.8923219
2062,3.0255908
2063,3.081045
2064,3.1449961
2065,3.1284493
2066,2.951801
2067,2.7952771
2068,2.5922433
2069,2.4925153
2070,2.2885871
2071,2.0645343
2072,1.8132017
2073,1.5520305
2074,1.3181392
2075,1.0855894
2076,0.78327479
2077,0.58068821
2078,0.39151795
2079,0.1661236
2080,-0.061506803
2081,-0.23099978
2082,-0.39736227
2083,-0.53242
2084,-0.68760222
2085,-0.83115695
2086,-0.92730732
2087,-1.0274826
2088,-1.1182664
2089,-1.2287275
2090,-1.3052006
2091,-1.3839098
2092,-1.4474137
2093,-1.515837
2094,-1.5654774
2095,-1.6115402
2096,-1.6567085
2097,-1.6942742
2098,-1.7287094
2099,-1.7667224
2100,-1.7922134
2101,-1.8177044
2102,-1.8391706
2103,-1.8579534
2104,-1.8789723
2105,-1.8955192
2106,1.716077
2107,1.5790774
2108,1.4555531
2109,1.3401141
2110,1.2323112
2111,1.129
2112,1.0301806
2113,0.93495463
2114,0.84107622
2115,0.75258795
2116,0.66948983
2117,0.59178185
2118,0.51991321
2119,0.45298553
2120,0.39099883
2121,0.33260555
2122,0.27915325
2123,0.23243863
2124,0.1924617
2125,0.15697655
2126,0.12418648
2127,0.09364231
2128,0.06579321
2129,0.046927691
2130,0.034799857
2131,0.023121203
2132,0.0078491156
2133,-0.0042787182
2134,-0.0069737924
2135,0.0038065043
2136,0.031655604
2137,0.083311193
2138,0.16730767
2139,0.29622205
2140,0.49161493
2141,0.80604025
2142,1.2974421
2143,1.8822732
2144,2.0965316
2145,1.5983921
2146,0.89991867
2147,0.41705121
2148,0.16910439
2149,0.068488285
2150,0.055911272
2151,0.1089144
2152,0.2117764
2153,0.33754652
2154,0.42693315
2155,0.39144801
2156,0.22255669
2157,0.022222845
2158,-0.12915049
2159,-0.22257973
2160,-0.27468449
2161,-0.30343195
2162,-0.32139911
2163,-0.33756956
2164,-0.3559859
2165,-0.37440224
2166,-0.39416612
2167,-0.41887096
2168,-0.44716924
2169,-0.4736708
2170,-0.49433304
2171,-0.50735923
2172,-0.51634281
2173,-0.52622475
2174,-0.53970012
2175,-0.55452303
2176,-0.56530333
2177,-0.57114265
2178,-0.57428691
2179,-0.57698198
2180,-0.57922788
2181,-0.57967706
2182,-0.57832952
2183,-0.57473609
2184,-0.5679984
2185,-0.55991318
2186,-0.55317549
2187,-0.54688699
2188,-0.54059848
2189,-0.53430997
2190,-0.52847065
2191,-0.52218214
2192,-0.51544445
2193,-0.50960513
2194,-0.50466416
2195,-0.50017237
2196,-0.49657894
2197,-0.49073961
2198,-0.48175603
2199,-0.46917901
2200,-0.45121185
2201,-0.42785454
2202,-0.40225134
2203,-0.38293664
2204,-0.38248746
2205,-0.39775955
2206,-0.41527753
2207,-0.42650701
2208,-0.4309988
2209,-0.43054962
2210,-0.42605783
2211,-0.4179726
2212,-0.40629395
2213,-0.3946153
2214,-0.38473336
2215,-0.37574978
2216,-0.36856291
2217,-0.36317276
2218,-0.36272358
2219,-0.36946127
2220,-0.38428418
2221,-0.40359888
2222,-0.4202185
2223,-0.43504141
2224,-0.4458217
2225,-0.44896596
2226,-0.44672006
2227,-0.43773648
2228,-0.41348081
2229,-0.36407112
2230,-0.30837292
2231,-0.27198942
2232,-0.2531239
2233,-0.25941241
2234,-0.27378614
2235,-0.280973
2236,-0.27558285
2237,-0.26210748
2238,-0.24818293
2239,-0.23740263
2240,-0.23336002
2241,-0.24414032
2242,-0.26075994
2243,-0.28276972
2244,-0.31331389
2245,-0.34251053
2246,-0.37035963
2247,-0.37395306
2248,-0.35149411
2249,-0.30972046
2250,-0.29085494
2251,-0.35059575
2252,-0.41662507
2253,-0.47142491
2254,-0.5037658
2255,-0.52218214
2256,-0.52891983
2257,-0.52397886
2258,-0.52532639
2259,-0.53970012
2260,-0.55766728
2261,-0.56575251
2262,-0.56710004
2263,-0.55676893
2264,-0.54598863
2265,-0.53520833
2266,-0.51634281
2267,-0.49837565
2268,-0.48130685
2269,-0.46154297
2270,-0.43683812
2271,-0.40494641
2272,-0.36946127
2273,-0.33262859
2274,-0.3002877
2275,-0.25851405
2276,-0.20730764
2277,-0.14307504
2278,-0.069409678
2279,-0.011914762
2280,0.078370223
2281,0.16371424
2282,0.2822975
2283,0.39549062
2284,0.52485418
2285,0.66993901
2286,0.83433853
2287,1.0185019
2288,1.2237767
2289,1.445222
2290,1.6940672
2291,1.937073
2292,2.1832232
2293,2.4518322
2294,2.6624972
2295,2.88529
2296,3.0146535
2297,3.0775386
2298,3.1422204
2299,3.1193123
2300,2.9585062
2301,2.8093787
2302,2.6171301
2303,2.5097763
2304,2.3018064
2305,2.0785644
2306,1.8337619
2307,1.5808741
2308,1.3414617
2309,1.1087869
2310,0.81592219
2311,0.60840148
2312,0.4130086
2313,0.18841909
2314,-0.037068787
2315,-0.20955353
2316,-0.37754649
2317,-0.51769035
2318,-0.67220794
2319,-0.81549605
2320,-0.91521379
2321,-1.0176266
2322,-1.1106067
2323,-1.219308
2324,-1.2974651
2325,-1.3783174
2326,-1.4443467
2327,-1.5144186
2328,-1.5669726
2329,-1.6141364
2330,-1.6599526
2331,-1.698582
2332,-1.733618
2333,-1.771349
2334,-1.7978506
2335,-1.823903
2336,-1.8463619
2337,-1.8656766
2338,-1.8858897
2339,-1.9029585
2340,1.7179741
2341,1.5787217
2342,1.4542929
2343,1.3392974
2344,1.2319383
2345,1.1290712
2346,1.0284501
2347,0.93277027
2348,0.83978561
2349,0.75084376
2350,0.66774152
2351,0.5895805
2352,0.5186067
2353,0.45212491
2354,0.38743993
2355,0.32769616
2356,0.27558882
2357,0.22977029
2358,0.18979137
2359,0.15520288
2360,0.12330959
2361,0.091865498
2362,0.06401502
2363,0.043800963
2364,0.030774126
2365,0.020442497
2366,0.0065172577
2367,-0.006509579
2368,-0.0083063841
2369,0.0038220501
2370,0.031672529
2371,0.082432272
2372,0.16822971
2373,0.29715048
2374,0.49210383
2375,0.80654471
2376,1.2975217
2377,1.8832801
2378,2.1011428
2379,1.6043262
2380,0.90491979
2381,0.42337603
2382,0.17766294
2383,0.077041857
2384,0.063565819
2385,0.11522396
2386,0.21854026
2387,0.34431661
2388,0.43191086
2389,0.39462715
2390,0.22482907
2391,0.023586906
2392,-0.12779392
2393,-0.22122778
2394,-0.27378433
2395,-0.30298241
2396,-0.32139967
2397,-0.33846931
2398,-0.35778497
2399,-0.37710062
2400,-0.39731468
2401,-0.42202075
2402,-0.45032043
2403,-0.4763741
2404,-0.49613896
2405,-0.509615
2406,-0.51859902
2407,-0.52848145
2408,-0.54285589
2409,-0.55767953
2410,-0.56756196
2411,-0.57340158
2412,-0.57744439
2413,-0.5801396
2414,-0.5814872
2415,-0.5819364
2416,-0.5801396
2417,-0.57564758
2418,-0.56980797
2419,-0.56217155
2420,-0.55453512
2421,-0.5473479
2422,-0.54105909
2423,-0.53477027
2424,-0.52848145
2425,-0.52219263
2426,-0.51455621
2427,-0.50871659
2428,-0.50377538
2429,-0.49928337
2430,-0.49479136
2431,-0.48850254
2432,-0.47951851
2433,-0.46649168
2434,-0.44897283
2435,-0.42696196
2436,-0.40180669
2437,-0.38338944
2438,-0.38338944
2439,-0.39956069
2440,-0.41663034
2441,-0.42830957
2442,-0.43280158
2443,-0.43190318
2444,-0.42741117
2445,-0.41977474
2446,-0.40809551
2447,-0.39551788
2448,-0.38518625
2449,-0.37665142
2450,-0.3694642
2451,-0.36497219
2452,-0.36452299
2453,-0.3703626
2454,-0.38473705
2455,-0.4040527
2456,-0.42022395
2457,-0.43504759
2458,-0.44582842
2459,-0.44942203
2460,-0.44672682
2461,-0.43774279
2462,-0.41348593
2463,-0.36317538
2464,-0.30657602
2465,-0.27019072
2466,-0.25132427
2467,-0.25761309
2468,-0.27153833
2469,-0.27737794
2470,-0.27198753
2471,-0.25896069
2472,-0.24458625
2473,-0.23470382
2474,-0.23200861
2475,-0.24189104
2476,-0.25940989
2477,-0.28276836
2478,-0.31286484
2479,-0.34296133
2480,-0.3703626
2481,-0.37440542
2482,-0.35194535
2483,-0.30972043
2484,-0.29085398
2485,-0.35059775
2486,-0.41618113
2487,-0.47098369
2488,-0.50332618
2489,-0.52129423
2490,-0.52848145
2491,-0.52443864
2492,-0.52533704
2493,-0.53926228
2494,-0.55767953
2495,-0.56531595
2496,-0.56621436
2497,-0.55723033
2498,-0.5460003
2499,-0.53477027
2500,-0.51545461
2501,-0.49748656
2502,-0.48086612
2503,-0.46110126
2504,-0.43549679
2505,-0.4036035
2506,-0.3685658
2507,-0.33083289
2508,-0.2989396
2509,-0.25761309
2510,-0.20640414
2511,-0.14261756
2512,-0.067600951
2513,-0.010103189
2514,0.080186265
2515,0.16598371
2516,0.28412364
2517,0.39642396
2518,0.52579392
2519,0.67043673
2520,0.83439519
2521,1.0181185
2522,1.2234035
2523,1.4448597
2524,1.6937172
2525,1.9353875
2526,2.1811006
2527,2.4501721
2528,2.6599491
2529,2.8845498
2530,3.0170641
2531,3.0772571
2532,3.1401453
2533,3.1208296
2534,2.958668
2535,2.8072872
2536,2.615029
2537,2.5076699
2538,2.3010373
2539,2.0768859
2540,1.8320712
2541,1.5800693
2542,1.3410942
2543,1.1075096
2544,0.81552874
2545,0.60934536
2546,0.4130444
2547,0.18709617
2548,-0.037055265
2549,-0.20954855
2550,-0.37799903
2551,-0.51814982
2552,-0.67267506
2553,-0.81641946
2554,-0.91569294
2555,-1.0181108
2556,-1.1115447
2557,-1.2198022
2558,-1.2979632
2559,-1.3788194
2560,-1.4444028
2561,-1.514029
2562,-1.5665856
2563,-1.6146501
2564,-1.6595702
2565,-1.6986507
2566,-1.7332392
2567,-1.7709722
2568,-1.7979242
2569,-1.8239779
2570,-1.846438
2571,-1.8657536
2572,-1.8859677
2573,-1.9030373
2574,1.7150876
2575,1.5795151
2576,1.4556144
2577,1.3393453
2578,1.2307077
2579,1.1279061
2580,1.0295936
2581,0.93352564
2582,0.8401512
2583,0.75036809
2584,0.66776763
2585,0.59100308
2586,0.51872767
2587,0.45183925
2588,0.38899108
2589,0.32973423
2590,0.27766002
2591,0.23187064
2592,0.19191715
2593,0.15645282
2594,0.1241309
2595,0.093155732
2596,0.066669714
2597,0.046019599
2598,0.031654302
2599,0.020431413
2600,0.0060661152
2601,-0.0060546046
2602,-0.0082991823
2603,0.0020258753
2604,0.029858639
2605,0.081932843
2606,0.16767571
2607,0.29606556
2608,0.48999708
2609,0.80199338
2610,1.2917602
2611,1.8757994
2612,2.0935234
2613,1.5979207
2614,0.89940806
2615,0.41727276
2616,0.16947137
2617,0.068465376
2618,0.055895741
2619,0.10707211
2620,0.20987377
2621,0.33646796
2622,0.42490432
2623,0.38988891
2624,0.22154558
2625,0.020880328
2626,-0.13040421
2627,-0.22377865
2628,-0.27585285
2629,-0.30413453
2630,-0.32298898
2631,-0.34004777
2632,-0.35845331
2633,-0.37685885
2634,-0.39661113
2635,-0.42085257
2636,-0.44868534
2637,-0.47517135
2638,-0.49537255
2639,-0.5083911
2640,-0.51736941
2641,-0.52724556
2642,-0.54116194
2643,-0.55597615
2644,-0.56630121
2645,-0.57303494
2646,-0.57662627
2647,-0.57842193
2648,-0.58021759
2649,-0.58066651
2650,-0.57931976
2651,-0.57527952
2652,-0.56854579
2653,-0.56136314
2654,-0.55418049
2655,-0.54744676
2656,-0.54116194
2657,-0.53532604
2658,-0.52949013
2659,-0.5227564
2660,-0.51602267
2661,-0.50973785
2662,-0.50435086
2663,-0.50031062
2664,-0.49627038
2665,-0.49043448
2666,-0.48145617
2667,-0.46843762
2668,-0.45137883
2669,-0.42803522
2670,-0.40199812
2671,-0.38314367
2672,-0.38269475
2673,-0.39885571
2674,-0.41636342
2675,-0.42713739
2676,-0.43162654
2677,-0.43072871
2678,-0.42579064
2679,-0.41860799
2680,-0.4073851
2681,-0.39436655
2682,-0.38359258
2683,-0.37596102
2684,-0.36877837
2685,-0.36339138
2686,-0.36294247
2687,-0.3696762
2688,-0.38493933
2689,-0.40379378
2690,-0.41995474
2691,-0.43521787
2692,-0.44554293
2693,-0.44958317
2694,-0.44688967
2695,-0.43746245
2696,-0.41277209
2697,-0.36339138
2698,-0.30727694
2699,-0.27136369
2700,-0.25250924
2701,-0.25789623
2702,-0.27271044
2703,-0.27944417
2704,-0.27315936
2705,-0.26058972
2706,-0.24622442
2707,-0.23545045
2708,-0.23275696
2709,-0.24308201
2710,-0.25969189
2711,-0.28258658
2712,-0.31266392
2713,-0.34229235
2714,-0.3696762
2715,-0.37371644
2716,-0.35082175
2717,-0.3090726
2718,-0.29111598
2719,-0.35082175
2720,-0.4159145
2721,-0.47023328
2722,-0.50300412
2723,-0.52140965
2724,-0.52769447
2725,-0.52320532
2726,-0.52455206
2727,-0.53846845
2728,-0.55642507
2729,-0.56405663
2730,-0.56540338
2731,-0.55597615
2732,-0.54475326
2733,-0.53353037
2734,-0.51557375
2735,-0.49761713
2736,-0.48010942
2737,-0.46035714
2738,-0.43566678
2739,-0.40244703
2740,-0.36698271
2741,-0.33062055
2742,-0.29829863
2743,-0.2569984
2744,-0.20671985
2745,-0.1416271
2746,-0.066658204
2747,-0.0091970134
2748,0.081932843
2749,0.16632897
2750,0.28394484
2751,0.39796939
2752,0.52770598
2753,0.67135896
2754,0.83476422
2755,1.0188196
2756,1.223974
2757,1.4461872
2758,1.6962332
2759,1.9381986
2760,2.1824087
2761,2.451758
2762,2.6627483
2763,2.887655
2764,3.015596
2765,3.0753017
2766,3.1435369
2767,3.1242335
2768,2.9612772
2769,2.8086459
2770,2.61651
2771,2.510566
2772,2.3049626
2773,2.0814027
2774,1.8349481
2775,1.5822086
2776,1.3429366
2777,1.1103984
2778,0.81770543
2779,0.61120427
2780,0.41502818
2781,0.18877474
2782,-0.035683031
2783,-0.20896443
2784,-0.37775668
2785,-0.51781833
2786,-0.67224528
2787,-0.81500042
2788,-0.91465967
2789,-1.0179103
2790,-1.1108358
2791,-1.2194733
2792,-1.2975846
2793,-1.3783894
2794,-1.44438
2795,-1.513513
2796,-1.5655872
2797,-1.6131723
2798,-1.6589617
2799,-1.6980173
2800,-1.7330327
2801,-1.7702927
2802,-1.7972276
2803,-1.8232647
2804,-1.8457105
2805,-1.8650139
2806,-1.8847662
2807,-1.9022739
2808,1.7017295
2809,1.5655197
2810,1.442796
