Time,root.Adiac.d0.s0
1577,1.2387052
1578,1.3254038
1579,1.409256
1580,1.5023771
1581,1.5950772
1582,1.662465
1583,1.721327
1584,1.722719
1585,1.7132868
1586,1.6652518
1587,1.586769
1588,1.4954436
1589,1.4038439
1590,1.3122748
1591,1.2204062
1592,1.1295636
1593,1.0408053
1594,0.95511323
1595,0.87023558
1596,0.78688729
1597,0.70582428
1598,0.62223574
1599,0.54743148
1600,0.46125172
1601,0.37652366
1602,0.28976794
1603,0.20349307
1604,0.12015849
1605,0.032605865
1606,-0.051873726
1607,-0.13560452
1608,-0.21944291
1609,-0.30345381
1610,-0.3854695
1611,-0.46973855
1612,-0.54848823
1613,-0.62566213
1614,-0.70624757
1615,-0.78441824
1616,-0.85688681
1617,-0.93186354
1618,-1.0043478
1619,-1.0729861
1620,-1.1323838
1621,-1.1936716
1622,-1.2498154
1623,-1.2999378
1624,-1.3335013
1625,-1.3678433
1626,-1.3928354
1627,-1.4077793
1628,-1.4118872
1629,-1.4052175
1630,-1.3878039
1631,-1.3702145
1632,-1.3334123
1633,-1.2887083
1634,-1.2370488
1635,-1.1796223
1636,-1.1172469
1637,-1.0653814
1638,-0.99543667
1639,-0.92262167
1640,-0.85316963
1641,-0.7755658
1642,-0.70139942
1643,-0.62038354
1644,-0.54274178
1645,-0.46357461
1646,-0.38307285
1647,-0.29757234
1648,-0.21259133
1649,-0.13173471
1650,-0.050451354
1651,0.028177654
1652,0.11513641
1653,0.18910402
1654,0.27562862
1655,0.36075481
1656,0.44709439
1657,0.53554309
1658,0.6191281
1659,0.70124422
1660,0.78469005
1661,0.86794731
1662,0.95273968
1663,1.0399352
1664,1.1289059
1665,1.2196797
1666,1.3009789
1667,1.3933378
1668,1.4850292
1669,1.5752831
1670,1.6648242
1671,1.712623
1672,1.7127674
1673,1.6991482
1674,1.6261729
1675,1.5358396
1676,1.4450772
1677,1.3536453
1678,1.2623028
1679,1.1765429
1680,1.0923011
1681,1.0056694
1682,0.92147396
1683,0.83725457
1684,0.76431605
1685,0.6804382
1686,0.60447566
1687,0.51996165
1688,0.43247071
1689,0.34803983
1690,0.26117154
1691,0.17553478
1692,0.090094532
1693,0.015059162
1694,-0.072543125
1695,-0.15612826
1696,-0.23885036
1697,-0.32459375
1698,-0.40546321
1699,-0.48953083
1700,-0.5588115
1701,-0.64075727
1702,-0.71756257
1703,-0.79513556
1704,-0.87227317
1705,-0.9473119
1706,-1.0198414
1707,-1.0893813
1708,-1.1502217
1709,-1.2089802
1710,-1.2649046
1711,-1.3146581
1712,-1.3570707
1713,-1.3910722
1714,-1.4154496
1715,-1.4294187
1716,-1.4322551
1717,-1.4240024
1718,-1.4048347
1719,-1.3756881
1720,-1.3374145
1721,-1.3000065
1722,-1.2466048
1723,-1.1875721
1724,-1.1237311
1725,-1.0627371
1726,-0.99128625
1727,-0.91712496
1728,-0.84629316
1729,-0.76764574
1730,-0.69237841
1731,-0.61054659
1732,-0.52943614
1733,-0.44788088
1734,-0.36690268
1735,-0.28439908
1736,-0.19821512
1737,-0.11449478
1738,-0.039804099
1739,0.045791504
1740,0.12309818
1741,0.21016834
1742,0.29414998
1743,0.38183532
1744,0.4682585
1745,0.54460617
1746,0.63089608
1747,0.70612912
1748,0.79088779
1749,0.87345444
1750,0.95759345
1751,1.0442601
1752,1.1318881
1753,1.2225554
1754,1.3029818
1755,1.3948325
1756,1.4868552
1757,1.577656
1758,1.6657382
1759,1.7092532
1760,1.6141621
1761,1.5738938
1762,1.556774
1763,1.5207057
1764,1.4602338
1765,1.4063356
1766,1.3163584
1767,1.2274604
1768,1.1369124
1769,1.0451999
1770,0.95726006
1771,0.86195671
1772,0.77126956
1773,0.68114013
1774,0.58655539
1775,0.49738386
1776,0.40892361
1777,0.31534306
1778,0.24798063
1779,0.15515228
1780,0.062671707
1781,-0.020800452
1782,-0.1063881
1783,-0.19690283
1784,-0.27854781
1785,-0.35856951
1786,-0.4461477
1787,-0.53269906
1788,-0.60782705
1789,-0.69143533
1790,-0.7579343
1791,-0.82901284
1792,-0.91877398
1793,-0.98847465
1794,-1.050745
1795,-1.1181893
1796,-1.1747929
1797,-1.2223821
1798,-1.2740688
1799,-1.3189605
1800,-1.3564908
1801,-1.3856449
1802,-1.3943634
1803,-1.4157043
1804,-1.4158458
1805,-1.4057727
1806,-1.3861497
1807,-1.355105
1808,-1.3193488
1809,-1.2852544
1810,-1.235082
1811,-1.1623363
1812,-1.1177801
1813,-1.0520933
1814,-0.98264535
1815,-0.91002898
1816,-0.84726298
1817,-0.76882262
1818,-0.69934148
1819,-0.61371911
1820,-0.52926755
1821,-0.4474872
1822,-0.36408874
1823,-0.28234098
1824,-0.19368753
1825,-0.10725337
1826,-0.021938641
1827,0.06170391
1828,0.15333302
1829,0.23880353
1830,0.33143872
1831,0.42708417
1832,0.50201332
1833,0.58555414
1834,0.67692503
1835,0.76422947
1836,0.85711995
1837,0.94799778
1838,1.0392956
1839,1.1289809
1840,1.2192925
1841,1.3066635
1842,1.3951806
1843,1.4820523
1844,1.5497403
1845,1.5841778
1846,1.5986858
1847,1.6145249
1848,1.6142165
1849,1.6019785
1850,1.5774349
1851,1.5487166
1852,1.4807899
1853,1.3950187
1854,1.3082487
1855,1.2198263
1856,1.1285828
1857,1.0383176
1858,0.9484736
1859,0.85478742
1860,0.76607699
1861,0.67422602
1862,0.58503872
1863,0.4910114
1864,0.40292861
1865,0.30958454
1866,0.22282981
1867,0.13034581
1868,0.045187436
1869,-0.038817975
1870,-0.12259002
1871,-0.21294773
1872,-0.30390253
1873,-0.38011661
1874,-0.46602478
1875,-0.5351475
1876,-0.60783449
1877,-0.67942671
1878,-0.76005724
1879,-0.8387668
1880,-0.91510642
1881,-0.97479746
1882,-1.0446819
1883,-1.1107
1884,-1.1610552
1885,-1.2119086
1886,-1.2618242
1887,-1.2914858
1888,-1.3214425
1889,-1.3514053
1890,-1.3682241
1891,-1.37383
1892,-1.365543
1893,-1.3454567
1894,-1.3479628
1895,-1.3208362
1896,-1.2856528
1897,-1.2611892
1898,-1.193557
1899,-1.1384642
1900,-1.0812475
1901,-1.0286733
1902,-0.95960403
1903,-0.89024971
1904,-0.81771662
1905,-0.7347211
1906,-0.6712824
1907,-0.61354888
1908,-0.53981722
1909,-0.44519025
1910,-0.35920579
1911,-0.28109411
1912,-0.20153367
1913,-0.11220903
1914,-0.022349567
1915,0.053949679
1916,0.12565488
1917,0.21756626
1918,0.30987631
1919,0.39633553
1920,0.48949895
1921,0.57727933
1922,0.67113752
1923,0.76001825
1924,0.85444177
1925,0.94522692
1926,1.0339985
1927,1.1234737
1928,1.1965783
1929,1.2837896
1930,1.3683816
1931,1.4525286
1932,1.5132737
1933,1.5418672
1934,1.5751855
1935,1.594554
1936,1.6523383
1937,1.6649158
1938,1.6563737
1939,1.6229214
1940,1.5709325
1941,1.4985649
1942,1.4115226
1943,1.3387397
1944,1.2527704
1945,1.1550717
1946,1.0584531
1947,0.97286638
1948,0.87682903
1949,0.79728081
1950,0.70373872
1951,0.60871128
1952,0.51774114
1953,0.4245742
1954,0.33673018
1955,0.24744619
1956,0.15126556
1957,0.062594383
1958,-0.024648843
1959,-0.11030531
1960,-0.20170089
1961,-0.28741262
1962,-0.36759809
1963,-0.44712476
1964,-0.53395131
1965,-0.60329924
1966,-0.67730705
1967,-0.75337915
1968,-0.82326029
1969,-0.89646754
1970,-0.96831551
1971,-1.0196655
1972,-1.0725219
1973,-1.1062524
1974,-1.1732723
1975,-1.2265901
1976,-1.2648084
1977,-1.3004692
1978,-1.3165327
1979,-1.335331
1980,-1.3394689
1981,-1.3342656
1982,-1.3384773
1983,-1.3069469
1984,-1.2851212
1985,-1.2629518
1986,-1.2265493
1987,-1.1901625
1988,-1.1527871
1989,-1.1032187
1990,-1.0613913
1991,-0.9958117
1992,-0.94733076
1993,-0.89515047
1994,-0.81532449
1995,-0.75868934
1996,-0.68089212
1997,-0.59410221
1998,-0.51596505
1999,-0.43316813
2000,-0.34406165
2001,-0.25354402
2002,-0.17072139
2003,-0.087636871
2004,-0.0067670705
2005,0.082172646
2006,0.16904124
2007,0.25924774
2008,0.35068386
2009,0.44323145
2010,0.53681506
2011,0.62860667
2012,0.72666399
2013,0.82044123
2014,0.90577914
2015,1.0023178
2016,1.0994986
2017,1.1969757
2018,1.2857623
2019,1.3818951
2020,1.4765092
2021,1.5635388
2022,1.5991254
2023,1.6411019
2024,1.6292323
2025,1.6134354
2026,1.5996315
2027,1.5675656
2028,1.5163764
2029,1.4640224
2030,1.4016292
2031,1.3135876
2032,1.2300896
2033,1.1337915
2034,1.052112
2035,0.95558948
2036,0.86919295
2037,0.79232031
2038,0.69994425
2039,0.62012383
2040,0.52470145
2041,0.43773085
2042,0.34253827
2043,0.25920839
2044,0.16963457
2045,0.081378298
2046,-0.010158712
2047,-0.094583529
2048,-0.184625
2049,-0.27771102
2050,-0.36404783
2051,-0.43650216
2052,-0.5313633
2053,-0.60780459
2054,-0.68280352
2055,-0.76210542
2056,-0.82544966
2057,-0.89662004
2058,-0.96224478
2059,-1.0234147
2060,-1.0889195
2061,-1.147563
2062,-1.1803551
2063,-1.2318536
2064,-1.2584765
2065,-1.2930415
2066,-1.3258009
2067,-1.3493006
2068,-1.3688262
2069,-1.3927312
2070,-1.3647435
2071,-1.3511706
2072,-1.3379815
2073,-1.3021881
2074,-1.2643188
2075,-1.2080138
2076,-1.1779826
2077,-1.1308935
2078,-1.0740378
2079,-1.0035462
2080,-0.93740574
2081,-0.86150337
2082,-0.78632087
2083,-0.73332812
2084,-0.65051832
2085,-0.57155015
2086,-0.50821047
2087,-0.41697602
2088,-0.34337407
2089,-0.25714412
2090,-0.1718613
2091,-0.079202798
2092,0.0072896673
2093,0.099374136
2094,0.19215345
2095,0.28396551
2096,0.37440211
2097,0.4674756
2098,0.56524602
2099,0.65539975
2100,0.74182063
2101,0.83120916
2102,0.92288758
2103,1.0161428
2104,1.1125377
2105,1.2103092
2106,1.2960922
2107,1.3922788
2108,1.472109
2109,1.5301002
2110,1.6011947
2111,1.6416797
2112,1.7199657
2113,1.7133247
2114,1.6707155
2115,1.6014456
2116,1.5139086
2117,1.4240269
2118,1.3348627
2119,1.2450349
2120,1.1559863
2121,1.0689925
2122,0.98362994
2123,0.89723388
2124,0.81300999
2125,0.72857063
2126,0.64481192
2127,0.55931614
2128,0.48232925
2129,0.39701391
2130,0.31087859
2131,0.2250787
2132,0.13965257
2133,0.05464581
2134,-0.029889807
2135,-0.11389541
2136,-0.19978423
2137,-0.27342
2138,-0.35456799
2139,-0.43863193
2140,-0.51640059
2141,-0.59800527
2142,-0.6757418
2143,-0.75566435
2144,-0.82337436
2145,-0.89585151
2146,-0.97034722
2147,-1.0423738
2148,-1.1061308
2149,-1.1711328
2150,-1.2315978
2151,-1.2827758
2152,-1.3277842
2153,-1.3675051
2154,-1.3977251
2155,-1.417263
2156,-1.4330932
2157,-1.4288875
2158,-1.4127087
2159,-1.3927735
2160,-1.362149
2161,-1.3197023
2162,-1.2739513
2163,-1.213486
2164,-1.153513
2165,-1.0863806
2166,-1.02068
2167,-0.9451478
2168,-0.87152393
2169,-0.79576751
2170,-0.71822846
2171,-0.63918249
2172,-0.56620982
2173,-0.48489084
2174,-0.41010173
2175,-0.32709046
2176,-0.25093656
2177,-0.16664546
2178,-0.081810011
2179,0.0035016496
2180,0.087419309
2181,0.16590637
2182,0.25325542
2183,0.33146728
2184,0.41706533
2185,0.50307111
2186,0.58905359
2187,0.67385433
2188,0.75896824
2189,0.84434134
2190,0.9301888
2191,1.0173837
2192,1.0980498
2193,1.1872659
2194,1.2768408
2195,1.3668401
2196,1.4568496
2197,1.5454141
2198,1.6330148
2199,1.6849807
2200,1.7121565
2201,1.6980642
2202,1.6604643
2203,1.5751555
2204,1.487593
2205,1.3977335
2206,1.3078922
2207,1.2180704
2208,1.1290346
2209,1.04877
2210,0.96110133
2211,0.87612143
2212,0.79079368
2213,0.70682304
2214,0.6228831
2215,0.54496297
2216,0.4647322
2217,0.38259003
2218,0.30579034
2219,0.2199067
2220,0.13510014
2221,0.049288172
2222,-0.035349891
2223,-0.11946453
2224,-0.20049901
2225,-0.28583364
2226,-0.36790643
2227,-0.44176096
2228,-0.52200315
2229,-0.60438576
2230,-0.68229985
2231,-0.75862629
2232,-0.82804741
2233,-0.9029818
2234,-0.97308181
2235,-1.0450195
2236,-1.1103954
2237,-1.1734736
2238,-1.2332798
2239,-1.2819398
2240,-1.3294161
2241,-1.3687932
2242,-1.3986766
2243,-1.4177728
2244,-1.425232
2245,-1.4285183
2246,-1.4042317
2247,-1.3841747
2248,-1.3512826
2249,-1.3114725
2250,-1.2584326
2251,-1.2052169
2252,-1.1521734
2253,-1.0839689
2254,-1.0172017
2255,-0.94718197
2256,-0.87045275
2257,-0.80461796
2258,-0.72974597
2259,-0.64817182
2260,-0.57175548
2261,-0.49830341
2262,-0.41921698
2263,-0.33394894
2264,-0.25294854
2265,-0.16881372
2266,-0.084121825
2267,0.0010598181
2268,0.086145054
2269,0.17093026
2270,0.25734852
2271,0.3425267
2272,0.42943315
2273,0.51442383
2274,0.59933873
2275,0.6780619
2276,0.76338796
2277,0.84839235
2278,0.93415097
2279,1.0206019
2280,1.1082552
2281,1.1970391
2282,1.2865677
2283,1.3766078
2284,1.4666559
2285,1.5534433
2286,1.6359366
2287,1.7024139
2288,1.0599036
2289,0.90368367
2290,0.78508964
2291,0.69105262
2292,0.60489196
2293,0.52732736
2294,0.45808082
2295,0.39739723
2296,0.34585917
2297,0.30378961
2298,0.27090909
2299,0.24734938
2300,0.23377404
2301,0.22997394
2302,0.21908909
2303,0.19385611
2304,0.1275572
2305,0.12809789
2306,0.090162427
2307,0.11434265
2308,0.075283429
2309,0.046287183
2310,-0.01935536
2311,-0.075432904
2312,-0.068868685
2313,-0.103527
2314,-0.12831144
2315,-0.19129037
2316,-0.2044062
2317,-0.19928034
2318,-0.24405334
2319,-0.26764506
2320,-0.30704647
2321,-0.32124811
2322,-0.32078067
2323,-0.32343474
2324,-0.34809712
2325,-0.38109116
2326,-0.34466988
2327,-0.35665224
2328,-0.36377563
2329,-0.36253318
2330,-0.40995811
2331,-0.3983509
2332,-0.43525086
2333,-0.39944171
2334,-0.35500666
2335,-0.36499985
2336,-0.32246833
2337,-0.29870975
2338,-0.32598014
2339,-0.28356226
2340,-0.2608136
2341,-0.26164409
2342,-0.25135318
2343,-0.23084024
2344,-0.20020456
2345,-0.2065742
2346,-0.14897399
2347,-0.13868785
2348,-0.12095864
2349,-0.078496698
2350,-0.08296919
2351,-0.069981116
2352,-0.021682155
2353,-0.0012226807
2354,0.035777631
2355,0.027627566
2356,0.029789939
2357,0.10137675
2358,0.14703699
2359,0.17720776
2360,0.21693706
2361,0.26655828
2362,0.32518407
2363,0.39258879
2364,0.47687633
2365,0.62498663
2366,0.73923973
2367,0.88525065
2368,1.0497989
2369,1.2277971
2370,1.3250144
2371,1.4015872
2372,1.4703037
2373,1.5098169
2374,1.5253675
2375,1.5148949
2376,1.5593314
2377,1.518555
2378,1.5297002
2379,1.4288333
2380,1.2880231
2381,1.1481594
2382,1.0092282
2383,0.85129275
2384,0.69896846
2385,0.54183007
2386,0.34734651
2387,0.18311651
2388,0.025741755
2389,-0.15269787
2390,-0.31127942
2391,-0.45494179
2392,-0.54162676
2393,-0.5844248
2394,-0.42485456
2395,-0.21037645
2396,-0.14190701
2397,-0.21760665
2398,-0.38362415
2399,-0.54549214
2400,-0.65609309
2401,-0.79837649
2402,-0.86282962
2403,-1.0037317
2404,-1.1387783
2405,-1.2675215
2406,-1.3889347
2407,-1.4735625
2408,-1.5510889
2409,-1.7056719
2410,-1.7341406
2411,-1.811356
2412,-1.8665951
2413,-1.8721722
2414,-1.9166089
2415,-1.9500215
2416,-1.9721675
2417,-1.9823621
2418,-1.9805043
2419,-1.9671346
2420,-1.9423532
2421,-1.9056368
2422,-1.8577214
2423,-1.7992309
2424,-1.7305517
2425,-1.651341
2426,-1.5628776
2427,-1.4657006
2428,-1.3601933
2429,-1.301547
2430,-1.1793296
2431,-1.0504256
2432,-0.91510095
2433,-0.77372786
2434,-0.57848975
2435,-0.42817638
2436,-0.31176092
2437,-0.18399328
2438,-0.050562482
2439,0.088191186
2440,0.19251517
2441,0.34295539
2442,0.46080966
2443,0.5857361
2444,0.75133794
2445,0.84752116
2446,0.97959783
2447,1.1781958
2448,1.3591291
2449,1.475394
2450,1.5929782
2451,1.7217103
2452,1.8235043
2453,1.864247
2454,1.9073366
2455,1.9050257
2456,1.9046406
2457,1.8389321
2458,1.8014674
2459,1.7218383
2460,1.5849688
2461,1.4537233
2462,1.2691106
2463,1.2110635
2464,1.1542633
2465,1.2492409
2466,1.3296473
2467,1.4178825
2468,1.498973
2469,1.5883012
2470,1.6642755
2471,1.7158433
2472,1.7262463
2473,1.6923191
2474,1.6139817
2475,1.526536
2476,1.4379856
2477,1.3495559
2478,1.2619937
2479,1.1728162
2480,1.0848921
2481,0.99634292
2482,0.90993206
2483,0.82146782
2484,0.73404772
2485,0.64595471
2486,0.55924794
2487,0.4792517
2488,0.39298209
2489,0.30579449
2490,0.21979403
2491,0.13527321
2492,0.055463829
2493,-0.028702265
2494,-0.11255449
2495,-0.19604901
2496,-0.28093586
2497,-0.36174479
2498,-0.44380944
2499,-0.51809898
2500,-0.59883017
2501,-0.67166442
2502,-0.75054993
2503,-0.8213441
2504,-0.89434154
2505,-0.96850316
2506,-1.0403975
2507,-1.1094772
2508,-1.1709583
2509,-1.2309976
2510,-1.2860528
2511,-1.3362763
2512,-1.3699997
2513,-1.4070265
2514,-1.4256314
2515,-1.4386668
2516,-1.4383122
2517,-1.4173173
2518,-1.3914576
2519,-1.3547548
2520,-1.308911
2521,-1.2613004
2522,-1.2047179
2523,-1.1420787
2524,-1.0780462
2525,-1.0144405
2526,-0.9398197
2527,-0.87029016
2528,-0.79512334
2529,-0.72258656
2530,-0.64566763
2531,-0.56646065
2532,-0.48797894
2533,-0.40873152
2534,-0.32854884
2535,-0.24840122
2536,-0.16746899
2537,-0.083805237
2538,-0.0020872839
2539,0.07415987
2540,0.15277225
2541,0.23453776
2542,0.31775089
2543,0.40209034
2544,0.48651381
2545,0.57080877
2546,0.65615045
2547,0.74155797
2548,0.8272698
2549,0.91291676
2550,0.99917288
2551,1.0858126
2552,1.1726684
2553,1.2600619
2554,1.3478407
2555,1.4361416
2556,1.5247338
2557,1.6143113
2558,1.6979825
2559,1.7384989
2560,1.7517854
2561,1.6920473
2562,1.6073547
2563,1.5198772
2564,1.4313403
2565,1.3432056
2566,1.2627287
2567,1.1752575
2568,1.0876483
2569,0.99927993
2570,0.91179312
2571,0.82434554
2572,0.73690879
2573,0.64948396
2574,0.56304881
2575,0.47586032
2576,0.38972755
2577,0.30368243
2578,0.21773518
2579,0.13189757
2580,0.054974673
2581,-0.029003761
2582,-0.11429469
2583,-0.1964387
2584,-0.27876008
2585,-0.3611024
2586,-0.44286945
2587,-0.52396586
2588,-0.60427311
2589,-0.68167731
2590,-0.75900368
2591,-0.83569137
2592,-0.91073164
2593,-0.98376052
2594,-1.0543078
2595,-1.113855
2596,-1.1748563
2597,-1.2389443
2598,-1.2922782
2599,-1.3341429
2600,-1.3719902
2601,-1.4063984
2602,-1.4248681
2603,-1.4322414
2604,-1.4290946
2605,-1.4128719
2606,-1.3845927
2607,-1.3457876
2608,-1.2982361
2609,-1.2491745
2610,-1.1935634
2611,-1.1384607
2612,-1.0735926
2613,-1.0091902
2614,-0.94129601
2615,-0.86725419
2616,-0.79139745
2617,-0.71457239
2618,-0.63805668
2619,-0.56062694
2620,-0.47979128
2621,-0.40856747
2622,-0.32711261
2623,-0.24595482
2624,-0.1641962
2625,-0.082956847
2626,-3.3973552e-05
2627,0.082822407
2628,0.16633359
2629,0.2497302
2630,0.3270067
2631,0.41137773
2632,0.48868798
2633,0.57352606
2634,0.65865232
2635,0.74397823
2636,0.82971478
2637,0.91582701
2638,1.0021214
2639,1.0889343
2640,1.5665914
2641,1.5438951
2642,1.5224411
2643,1.481869
2644,1.4160803
2645,1.3687482
2646,1.3009839
2647,1.2155014
2648,1.1398963
2649,1.0386128
2650,0.93401025
2651,0.83812271
2652,0.73815704
2653,0.64041851
2654,0.54524841
2655,0.4435623
2656,0.35328302
2657,0.25574514
2658,0.16032575
2659,0.067109076
2660,-0.023658757
2661,-0.11178378
2662,-0.20795426
2663,-0.2929284
2664,-0.37111514
2665,-0.45494946
2666,-0.55122976
2667,-0.61125869
2668,-0.68465759
2669,-0.75625173
2670,-0.83830602
2671,-0.90295216
2672,-0.96012767
2673,-1.0319181
2674,-1.0724535
2675,-1.11856
2676,-1.1740874
2677,-1.2238497
2678,-1.257172
2679,-1.2805357
2680,-1.3096722
2681,-1.3317241
2682,-1.3459644
2683,-1.3497224
2684,-1.3270807
2685,-1.3182234
2686,-1.301697
2687,-1.2777715
2688,-1.2467084
2689,-1.2087437
2690,-1.1868346
2691,-1.1357573
2692,-1.0791284
2693,-1.0170511
2694,-0.9703938
2695,-0.89841427
2696,-0.82247785
2697,-0.76099256
2698,-0.69492671
2699,-0.60765974
2700,-0.53398751
2701,-0.45665295
2702,-0.36088148
2703,-0.29477305
2704,-0.21153495
2705,-0.12323186
2706,-0.045221784
2707,0.048340605
2708,0.14400081
2709,0.23038638
2710,0.33013507
2711,0.41962078
2712,0.51503069
2713,0.60874679
2714,0.70898923
2715,0.80641826
2716,0.90437803
2717,0.99781627
2718,1.1005133
2719,1.1815092
2720,1.2773399
2721,1.3772808
2722,1.4563898
2723,1.5071705
2724,1.5457025
2725,1.5795761
2726,1.5964455
2727,1.5921581
2728,1.5909997
2729,1.5929258
2730,1.5737197
2731,1.5576301
2732,1.509333
2733,1.4384549
2734,1.3347279
2735,1.2348136
2736,1.1350283
2737,1.0372316
2738,0.93386463
2739,0.83250815
2740,0.73333666
2741,0.63651806
2742,0.54219762
2743,0.44132313
2744,0.35197287
2745,0.25534605
2746,0.16072143
2747,0.06852086
2748,-0.022197078
2749,-0.11613958
2750,-0.19456081
2751,-0.28317244
2752,-0.36907286
2753,-0.45199274
2754,-0.53166714
2755,-0.60783178
2756,-0.68012412
2757,-0.7661248
2758,-0.83042497
2759,-0.88997667
2760,-0.96396928
2761,-1.0133722
2762,-1.0777357
2763,-1.1042797
2764,-1.1585387
2765,-1.2069787
2766,-1.2259719
2767,-1.2609753
2768,-1.2890367
2769,-1.309732
2770,-1.3230507
2771,-1.32853
2772,-1.3265094
2773,-1.3165189
2774,-1.2991921
2775,-1.2742465
2776,-1.242358
2777,-1.2035408
2778,-1.1583836
2779,-1.107148
2780,-1.0561653
2781,-1.0089887
2782,-0.94854718
2783,-0.88917772
2784,-0.82064432
2785,-0.75076497
2786,-0.67541994
2787,-0.59658826
2788,-0.51558208
2789,-0.43099564
2790,-0.35852671
2791,-0.26800747
2792,-0.18894934
2793,-0.093468997
2794,-0.008784269
2795,0.069786783
2796,0.15895024
2797,0.25063684
2798,0.34449783
2799,0.44055673
2800,0.53845073
2801,0.62921427
2802,0.72259444
2803,0.82642037
2804,0.92282243
2805,1.0172383
2806,1.1197084
2807,1.219549
2808,1.3052364
2809,1.3874023
2810,1.4559727
2811,1.50261
2812,1.5519148
2813,1.5784319
2814,1.595755
2815,1.5894676
2816,1.4242967
2817,1.3227454
2818,1.2218151
2819,1.1222208
2820,1.0237222
2821,0.92663862
2822,0.83271906
2823,0.74123753
2824,0.65083079
2825,0.56268603
2826,0.47703836
2827,0.38937477
2828,0.30872651
2829,0.22543159
2830,0.1442904
2831,0.065624244
2832,-0.01043445
2833,-0.09025087
2834,-0.16233273
2835,-0.22965651
2836,-0.30313592
2837,-0.36482079
2838,-0.43064671
2839,-0.49460406
2840,-0.55499191
2841,-0.61135512
2842,-0.66381018
2843,-0.71969033
2844,-0.75611787
2845,-0.80647974
2846,-0.84391232
2847,-0.87999118
2848,-0.91936341
2849,-0.9345794
2850,-0.97107103
2851,-0.98289094
2852,-0.98793619
2853,-1.0056576
2854,-1.0169941
2855,-1.0017663
2856,-1.0195936
2857,-1.0128156
2858,-0.99872225
2859,-0.97821622
2860,-0.97031778
2861,-0.93745602
2862,-0.91683396
2863,-0.89265569
2864,-0.85754363
2865,-0.81938042
2866,-0.77604193
2867,-0.72780376
2868,-0.69002912
2869,-0.6321496
2870,-0.57343372
