Time,root.DistalPhalanxOutlineAgeGroup.d0.s0
1568,-0.66512357
1569,-0.93507964
1570,-0.060710854
1571,0.034869533
1572,-0.056427418
1573,-0.34565895
1574,-0.64863732
1575,-0.89339085
1576,-1.1473089
1577,-1.4804158
1578,-1.5811264
1579,-1.4734976
1580,-1.3264661
1581,-1.0166641
1582,-0.76553527
1583,-0.43097901
1584,-0.19832868
1585,-0.042033082
1586,-0.12267125
1587,-0.37444762
1588,-0.6720966
1589,-0.86056778
1590,-1.1414317
1591,-1.3230792
1592,-1.3818918
1593,-1.4180819
1594,-1.2121582
1595,-1.0371848
1596,-0.85439166
1597,-0.59823224
1598,-0.38425968
1599,-0.18886528
1600,-0.96287236
1601,-0.88815627
1602,-0.67363785
1603,-0.39829163
1604,-0.061633698
1605,0.24908653
1606,0.59101911
1607,0.97993959
1608,1.3176621
1609,1.5905888
1610,1.774282
1611,1.9183427
1612,1.9742346
1613,1.9706537
1614,1.8464817
1615,1.7562804
1616,1.5670706
1617,1.3340184
1618,1.0121198
1619,0.74408063
1620,0.50430198
1621,0.19246876
1622,0.037471584
1623,-0.09265249
1624,-0.31394568
1625,-0.64828084
1626,-0.84958844
1627,-0.89797969
1628,-0.72512614
1629,-0.44513436
1630,-0.17728879
1631,0.12646309
1632,0.47555758
1633,0.79160084
1634,0.86055837
1635,1.0096034
1636,1.0197172
1637,0.94659802
1638,0.92506391
1639,0.91170793
1640,1.0070387
1641,1.1180482
1642,1.240962
1643,0.96072826
1644,0.73353134
1645,0.35714419
1646,0.027599769
1647,-0.29352457
1648,-0.58924351
1649,-0.81513387
1650,-0.17230449
1651,-0.032744122
1652,-0.16238428
1653,-0.39364607
1654,-0.72493258
1655,-1.0507025
1656,-1.3615679
1657,-1.5860162
1658,-1.6069551
1659,-1.4243313
1660,-1.1538242
1661,-0.91588445
1662,-0.6296502
1663,-0.40182419
1664,-0.19393538
1665,-0.12972019
1666,-0.28491093
1667,-0.52338302
1668,-0.80753644
1669,-1.0849151
1670,-1.3014659
1671,-1.4546243
1672,-1.4960278
1673,-1.399797
1674,-1.2597527
1675,-1.1055782
1676,-0.90243169
1677,-0.72628753
1678,-0.51167233
1679,-0.24072972
1680,-0.90117739
1681,-0.8865697
1682,-0.69501417
1683,-0.40222735
1684,-0.11450452
1685,0.20983492
1686,0.54727259
1687,0.88461288
1688,1.1310933
1689,1.3294171
1690,1.4509044
1691,1.5110394
1692,1.5012522
1693,1.3758208
1694,1.3291249
1695,1.0750485
1696,0.83923165
1697,0.69982558
1698,0.43386821
1699,0.22249492
1700,-0.086068213
1701,-0.33741789
1702,-0.61481795
1703,-0.84337963
1704,-0.90843254
1705,-0.78855209
1706,-0.59061787
1707,-0.32505004
1708,-0.057339753
1709,0.25541092
1710,0.53344398
1711,0.90292118
1712,1.2507303
1713,1.5023721
1714,1.6055024
1715,1.5118671
1716,1.4117558
1717,1.4548971
1718,1.5053911
1719,1.562848
1720,1.5896288
1721,1.6747916
1722,1.3149068
1723,0.9490328
1724,0.61247159
1725,0.25151553
1726,-0.076719291
1727,-0.4189775
1728,-0.70377879
1729,-0.92498793
1730,-0.12745667
1731,-0.1601779
1732,-0.11133952
1733,-0.42116865
1734,-0.68327933
1735,-0.97285246
1736,-1.2725536
1737,-1.522087
1738,-1.616443
1739,-1.5282515
1740,-1.2655906
1741,-1.0457448
1742,-0.72301225
1743,-0.45028665
1744,-0.11474798
1745,-0.08874629
1746,-0.28137305
1747,-0.40266558
1748,-0.67641371
1749,-0.97056392
1750,-1.1997586
1751,-1.3946739
1752,-1.4453139
1753,-1.4664464
1754,-1.3083911
1755,-1.1373351
1756,-0.973242
1757,-0.72612856
1758,-0.44926411
1759,-0.21938774
1760,-0.7732925
1761,-0.74362561
1762,-0.52300708
1763,-0.24120473
1764,0.052689029
1765,0.32768584
1766,0.49068851
1767,0.75921014
1768,0.97388209
1769,1.2722027
1770,1.3625249
1771,1.4004509
1772,1.3913989
1773,1.3757395
1774,1.1960203
1775,1.05317
1776,0.92974517
1777,0.75015811
1778,0.44866593
1779,0.25645889
1780,0.068810898
1781,-0.26307497
1782,-0.61088448
1783,-0.85707336
1784,-0.94488469
1785,-0.7552545
1786,-0.64636581
1787,-0.40579316
1788,-0.11619416
1789,0.25104088
1790,0.58926978
1791,0.91923952
1792,1.3260524
1793,1.507886
1794,1.4581328
1795,1.4182907
1796,1.2338803
1797,1.3701233
1798,1.3878309
1799,1.3912667
1800,1.4565471
1801,1.4935481
1802,1.5122468
1803,1.3638463
1804,1.0109492
1805,0.56297263
1806,0.21760783
1807,-0.1353554
1808,-0.43856548
1809,-0.68680263
1810,-0.17096888
1811,-0.2318884
1812,-0.39733578
1813,-0.70034764
1814,-0.89830306
1815,-1.2209387
1816,-1.3470064
1817,-1.5939882
1818,-1.6564538
1819,-1.5779984
1820,-1.3690088
1821,-1.0128741
1822,-0.68032745
1823,-0.34626117
1824,-0.12584086
1825,-0.035320522
1826,-0.17612259
1827,-0.36370451
1828,-0.68204536
1829,-0.90874263
1830,-1.1925933
1831,-1.4352803
1832,-1.5903541
1833,-1.6518881
1834,-1.4668633
1835,-1.2036936
1836,-0.98069639
1837,-0.71574271
1838,-0.42700267
1839,-0.27926291
1840,-0.94485512
1841,-0.87005447
1842,-0.65454252
1843,-0.4076041
1844,-0.39163606
1845,-0.024484332
1846,0.33207866
1847,0.70896976
1848,0.99203446
1849,1.0947509
1850,1.2331972
1851,1.4032965
1852,1.4614496
1853,1.4931026
1854,1.3438976
1855,1.23835
1856,1.1142296
1857,0.88999754
1858,0.69430408
1859,0.38020928
1860,0.11384875
1861,-0.26355198
1862,-0.57781664
1863,-0.92633899
1864,-1.0729958
1865,-1.039361
1866,-0.83647628
1867,-0.55981013
1868,-0.21496836
1869,0.14720044
1870,0.51435217
1871,0.87674746
1872,1.2471268
1873,1.4860245
1874,1.3755506
1875,1.3843274
1876,1.3635463
1877,1.4556739
1878,1.4062976
1879,1.5307011
1880,1.6953644
1881,1.6074836
1882,1.4830235
1883,1.0422036
1884,0.60647984
1885,0.25597565
1886,-0.14158331
1887,-0.46649334
1888,-0.74208363
1889,-0.9562366
1890,0.11464149
1891,0.19283959
1892,-0.034506827
1893,-0.43014056
1894,-0.70482487
1895,-0.95057417
1896,-1.2498334
1897,-1.4642129
1898,-1.5866345
1899,-1.5019813
1900,-1.2641593
1901,-1.1103678
1902,-0.85855974
1903,-0.47674233
1904,-0.17884208
1905,0.11900155
1906,0.012491313
1907,-0.21910193
1908,-0.55539343
1909,-0.94343952
1910,-1.1950777
1911,-1.4539639
1912,-1.566816
1913,-1.4792749
1914,-1.3572496
1915,-1.0927577
1916,-0.87515065
1917,-0.55998
1918,-0.26683618
1919,0.05654499
1920,-0.98845456
1921,-0.86296004
1922,-0.62890918
1923,-0.33447972
1924,-0.0051012876
1925,0.29777492
1926,0.46630763
1927,0.78737339
1928,0.98249771
1929,1.1831638
1930,1.4664203
1931,1.5048106
1932,1.4678058
1933,1.3985335
1934,1.2729943
1935,1.1862475
1936,0.92095712
1937,0.71921842
1938,0.46326859
1939,0.27028947
1940,0.028596316
1941,-0.2671739
1942,-0.46699085
1943,-0.66569052
1944,-0.87869155
1945,-0.93558419
1946,-0.7587835
1947,-0.48933674
1948,-0.20111944
1949,0.15270539
1950,0.5148429
1951,0.84569616
1952,1.2152972
1953,1.4169018
1954,1.5056597
1955,1.4307563
1956,1.4032261
1957,1.4293261
1958,1.4928332
1959,1.4237844
1960,1.3926342
1961,1.6132328
1962,1.5519604
1963,1.2640112
1964,0.86589685
1965,0.47216225
1966,0.1107845
1967,-0.26185557
1968,-0.60875319
1969,-0.86662477
1970,-0.033659336
1971,-0.12921037
1972,-0.39012099
1973,-0.68674034
1974,-0.81107288
1975,-0.95533795
1976,-1.2293433
1977,-1.5229236
1978,-1.6412451
1979,-1.4828351
1980,-1.255488
1981,-0.96003059
1982,-0.89554035
1983,-0.61885353
1984,-0.27486088
1985,-0.088987762
1986,-0.1507518
1987,-0.36518297
1988,-0.61769154
1989,-0.91247853
1990,-1.1736126
1991,-1.4098534
1992,-1.6373345
1993,-1.6191897
1994,-1.392647
1995,-1.1366972
1996,-0.89567442
1997,-0.62573606
1998,-0.24228057
1999,-0.1420816
2000,-1.0384916
2001,-0.90689775
2002,-0.65929128
2003,-0.36650369
2004,-0.067119039
2005,0.26707374
2006,0.48108732
2007,0.77057639
2008,1.090924
2009,1.3533739
2010,1.4304986
2011,1.4831448
2012,1.4687355
2013,1.3313692
2014,1.1748194
2015,0.94956484
2016,0.78997693
2017,0.54432354
2018,0.32058799
2019,0.090255379
2020,-0.18239385
2021,-0.49171747
2022,-0.81597127
2023,-1.0586734
2024,-1.102509
2025,-0.90945845
2026,-0.61237409
2027,-0.29714783
2028,0.032791581
2029,0.34871226
2030,0.67682881
2031,1.0230872
2032,1.3728178
2033,1.5101407
2034,1.5744185
2035,1.54994
2036,1.5018944
2037,1.4229467
2038,1.5156093
2039,1.6144349
2040,1.7212029
2041,1.7274094
2042,1.3470806
2043,0.99708965
2044,0.66728044
2045,0.28265494
2046,0.0010649682
2047,-0.33234658
2048,-0.65239042
2049,-0.93797334
2050,-0.10891484
2051,-0.15518101
2052,-0.36476762
2053,-0.60903216
2054,-0.79748217
2055,-1.0417467
2056,-1.3096652
2057,-1.4845738
2058,-1.4041072
2059,-1.3742034
2060,-1.2619233
2061,-1.018006
2062,-0.78237839
2063,-0.60430138
2064,-0.26667987
2065,-0.024976028
2066,-0.085998761
2067,-0.2021416
2068,-0.46593689
2069,-0.80980824
2070,-1.0025116
2071,-1.2096677
2072,-1.3890468
2073,-1.4325352
2074,-1.3833612
2075,-1.1926543
2076,-0.96362372
2077,-0.68533228
2078,-0.35560987
2079,-0.21629054
2080,-0.91315801
2081,-0.79148902
2082,-0.5916977
2083,-0.29285175
2084,-0.0064654951
2085,0.31013553
2086,0.60561737
2087,0.69707158
2088,0.78073848
2089,0.95043962
2090,1.1772062
2091,1.2448624
2092,1.2895927
2093,1.2950127
2094,1.1033825
2095,1.0765941
2096,0.88303263
2097,0.69981271
2098,0.48550584
2099,0.36072192
2100,0.04891788
2101,-0.26444362
2102,-0.57581158
2103,-0.82662538
2104,-0.90636747
2105,-0.72688546
2106,-0.46411035
2107,-0.15429986
2108,0.14062129
2109,0.49011593
2110,0.8049726
2111,1.1632513
2112,1.4743078
2113,1.6112399
2114,1.5308748
2115,1.2752018
2116,1.1993845
2117,1.301554
2118,1.3042952
2119,1.3028623
2120,1.4196097
2121,1.6114891
2122,1.6113022
2123,1.3568128
2124,0.9010369
2125,0.5664939
2126,0.17687902
2127,-0.11112699
2128,-0.49438743
2129,-0.76102505
2130,0.099566569
2131,0.076827613
2132,-0.11031711
2133,-0.48385898
2134,-0.79510233
2135,-1.1000535
2136,-1.3322401
2137,-1.6767135
2138,-1.8038772
2139,-1.5926105
2140,-1.310311
2141,-1.0857872
2142,-0.75386072
2143,-0.4996828
2144,-0.14707323
2145,-0.13299377
2146,-0.28462834
2147,-0.54229498
2148,-0.72856752
2149,-0.97732547
2150,-1.2878835
2151,-1.582406
2152,-1.6733057
2153,-1.6800215
2154,-1.4563512
2155,-1.222034
2156,-0.92212899
2157,-0.71878666
2158,-0.43863026
2159,-0.20775198
2160,-0.7745388
2161,-0.71839154
2162,-0.44927923
2163,-0.24152734
2164,-0.094360941
2165,0.2121594
2166,0.55517193
2167,0.74883417
2168,0.95778368
2169,1.0968485
2170,1.3238328
2171,1.5138317
2172,1.5419406
2173,1.5146771
2174,1.3788529
2175,1.2238667
2176,1.0950169
2177,0.91361263
2178,0.77419554
2179,0.55636955
2180,0.45844648
2181,0.10162609
2182,-0.27104515
2183,-0.57045022
2184,-0.62082072
2185,-0.75967422
2186,-0.79081235
2187,-0.55445847
2188,-0.30450807
2189,0.033150393
2190,0.33199187
2191,0.63618742
2192,0.94228507
2193,1.3058685
2194,1.6158408
2195,1.5766011
2196,1.472549
2197,1.4723377
2198,1.3636361
2199,1.3844183
2200,1.4450742
2201,1.4954447
2202,1.5077027
2203,1.2845931
2204,0.93044976
2205,0.51318477
2206,0.2584439
2207,-0.10753476
2208,-0.4401914
2209,-0.74361202
2210,-0.35290602
2211,-0.43934602
2212,-0.57841087
2213,-0.70127262
2214,-0.90789734
2215,-1.0872586
2216,-1.2753625
2217,-1.4778378
2218,-1.5186203
2219,-1.3667972
2220,-1.2157985
2221,-1.0011004
2222,-0.81490565
2223,-0.64329371
2224,-0.52550423
2225,-0.40856014
2226,-0.55445847
2227,-0.69472093
2228,-0.82730454
2229,-1.0193465
2230,-1.2196943
2231,-1.3657757
2232,-1.4927094
2233,-1.4721667
2234,-1.3326721
2235,-1.1317185
2236,-0.9579156
2237,-0.70542907
2238,-0.59700921
2239,-0.40982821
2240,-0.77041597
2241,-0.63857618
2242,-0.42180183
2243,-0.49973668
2244,-0.28693123
2245,0.083764453
2246,0.41902865
2247,0.73206698
2248,0.99394252
2249,1.1757183
2250,1.2002534
2251,1.3594425
2252,1.3655763
2253,1.3313716
2254,1.2792707
2255,1.067692
2256,0.87444241
2257,0.63161761
2258,0.41801838
2259,0.33950623
2260,0.011458228
2261,-0.26788049
2262,-0.6226284
2263,-0.89128716
2264,-0.97153119
2265,-0.75309712
2266,-0.50276748
2267,-0.20105857
2268,0.15080286
2269,0.50381888
2270,0.86599946
2271,1.2257265
2272,1.5855979
2273,1.7652089
2274,1.5595475
2275,1.4120486
2276,1.3395259
2277,1.2901671
2278,1.2983214
2279,1.2959401
2280,1.4829116
2281,1.6508323
2282,1.7674459
2283,1.3982656
2284,1.0104676
2285,0.59178424
2286,0.24244847
2287,-0.15884386
2288,-0.53812681
2289,-0.82201173
2290,-0.32690893
2291,-0.35043371
2292,-0.49504616
2293,-0.61216492
2294,-0.78181756
2295,-0.95132586
2296,-1.2535399
2297,-1.4458875
2298,-1.3843189
2299,-1.3397012
2300,-1.1734402
2301,-0.93465646
2302,-0.77402407
2303,-0.7357061
2304,-0.50695287
2305,-0.4337807
2306,-0.53957005
2307,-0.76262249
2308,-0.89720444
2309,-0.98581925
2310,-1.2140673
2311,-1.2344892
2312,-1.2367983
2313,-1.2372313
2314,-1.2913527
2315,-1.2386024
2316,-1.1462352
2317,-0.94735696
2318,-0.61837085
2319,-0.52391092
2320,-0.63864369
2321,-0.44458732
2322,-0.20726509
2323,0.081067335
2324,0.33055009
2325,0.48313267
2326,0.72691917
2327,0.92116755
2328,1.0064832
2329,1.0341964
2330,1.1154159
2331,1.0544853
2332,0.98049811
2333,0.87969376
2334,0.71271056
2335,0.60877008
2336,0.4629718
2337,0.32069366
2338,0.18897599
2339,0.063466576
2340,-0.17801583
2341,-0.38973696
2342,-0.51659043
2343,-0.56030431
2344,-0.37892049
2345,-0.13366192
2346,0.095979977
2347,0.48607679
2348,0.80602658
2349,1.2134041
2350,1.5203614
2351,1.627886
2352,1.5542828
2353,1.4307575
2354,1.2841912
2355,1.0554453
2356,0.9246237
2357,1.0871267
2358,1.3403216
2359,1.5372581
2360,1.7501313
2361,1.8264226
2362,1.5972927
2363,1.2773429
2364,0.88449397
2365,0.51282995
2366,0.19652831
2367,-0.15932703
2368,-0.34992724
2369,-0.53956742
2370,-0.46206008
2371,-0.4510516
2372,-0.61649873
2373,-0.7827139
2374,-1.0208682
2375,-1.2790553
2376,-1.4891252
2377,-1.6273135
2378,-1.5988515
2379,-1.466001
2380,-1.2350214
2381,-1.0327727
2382,-0.80511487
2383,-0.62808323
2384,-0.44465133
2385,-0.44887551
2386,-0.56510452
2387,-0.7432242
2388,-0.9125755
2389,-1.1253847
2390,-1.2517901
2391,-1.336837
2392,-1.5025721
2393,-1.4886259
2394,-1.4454241
2395,-1.3361394
2396,-1.1276248
2397,-0.95724942
2398,-0.77669764
2399,-0.52612684
2400,-0.85322321
2401,-0.78291121
2402,-0.62638169
2403,-0.36015179
2404,-0.021698504
2405,0.33730227
2406,0.45485301
2407,0.81986102
2408,1.0342785
2409,1.1472555
2410,1.2652841
2411,1.4138267
2412,1.4465252
2413,1.3188031
2414,1.2164753
2415,1.0749639
2416,0.8782268
2417,0.6192329
2418,0.31798354
2419,0.12486447
2420,-0.16006979
2421,-0.52801315
2422,-0.65662267
2423,-0.8173163
2424,-0.82386966
2425,-0.68761456
2426,-0.48227622
2427,-0.18696583
2428,0.14623112
2429,0.48918984
2430,0.83842885
2431,1.1374938
2432,1.3973751
2433,1.5150624
2434,1.4799064
2435,1.3979895
2436,1.2872651
2437,1.3177109
2438,1.4524642
2439,1.4279574
2440,1.4541025
2441,1.6195747
2442,1.6182776
2443,1.2536792
2444,0.86737282
2445,0.50700676
2446,0.13640109
2447,-0.21201875
2448,-0.49968356
2449,-0.75628822
2450,-0.087505073
2451,-0.29741711
2452,-0.42807455
2453,-0.61136359
2454,-0.94346832
2455,-1.2032814
2456,-1.506053
2457,-1.6775665
2458,-1.5843861
2459,-1.34852
2460,-1.1380209
2461,-0.82851161
2462,-0.58849512
2463,-0.40247552
2464,-0.14177501
2465,-0.22014217
2466,-0.35639727
2467,-0.62378765
2468,-0.73635511
2469,-0.89042713
2470,-1.1677841
2471,-1.4019094
2472,-1.6402602
2473,-1.6088519
2474,-1.4601181
2475,-1.174747
2476,-0.96026128
2477,-0.72672988
2478,-0.39592217
2479,-0.20751332
2480,-0.87880397
2481,-0.72467676
2482,-0.54044477
2483,-0.24515053
2484,0.08106215
2485,0.41703854
2486,0.7374976
2487,0.97868459
2488,1.177504
2489,1.3563311
2490,1.3912015
2491,1.4694275
2492,1.3511587
2493,1.1626841
2494,1.0127414
2495,0.83676203
2496,0.54071226
2497,0.11790855
2498,-0.16326318
2499,-0.3492387
2500,-0.5254505
2501,-0.45274569
2502,-0.35510855
2503,-0.52835636
2504,-0.4963337
2505,-0.30280293
2506,0.021085047
2507,0.36473293
2508,0.716401
2509,1.0449384
2510,1.4145066
2511,1.3856804
2512,1.0676041
2513,0.85687063
2514,1.0134388
2515,1.3462768
2516,1.4794237
2517,1.4447276
2518,1.3470323
2519,1.3545876
2520,1.3622591
2521,1.4233985
2522,1.5123762
2523,1.2436997
2524,0.97682484
2525,0.58482332
2526,0.17096969
2527,-0.15843944
2528,-0.48918527
2529,-0.78203859
2530,-0.12287162
2531,-0.19458843
2532,-0.36911483
2533,-0.59228545
2534,-0.81318949
2535,-1.0809942
2536,-1.3199728
2537,-1.5523085
2538,-1.6718907
2539,-1.62882
2540,-1.3923289
2541,-1.1695651
2542,-0.86032266
2543,-0.66196815
2544,-0.39538387
2545,-0.18552213
2546,-0.19900535
2547,-0.43106792
2548,-0.6594691
2549,-0.94069895
2550,-1.2259389
2551,-1.4828234
2552,-1.6362299
2553,-1.6171907
2554,-1.5069944
2555,-1.3845993
2556,-1.0892469
2557,-0.82115156
2558,-0.48866221
2559,-0.27612707
2560,-0.93964202
2561,-0.87346063
2562,-0.61651214
2563,-0.33867228
2564,-0.00059821218
2565,0.30631672
2566,0.65496355
2567,0.85015291
2568,1.1197074
2569,1.3050864
2570,1.4267748
2571,1.4676426
2572,1.4710991
2573,1.3713187
2574,1.2650828
2575,1.0894124
2576,0.93600573
2577,0.76313099
2578,0.53744329
2579,0.29543898
2580,0.063346635
2581,-0.30136265
2582,-0.55948025
2583,-0.6686643
2584,-0.87966196
2585,-0.87183405
2586,-0.86080382
2587,-0.64909453
2588,-0.35310816
2589,-0.12066
2590,0.23728882
2591,0.57033067
2592,0.94302035
2593,1.2780446
2594,1.5416519
2595,1.5210147
2596,1.3828064
2597,1.3748768
2598,1.4640336
2599,1.4746572
2600,1.4378559
2601,1.4593572
2602,1.5225396
2603,1.3140835
2604,0.92461969
2605,0.51680608
2606,0.1569257
2607,-0.25353109
2608,-0.59724736
2609,-0.88652409
2610,0.045759261
2611,0.030052617
2612,-0.16752578
2613,-0.45893739
2614,-0.74902742
2615,-0.99519983
2616,-1.263636
2617,-1.5996718
2618,-1.6844368
2619,-1.5733466
2620,-1.3151782
2621,-0.98437292
2622,-0.75319552
2623,-0.45019454
2624,-0.11176465
2625,0.041286171
2626,-0.038263659
2627,-0.29206066
2628,-0.53914802
2629,-0.84753705
2630,-1.1342214
2631,-1.3439991
2632,-1.5706018
2633,-1.6721663
2634,-1.5235327
2635,-1.3042496
2636,-1.0095849
2637,-0.68625167
2638,-0.30151514
2639,-0.019456351
2640,-0.85918585
2641,-0.8847786
2642,-0.63563204
2643,-0.36718153
2644,-0.082325414
2645,0.24655243
2646,0.54573611
2647,0.86673926
2648,1.1092689
2649,1.2601459
2650,1.3628997
2651,1.4059917
2652,1.4347016
2653,1.2807076
2654,1.1035816
2655,0.95620454
2656,0.83824818
2657,0.56350886
2658,0.25442712
2659,-0.091020388
2660,-0.41727333
2661,-0.42596831
2662,-0.5213396
2663,-0.81647657
2664,-0.8111174
2665,-0.70136386
2666,-0.49120796
2667,-0.22253871
2668,0.092339673
2669,0.38075034
2670,0.68512914
2671,1.0312876
2672,1.3419005
2673,1.5878206
2674,1.5235106
2675,1.4493572
2676,1.4099291
2677,1.3917735
2678,1.4297799
2679,1.6199209
2680,1.4975897
2681,1.5348305
2682,1.5592202
2683,1.2593256
2684,0.87849662
2685,0.60222611
2686,0.21762387
2687,-0.16922047
2688,-0.44822526
2689,-0.77420477
2690,-0.24156922
2691,-0.38763386
2692,-0.61457817
2693,-0.83474148
2694,-1.0472489
2695,-1.3055279
2696,-1.4560275
2697,-1.6201492
2698,-1.5234874
2699,-1.2861146
2700,-1.0586234
2701,-0.84535045
2702,-0.55316649
2703,-0.30888692
2704,-0.14373709
2705,0.051216271
2706,-0.052685941
2707,-0.28045053
2708,-0.60768781
2709,-0.88412238
2710,-1.0471395
2711,-1.2454833
2712,-1.4765837
2713,-1.5370001
2714,-1.5018538
2715,-1.3317769
2716,-1.0982156
2717,-0.82189042
2718,-0.57340008
2719,-0.36854867
2720,-0.91376572
2721,-0.84983562
2722,-0.56537743
2723,-0.35642642
2724,-0.044511073
2725,0.31489081
2726,0.67413902
2727,0.91899948
2728,1.1656529
2729,1.3238901
2730,1.3789581
2731,1.400012
2732,1.3167184
2733,1.2255361
2734,1.1234426
2735,0.98615682
2736,0.8114248
2737,0.54950607
2738,0.36381168
2739,0.14118332
2740,-0.22462182
2741,-0.31969735
2742,-0.53382219
2743,-0.79399924
2744,-0.85521436
2745,-0.82524713
2746,-0.54959981
2747,-0.32610061
2748,0.029356874
2749,0.36555336
2750,0.59320188
2751,0.75748379
2752,1.124672
2753,1.4447323
2754,1.3113909
2755,1.3087784
2756,1.3459685
2757,1.3697374
2758,1.3900741
2759,1.4069275
2760,1.4881208
2761,1.6941007
2762,1.4928336
2763,1.1757444
2764,0.81685476
2765,0.46185832
2766,0.072540425
2767,-0.26539775
2768,-0.56957797
2769,-0.80030005
2770,0.13114301
2771,0.17914181
2772,-0.17580341
2773,-0.52762384
2774,-0.76285381
2775,-1.0941326
2776,-1.4674167
2777,-1.7767349
2778,-1.8190886
2779,-1.5317566
2780,-1.2758314
2781,-0.91750522
2782,-0.66260445
2783,-0.32543467
2784,0.078021611
2785,0.15701216
2786,-0.00086648844
2787,-0.24639289
2788,-0.60835608
2789,-0.97016559
2790,-1.2580559
2791,-1.5532204
2792,-1.7200482
2793,-1.7531914
2794,-1.5877467
2795,-1.279827
2796,-0.97836176
2797,-0.58766076
2798,-0.27733342
2799,0.061936635
2800,-0.71028515
2801,-0.63402397
2802,-0.41241962
2803,-0.14541038
2804,0.12949122
2805,0.42683377
2806,0.79910626
2807,0.96399016
2808,1.1536447
2809,1.3027914
2810,1.460924
2811,1.4884047
2812,1.4557892
2813,1.3613185
2814,1.2007136
2815,1.0597921
2816,0.88440087
2817,0.73282939
2818,0.56870619
2819,0.34776746
2820,0.027508524
2821,-0.13033882
2822,-0.33948654
2823,-0.55386415
2824,-0.74803539
2825,-0.80751341
2826,-0.62247069
2827,-0.33863074
2828,-0.027880678
2829,0.32228368
2830,0.64896111
2831,0.9802028
2832,1.2826326
2833,1.4363436
2834,1.4492756
2835,1.3754868
2836,1.4545055
2837,1.5580572
2838,1.5529699
2839,1.5395149
2840,1.4535071
2841,1.4122386
2842,1.3899403
2843,1.0283653
2844,0.69046735
2845,0.31467658
2846,-0.026026447
2847,-0.34642802
2848,-0.64044246
2849,-0.74285305
2850,-0.22576038
2851,-0.32660201
2852,-0.51021841
2853,-0.70671933
2854,-0.94529702
2855,-1.1768381
2856,-1.277347
2857,-1.2524337
