Time,root.Fungi.d0.s0
1692,6.2659843
1693,6.8588893
1694,7.5400836
1695,8.3110705
1696,9.1857394
1697,10.088561
1698,10.754976
1699,11.154079
1700,11.249993
1701,11.106425
1702,11.080783
1703,11.22967
1704,11.583194
1705,12.151021
1706,12.968416
1707,14.059238
1708,15.601967
1709,17.631505
1710,19.910925
1711,22.357354
1712,24.932618
1713,27.620792
1714,30.456594
1715,33.647836
1716,37.195779
1717,40.84689
1718,44.382325
1719,46.151347
1720,45.651842
1721,41.827545
1722,34.461535
1723,25.754631
1724,16.618689
1725,9.1234611
1726,4.2212123
1727,1.3138742
1728,0.056474067
1729,-0.26382022
1730,-0.14296943
1731,0.11203747
1732,0.23720634
1733,0.28828316
1734,0.32534948
1735,0.3699523
1736,0.45092048
1737,0.53266231
1738,0.55636989
1739,0.52186909
1740,0.48536633
1741,0.48254847
1742,0.51137542
1743,0.57025116
1744,0.63314327
1745,0.67468005
1746,0.68481248
1747,0.65128988
1748,0.61123062
1749,0.62051652
1750,0.65414132
1751,0.66505995
1752,0.66213492
1753,0.6675254
1754,0.68430975
1755,0.71862448
1756,0.7571301
1757,0.75431527
1758,0.71853248
1759,0.69862746
1760,0.7017055
1761,0.73726447
1762,0.797935
1763,0.82876937
1764,0.82012082
1765,0.77808038
1766,0.71788248
1767,0.65237479
1768,0.61847067
1769,0.61987282
1770,0.66086969
1771,0.73068871
1772,0.77807388
1773,0.79732517
1774,0.79220235
1775,0.76214323
1776,0.69876291
1777,0.61241623
1778,0.61597334
1779,0.72413083
1780,0.77232091
1781,0.71561271
1782,0.63730029
1783,0.56835642
1784,0.51814698
1785,0.49084963
1786,0.48591378
1787,0.50274302
1788,0.5111395
1789,0.4909731
1790,0.44480555
1791,0.40083953
1792,0.36794307
1793,0.36256233
1794,0.38741529
1795,0.37993985
1796,0.31539479
1797,0.22699068
1798,0.13199406
1799,0.077579222
1800,0.092258143
1801,0.12922719
1802,0.15343681
1803,0.15909376
1804,0.14080648
1805,0.11863756
1806,0.11598644
1807,0.10182192
1808,0.031330469
1809,1.1587665
1810,1.2204864
1811,1.2928786
1812,1.3310282
1813,1.3370122
1814,1.3223429
1815,1.2877446
1816,1.2613948
1817,1.2765247
1818,1.3197997
1819,1.3716992
1820,1.4300444
1821,1.4912421
1822,1.5485913
1823,1.5876689
1824,1.5805375
1825,1.4545866
1826,1.2745879
1827,1.2619667
1828,1.3845075
1829,1.4485135
1830,1.448956
1831,1.4581545
1832,1.4823855
1833,1.5010438
1834,1.5164859
1835,1.574226
1836,1.6738179
1837,1.712675
1838,1.6705241
1839,1.637291
1840,1.6416993
1841,1.6767138
1842,1.7111021
1843,1.7408648
1844,1.76448
1845,1.7898732
1846,1.873929
1847,2.0052511
1848,1.9826805
1849,1.7819267
1850,1.6869487
1851,1.7771879
1852,1.9921787
1853,2.304308
1854,2.561974
1855,2.7006612
1856,2.7752934
1857,2.8161308
1858,2.9314606
1859,3.1910405
1860,3.5289027
1861,3.8925298
1862,4.2798732
1863,4.688897
1864,5.0702191
1865,5.3625283
1866,5.5655631
1867,5.6764771
1868,5.6970025
1869,5.817896
1870,6.1516258
1871,6.6558716
1872,7.2999392
1873,8.079519
1874,8.9907351
1875,9.8471151
1876,10.438357
1877,10.966099
1878,11.71241
1879,12.664573
1880,13.797533
1881,15.053672
1882,16.313449
1883,17.379134
1884,17.75744
1885,17.589674
1886,17.38892
1887,17.249346
1888,17.389505
1889,17.812346
1890,18.432903
1891,19.240405
1892,20.095293
1893,20.730148
1894,21.107193
1895,21.153671
1896,21.061526
1897,21.384059
1898,22.215722
1899,23.766667
1900,26.064952
1901,29.153994
1902,32.894488
1903,36.525751
1904,39.662134
1905,40.479125
1906,38.611375
1907,33.80292
1908,26.21542
1909,18.333864
1910,10.943456
1911,5.4109049
1912,2.1666679
1913,0.33828022
1914,-0.4382371
1915,-0.29927118
1916,-0.061226081
1917,0.14702416
1918,0.3778252
1919,0.62844984
1920,0.76371139
1921,0.75671703
1922,0.71215794
1923,0.66369313
1924,0.62624329
1925,0.60581997
1926,0.61139222
1927,0.64649057
1928,0.67692146
1929,0.68361088
1930,0.70771687
1931,0.77778698
1932,0.84814126
1933,0.87949739
1934,0.87689686
1935,0.84577326
1936,0.81503581
1937,0.82339856
1938,0.8499491
1939,0.85994934
1940,0.85315647
1941,0.85134142
1942,0.86832761
1943,0.90346501
1944,0.95624471
1945,1.0101757
1946,1.0491855
1947,1.0492689
1948,0.98116096
1949,0.89610841
1950,0.87130775
1951,0.88605805
1952,0.90084753
1953,0.9200383
1954,0.95533458
1955,0.98910523
1956,0.97207601
1957,0.91398032
1958,0.85646796
1959,0.80725039
1960,0.78422194
1961,0.78519962
1962,0.78952371
1963,0.79130657
1964,0.77141886
1965,0.7265022
1966,0.6665409
1967,0.61650693
1968,0.58044064
1969,0.5670183
1970,0.56798809
1971,0.55039553
1972,0.5162413
1973,0.48896783
1974,0.47154611
1975,0.46433663
1976,0.46437488
1977,0.4497889
1978,0.41803559
1979,0.38607284
1980,0.35892594
1981,0.34734391
1982,0.35353256
1983,0.35912442
1984,0.35689941
1985,0.33428649
1986,0.28595707
1987,0.22557627
1988,0.16075776
1989,0.10867622
1990,0.080780404
1991,0.077914852
1992,0.10937734
1993,0.17262465
1994,0.19031937
1995,0.13976749
1996,0.095681761
1997,0.087355658
1998,0.066087694
1999,0.008477551
2000,-0.022281792
2001,0.012144828
2002,0.077060164
2003,0.14646639
2004,0.17136973
2005,0.10617302
2006,0.018262472
2007,-0.013767836
2008,-0.011192807
2009,-0.004867509
2010,-0.067991316
2011,-0.020940808
2012,0.090211798
2013,0.270651
2014,0.48581367
2015,0.7203948
2016,0.88801212
2017,0.96519949
2018,1.0178136
2019,1.0704358
2020,1.109864
2021,1.1293162
2022,1.0937348
2023,0.98410924
2024,0.89105062
2025,0.87710773
2026,0.93736882
2027,1.0149498
2028,1.0928906
2029,1.1596796
2030,1.2094129
2031,1.19705
2032,1.1057571
2033,1.0248673
2034,1.0006765
2035,1.0469277
2036,1.1719079
2037,1.2779267
2038,1.2891586
2039,1.2242318
2040,1.1011617
2041,1.0228862
2042,1.1139791
2043,1.243753
2044,1.2165631
2045,1.0856342
2046,0.95170453
2047,0.85407323
2048,0.87546958
2049,1.0067826
2050,1.2150876
2051,1.4513551
2052,1.5597452
2053,1.5526135
2054,1.5297525
2055,1.5085858
2056,1.5234266
2057,1.5789916
2058,1.6665376
2059,1.7682112
2060,1.8774128
2061,1.9790539
2062,2.1262682
2063,2.4819353
2064,2.9903945
2065,3.4047004
2066,3.7414431
2067,4.1812579
2068,4.7647433
2069,5.5961481
2070,6.7067759
2071,8.2035999
2072,10.092607
2073,12.233081
2074,14.532402
2075,16.26492
2076,17.200364
2077,17.112457
2078,15.941796
2079,14.304386
2080,12.486485
2081,11.056705
2082,10.322119
2083,10.219927
2084,10.707902
2085,11.525669
2086,12.460583
2087,13.518523
2088,14.705494
2089,16.017479
2090,17.366809
2091,18.708975
2092,19.736049
2093,20.295146
2094,20.375649
2095,19.972889
2096,19.418405
2097,18.958725
2098,18.666491
2099,18.608793
2100,18.665185
2101,18.696225
2102,18.929588
2103,19.691669
2104,21.204511
2105,23.853447
2106,27.410757
2107,31.373898
2108,35.187966
2109,37.452209
2110,37.848317
2111,35.596799
2112,30.775048
2113,23.907126
2114,15.646088
2115,8.8690016
2116,3.9760663
2117,1.1128463
2118,0.1407303
2119,-0.18011531
2120,-0.10738211
2121,0.22709413
2122,0.44023425
2123,0.52077384
2124,0.51530113
2125,0.45492514
2126,0.45741456
2127,0.52891961
2128,0.62838058
2129,0.74190731
2130,0.81666271
2131,0.8453425
2132,0.85142937
2133,0.84082092
2134,0.81819636
2135,0.78664771
2136,0.77457522
2137,0.79220284
2138,0.84578117
2139,0.93629885
2140,0.99634484
2141,0.99172673
2142,0.99156146
2143,1.0396264
2144,1.1044211
2145,1.1613171
2146,1.1912851
2147,1.1757787
2148,1.1579303
2149,1.1903221
2150,1.2277609
2151,1.2020729
2152,1.1145057
2153,1.0760329
2154,1.1503706
2155,1.2275388
2156,1.2292086
2157,1.1887236
2158,1.1355163
2159,1.09305
2160,1.0872929
2161,1.0830367
2162,1.0319161
2163,0.96271768
2164,0.92444695
2165,0.89979733
2166,0.85157456
2167,0.79402681
2168,0.76558442
2169,0.75446802
2170,0.71922009
2171,0.66682193
2172,0.6339318
2173,0.62318516
2174,0.63079568
2175,0.65135339
2176,0.65663172
2177,0.63881015
2178,0.57368142
2179,0.46471962
2180,0.38973467
2181,0.36650867
2182,0.37792746
2183,0.41883002
2184,0.4676219
2185,0.43407155
2186,0.32914393
2187,0.26118525
2188,0.24014604
2189,0.23016904
2190,0.22481757
2191,0.22433909
2192,0.22549729
2193,0.19205204
2194,0.11802302
2195,0.064252569
2196,0.050133621
2197,0.050970784
2198,0.056506902
2199,0.062299843
2200,0.066112215
2201,0.066606196
2202,0.063081289
2203,0.078241798
2204,0.12907037
2205,0.15645913
2206,0.10539802
2207,0.028992505
2208,-0.01081926
2209,-0.016161181
2210,0.009773108
2211,0.60538242
2212,0.88109134
2213,1.0810109
2214,1.1757293
2215,1.1583625
2216,1.0368753
2217,0.9404369
2218,0.90928226
2219,0.94226941
2220,1.0367464
2221,1.1279342
2222,1.1856901
2223,1.2003943
2224,1.1668033
2225,1.1065474
2226,1.0345577
2227,0.95859601
2228,0.96855376
2229,1.0820801
2230,1.1703448
2231,1.1906217
2232,1.1947735
2233,1.2046097
2234,1.212693
2235,1.2151036
2236,1.2055246
2237,1.1801788
2238,1.1922083
2239,1.2828554
2240,1.3593389
2241,1.3319298
2242,1.2820147
2243,1.3080864
2244,1.3805242
2245,1.4547515
2246,1.5242254
2247,1.5777689
2248,1.6163126
2249,1.6424581
2250,1.6681975
2251,1.725757
2252,1.8024991
2253,1.8507314
2254,1.8841342
2255,1.9733185
2256,2.1181512
2257,2.2805224
2258,2.4551934
2259,2.6352854
2260,2.8067523
2261,2.9901243
2262,3.2374397
2263,3.5806097
2264,4.1087609
2265,4.7988615
2266,5.5432408
2267,6.3262695
2268,7.1226212
2269,7.952893
2270,8.9515218
2271,10.139183
2272,11.512469
2273,13.07665
2274,14.886986
2275,16.931717
2276,18.896119
2277,20.65337
2278,21.633317
2279,21.636549
2280,20.896915
2281,19.523714
2282,17.761281
2283,15.745601
2284,13.846981
2285,12.31114
2286,11.369903
2287,11.212597
2288,11.763411
2289,12.944918
2290,14.767206
2291,17.450477
2292,21.071619
2293,25.179003
2294,29.545542
2295,33.964073
2296,38.308182
2297,42.384523
2298,46.048958
2299,48.311244
2300,48.256783
2301,45.143296
2302,38.111461
2303,28.763322
2304,19.395379
2305,10.993087
2306,5.2550678
2307,1.882964
2308,0.17084909
2309,-0.24420021
2310,-0.24558546
2311,0.019294393
2312,0.22801372
2313,0.36726013
2314,0.4778768
2315,0.56269417
2316,0.6156908
2317,0.63497836
2318,0.61396246
2319,0.56166731
2320,0.555162
2321,0.61046487
2322,0.70530191
2323,0.77495091
2324,0.81230766
2325,0.80679072
2326,0.77445167
2327,0.7893469
2328,0.85157827
2329,0.91493163
2330,0.97073774
2331,1.0070999
2332,1.0250707
2333,1.0536814
2334,1.098229
2335,1.1411635
2336,1.1767513
2337,1.1938113
2338,1.1908862
2339,1.2275868
2340,1.3272206
2341,1.4037045
2342,1.4127834
2343,1.394369
2344,1.3738311
2345,1.3575632
2346,1.3505637
2347,1.3516298
2348,1.359589
2349,1.3745386
2350,1.3965968
2351,1.4089761
2352,1.3864223
2353,1.3294267
2354,1.2807796
2355,1.2650732
2356,1.2433289
2357,1.1877862
2358,1.1108503
2359,1.0234712
2360,0.94035746
2361,0.87778783
2362,0.83723112
2363,0.82068983
2364,0.80894238
2365,0.76957553
2366,0.72100105
2367,0.70213713
2368,0.69924895
2369,0.67506079
2370,0.63782348
2371,0.61808089
2372,0.6095971
2373,0.58129685
2374,0.53320928
2375,0.47892232
2376,0.42124976
2377,0.36663789
2378,0.31748448
2379,0.28374589
2380,0.26477153
2381,0.23586554
2382,0.19251896
2383,0.15445329
2384,0.12761583
2385,0.11168733
2386,0.10533383
2387,0.10880406
2388,0.12414809
2389,0.14502118
2390,0.12824154
2391,0.072942553
2392,0.03686257
2393,0.032474101
2394,0.054519213
2395,0.099071181
2396,0.12864781
2397,0.13086192
2398,0.11118309
2399,0.072726084
2400,0.046610942
2401,0.047741852
2402,0.03239411
2403,-0.025815657
2404,-0.074866806
2405,-0.075809227
2406,-0.041904981
2407,0.014503294
2408,0.066192258
2409,0.081410707
2410,0.065277885
2411,0.025245152
2412,-0.0829634
2413,-0.013905207
2414,0.12943015
2415,0.36286017
2416,0.62853714
2417,0.83464794
2418,0.97518723
2419,1.0407089
2420,1.0935301
2421,1.2829167
2422,1.5350742
2423,1.6156203
2424,1.5626156
2425,1.5667693
2426,1.6400034
2427,1.7593995
2428,1.8942206
2429,1.8887142
2430,1.7528816
2431,1.7276802
2432,1.8496223
2433,2.021802
2434,2.2183399
2435,2.4102175
2436,2.5907514
2437,2.7958181
2438,3.037128
2439,3.2739385
2440,3.4886914
2441,3.7194843
2442,3.9856949
2443,4.1025721
2444,3.9448535
2445,3.6990861
2446,3.5229788
2447,3.3774503
2448,3.2208277
2449,3.0524801
2450,2.8574608
2451,2.6302495
2452,2.4055613
2453,2.2018721
2454,2.0489195
2455,1.9656306
2456,1.8990696
2457,1.8070933
2458,1.7572255
2459,1.817043
2460,1.9100544
2461,1.9400391
2462,1.9532107
2463,2.0221207
2464,2.1051111
2465,2.1206709
2466,2.1106159
2467,2.1778609
2468,2.3581042
2469,2.7416584
2470,3.2476345
2471,3.5705026
2472,3.7603457
2473,4.1524931
2474,4.8165212
2475,5.9185021
2476,7.4548289
2477,9.2260417
2478,11.237849
2479,13.887271
2480,17.32213
2481,22.18684
2482,28.680865
2483,36.964693
2484,47.051707
2485,57.763785
2486,68.521143
2487,76.678765
2488,80.786109
2489,79.363879
2490,71.426509
2491,58.536594
2492,41.991996
2493,25.590101
2494,13.306241
2495,5.0380017
2496,0.65036116
2497,-0.85229315
2498,-1.0848963
2499,-0.5255052
2500,-0.082389437
2501,0.22249398
2502,0.39675717
2503,0.44074633
2504,0.42532782
2505,0.42010773
2506,0.43630551
2507,0.48779002
2508,0.54860636
2509,0.57888556
2510,0.58474723
2511,0.57855763
2512,0.55663231
2513,0.5097844
2514,0.46125334
2515,0.47782719
2516,0.54857055
2517,0.62142403
2518,0.68892355
2519,0.73808798
2520,0.76695946
2521,0.77299613
2522,0.76475041
2523,0.80301727
2524,0.88590694
2525,0.89554347
2526,0.81538412
2527,0.77782233
2528,0.81822253
2529,0.88530153
2530,0.95960008
2531,1.0110276
2532,1.0273411
2533,1.0469817
2534,1.0903315
2535,1.1424801
2536,1.1936184
2537,1.2411253
2538,1.2828619
2539,1.3388372
2540,1.4296137
2541,1.5205782
2542,1.5671038
2543,1.5939447
2544,1.6408996
2545,1.6975333
2546,1.7423619
2547,1.774121
2548,1.791135
2549,1.8072305
2550,1.8632875
2551,1.9472995
2552,2.0062603
2553,2.0355385
2554,2.0358677
2555,2.0089844
2556,1.964126
2557,1.9027284
2558,1.8349698
2559,1.7840004
2560,1.7275229
2561,1.6009676
2562,1.4190779
2563,1.2452282
2564,1.0917827
2565,0.9886699
2566,0.93612107
2567,0.91772335
2568,0.92066615
2569,0.87535745
2570,0.77532278
2571,0.67581354
2572,0.58865494
2573,0.50300461
2574,0.41539944
2575,0.31987924
2576,0.21619204
2577,0.14930348
2578,0.13768341
2579,0.14677419
2580,0.15823413
2581,0.1567407
2582,0.13243967
2583,0.10312688
2584,0.083073201
2585,0.065380909
2586,0.043092745
2587,0.037589012
2588,0.075960498
2589,0.1187985
2590,0.10407376
2591,0.049179814
2592,-0.01085873
2593,-0.059229504
2594,-0.058275272
2595,-0.021990093
2596,0.004522452
2597,0.017934365
2598,0.016552867
2599,-0.005230967
2600,-0.071428745
2601,-0.16597514
2602,-0.18488775
2603,-0.12064646
2604,-0.031604014
2605,0.06492458
2606,0.11372989
2607,0.10183032
2608,0.03299337
2609,-0.086959731
2610,-0.17599908
2611,-0.20422476
2612,-0.19672584
2613,0.77320131
2614,0.81281208
2615,0.8649073
2616,0.93764299
2617,1.0020938
2618,1.0123494
2619,0.98649714
2620,0.96090963
2621,0.95910607
2622,1.0349556
2623,1.1390003
2624,1.1199709
2625,1.0125779
2626,0.97632407
2627,1.0111447
2628,1.0532868
2629,1.1069344
2630,1.2376762
2631,1.43545
2632,1.5573464
2633,1.5814032
2634,1.5622553
2635,1.5181146
2636,1.5105542
2637,1.558126
2638,1.6623271
2639,1.8226505
2640,2.0101451
2641,2.2113837
2642,2.4075083
2643,2.5878008
2644,2.7173524
2645,2.7725984
2646,2.8487222
2647,3.0261932
2648,3.2114088
2649,3.3045591
2650,3.3084947
2651,3.2925293
2652,3.2836925
2653,3.1791554
2654,2.9266821
2655,2.6517189
2656,2.4348995
2657,2.3025373
2658,2.2755807
2659,2.3272496
2660,2.4307427
2661,2.5448847
2662,2.6178799
2663,2.7246746
2664,2.9824079
2665,3.3950003
2666,3.9673327
2667,4.6653257
2668,5.4086723
2669,6.2365706
2670,7.2713153
2671,8.4658501
2672,9.6270493
2673,10.707594
2674,11.574574
2675,12.18729
2676,12.408253
2677,12.259365
2678,12.037101
2679,11.841634
2680,12.065027
2681,12.788819
2682,13.865003
2683,15.231789
2684,16.577025
2685,17.771156
2686,18.378729
2687,18.217805
2688,17.795125
2689,17.392913
2690,17.74102
2691,19.328108
2692,22.524586
2693,27.638108
2694,34.401772
2695,42.536172
2696,50.557194
2697,56.518138
2698,59.460007
2699,57.840401
2700,51.587993
2701,40.603295
2702,26.991702
2703,15.897906
2704,7.5549297
2705,2.1140911
2706,-0.27598154
2707,-0.75152974
2708,-0.71711415
2709,-0.35775296
2710,0.048666687
2711,0.41420127
2712,0.5786312
2713,0.6013351
2714,0.62824447
2715,0.66016288
2716,0.6827926
2717,0.69434594
2718,0.69162728
2719,0.68427936
2720,0.71486551
2721,0.77837295
2722,0.82182436
2723,0.84134849
2724,0.86408734
2725,0.89142569
2726,0.89044526
2727,0.8577043
2728,0.84415981
2729,0.86327928
2730,0.89291672
2731,0.925395
2732,0.96614481
2733,1.0171969
2734,1.0638165
2735,1.098296
2736,1.1363667
2737,1.1883716
2738,1.2547586
2739,1.3358928
2740,1.4099905
2741,1.4546658
2742,1.4781966
2743,1.4912566
2744,1.4864325
2745,1.4518221
2746,1.4130099
2747,1.4204872
2748,1.4560737
2749,1.4729054
2750,1.4726284
2751,1.4661145
2752,1.4632206
2753,1.4970171
2754,1.5550489
2755,1.5681994
2756,1.5338337
2757,1.4838244
2758,1.4231259
2759,1.3613983
2760,1.3206136
2761,1.2888844
2762,1.2307495
2763,1.1538428
2764,1.0913878
2765,1.0454409
2766,1.0130167
2767,0.98906589
2768,0.94875283
2769,0.89011118
2770,0.82412845
2771,0.75422038
2772,0.69237702
2773,0.64057148
2774,0.58958265
2775,0.5377886
2776,0.50161144
2777,0.48602429
2778,0.47181353
2779,0.45063653
2780,0.41855871
2781,0.37370732
2782,0.33338838
2783,0.30873991
2784,0.28242932
2785,0.24055726
2786,0.19510926
2787,0.15817434
2788,0.13554887
2789,0.1345773
2790,0.14505589
2791,0.15092227
2792,0.14578472
2793,0.11767999
2794,0.075810293
2795,0.042639862
2796,0.024131252
2797,0.034794306
2798,0.062108008
2799,0.058296435
2800,0.026915425
2801,0.002159659
2802,-0.010063318
2803,0.000578988
2804,0.028232944
2805,0.020884426
2806,-0.02418113
2807,-0.040137032
2808,-0.014204725
2809,0.012955806
2810,0.028885453
2811,0.026961553
2812,0.004770143
2813,-0.012328539
2814,0.70022125
2815,0.99113294
2816,1.1493288
2817,1.1520498
2818,1.0671038
2819,0.92263405
2820,0.86308254
2821,0.9292841
2822,1.0413183
2823,1.1651741
2824,1.194781
2825,1.0837693
2826,0.97110226
2827,0.93486128
2828,0.94715696
2829,0.98873727
2830,1.0568008
2831,1.1189041
2832,1.16483
2833,1.1792728
2834,1.15702
2835,1.1009812
2836,1.0143441
2837,0.97393491
2838,1.0187854
2839,1.0986323
2840,1.1817056
2841,1.2503114
2842,1.290715
2843,1.2963059
2844,1.2606913
2845,1.2479064
2846,1.3354458
2847,1.4397459
2848,1.4357158
2849,1.3577266
2850,1.2708105
2851,1.2296224
2852,1.3527753
2853,1.5753806
2854,1.7098397
2855,1.7555446
2856,1.7451567
2857,1.704451
2858,1.7273301
2859,1.8167957
2860,1.9380823
2861,2.0864109
2862,2.2487946
2863,2.398715
2864,2.5044637
2865,2.4892027
2866,2.4398429
2867,2.6302309
2868,2.9952934
2869,3.2252535
2870,3.3173111
2871,3.3905679
2872,3.4546636
2873,3.4812175
2874,3.4658819
2875,3.4094964
2876,3.3142349
2877,3.1987736
2878,3.0707262
2879,2.9681088
2880,2.9004279
2881,2.8347564
2882,2.7639307
2883,2.81683
2884,3.0484225
2885,3.3543085
2886,3.6787134
2887,4.0928486
2888,4.6438243
2889,5.319263
2890,6.1090557
2891,7.1979581
2892,8.7746563
2893,10.850082
2894,13.662745
2895,17.292791
2896,21.141147
2897,24.90945
2898,28.514725
2899,31.911239
2900,35.944964
2901,41.245114
2902,48.416103
2903,58.016172
2904,67.764183
2905,75.0193
2906,77.341967
2907,71.242581
2908,58.502481
2909,42.296052
2910,25.199712
2911,12.599406
2912,4.4310117
2913,0.060344993
2914,-1.189212
2915,-1.3591993
2916,-0.80639504
2917,-0.32983118
2918,-0.000389752
2919,0.22543721
2920,0.35832617
2921,0.42816029
2922,0.44478809
2923,0.44536837
2924,0.43762436
2925,0.43311049
2926,0.46540083
2927,0.51380604
2928,0.49733776
2929,0.43476354
2930,0.43901208
2931,0.50987059
2932,0.5748734
2933,0.62615492
2934,0.68418789
2935,0.74821213
2936,0.77752026
2937,0.76455199
2938,0.73235819
2939,0.68911949
2940,0.66009001
2941,0.65472771
2942,0.68745251
2943,0.76326545
2944,0.83578183
2945,0.8812329
2946,0.92745819
2947,0.99201426
2948,1.041415
2949,1.0494809
2950,1.0332579
2951,1.0093591
2952,1.0146795
2953,1.0941976
2954,1.1992369
2955,1.2564108
2956,1.2654539
2957,1.2531454
2958,1.2352647
2959,1.2437754
2960,1.3014197
2961,1.37474
2962,1.4342032
2963,1.488323
2964,1.5465221
2965,1.5922832
2966,1.6029193
2967,1.5877688
2968,1.5628004
2969,1.540938
2970,1.5482213
2971,1.5545264
2972,1.482555
2973,1.3529896
2974,1.2400494
2975,1.1465142
2976,1.0636386
2977,0.99243065
2978,0.94129886
2979,0.90485243
2980,0.84633109
2981,0.7599537
2982,0.64607001
2983,0.50984372
2984,0.39910117
2985,0.32591916
2986,0.29422014
2987,0.30518699
2988,0.34510712
2989,0.35668305
2990,0.3324967
2991,0.26689952
2992,0.17070377
2993,0.11949741
2994,0.1230248
