Time,root.GunPointOldVersusYoung.d0.s0
1872,507.4157
1873,506.87788
1874,506.38209
1875,506.28546
1876,504.48221
1877,503.04182
1878,498.43536
1879,491.819
1880,482.87395
1881,470.95351
1882,458.44652
1883,444.79129
1884,429.44806
1885,414.05824
1886,398.92202
1887,383.32884
1888,367.40084
1889,353.86686
1890,342.42302
1891,330.16079
1892,319.15244
1893,309.97095
1894,303.12534
1895,296.95637
1896,291.83587
1897,288.46581
1898,286.47423
1899,284.87969
1900,283.651
1901,283.37493
1902,283.73445
1903,284.20955
1904,283.97012
1905,284.45074
1906,284.5271
1907,284.93053
1908,285.55146
1909,285.90658
1910,286.49339
1911,286.0832
1912,285.18676
1913,283.77199
1914,280.40883
1915,275.89301
1916,271.64282
1917,267.4804
1918,265.37308
1919,264.9083
1920,264.71401
1921,264.72763
1922,264.45067
1923,263.8769
1924,263.14653
1925,262.71932
1926,262.80236
1927,263.05411
1928,263.46581
1929,263.37402
1930,263.45748
1931,263.30788
1932,263.1941
1933,263.06693
1934,263.06553
1935,262.9605
1936,262.93359
1937,262.91923
1938,263.23213
1939,263.29948
1940,263.51299
1941,263.59194
1942,263.68264
1943,263.89169
1944,263.92796
1945,263.95181
1946,263.85632
1947,263.95072
1948,264.05395
1949,264.0478
1950,257.97883
1951,249.51026
1952,242.51395
1953,234.799
1954,230.49758
1955,228.21569
1956,228.3434
1957,232.77368
1958,236.36234
1959,241.78545
1960,242.45219
1961,241.20374
1962,240.14915
1963,238.85962
1964,238.76682
1965,238.20797
1966,238.90107
1967,240.85957
1968,242.13804
1969,242.19412
1970,241.87026
1971,242.13235
1972,242.76269
1973,242.83544
1974,242.76613
1975,242.20308
1976,242.12923
1977,241.93523
1978,241.29065
1979,240.6025
1980,240.8317
1981,241.09446
1982,243.0075
1983,247.9845
1984,256.93362
1985,267.01607
1986,276.59443
1987,283.41509
1988,287.80051
1989,289.57143
1990,290.31304
1991,289.11796
1992,289.7451
1993,290.75502
1994,291.64955
1995,294.08716
1996,294.70022
1997,296.22388
1998,296.75561
1999,299.5
2000,302.84932
2001,310.05076
2002,324.07576
2003,338.70423
2004,358.31818
2005,378.48855
2006,392.85455
2007,404.10959
2008,420.45313
2009,430.71032
2010,442.48529
2011,452.1139
2012,458.64303
2013,461.68303
2014,467.25836
2015,471.54392
2016,474.25632
2017,474.9937
2018,475.86964
2019,477.64895
2020,476.88784
2021,479.94487
2022,478.90123
2023,478.12418
2024,478.38915
2025,477.18551
2026,478.53979
2027,479.14575
2028,478.39542
2029,478.73538
2030,479.39698
2031,479.4
2032,479.37421
2033,479.1788
2034,478.69724
2035,479.17857
2036,478.62304
2037,479.10236
2038,478.41699
2039,479.17407
2040,477.87929
2041,477.85356
2042,476.92911
2043,476.78571
2044,476.29549
2045,478.8348
2046,478.38832
2047,476.32695
2048,477.04559
2049,476.38324
2050,476.49932
2051,475.37575
2052,475.74363
2053,475.50767
2054,476.41772
2055,475.27567
2056,475.31676
2057,475.146
2058,474.80141
2059,472.8867
2060,473.5151
2061,473.99048
2062,475.249
2063,474.11544
2064,473.67568
2065,475.36403
2066,472.71933
2067,473.01677
2068,474.25155
2069,473.46444
2070,471.85557
2071,470.98187
2072,468.99678
2073,467.80902
2074,460.52852
2075,455.01935
2076,444.98487
2077,437.2832
2078,421.79685
2079,410.29981
2080,395.51638
2081,383.05704
2082,368.56078
2083,355.71296
2084,342.7756
2085,330.68286
2086,323.02421
2087,313.00468
2088,305.12378
2089,300.81491
2090,294.017
2091,289.54537
2092,284.69644
2093,280.62224
2094,279.13425
2095,278.25865
2096,277.74297
2097,277.91449
2098,277.67626
2099,278.21485
2100,265.75586
2101,265.97364
2102,266.34719
2103,266.55819
2104,266.66702
2105,266.91896
2106,266.98183
2107,267.09785
2108,267.5086
2109,267.42636
2110,267.6688
2111,267.7603
2112,267.91134
2113,267.90924
2114,267.55016
2115,267.73897
2116,267.46843
2117,267.61226
2118,267.41934
2119,267.43774
2120,267.20914
2121,267.28641
2122,267.31803
2123,267.44968
2124,267.30016
2125,267.26714
2126,267.22486
2127,267.43917
2128,267.7326
2129,268.37335
2130,269.77666
2131,272.0439
2132,273.9604
2133,273.98466
2134,274.06985
2135,272.80833
2136,271.36774
2137,269.76435
2138,269.52665
2139,269.99496
2140,271.99255
2141,273.79098
2142,274.57858
2143,275.61859
2144,276.61983
2145,279.65596
2146,285.29356
2147,294.07001
2148,301.43288
2149,314.07955
2150,339.54572
2151,361.57702
2152,377.44159
2153,405.80453
2154,431.69121
2155,457.05652
2156,478.4843
2157,494.68655
2158,500.98769
2159,503.98404
2160,505.51582
2161,505.38831
2162,505.50131
2163,505.49826
2164,505.51852
2165,504.89694
2166,504.58237
2167,504.49423
2168,503.63936
2169,503.14148
2170,502.9017
2171,502.18761
2172,501.69031
2173,501.11796
2174,499.81429
2175,498.39075
2176,496.22232
2177,492.28855
2178,486.74104
2179,479.3142
2180,469.05128
2181,456.01663
2182,443.08099
2183,429.93864
2184,414.72343
2185,400.32085
2186,385.91929
2187,371.94737
2188,358.52075
2189,345.69851
2190,333.31419
2191,319.35214
2192,311.23367
2193,301.15939
2194,291.8152
2195,284.98423
2196,280.05842
2197,275.44171
2198,271.66861
2199,269.27016
2200,268.53634
2201,266.65044
2202,266.34366
2203,266.36812
2204,266.37544
2205,265.97081
2206,266.08078
2207,265.95507
2208,265.87659
2209,266.06164
2210,266.13715
2211,266.01775
2212,266.67133
2213,267.42294
2214,267.86415
2215,266.97519
2216,265.85475
2217,263.74751
2218,260.65987
2219,257.65059
2220,254.62703
2221,252.70515
2222,252.08674
2223,251.4065
2224,250.72664
2225,249.48212
2226,248.69269
2227,248.34387
2228,248.15541
2229,248.24941
2230,248.68735
2231,249.02267
2232,249.51803
2233,249.50212
2234,249.86447
2235,250.24308
2236,251.00422
2237,251.34182
2238,252.09852
2239,252.64077
2240,253.27363
2241,253.83904
2242,254.10878
2243,254.41301
2244,254.55115
2245,254.60742
2246,254.73971
2247,254.61016
2248,254.84848
2249,255.33285
2250,232.64558
2251,230.33239
2252,233.0
2253,239.10022
2254,244.54894
2255,248.84027
2256,250.6655
2257,250.66861
2258,250.90948
2259,251.08925
2260,251.41208
2261,251.98885
2262,252.14819
2263,252.30968
2264,252.69824
2265,254.0935
2266,259.2233
2267,266.22327
2268,273.78898
2269,282.93364
2270,288.13996
2271,291.22431
2272,292.25
2273,292.73173
2274,291.95963
2275,292.57391
2276,293.90438
2277,295.25693
2278,296.92342
2279,300.12974
2280,302.45614
2281,304.31145
2282,309.10571
2283,317.84715
2284,332.73967
2285,348.49315
2286,366.63309
2287,386.24242
2288,402.9538
2289,419.01946
2290,433.29463
2291,444.48786
2292,455.95349
2293,465.48887
2294,472.53671
2295,478.18063
2296,481.90352
2297,484.57601
2298,486.34677
2299,486.93594
2300,488.20844
2301,487.78929
2302,487.94544
2303,488.18761
2304,488.26913
2305,488.53602
2306,487.55764
2307,488.16579
2308,488.49564
2309,488.92055
2310,489.22751
2311,489.27979
2312,488.84575
2313,489.24123
2314,489.22299
2315,489.81147
2316,489.39621
2317,489.41295
2318,489.43103
2319,489.05918
2320,489.67192
2321,488.98333
2322,488.83733
2323,488.68717
2324,489.38269
2325,488.70856
2326,488.93086
2327,488.62193
2328,488.72111
2329,488.66667
2330,489.51635
2331,488.7699
2332,488.6232
2333,488.83849
2334,489.09375
2335,488.36953
2336,488.53632
2337,488.85653
2338,488.68394
2339,488.74873
2340,488.75618
2341,488.95897
2342,488.96774
2343,488.23116
2344,488.61415
2345,488.21126
2346,487.80679
2347,487.09867
2348,485.95996
2349,484.2039
2350,481.37651
2351,476.681
2352,470.92901
2353,462.39982
2354,452.57633
2355,440.01748
2356,427.55096
2357,413.75024
2358,398.33626
2359,382.81944
2360,365.94902
2361,347.87829
2362,333.41519
2363,321.11958
2364,311.32225
2365,305.46854
2366,301.35294
2367,297.56011
2368,294.36769
2369,291.54662
2370,290.05902
2371,289.52759
2372,288.70963
2373,288.6008
2374,288.37449
2375,287.66397
2376,287.40592
2377,286.61188
2378,286.28282
2379,285.42902
2380,284.43619
2381,283.93448
2382,283.26568
2383,282.63523
2384,281.80014
2385,281.16934
2386,280.60167
2387,280.23092
2388,279.41398
2389,277.57949
2390,274.27825
2391,269.51361
2392,262.15607
2393,252.07907
2394,243.53649
2395,236.28715
2396,235.55556
2397,237.47199
2398,243.67532
2399,249.29736
2400,319.9603
2401,320.04603
2402,320.20319
2403,320.62021
2404,320.68492
2405,320.55709
2406,320.69291
2407,320.84431
2408,321.29324
2409,321.53832
2410,321.50044
2411,321.63415
2412,321.88594
2413,322.2052
2414,322.30144
2415,322.3545
2416,322.57711
2417,322.48805
2418,322.43796
2419,322.63035
2420,322.7214
2421,322.60386
2422,322.57263
2423,322.56606
2424,322.73013
2425,322.66075
2426,322.79256
2427,322.36979
2428,322.27239
2429,322.34779
2430,322.44061
2431,321.9261
2432,321.95885
2433,321.59832
2434,321.41155
2435,321.70617
2436,321.53831
2437,321.32052
2438,321.27668
2439,321.33147
2440,321.08148
2441,320.88451
2442,320.67072
2443,320.75763
2444,320.60288
2445,320.47624
2446,320.28668
2447,319.89794
2448,319.72295
2449,319.85359
2450,319.61055
2451,319.68796
2452,320.05086
2453,322.37866
2454,329.29485
2455,341.06685
2456,359.34052
2457,383.86591
2458,414.89504
2459,441.78846
2460,452.41176
2461,465.82058
2462,476.67813
2463,487.87182
2464,500.7197
2465,513.64674
2466,525.05822
2467,531.17754
2468,536.07216
2469,536.9871
2470,537.22999
2471,538.25036
2472,538.79495
2473,539.45415
2474,540.75723
2475,541.17404
2476,542.18572
2477,543.05391
2478,542.61396
2479,543.68038
2480,543.74946
2481,544.07169
2482,543.92945
2483,544.24385
2484,543.97487
2485,543.97303
2486,544.01799
2487,542.62064
2488,542.20908
2489,540.93551
2490,538.28158
2491,535.11136
2492,528.72706
2493,520.34377
2494,509.75789
2495,497.30323
2496,485.99398
2497,474.0
2498,463.9029
2499,454.89408
2500,446.45233
2501,438.64767
2502,428.29769
2503,417.12953
2504,404.67195
2505,391.37407
2506,377.23336
2507,364.34089
2508,352.58327
2509,341.98574
2510,332.96367
2511,323.54511
2512,318.11514
2513,316.81818
2514,317.51443
2515,319.23747
2516,320.86511
2517,322.3698
2518,323.40725
2519,324.42485
2520,325.41166
2521,326.80224
2522,327.76264
2523,329.42236
2524,330.79052
2525,331.90933
2526,332.3885
2527,332.69264
2528,332.95152
2529,332.91192
2530,332.91622
2531,332.34505
2532,331.8059
2533,331.44515
2534,331.1158
2535,330.93698
2536,330.6771
2537,330.58829
2538,330.83394
2539,330.69937
2540,330.64793
2541,330.71683
2542,330.71252
2543,331.09881
2544,331.26367
2545,331.35284
2546,331.67558
2547,331.876
2548,332.03568
2549,332.03309
2550,340.84194
2551,340.82946
2552,340.77163
2553,340.76161
2554,340.90196
2555,340.8806
2556,340.84471
2557,340.78976
2558,340.82266
2559,340.81363
2560,340.71574
2561,340.71551
2562,340.50235
2563,340.49337
2564,340.52451
2565,340.56128
2566,340.57581
2567,340.56003
2568,340.58504
2569,340.53406
2570,340.57222
2571,340.64916
2572,340.5372
2573,340.5937
2574,340.68804
2575,340.67457
2576,340.68935
2577,340.83333
2578,340.88827
2579,340.96215
2580,341.00397
2581,341.05744
2582,341.09569
2583,341.04638
2584,341.14485
2585,341.34237
2586,341.51128
2587,341.42846
2588,341.59736
2589,341.61346
2590,341.58689
2591,342.2735
2592,343.99839
2593,348.32432
2594,355.86103
2595,368.05827
2596,385.72422
2597,414.42857
2598,414.42857
2599,414.42857
2600,450.79213
2601,467.23022
2602,479.76661
2603,494.51401
2604,509.59281
2605,524.26719
2606,536.19647
2607,543.09255
2608,547.01611
2609,549.20577
2610,549.17083
2611,549.83118
2612,550.15721
2613,553.13112
2614,552.46981
2615,552.873
2616,553.75442
2617,553.67562
2618,554.25175
2619,553.42378
2620,553.43224
2621,553.71792
2622,553.74129
2623,554.32227
2624,553.5986
2625,553.13475
2626,553.37645
2627,552.5918
2628,552.11519
2629,551.64286
2630,549.25077
2631,546.74678
2632,542.63986
2633,536.53499
2634,526.80472
2635,513.9581
2636,499.05963
2637,485.81627
2638,472.63754
2639,461.43012
2640,452.09756
2641,443.19667
2642,435.3375
2643,427.06232
2644,418.68421
2645,405.75429
2646,392.21932
2647,378.65054
2648,365.64436
2649,353.54294
2650,344.70293
2651,337.93063
2652,333.85536
2653,331.38462
2654,331.25675
2655,331.23377
2656,332.25218
2657,333.49594
2658,335.24165
2659,335.96843
2660,336.7194
2661,336.94113
2662,337.1735
2663,337.2159
2664,336.89709
2665,336.69514
2666,336.3481
2667,336.12048
2668,335.85263
2669,335.70445
2670,335.67419
2671,335.39314
2672,335.26941
2673,335.29124
2674,335.1672
2675,335.2688
2676,335.5337
2677,336.25794
2678,336.63876
2679,337.18425
2680,337.26994
2681,337.40097
2682,337.44108
2683,337.44715
2684,337.56877
2685,337.54849
2686,337.73349
2687,337.72249
2688,337.54314
2689,337.77787
2690,337.75226
2691,337.97247
2692,337.92314
2693,337.83723
2694,337.53051
2695,337.24088
2696,336.89297
2697,336.64377
2698,336.63953
2699,336.67668
2700,303.63436
2701,303.5033
2702,303.33958
2703,303.32459
2704,303.16813
2705,303.12635
2706,303.17628
2707,303.16449
2708,303.02888
2709,303.11447
2710,302.99458
2711,302.92401
2712,303.05683
2713,303.02056
2714,302.78924
2715,302.81556
2716,302.8151
2717,302.75054
2718,302.73056
2719,302.75246
2720,302.75974
2721,302.76586
2722,302.78633
2723,302.8714
2724,302.78444
2725,302.62987
2726,303.25027
2727,306.10611
2728,312.50213
2729,323.45813
2730,340.16058
2731,361.76014
2732,384.52505
2733,408.63122
2734,429.88
2735,448.86449
2736,464.46468
2737,473.45514
2738,481.77366
2739,485.63972
2740,488.87991
2741,488.59076
2742,488.35922
2743,487.97032
2744,488.4
2745,488.71311
2746,489.14667
2747,489.44078
2748,489.2182
2749,489.85219
2750,490.34985
2751,489.93659
2752,491.14242
2753,490.89226
2754,490.12844
2755,490.65866
2756,490.90348
2757,491.05025
2758,491.27864
2759,491.27097
2760,490.14945
2761,490.25351
2762,490.7604
2763,490.87996
2764,490.71572
2765,490.78564
2766,490.51014
2767,489.82476
2768,489.81543
2769,490.0
2770,489.53936
2771,489.60759
2772,489.80187
2773,490.44353
2774,490.19207
2775,489.63872
2776,489.99583
2777,490.05682
2778,489.59793
2779,489.28989
2780,488.98937
2781,488.84916
2782,488.73362
2783,488.67784
2784,489.17017
2785,489.10931
2786,488.92063
2787,489.20481
2788,489.32733
2789,489.56966
2790,489.48258
2791,489.52147
2792,489.15605
2793,489.3106
2794,489.34864
2795,489.45389
2796,489.18079
2797,489.11319
2798,489.39004
2799,488.27612
2800,488.60042
2801,488.43483
2802,487.92283
2803,487.80384
2804,487.89616
2805,485.9771
2806,484.36739
2807,483.22388
2808,482.00892
2809,478.75113
2810,475.7021
2811,469.90751
2812,463.68365
2813,454.50504
2814,444.05598
2815,432.77924
2816,418.38344
2817,403.84882
2818,388.47879
2819,373.58685
2820,359.51659
2821,346.06271
2822,334.40852
2823,324.08394
2824,317.03779
2825,310.07094
2826,304.618
2827,301.20842
2828,299.43548
2829,298.4459
2830,298.57345
2831,299.37859
2832,300.2477
2833,301.54593
2834,302.18004
2835,302.91095
2836,303.64188
2837,303.89989
2838,304.56296
2839,304.81912
2840,305.03452
2841,305.04211
2842,305.06224
2843,305.20526
2844,305.15962
2845,305.01604
2846,305.26261
2847,305.35974
2848,305.30777
2849,305.20697
2850,273.65825
2851,273.69283
2852,273.82086
2853,273.74876
2854,273.78058
2855,273.88039
2856,273.96646
2857,273.9197
2858,273.84087
2859,273.78065
2860,273.79002
2861,273.78113
2862,273.88571
2863,273.88564
2864,273.95943
2865,273.86369
2866,273.88116
2867,273.94103
2868,274.0889
2869,274.17636
2870,274.21726
2871,274.13868
2872,274.21248
2873,274.66771
2874,275.88979
2875,279.17267
2876,283.43993
2877,287.29554
2878,288.39293
2879,288.65832
2880,287.69972
2881,286.24619
2882,286.33017
2883,287.85138
2884,291.26671
2885,293.29082
2886,294.27285
2887,294.718
2888,297.68622
2889,303.17619
2890,313.19862
2891,327.84254
2892,343.96467
2893,365.46903
2894,384.78592
2895,404.36656
2896,424.02966
2897,442.60177
2898,460.96582
2899,476.97564
2900,488.8809
2901,495.74755
2902,497.28192
2903,497.60809
2904,497.44853
2905,497.62437
2906,497.65724
2907,497.37493
2908,497.47032
2909,497.55537
2910,497.54801
2911,497.41941
2912,497.88349
2913,497.81257
2914,497.46715
2915,497.42273
2916,497.10181
2917,496.90345
2918,496.2099
2919,495.32836
2920,492.8519
2921,488.21457
2922,480.91687
2923,470.90392
2924,459.88278
2925,447.54893
2926,435.26465
2927,422.93822
2928,410.53552
2929,397.94989
2930,386.81352
2931,375.31118
2932,364.1097
2933,352.29596
2934,340.55457
2935,330.91741
2936,321.82894
2937,313.75251
2938,306.86159
2939,301.86148
2940,298.27553
2941,295.58996
2942,293.69436
2943,293.78089
2944,292.95858
2945,292.82303
2946,292.09602
2947,290.73149
2948,290.0746
2949,289.63526
2950,289.63048
2951,290.09454
2952,291.31147
2953,292.83882
2954,294.56195
2955,296.69189
2956,298.25542
2957,298.76342
2958,297.94013
2959,296.38495
2960,292.78897
2961,288.64818
2962,283.33471
2963,277.86389
2964,273.22428
2965,269.45941
2966,266.65493
2967,265.29639
2968,264.71682
2969,264.58021
2970,264.12377
2971,263.59189
2972,263.56678
2973,263.6008
2974,263.7541
2975,264.03789
2976,264.48359
2977,264.93014
2978,266.11862
2979,267.52684
2980,269.14606
2981,270.19524
2982,270.82885
2983,271.48282
2984,271.62009
2985,271.75254
2986,271.87172
2987,271.86364
2988,271.86974
2989,271.74381
2990,271.48328
2991,271.2197
2992,270.96806
2993,270.6266
2994,270.24866
2995,269.47831
2996,268.29658
2997,267.09448
2998,265.57219
2999,263.57308
3000,245.20827
3001,242.97789
3002,242.98968
3003,244.92465
3004,247.08619
3005,247.51634
3006,247.55907
3007,250.30109
3008,257.81178
3009,268.14011
3010,280.13633
3011,286.93852
3012,292.04573
3013,294.08639
3014,294.72045
3015,294.97219
3016,297.51821
3017,298.98923
3018,300.80254
3019,303.70304
3020,307.95418
3021,318.92857
3022,338.04233
3023,357.81982
3024,380.1931
3025,402.33453
3026,419.58367
3027,434.77321
3028,446.3354
3029,457.13028
3030,465.85702
3031,473.23548
3032,478.65503
3033,483.59795
3034,486.8813
3035,488.85749
3036,489.66694
3037,490.12386
3038,490.52619
3039,490.9005
3040,491.17267
3041,490.9218
3042,491.45182
3043,491.55226
3044,491.82013
3045,492.5037
3046,492.39406
3047,492.23855
3048,492.17006
3049,492.08128
3050,492.17099
3051,492.2061
3052,492.31204
3053,491.98091
3054,492.02732
3055,491.28441
3056,491.40443
3057,491.18063
3058,491.45127
3059,490.99917
3060,490.87561
3061,490.25352
3062,489.82113
3063,489.66611
3064,489.07967
3065,489.03837
3066,488.49292
3067,487.5699
3068,486.59798
3069,485.03871
3070,483.46661
3071,481.66426
3072,479.33623
3073,476.87346
3074,473.58091
3075,469.44244
3076,463.9327
3077,457.27809
3078,450.321
3079,441.10464
3080,431.845
3081,421.26404
3082,408.8156
3083,397.0186
3084,384.60154
3085,371.81964
3086,358.11639
3087,345.25797
3088,332.64552
3089,319.82722
3090,308.6619
3091,298.03701
3092,290.62676
3093,285.02187
3094,279.90325
3095,277.41552
3096,276.19074
3097,275.72008
3098,275.5352
