Time,root.GunPointAgeSpan.d0.s0
1860,877.5386
1861,877.65924
1862,877.908
1863,878.45371
1864,878.70013
1865,879.10351
1866,879.03365
1867,879.22367
1868,879.45595
1869,879.31876
1870,879.53027
1871,879.57479
1872,879.48941
1873,879.47087
1874,878.90533
1875,877.1442
1876,874.54993
1877,869.88537
1878,863.13737
1879,854.36837
1880,843.64301
1881,831.28803
1882,816.95015
1883,800.56207
1884,782.69484
1885,763.26968
1886,742.41765
1887,721.58165
1888,700.32144
1889,678.34063
1890,656.2178
1891,634.23787
1892,612.3386
1893,589.6787
1894,567.21211
1895,544.03328
1896,520.98542
1897,499.68012
1898,480.84852
1899,465.10254
1900,452.11167
1901,442.30848
1902,435.26983
1903,428.74484
1904,423.62995
1905,419.4185
1906,416.04586
1907,413.33148
1908,412.41657
1909,412.09513
1910,412.06624
1911,413.27221
1912,414.97189
1913,414.53967
1914,413.71318
1915,413.63136
1916,413.25193
1917,411.53032
1918,408.7919
1919,405.42346
1920,401.29806
1921,398.51948
1922,395.71005
1923,392.06868
1924,388.29737
1925,385.86953
1926,384.52551
1927,382.76541
1928,380.26727
1929,377.2746
1930,373.38984
1931,368.0675
1932,360.56494
1933,351.38856
1934,340.18896
1935,331.38416
1936,327.41719
1937,328.44659
1938,332.3639
1939,336.81934
1940,340.29509
1941,342.77365
1942,344.30108
1943,345.44107
1944,346.0351
1945,346.2035
1946,346.21011
1947,345.91925
1948,345.46545
1949,344.84432
1950,258.79627
1951,258.68005
1952,258.56718
1953,258.58443
1954,258.63208
1955,258.57143
1956,258.53661
1957,258.1939
1958,258.24606
1959,258.2158
1960,258.11348
1961,257.81504
1962,257.93168
1963,257.85476
1964,257.55233
1965,257.86682
1966,259.1351
1967,262.30103
1968,267.40935
1969,273.76407
1970,279.77586
1971,284.13542
1972,287.19707
1973,289.06347
1974,289.66222
1975,289.16761
1976,290.53261
1977,292.28483
1978,292.67826
1979,293.54378
1980,294.65466
1981,295.81294
1982,296.12593
1983,297.09761
1984,299.41622
1985,303.66869
1986,311.58154
1987,322.3114
1988,335.09195
1989,352.22936
1990,368.34831
1991,384.7375
1992,401.12834
1993,415.13376
1994,428.84467
1995,440.24625
1996,451.47664
1997,459.96863
1998,465.22388
1999,470.42652
2000,473.32402
2001,474.63959
2002,475.41328
2003,476.04736
2004,476.45692
2005,476.73572
2006,476.77184
2007,476.78212
2008,477.16981
2009,476.78923
2010,477.25876
2011,477.53887
2012,477.54021
2013,477.44581
2014,477.17968
2015,477.38783
2016,476.95081
2017,476.63162
2018,476.7814
2019,476.73465
2020,476.51192
2021,476.1652
2022,476.08441
2023,475.93258
2024,476.30428
2025,475.99608
2026,476.05462
2027,476.56305
2028,476.80016
2029,476.48315
2030,476.54691
2031,476.73871
2032,476.69766
2033,476.8619
2034,476.87025
2035,476.67142
2036,476.6008
2037,476.19794
2038,475.04207
2039,473.92389
2040,470.97977
2041,466.18614
2042,460.04213
2043,451.99427
2044,442.93327
2045,429.8214
2046,416.29605
2047,403.50378
2048,389.75266
2049,376.79894
2050,364.89764
2051,347.46639
2052,335.62607
2053,324.37234
2054,314.54784
2055,303.3044
2056,299.39695
2057,294.18846
2058,290.05859
2059,289.13873
2060,288.44728
2061,287.85316
2062,287.69515
2063,287.44467
2064,287.68191
2065,286.46802
2066,285.10165
2067,284.82317
2068,284.48421
2069,283.44503
2070,282.5168
2071,280.73637
2072,278.73154
2073,277.0494
2074,270.92072
2075,265.63707
2076,261.18276
2077,255.50508
2078,252.02347
2079,251.46619
2080,251.99793
2081,252.7409
2082,253.52
2083,254.40845
2084,256.02884
2085,256.82416
2086,257.50751
2087,258.04483
2088,258.51367
2089,258.52759
2090,258.46514
2091,259.00926
2092,259.10216
2093,259.38667
2094,259.31991
2095,259.0625
2096,259.1768
2097,259.37329
2098,259.40271
2099,259.27403
2100,256.43258
2101,256.51652
2102,256.45623
2103,256.43772
2104,256.32338
2105,256.34105
2106,256.3994
2107,256.41057
2108,256.44741
2109,256.47669
2110,256.43784
2111,256.53089
2112,256.52367
2113,256.64314
2114,256.833
2115,256.94529
2116,257.34862
2117,257.52085
2118,257.91825
2119,258.10547
2120,258.06017
2121,258.07998
2122,258.11195
2123,258.1422
2124,258.23174
2125,258.22099
2126,258.38165
2127,258.68379
2128,259.76547
2129,262.19722
2130,266.62237
2131,270.5083
2132,272.72238
2133,273.49037
2134,273.45089
2135,272.3838
2136,271.42916
2137,272.39979
2138,273.15175
2139,275.85266
2140,278.17358
2141,280.63908
2142,284.28013
2143,290.77478
2144,300.85536
2145,309.33051
2146,324.14815
2147,349.55233
2148,372.43325
2149,393.93492
2150,416.82409
2151,437.95618
2152,456.90089
2153,474.77812
2154,490.69856
2155,501.79585
2156,507.18577
2157,509.93942
2158,510.20702
2159,511.28983
2160,510.42584
2161,511.10704
2162,511.08123
2163,511.25133
2164,510.61151
2165,510.7852
2166,510.63366
2167,510.28054
2168,508.96059
2169,509.18165
2170,507.78924
2171,507.44014
2172,507.4157
2173,506.87788
2174,506.38209
2175,506.28546
2176,504.48221
2177,503.04182
2178,498.43536
2179,491.819
2180,482.87395
2181,470.95351
2182,458.44652
2183,444.79129
2184,429.44806
2185,414.05824
2186,398.92202
2187,383.32884
2188,367.40084
2189,353.86686
2190,342.42302
2191,330.16079
2192,319.15244
2193,309.97095
2194,303.12534
2195,296.95637
2196,291.83587
2197,288.46581
2198,286.47423
2199,284.87969
2200,283.651
2201,283.37493
2202,283.73445
2203,284.20955
2204,283.97012
2205,284.45074
2206,284.5271
2207,284.93053
2208,285.55146
2209,285.90658
2210,286.49339
2211,286.0832
2212,285.18676
2213,283.77199
2214,280.40883
2215,275.89301
2216,271.64282
2217,267.4804
2218,265.37308
2219,264.9083
2220,264.71401
2221,264.72763
2222,264.45067
2223,263.8769
2224,263.14653
2225,262.71932
2226,262.80236
2227,263.05411
2228,263.46581
2229,263.37402
2230,263.45748
2231,263.30788
2232,263.1941
2233,263.06693
2234,263.06553
2235,262.9605
2236,262.93359
2237,262.91923
2238,263.23213
2239,263.29948
2240,263.51299
2241,263.59194
2242,263.68264
2243,263.89169
2244,263.92796
2245,263.95181
2246,263.85632
2247,263.95072
2248,264.05395
2249,264.0478
2250,244.60445
2251,244.17467
2252,244.01101
2253,244.19122
2254,244.62434
2255,245.48142
2256,246.92121
2257,248.97712
2258,250.78492
2259,252.8545
2260,254.50995
2261,255.62139
2262,256.47235
2263,256.80396
2264,257.22177
2265,257.46795
2266,257.71715
2267,257.81381
2268,257.71124
2269,257.65575
2270,257.48816
2271,257.2931
2272,257.12427
2273,257.08834
2274,257.15719
2275,256.98441
2276,257.25541
2277,257.59941
2278,258.72637
2279,259.0523
2280,258.88747
2281,258.00216
2282,255.38015
2283,252.15059
2284,250.15048
2285,249.52673
2286,251.32382
2287,253.60256
2288,255.83519
2289,257.68865
2290,258.23955
2291,259.25468
2292,260.57479
2293,261.95133
2294,263.20534
2295,264.81498
2296,267.48941
2297,272.09859
2298,280.46883
2299,292.17537
2300,306.92668
2301,324.36473
2302,342.61494
2303,360.84395
2304,379.79729
2305,402.15398
2306,425.86118
2307,447.90544
2308,466.56802
2309,479.63665
2310,486.59879
2311,488.86866
2312,490.29308
2313,491.70897
2314,492.99938
2315,494.05875
2316,494.93516
2317,495.40099
2318,494.98896
2319,492.75782
2320,487.66134
2321,478.97423
2322,466.88642
2323,450.13395
2324,431.7195
2325,411.24186
2326,390.12807
2327,368.5183
2328,349.77897
2329,331.49138
2330,312.6876
2331,295.36652
2332,281.0188
2333,271.45776
2334,264.37323
2335,259.77055
2336,257.00212
2337,255.04217
2338,254.51618
2339,253.41197
2340,252.31441
2341,252.18555
2342,251.69687
2343,251.75166
2344,251.80886
2345,252.75526
2346,253.47819
2347,253.95925
2348,253.84628
2349,253.58834
2350,252.6724
2351,251.06565
2352,249.51996
2353,246.24353
2354,242.71178
2355,239.61535
2356,235.88273
2357,232.97114
2358,230.59456
2359,228.92294
2360,228.03761
2361,228.34427
2362,228.91801
2363,230.13438
2364,231.85252
2365,233.29854
2366,234.02345
2367,234.43782
2368,234.94015
2369,235.76606
2370,236.72727
2371,237.90874
2372,239.01304
2373,239.96043
2374,240.84563
2375,241.16256
2376,241.25708
2377,241.33626
2378,241.50794
2379,241.179
2380,240.30733
2381,239.52224
2382,238.46352
2383,237.92111
2384,237.10873
2385,236.99617
2386,236.75425
2387,236.86901
2388,237.10719
2389,237.90833
2390,238.81722
2391,239.57464
2392,240.55898
2393,242.07907
2394,243.6041
2395,244.83895
2396,246.86921
2397,249.42586
2398,251.77157
2399,254.75101
2400,377.20059
2401,377.80555
2402,378.60902
2403,379.38056
2404,380.36632
2405,381.06146
2406,381.97125
2407,382.5903
2408,383.33779
2409,383.68307
2410,384.33207
2411,384.62809
2412,385.35337
2413,386.75094
2414,389.58134
2415,395.09284
2416,402.46977
2417,410.78299
2418,418.34488
2419,424.42501
2420,429.87808
2421,434.00188
2422,435.32503
2423,434.72222
2424,431.76623
2425,427.96181
2426,424.38668
2427,424.23932
2428,425.47887
2429,425.49689
2430,421.35227
2431,415.7136
2432,411.22021
2433,411.08553
2434,412.23551
2435,414.04196
2436,421.03098
2437,430.89438
2438,444.13041
2439,464.90854
2440,494.97516
2441,532.1714
2442,574.494
2443,618.48732
2444,662.20636
2445,702.45728
2446,737.70232
2447,769.26627
2448,796.69278
2449,818.50892
2450,836.80704
2451,850.39169
2452,859.78861
2453,866.85035
2454,871.87008
2455,876.42919
2456,880.36567
2457,884.32388
2458,886.6191
2459,889.14853
2460,891.47112
2461,892.80939
2462,893.59046
2463,894.02557
2464,894.15941
2465,894.59294
2466,894.70451
2467,894.70062
2468,894.54289
2469,894.47922
2470,894.22636
2471,894.26512
2472,894.25
2473,894.52337
2474,894.37517
2475,894.51109
2476,894.43451
2477,894.50451
2478,894.57857
2479,894.61441
2480,894.62132
2481,894.71289
2482,894.9144
2483,895.02039
2484,895.02302
2485,894.96275
2486,894.44786
2487,893.77433
2488,891.52192
2489,887.85189
2490,880.49088
2491,869.47787
2492,853.47074
2493,831.58446
2494,805.21243
2495,776.04164
2496,744.13685
2497,710.9438
2498,677.21176
2499,641.88522
2500,606.98588
2501,574.61284
2502,544.22167
2503,516.78071
2504,494.23295
2505,475.48567
2506,461.04523
2507,449.67336
2508,440.39181
2509,432.9239
2510,428.32602
2511,426.30727
2512,426.01489
2513,425.5253
2514,426.29421
2515,427.95904
2516,428.94123
2517,429.66857
2518,429.88982
2519,428.58286
2520,425.91758
2521,423.93985
2522,422.03073
2523,419.94174
2524,418.04648
2525,414.51022
2526,409.78069
2527,404.16338
2528,398.84614
2529,393.93366
2530,390.28845
2531,388.11443
2532,384.86476
2533,378.95594
2534,370.8774
2535,361.57868
2536,352.9014
2537,345.97747
2538,340.61528
2539,337.41805
2540,337.13514
2541,339.6351
2542,344.38308
2543,349.86097
2544,354.59182
2545,358.15466
2546,360.40831
2547,361.57043
2548,362.62131
2549,363.79082
2550,362.26673
2551,362.97062
2552,363.73813
2553,364.3586
2554,365.22667
2555,366.04015
2556,367.46749
2557,370.9152
2558,378.44681
2559,388.97224
2560,400.95033
2561,412.20706
2562,420.54248
2563,424.72001
2564,426.22037
2565,425.36716
2566,423.22695
2567,419.96733
2568,416.1068
2569,413.31898
2570,412.02342
2571,411.29877
2572,409.5418
2573,406.8981
2574,404.70767
2575,406.45698
2576,410.15217
2577,411.2487
2578,408.9769
2579,406.77684
2580,406.21404
2581,407.34431
2582,411.77067
2583,422.36623
2584,435.84228
2585,452.15109
2586,472.85475
2587,497.45949
2588,527.40618
2589,561.55377
2590,596.85764
2591,633.65835
2592,669.68922
2593,704.46183
2594,737.42976
2595,768.02342
2596,794.20233
2597,815.69432
2598,832.23285
2599,844.65151
2600,854.88005
2601,862.89216
2602,869.4932
2603,869.49652
2604,879.59738
2605,882.21276
2606,883.59935
2607,884.10266
2608,884.06883
2609,883.69294
2610,883.13748
2611,882.68637
2612,881.94791
2613,881.75171
2614,881.34345
2615,881.22983
2616,881.10517
2617,881.1077
2618,881.08436
2619,880.97135
2620,880.76588
2621,880.47548
2622,880.21165
2623,878.95071
2624,876.54252
2625,872.1055
2626,865.64245
2627,856.30002
2628,844.55494
2629,829.30209
2630,811.08979
2631,790.51526
2632,767.85297
2633,743.95834
2634,719.85181
2635,695.01765
2636,669.23003
2637,641.51438
2638,613.17243
2639,584.83613
2640,557.7619
2641,530.4583
2642,507.22119
2643,486.08219
2644,469.36935
2645,456.21037
2646,445.41014
2647,437.03738
2648,430.75854
2649,425.95193
2650,422.03352
2651,418.65468
2652,416.29387
2653,415.39115
2654,417.14655
2655,419.36779
2656,419.43546
2657,419.51835
2658,418.7782
2659,416.21357
2660,412.61182
2661,408.22619
2662,404.41997
2663,401.3966
2664,397.23614
2665,392.48329
2666,387.76756
2667,384.01373
2668,382.15595
2669,380.61689
2670,380.29648
2671,377.3621
2672,371.98368
2673,365.12038
2674,355.83446
2675,345.18142
2676,335.80352
2677,329.18775
2678,326.76591
2679,327.75752
2680,330.10614
2681,333.53169
2682,336.38829
2683,338.8972
2684,340.19446
2685,340.51412
2686,340.64014
2687,340.79842
2688,340.79105
2689,340.90907
2690,341.04096
2691,341.67866
2692,342.58208
2693,344.10005
2694,345.42995
2695,347.13136
2696,348.57468
2697,348.56513
2698,351.71411
2699,352.90524
2700,828.11181
2701,828.02418
2702,827.93102
2703,827.93351
2704,827.9386
2705,828.13363
2706,828.36
2707,828.52944
2708,828.73
2709,828.91674
2710,829.02446
2711,828.90016
2712,828.30404
2713,828.07529
2714,830.11935
2715,835.43613
2716,847.54849
2717,866.01982
2718,888.38129
2719,910.23626
2720,928.09542
2721,939.63764
2722,944.8329
2723,944.50824
2724,939.9502
2725,933.06223
2726,925.48812
2727,920.81461
2728,919.87864
2729,921.14583
2730,925.06653
2731,928.19608
2732,927.80988
2733,927.12308
2734,927.85129
2735,930.35755
2736,895.82585
2737,894.76497
2738,893.67331
2739,891.32281
2740,888.84436
2741,885.65543
2742,882.274
2743,1195.0391
2744,1226.6335
2745,1253.5094
2746,1280.4367
2747,1301.0336
2748,1317.1058
2749,1330.2479
2750,1341.3501
2751,1350.9296
2752,1357.3034
2753,1359.8014
2754,1360.3351
2755,1360.0977
2756,1359.487
2757,1359.4055
2758,1359.8714
2759,1360.0018
2760,1360.2526
2761,1360.2666
2762,1360.2947
2763,1360.2799
2764,1360.4684
2765,1360.4329
2766,1360.471
2767,1360.4873
2768,1360.7473
2769,1361.214
2770,1361.496
2771,1361.8023
2772,1361.2767
2773,1359.8988
2774,1354.4858
2775,1342.3792
2776,1322.2244
2777,1294.8894
2778,1260.8712
2779,1223.9987
2780,1186.6544
2781,1146.4592
2782,1108.1191
2783,1070.4786
2784,1035.4077
2785,1004.9525
2786,983.25651
2787,968.39232
2788,957.0255
2789,949.17036
2790,943.87256
2791,939.57437
2792,936.99282
2793,934.98543
2794,933.59925
2795,936.55499
2796,940.77017
2797,945.37524
2798,947.13745
2799,949.83319
2800,952.87741
2801,957.94326
2802,965.667
2803,973.53651
2804,979.34294
2805,981.01196
2806,975.71241
2807,963.92606
2808,946.4675
2809,925.60039
2810,902.52406
2811,878.57959
2812,856.78512
2813,838.31834
2814,826.41846
2815,821.77706
2816,821.73735
2817,823.0134
2818,822.96179
2819,823.01227
2820,822.70246
2821,822.11148
2822,822.14766
2823,822.2755
2824,822.61407
2825,822.94437
2826,823.30893
2827,823.76025
2828,824.4902
2829,825.11011
2830,825.62208
2831,826.14939
2832,826.91524
2833,827.57347
2834,827.98268
2835,828.35952
2836,828.6313
2837,829.0061
2838,829.3353
2839,829.73278
2840,830.21238
2841,830.85289
2842,831.39942
2843,831.67767
2844,831.80697
2845,831.84372
2846,831.82814
2847,831.70937
2848,831.53789
2849,831.35605
2850,310.19968
2851,310.68306
2852,311.32522
2853,311.84444
2854,312.45342
2855,313.00734
2856,313.63249
2857,314.82766
2858,316.91713
2859,321.7098
2860,330.58653
2861,343.39635
2862,358.31722
2863,373.01915
2864,385.3285
2865,393.83117
2866,398.97211
2867,400.62354
2868,399.7041
2869,397.73079
2870,395.41279
2871,395.43457
2872,397.66133
2873,399.45923
2874,399.37743
2875,397.0499
2876,394.53304
2877,393.69167
2878,393.77829
2879,393.39516
2880,392.87145
2881,393.84017
2882,397.88077
2883,405.63258
2884,416.49898
2885,434.23471
2886,459.6732
2887,491.50764
2888,528.24703
2889,568.46539
2890,609.36625
2891,647.52472
2892,682.21443
2893,712.33755
2894,740.70099
2895,765.24954
2896,785.98496
2897,803.56118
2898,817.96577
2899,829.29897
2900,838.13209
2901,845.93073
2902,853.01721
2903,859.27901
2904,864.3957
2905,867.9313
2906,870.12246
2907,871.18984
2908,871.64114
2909,871.44933
2910,871.20003
2911,871.57292
2912,871.80539
2913,872.28632
2914,872.68118
2915,873.17568
2916,873.35947
2917,873.65597
2918,873.64014
2919,873.79168
2920,873.85321
2921,873.95733
2922,873.87123
2923,873.77853
2924,873.54128
2925,873.19157
2926,871.84287
2927,869.53193
2928,865.63636
2929,860.09852
2930,852.07252
2931,840.79839
2932,827.06199
2933,811.03044
2934,790.20937
2935,766.72192
2936,740.44628
2937,711.84487
2938,682.09895
2939,651.56287
2940,619.3675
2941,586.33413
2942,553.79064
2943,522.09585
2944,495.82117
2945,473.33151
2946,455.15874
2947,440.25501
2948,427.98689
2949,418.68958
2950,410.6662
2951,403.81492
2952,398.05012
2953,394.52021
2954,392.8553
2955,391.81478
2956,392.98764
2957,395.60126
2958,397.77276
2959,398.57602
2960,399.35807
2961,400.41638
2962,400.76139
2963,400.28268
2964,400.71299
2965,402.29675
2966,404.09167
2967,404.46296
2968,402.80768
2969,401.08657
2970,398.75593
2971,395.30357
2972,392.70824
2973,389.33612
2974,384.89368
2975,380.17315
2976,375.76261
2977,372.77056
2978,370.13638
2979,368.50441
2980,366.72988
2981,364.36575
2982,360.45759
2983,354.77645
2984,346.90791
2985,337.87599
2986,328.66541
2987,320.84832
2988,315.38609
2989,312.95238
2990,313.10345
2991,315.33628
2992,318.19449
2993,320.7944
2994,322.60718
2995,324.07361
2996,325.44719
2997,327.11809
2998,328.43855
2999,329.71857
3000,329.56831
3001,331.36325
3002,334.37466
3003,339.7791
3004,349.03081
3005,360.95369
3006,374.87909
3007,386.4385
3008,394.176
3009,399.66134
3010,401.07419
3011,401.52697
3012,402.54944
3013,407.39519
3014,411.32184
3015,412.49006
3016,412.18938
3017,410.87525
3018,408.37682
3019,408.03409
3020,409.0669
3021,410.19246
3022,410.85957
3023,412.10113
3024,415.11468
3025,419.89896
3026,425.94837
3027,432.59133
3028,445.11993
3029,462.04362
3030,485.07255
3031,512.61643
3032,543.75066
3033,578.75965
3034,614.60077
3035,650.05242
3036,682.06307
3037,710.15571
3038,736.52626
3039,760.07087
3040,781.96328
3041,800.08138
3042,815.38797
3043,828.33057
3044,839.76059
3045,849.20546
3046,857.16429
3047,864.2436
3048,870.4873
3049,875.84282
3050,880.38913
3051,884.0582
3052,885.85123
3053,887.3324
3054,888.0787
3055,888.52544
3056,888.87474
3057,889.08579
3058,888.60838
3059,888.1257
3060,887.61002
3061,886.13187
3062,883.99468
3063,880.66564
3064,875.36444
3065,867.12795
3066,856.40589
3067,842.88002
3068,827.14429
3069,809.50078
3070,791.0762
3071,772.25023
3072,753.71164
3073,734.65502
3074,715.84038
3075,696.93866
3076,677.36518
3077,657.04507
3078,635.71645
3079,613.01163
3080,588.08528
3081,561.30859
3082,532.72826
3083,505.14283
3084,480.67103
3085,459.81698
3086,444.05502
3087,432.46181
3088,424.25101
3089,418.48837
3090,413.74797
3091,410.74736
3092,408.54022
3093,406.65968
3094,404.52109
3095,402.39907
3096,401.55643
