Time,root.GunPoint.d0.s0
1568,1.4143602
1569,1.4114896
1570,1.4033986
1571,1.4085755
1572,1.4139729
1573,1.4105154
1574,1.4145005
1575,1.4156831
1576,1.4156831
1577,1.4187301
1578,1.399107
1579,1.4072511
1580,1.4031531
1581,1.3981267
1582,1.4072245
1583,1.3992676
1584,1.3928875
1585,1.4059016
1586,1.3869055
1587,1.3467523
1588,1.2757411
1589,1.226646
1590,1.1159707
1591,0.99977438
1592,0.85854875
1593,0.70464193
1594,0.55480228
1595,0.39686227
1596,0.22281885
1597,0.075052556
1598,-0.080040106
1599,-0.2145043
1600,-0.33949792
1601,-0.45934446
1602,-0.54877228
1603,-0.61674401
1604,-0.65631161
1605,-0.67350936
1606,-0.67816246
1607,-0.69404497
1608,-0.68649434
1609,-0.69951106
1610,-0.69681154
1611,-0.6953335
1612,-0.69460722
1613,-0.69099571
1614,-0.69272191
1615,-0.69953173
1616,-0.70929237
1617,-0.72548316
1618,-0.73590963
1619,-0.74580703
1620,-0.7677152
1621,-0.80448372
1622,-0.85522799
1623,-0.95440963
1624,-1.0595565
1625,-1.1213419
1626,-1.1392019
1627,-1.1425173
1628,-1.1345986
1629,-1.1257232
1630,-1.1161379
1631,-1.1041764
1632,-1.0889055
1633,-1.0786057
1634,-1.0648161
1635,-1.0556121
1636,-1.0440093
1637,-1.0378132
1638,-1.0320458
1639,-1.0277569
1640,-1.0272046
1641,-1.0280662
1642,-1.0216059
1643,-1.0211945
1644,-1.0247948
1645,-1.021716
1646,-1.0228892
1647,-1.02138
1648,-1.0222724
1649,-1.0229834
1650,-1.1368462
1651,-1.1407461
1652,-1.1394709
1653,-1.1300129
1654,-1.1216071
1655,-1.1189904
1656,-1.1122487
1657,-1.1131741
1658,-1.1157314
1659,-1.1147521
1660,-1.1148239
1661,-1.1147488
1662,-1.1159809
1663,-1.1181385
1664,-1.1151764
1665,-1.1038088
1666,-1.0831104
1667,-1.042585
1668,-0.98247127
1669,-0.91973701
1670,-0.84520871
1671,-0.79145359
1672,-0.76140541
1673,-0.7294143
1674,-0.72387088
1675,-0.70587807
1676,-0.69313605
1677,-0.68501127
1678,-0.68457194
1679,-0.67862749
1680,-0.66767208
1681,-0.65583416
1682,-0.65528895
1683,-0.65668698
1684,-0.65658647
1685,-0.65474941
1686,-0.6413946
1687,-0.59044082
1688,-0.46683592
1689,-0.32609134
1690,-0.14215614
1691,0.052406385
1692,0.22181833
1693,0.39087929
1694,0.53988402
1695,0.67464465
1696,0.79830821
1697,0.9051932
1698,0.99471753
1699,1.0832083
1700,1.1540455
1701,1.1977027
1702,1.2075911
1703,1.2210503
1704,1.2213375
1705,1.2152677
1706,1.2155309
1707,1.2149118
1708,1.2304189
1709,1.2204884
1710,1.2234577
1711,1.2206925
1712,1.2204237
1713,1.2140935
1714,1.2199556
1715,1.211658
1716,1.2124952
1717,1.2062634
1718,1.2075365
1719,1.1997835
1720,1.2058315
1721,1.2066723
1722,1.208235
1723,1.2073924
1724,1.2082969
1725,1.208148
1726,1.208148
1727,1.2022978
1728,1.1977197
1729,1.1950975
1730,1.1965481
1731,1.1987618
1732,1.1992429
1733,1.2011018
1734,1.1964299
1735,1.2031726
1736,1.2014116
1737,1.2028211
1738,1.2001014
1739,1.2016561
1740,1.1990205
1741,1.2054299
1742,1.1975046
1743,1.198035
1744,1.1856373
1745,1.1794332
1746,1.1645147
1747,1.1565523
1748,1.1362368
1749,1.090784
1750,1.0345659
1751,0.98147468
1752,0.89572398
1753,0.78658975
1754,0.67737983
1755,0.54417378
1756,0.40118644
1757,0.26630342
1758,0.12416202
1759,-0.023849355
1760,-0.1554915
1761,-0.29819504
1762,-0.41902352
1763,-0.5352759
1764,-0.62643941
1765,-0.70887537
1766,-0.76928541
1767,-0.80150592
1768,-0.82535695
1769,-0.8348976
1770,-0.83304808
1771,-0.83301738
1772,-0.83423162
1773,-0.83426161
1774,-0.83645279
1775,-0.84648202
1776,-0.84936422
1777,-0.8485579
1778,-0.848313
1779,-0.85189148
1780,-0.85635248
1781,-0.86119495
1782,-0.87703883
1783,-0.90399263
1784,-0.9705993
1785,-1.0552988
1786,-1.1504501
1787,-1.2019056
1788,-1.2199917
1789,-1.2164564
1790,-1.1860828
1791,-1.1549575
1792,-1.1302428
1793,-1.1188323
1794,-1.1221268
1795,-1.1240858
1796,-1.1202368
1797,-1.1118461
1798,-1.1035781
1799,-1.1039977
1800,-1.1150157
1801,-1.186591
1802,-1.263632
1803,-1.341706
1804,-1.3855122
1805,-1.4061744
1806,-1.3964333
1807,-1.3381305
1808,-1.3069903
1809,-1.3125796
1810,-1.3198316
1811,-1.3314042
1812,-1.3397326
1813,-1.332323
1814,-1.326131
1815,-1.3105706
1816,-1.2953314
1817,-1.2951412
1818,-1.3032744
1819,-1.2951545
1820,-1.2580309
1821,-1.2085097
1822,-1.1239636
1823,-1.0270977
1824,-0.94023194
1825,-0.87454592
1826,-0.84678408
1827,-0.8268993
1828,-0.82056374
1829,-0.81771304
1830,-0.81407853
1831,-0.8217331
1832,-0.82090966
1833,-0.81285207
1834,-0.79644079
1835,-0.79643632
1836,-0.79056711
1837,-0.77823978
1838,-0.75893477
1839,-0.73821588
1840,-0.70885408
1841,-0.66098808
1842,-0.54908953
1843,-0.41134745
1844,-0.25337058
1845,-0.075608868
1846,0.093548111
1847,0.25983594
1848,0.39634428
1849,0.51988463
1850,0.62245718
1851,0.72776806
1852,0.81215067
1853,0.8895121
1854,0.94544559
1855,0.99467498
1856,1.0287607
1857,1.0670463
1858,1.0824384
1859,1.0883555
1860,1.0979132
1861,1.0985321
1862,1.0942437
1863,1.092736
1864,1.1084988
1865,1.1042429
1866,1.1021369
1867,1.0996831
1868,1.0984821
1869,1.0967777
1870,1.097593
1871,1.0967194
1872,1.0954886
1873,1.0912873
1874,1.086485
1875,1.0845104
1876,1.0845104
1877,1.0857526
1878,1.083837
1879,1.0792294
1880,1.0849432
1881,1.0817918
1882,1.0830169
1883,1.0855603
1884,1.0828542
1885,1.0858026
1886,1.0861644
1887,1.0808348
1888,1.0823202
1889,1.079476
1890,1.0836851
1891,1.082457
1892,1.0818895
1893,1.080176
1894,1.0783962
1895,1.0745655
1896,1.0745428
1897,1.0768668
1898,1.0755236
1899,1.0783344
1900,1.0788292
1901,1.0743758
1902,1.077992
1903,1.0735243
1904,1.0709341
1905,1.0713769
1906,1.0682886
1907,1.0620896
1908,1.0565284
1909,1.0375994
1910,1.0192082
1911,0.99106601
1912,0.93971787
1913,0.86474187
1914,0.78117483
1915,0.6766329
1916,0.56887784
1917,0.44713964
1918,0.31927323
1919,0.19492955
1920,0.069289876
1921,-0.06372817
1922,-0.19081242
1923,-0.31211787
1924,-0.45578297
1925,-0.59112953
1926,-0.71415906
1927,-0.81676958
1928,-0.89001218
1929,-0.94262776
1930,-0.98442109
1931,-1.0010163
1932,-1.0048461
1933,-1.0065655
1934,-1.0028611
1935,-0.99823776
1936,-0.99205574
1937,-0.9907749
1938,-0.9917847
1939,-0.9875237
1940,-0.99117288
1941,-0.99551516
1942,-0.99656322
1943,-0.99844384
1944,-1.001865
1945,-1.007205
1946,-1.0128539
1947,-1.0213048
1948,-1.0291516
1949,-1.0447055
1950,-1.2011554
1951,-1.2084099
1952,-1.2064816
1953,-1.2030557
1954,-1.1809729
1955,-1.1656205
1956,-1.1642654
1957,-1.1686166
1958,-1.163736
1959,-1.1640602
1960,-1.1615445
1961,-1.1575018
1962,-1.1581097
1963,-1.1570818
1964,-1.1629345
1965,-1.1620807
1966,-1.1610222
1967,-1.1555281
1968,-1.131429
1969,-1.086852
1970,-1.004981
1971,-0.88579603
1972,-0.78187663
1973,-0.71821573
1974,-0.67515366
1975,-0.66650072
1976,-0.66778595
1977,-0.66301123
1978,-0.65338391
1979,-0.64623067
1980,-0.63745736
1981,-0.6188986
1982,-0.59111249
1983,-0.55169036
1984,-0.52919933
1985,-0.48689617
1986,-0.38384939
1987,-0.22361718
1988,-0.040889753
1989,0.10514473
1990,0.29375922
1991,0.50915656
1992,0.62840819
1993,0.72148961
1994,0.81160787
1995,0.91876207
1996,1.0100022
1997,1.0809742
1998,1.1468528
1999,1.1673271
2000,1.1964873
2001,1.2094894
2002,1.2140985
2003,1.2086037
2004,1.2055879
2005,1.1995917
2006,1.2055514
2007,1.1982837
2008,1.2022532
2009,1.1986599
2010,1.1942553
2011,1.2071895
2012,1.201669
2013,1.1916535
2014,1.1930239
2015,1.1949617
2016,1.1917532
2017,1.1881026
2018,1.1841872
2019,1.190739
2020,1.1876187
2021,1.1932642
2022,1.1945505
2023,1.1836008
2024,1.1906358
2025,1.1732621
2026,1.1732621
2027,1.174443
2028,1.1884398
2029,1.1958925
2030,1.1785034
2031,1.1916563
2032,1.1840645
2033,1.1808081
2034,1.1863005
2035,1.1848004
2036,1.1957644
2037,1.1914002
2038,1.1817339
2039,1.1842551
2040,1.1701995
2041,1.1774506
2042,1.1538977
2043,1.1554089
2044,1.1439041
2045,1.1240712
2046,1.1135276
2047,1.0756464
2048,1.024455
2049,0.95841122
2050,0.88974798
2051,0.80113053
2052,0.68286164
2053,0.55748055
2054,0.44180564
2055,0.3081648
2056,0.19995099
2057,0.062053977
2058,-0.078775635
2059,-0.20978735
2060,-0.33581624
2061,-0.46641753
2062,-0.53978421
2063,-0.6145569
2064,-0.68148116
2065,-0.73037997
2066,-0.77497421
2067,-0.80363612
2068,-0.80892642
2069,-0.81514629
2070,-0.81993287
2071,-0.82485835
2072,-0.82537402
2073,-0.82068671
2074,-0.82009895
2075,-0.83107653
2076,-0.824776
2077,-0.82313481
2078,-0.83067895
2079,-0.84060219
2080,-0.84654586
2081,-0.85444984
2082,-0.85595761
2083,-0.87025701
2084,-0.88132678
2085,-0.89298083
2086,-0.90968292
2087,-0.92428978
2088,-0.96366333
2089,-1.0145302
2090,-1.091031
2091,-1.1653928
2092,-1.2729189
2093,-1.3435423
2094,-1.3376892
2095,-1.3364915
2096,-1.2840888
2097,-1.2069612
2098,-1.1221391
2099,-1.0822055
2100,-0.60329103
2101,-0.60737568
2102,-0.60682862
2103,-0.60756518
2104,-0.60495286
2105,-0.59612649
2106,-0.59005859
2107,-0.58622034
2108,-0.5837631
2109,-0.58308
2110,-0.5816461
2111,-0.58026887
2112,-0.57904937
2113,-0.57757613
2114,-0.57233393
2115,-0.57126447
2116,-0.56686276
2117,-0.56655051
2118,-0.56237822
2119,-0.56232362
2120,-0.5610899
2121,-0.56224745
2122,-0.56121035
2123,-0.56103289
2124,-0.56126162
2125,-0.5646962
2126,-0.56771174
2127,-0.57546441
2128,-0.58215072
2129,-0.58791119
2130,-0.59476567
2131,-0.60211891
2132,-0.60923527
2133,-0.61349623
2134,-0.61130696
2135,-0.61515749
2136,-0.61299414
2137,-0.61362528
2138,-0.61022844
2139,-0.60687221
2140,-0.59830544
2141,-0.58668217
2142,-0.57708574
2143,-0.56536405
2144,-0.55586456
2145,-0.54901088
2146,-0.53920029
2147,-0.53328828
2148,-0.52880031
2149,-0.51144892
2150,-0.49627774
2151,-0.47031139
2152,-0.43496577
2153,-0.36742772
2154,-0.29702187
2155,-0.23968512
2156,0.069579955
2157,0.25768
2158,0.43618179
2159,0.57948008
2160,0.73129949
2161,0.90601154
2162,1.1171175
2163,1.3601942
2164,1.6122803
2165,1.7954838
2166,1.8947405
2167,1.9254897
2168,1.9507949
2169,1.9576441
2170,1.975208
2171,1.9944038
2172,1.9989614
2173,2.0094551
2174,2.0168669
2175,2.0169139
2176,2.0169139
2177,2.0199612
2178,2.0227683
2179,2.0267428
2180,2.0298266
2181,2.0267712
2182,2.023226
2183,2.0186854
2184,2.0114456
2185,1.9896683
2186,1.9277158
2187,1.83758
2188,1.6943583
2189,1.5212096
2190,1.3611026
2191,1.2183468
2192,1.075179
2193,0.95556752
2194,0.83104282
2195,0.68869182
2196,0.52235852
2197,0.49684735
2198,0.30738683
2199,0.033138263
2200,-0.18203968
2201,-0.33481372
2202,-0.47058911
2203,-0.617252
2204,-0.732267
2205,-0.80943854
2206,-0.85853773
2207,-0.87031609
2208,-0.86164539
2209,-0.83881457
2210,-0.80939495
2211,-0.79221792
2212,-0.77831912
2213,-0.75982256
2214,-0.74043045
2215,-0.71732169
2216,-0.69354175
2217,-0.67624829
2218,-0.66151083
2219,-0.64793368
2220,-0.64190203
2221,-0.63702002
2222,-0.63379307
2223,-0.63214317
2224,-0.62506673
2225,-0.62083881
2226,-0.61381742
2227,-0.60429854
2228,-0.59542468
2229,-0.58973373
2230,-0.58362407
2231,-0.57582931
2232,-0.57109172
2233,-0.56927916
2234,-0.56997144
2235,-0.57433335
2236,-0.58042201
2237,-0.59036453
2238,-0.5935386
2239,-0.5961905
2240,-0.59676119
2241,-0.59451089
2242,-0.59560272
2243,-0.60355406
2244,-0.61220928
2245,-0.62351881
2246,-0.62530705
2247,-0.62541075
2248,-0.6146968
2249,-0.60477861
2250,-1.1620075
2251,-1.161359
2252,-1.1623794
2253,-1.1640739
2254,-1.1614569
2255,-1.1578
2256,-1.1594546
2257,-1.161424
2258,-1.158713
2259,-1.1615894
2260,-1.1585723
2261,-1.1539282
2262,-1.1552953
2263,-1.1562857
2264,-1.1577392
2265,-1.137231
2266,-1.0873176
2267,-1.0075906
2268,-0.9227293
2269,-0.83390819
2270,-0.7735133
2271,-0.75742767
2272,-0.74978144
2273,-0.74081122
2274,-0.74768326
2275,-0.74806831
2276,-0.74086617
2277,-0.73630478
2278,-0.73648409
2279,-0.73696845
2280,-0.73272416
2281,-0.72450979
2282,-0.71321908
2283,-0.70734397
2284,-0.69867555
2285,-0.69434925
2286,-0.66938505
2287,-0.61583577
2288,-0.50646033
2289,-0.3660778
2290,-0.22283065
2291,-0.047168014
2292,0.14189862
2293,0.29322979
2294,0.42328802
2295,0.5571606
2296,0.68035141
2297,0.78690607
2298,0.89421562
2299,0.97334265
2300,1.0394847
2301,1.093506
2302,1.1428191
2303,1.1796069
2304,1.2072763
2305,1.2129975
2306,1.2157958
2307,1.2298627
2308,1.2299383
2309,1.2337506
2310,1.2341195
2311,1.2426766
2312,1.2579118
2313,1.25825
2314,1.2487422
2315,1.2571412
2316,1.2515756
2317,1.2525304
2318,1.2575812
2319,1.2408371
2320,1.2474751
2321,1.2463779
2322,1.2449601
2323,1.2467815
2324,1.2525939
2325,1.238445
2326,1.238445
2327,1.2441339
2328,1.2349298
2329,1.2411808
2330,1.2350275
2331,1.2392791
2332,1.2368524
2333,1.225248
2334,1.2236177
2335,1.2212427
2336,1.227058
2337,1.2230297
2338,1.2366583
2339,1.2327882
2340,1.2265216
2341,1.2274088
2342,1.2269106
2343,1.2170618
2344,1.209232
2345,1.2075356
2346,1.1895199
2347,1.1762315
2348,1.1431922
2349,1.1067341
2350,1.0546654
2351,0.98043972
2352,0.89041447
2353,0.77871288
2354,0.658195
2355,0.5031473
2356,0.34939014
2357,0.18367189
2358,0.043841569
2359,-0.090519148
2360,-0.21244396
2361,-0.33155406
2362,-0.44732221
2363,-0.54271492
2364,-0.62270119
2365,-0.68627078
2366,-0.72709411
2367,-0.76162047
2368,-0.77913506
2369,-0.79041434
2370,-0.79569467
2371,-0.79752084
2372,-0.79900108
2373,-0.79717574
2374,-0.80403907
2375,-0.81249766
2376,-0.81943156
2377,-0.82026648
2378,-0.82311243
2379,-0.8228724
2380,-0.81810925
2381,-0.81730611
2382,-0.82754936
2383,-0.84641583
2384,-0.86897606
2385,-0.90456814
2386,-0.95581633
2387,-1.0168561
2388,-1.0730151
2389,-1.1025709
2390,-1.127586
2391,-1.1367269
2392,-1.1378357
2393,-1.1325378
2394,-1.1293912
2395,-1.1281985
2396,-1.1282235
2397,-1.1257785
2398,-1.1213526
2399,-1.1161881
2400,-0.80801789
2401,-0.80929234
2402,-0.80872319
2403,-0.80590416
2404,-0.80340418
2405,-0.80134696
2406,-0.79887461
2407,-0.79480917
2408,-0.79184848
2409,-0.79046643
2410,-0.7883796
2411,-0.78685662
2412,-0.78903672
2413,-0.78690512
2414,-0.785023
2415,-0.78296816
2416,-0.78316435
2417,-0.78233577
2418,-0.78087842
2419,-0.78216793
2420,-0.7819624
2421,-0.78169589
2422,-0.78207965
2423,-0.78096598
2424,-0.7809854
2425,-0.78022993
2426,-0.77859935
2427,-0.77832278
2428,-0.7778792
2429,-0.77698706
2430,-0.77481589
2431,-0.77130496
2432,-0.77106556
2433,-0.76883219
2434,-0.76742314
2435,-0.76501778
2436,-0.76491953
2437,-0.76462914
2438,-0.76586506
2439,-0.76712559
2440,-0.76625037
2441,-0.76615617
2442,-0.76514771
2443,-0.76280186
2444,-0.74195206
2445,-0.69934848
2446,-0.62623939
2447,-0.50524344
2448,-0.32707724
2449,-0.11366023
2450,0.19685106
2451,0.42420421
2452,0.52173781
2453,0.6244474
2454,0.72880906
2455,0.81901389
2456,0.92221826
2457,1.0505089
2458,1.1910813
2459,1.3403616
2460,1.448292
2461,1.5144242
2462,1.5423169
2463,1.5449876
2464,1.5557221
2465,1.565318
2466,1.5797238
2467,1.589714
2468,1.6027314
2469,1.6195406
2470,1.6184597
2471,1.6262526
2472,1.6263914
2473,1.6283756
2474,1.633883
2475,1.6297773
2476,1.6297773
2477,1.6336904
2478,1.6289133
2479,1.6347774
2480,1.6330264
2481,1.6369106
2482,1.6370954
2483,1.6326258
2484,1.6323037
2485,1.6324164
2486,1.6312216
2487,1.6338126
2488,1.6256116
2489,1.614381
2490,1.5819626
2491,1.5363786
2492,1.4594417
2493,1.344951
2494,1.2074055
2495,1.077256
2496,0.95024592
2497,0.83028097
2498,0.71373183
2499,0.60385652
2500,0.48386478
2501,0.358933
2502,0.1924809
2503,0.030208992
2504,-0.13453339
2505,-0.29254534
2506,-0.43855332
2507,-0.56932183
2508,-0.68121126
2509,-0.7493015
2510,-0.77278349
2511,-0.77130652
2512,-0.7558719
2513,-0.72911391
2514,-0.714985
2515,-0.71161064
2516,-0.71302021
2517,-0.71853925
2518,-0.72163485
2519,-0.71941591
2520,-0.71331818
2521,-0.70178376
2522,-0.68486376
2523,-0.67822263
2524,-0.67609727
2525,-0.67953727
2526,-0.6841139
2527,-0.68905071
2528,-0.69458668
2529,-0.69633752
2530,-0.69832486
2531,-0.70044295
2532,-0.70509986
2533,-0.70625622
2534,-0.70581222
2535,-0.70581066
2536,-0.70581606
2537,-0.70354343
2538,-0.69983454
2539,-0.69564468
2540,-0.69519311
2541,-0.69527702
2542,-0.69066301
2543,-0.69010581
2544,-0.68570335
2545,-0.68077942
2546,-0.67676145
2547,-0.6732476
2548,-0.66843906
2549,-0.66330357
2550,-0.62212839
2551,-0.61916421
2552,-0.61330752
2553,-0.61128481
2554,-0.60733578
2555,-0.6073473
2556,-0.60748684
2557,-0.60641142
2558,-0.60628697
2559,-0.60910065
2560,-0.61160684
2561,-0.61440263
2562,-0.61800537
2563,-0.62200808
2564,-0.62270714
2565,-0.62456324
2566,-0.62488974
2567,-0.62650455
2568,-0.62660407
2569,-0.62616263
2570,-0.62875805
2571,-0.62932058
2572,-0.62820513
2573,-0.63079417
2574,-0.6318365
2575,-0.63218111
2576,-0.63371173
2577,-0.63554938
2578,-0.63864394
2579,-0.6384524
2580,-0.64012189
2581,-0.64176387
2582,-0.64441744
2583,-0.6436694
2584,-0.64455295
2585,-0.6436713
2586,-0.64404331
2587,-0.64526219
2588,-0.64355356
2589,-0.64237639
2590,-0.64215388
2591,-0.64102725
2592,-0.64016393
2593,-0.64045319
2594,-0.64157111
2595,-0.64107454
2596,-0.62729563
2597,-0.59253076
2598,-0.55541768
2599,-0.51380243
2600,-0.44774281
2601,-0.41371076
2602,-0.31265637
2603,-0.20406955
2604,0.13645391
2605,0.25186629
2606,0.33405067
2607,0.43001641
2608,0.54887299
2609,0.71859583
2610,0.92958473
2611,1.1336671
2612,1.3698323
2613,1.5081582
2614,1.6783978
2615,1.7430065
2616,1.7981457
2617,1.8107795
2618,1.8369004
2619,1.8422064
2620,1.8471886
2621,1.84848
2622,1.8532878
2623,1.8513833
2624,1.8619292
2625,1.8623641
2626,1.8623641
2627,1.8622628
2628,1.867139
2629,1.8681091
2630,1.8647619
2631,1.8650187
2632,1.8648765
2633,1.8611394
2634,1.8529811
2635,1.8431097
2636,1.8363643
2637,1.8199308
2638,1.7914816
2639,1.7339998
2640,1.6413728
2641,1.5032582
2642,1.3425876
2643,1.1793066
2644,1.018877
2645,0.87693336
2646,0.7474329
2647,0.58685273
2648,0.55626331
2649,0.29660824
2650,0.26468774
2651,0.0063637551
2652,-0.29054522
2653,-0.43168816
2654,-0.59069601
2655,-0.74767578
2656,-0.8637577
2657,-0.92561078
2658,-0.94790217
2659,-0.95003882
2660,-0.94422328
2661,-0.93506417
2662,-0.91553111
2663,-0.89293704
2664,-0.86112885
2665,-0.82838198
2666,-0.79675896
2667,-0.76556496
2668,-0.74112227
2669,-0.71564721
2670,-0.69535348
2671,-0.67273905
2672,-0.65368254
2673,-0.63415842
2674,-0.62076001
2675,-0.60941417
2676,-0.60491032
2677,-0.60453261
2678,-0.60377865
2679,-0.60291556
2680,-0.60275298
2681,-0.59817343
2682,-0.58988502
2683,-0.58124473
2684,-0.57272297
2685,-0.57014689
2686,-0.56896144
2687,-0.57003978
2688,-0.57421993
2689,-0.57934547
2690,-0.58621418
2691,-0.59535942
2692,-0.59882318
2693,-0.60395543
2694,-0.60991577
2695,-0.61539039
2696,-0.62400865
2697,-0.62886494
2698,-0.64009841
2699,-0.65074531
2700,-1.0540142
2701,-1.0507165
2702,-1.0476661
2703,-1.0474481
2704,-1.0487687
2705,-1.0477811
2706,-1.0478913
2707,-1.0475356
2708,-1.0473691
2709,-1.0446556
2710,-1.0485564
2711,-1.0477841
2712,-1.045788
2713,-1.0464464
2714,-1.0507679
2715,-1.0478953
2716,-1.0335312
2717,-0.98791698
2718,-0.93006295
2719,-0.87942385
2720,-0.85649164
2721,-0.83984063
2722,-0.83948645
2723,-0.84849113
2724,-0.8403287
2725,-0.80042895
2726,-0.78612947
2727,-0.76991725
2728,-0.75923143
2729,-0.74663413
2730,-0.73597602
2731,-0.73003843
2732,-0.71874651
2733,-0.70784547
2734,-0.68208095
2735,-0.63056988
2736,-0.54237029
2737,-0.42306909
2738,-0.26959558
2739,-0.093154216
2740,0.065186611
2741,0.2146558
2742,0.34158503
2743,0.45232636
2744,0.56686463
2745,0.66735206
2746,0.78461022
2747,0.88933095
2748,0.99297875
2749,1.0717414
2750,1.1369114
2751,1.1961713
2752,1.204096
2753,1.2195702
2754,1.2136904
2755,1.225084
2756,1.2294293
2757,1.2380583
2758,1.2368285
2759,1.2367851
2760,1.231672
2761,1.2359086
2762,1.2404712
2763,1.2368563
2764,1.2370204
2765,1.2361713
2766,1.2358299
2767,1.236857
2768,1.2382193
2769,1.238794
2770,1.2363068
2771,1.2388164
2772,1.2401915
2773,1.2393021
2774,1.2390775
2775,1.2443579
2776,1.2443579
2777,1.2468162
2778,1.2486504
2779,1.2472232
2780,1.2484505
2781,1.2518071
2782,1.2531978
2783,1.25287
2784,1.2543476
2785,1.2565208
2786,1.2636345
2787,1.2632872
2788,1.2633517
2789,1.2648695
2790,1.2679143
2791,1.2700056
2792,1.2750322
2793,1.2699936
2794,1.2635936
2795,1.2609186
2796,1.250094
2797,1.2037302
2798,1.1466524
2799,1.042966
2800,0.92212576
2801,0.78609824
2802,0.63597526
2803,0.49741177
2804,0.36907405
2805,0.18433436
2806,0.057846137
2807,-0.10040046
2808,-0.221787
2809,-0.35661331
2810,-0.47192774
2811,-0.56046427
2812,-0.65423827
2813,-0.73547652
2814,-0.76984375
2815,-0.79439797
2816,-0.80556912
2817,-0.80846446
2818,-0.81277993
2819,-0.81615553
2820,-0.81608245
2821,-0.81512978
2822,-0.8065752
2823,-0.81406035
2824,-0.8043143
2825,-0.80595926
2826,-0.80519759
2827,-0.81694892
2828,-0.81043252
2829,-0.82020343
2830,-0.83454383
2831,-0.85716025
2832,-0.89056211
2833,-0.97205133
2834,-1.0433633
2835,-1.1240446
2836,-1.1716428
2837,-1.16946
2838,-1.1428534
2839,-1.1074377
2840,-1.0826184
2841,-1.0715154
2842,-1.0635639
2843,-1.0669775
2844,-1.0713247
2845,-1.0681119
2846,-1.0689659
2847,-1.0691539
2848,-1.0666422
2849,-1.0647982
2850,-1.0825412
2851,-1.0824705
2852,-1.0843013
2853,-1.0832624
2854,-1.0841038
2855,-1.0852224
2856,-1.0832331
2857,-1.0834949
2858,-1.0832263
2859,-1.0848068
2860,-1.0840392
2861,-1.0823419
2862,-1.0841591
