Time,root.BME.d0.s0
1786,0.017030585
1787,0.042735397
1788,0.020153729
1789,0.044714206
1790,0.021252998
1791,0.0084308334
1792,0.045355865
1793,0.033895091
1794,0.0075623957
1795,0.012666538
1796,0.011946414
1797,0.02149235
1798,-0.0011011462
1799,0.027855269
1800,0.0449666
1801,0.012638639
1802,0.051748658
1803,0.020021031
1804,0.017505976
1805,0.039480836
1806,0.042810668
1807,0.021794019
1808,0.025758334
1809,0.010550182
1810,0.013389753
1811,0.032726404
1812,0.018535751
1813,0.01435175
1814,-0.0033685065
1815,0.046491682
1816,0.010535255
1817,0.026615573
1818,0.053518816
1819,0.052620378
1820,0.030902199
1821,0.041331208
1822,0.04032337
1823,0.028346711
1824,0.00013808094
1825,0.033680075
1826,0.011050647
1827,0.048764661
1828,0.014392431
1829,0.028936357
1830,0.03540492
1831,0.157
1832,0.561
1833,0.964
1834,1.185
1835,1.287
1836,1.332
1837,1.35
1838,1.358
1839,1.362
1840,1.361
1841,1.361
1842,1.365
1843,1.369
1844,1.369
1845,1.364
1846,1.361
1847,1.363
1848,1.365
1849,1.365
1850,1.363
1851,1.359
1852,1.357
1853,1.357
1854,1.356
1855,1.353
1856,1.35
1857,1.35
1858,1.353
1859,1.356
1860,1.359
1861,1.358
1862,1.358
1863,1.362
1864,1.369
1865,1.37
1866,1.367
1867,1.367
1868,1.367
1869,1.364
1870,1.36
1871,1.358
1872,1.357
1873,1.355
1874,1.354
1875,1.357
1876,1.361
1877,1.362
1878,1.359
1879,1.357
1880,1.353
1881,1.351
1882,1.354
1883,1.362
1884,1.218
1885,0.816
1886,0.412
1887,0.187
1888,0.083
1889,0.079712022
1890,0.048349299
1891,0.048599122
1892,0.05179558
1893,0.030578852
1894,0.040520353
1895,0.0058112946
1896,0.0047780061
1897,0.00042950531
1898,0.014164788
1899,0.009514716
1900,0.041770472
1901,0.046716488
1902,0.044442688
1903,0.028049118
1904,0.047197396
1905,0.013060317
1906,0.038318151
1907,0.047291582
1908,0.0099145125
1909,0.037525918
1910,0.026730907
1911,-0.00083820057
1912,0.034547563
1913,0.043027243
1914,0.029673484
1915,0.040039428
1916,0.042359065
1917,0.042692852
1918,0.030528236
1919,0.0088316772
1920,0.050929781
1921,0.045448479
1922,0.042061972
1923,0.015302444
1924,0.027585919
1925,0.016919488
1926,0.0042992544
1927,0.018390229
1928,0.014664028
1929,0.03338469
1930,0.01187446
1931,0.030428913
1932,0.042836558
1933,0.0090006893
1934,0.034550805
1935,0.040608598
1936,0.032637824
1937,0.038518541
1938,-0.00022627174
1939,0.00050897311
1940,0.032858454
1941,0.01438716
1942,0.020357843
1943,0.050648489
1944,0.0094898601
1945,0.024724659
1946,0.018587941
1947,0.018978084
1948,0.011279291
1949,0.0083648629
1950,0.025173086
1951,0.026962621
1952,0.0070978501
1953,0.041663827
1954,0.011638408
1955,0.018554374
1956,0.035525184
1957,0.013664948
1958,0.026577773
1959,0.046870838
1960,0.117
1961,0.418
1962,0.719
1963,0.887
1964,0.969
1965,1.009
1966,1.027
1967,1.036
1968,1.039
1969,1.04
1970,1.039
1971,1.038
1972,1.036
1973,1.032
1974,1.027
1975,1.026
1976,1.025
1977,1.022
1978,1.022
1979,1.027
1980,1.03
1981,1.03
1982,1.029
1983,1.028
1984,1.028
1985,1.029
1986,1.032
1987,1.038
1988,1.037
1989,1.033
1990,1.029
1991,1.026
1992,1.027
1993,1.029
1994,1.028
1995,1.025
1996,1.022
1997,1.023
1998,1.028
1999,1.029
2000,1.027
2001,1.026
2002,1.027
2003,1.032
2004,1.031
2005,1.026
2006,1.021
2007,1.02
2008,1.023
2009,0.911
2010,0.606
2011,0.302
2012,0.136
2013,0.06
2014,0.071716962
2015,0.055310807
2016,0.038153494
2017,0.007281665
2018,0.010201204
2019,0.032573439
2020,0.030851179
2021,0.019224335
2022,0.0043251627
2023,0.00931493
2024,0.041925682
2025,0.022499899
2026,0.035077685
2027,0.048866785
2028,0.0076516371
2029,0.027863956
2030,0.011307972
2031,0.011276262
2032,0.035050775
2033,0.04304881
2034,0.035404391
2035,-0.0013843403
2036,0.035170996
2037,0.0089652925
2038,0.015421411
2039,-0.001928908
2040,0.0011284759
2041,0.022693278
2042,0.017271306
2043,0.03041236
2044,0.043342857
2045,0.021740895
2046,0.036404117
2047,0.031818808
2048,0.026140429
2049,0.02758487
2050,-0.0048598378
2051,0.00042644986
2052,0.032552571
2053,0.010513417
2054,0.018119649
2055,0.012973163
2056,0.038260744
2057,0.0069169548
2058,0.045694769
2059,0.041036786
2060,0.02314615
2061,0.014129796
2062,0.012733357
2063,0.034827935
2064,0.035155981
2065,0.036800989
2066,0.0095064262
2067,0.008901179
2068,0.043256131
2069,0.028702356
2070,0.017794722
2071,0.037090999
2072,0.030985882
2073,0.050838516
2074,0.0015217485
2075,0.025020958
2076,0.0095621043
2077,0.035376064
2078,0.030517234
2079,0.010076236
2080,0.0017130109
2081,0.0051117271
2082,0.04185387
2083,0.0095667357
2084,0.03112965
2085,0.048255343
2086,0.134
2087,0.487
2088,0.841
2089,1.037
2090,1.13
2091,1.172
2092,1.193
2093,1.205
2094,1.213
2095,1.214
2096,1.211
2097,1.208
2098,1.204
2099,1.201
2100,1.2
2101,1.2
2102,1.202
2103,1.205
2104,1.208
2105,1.207
2106,1.205
2107,1.203
2108,1.199
2109,1.197
2110,1.2
2111,1.204
2112,1.2
2113,1.192
2114,1.19
2115,1.198
2116,1.207
2117,1.209
2118,1.209
2119,1.208
2120,1.205
2121,1.199
2122,1.195
2123,1.195
2124,1.196
2125,1.196
2126,1.195
2127,1.197
2128,1.2
2129,1.202
2130,1.2
2131,1.2
2132,1.201
2133,1.203
2134,1.207
2135,1.075
2136,0.713
2137,0.351
2138,0.151
2139,0.06
2140,0.032157231
2141,0.020237539
2142,0.0086878288
2143,0.0043868573
2144,0.015942667
2145,0.038590862
2146,0.030456522
2147,0.0042932617
2148,0.0046958322
2149,0.039496509
2150,0.038640616
2151,0.035993327
2152,-0.0047501859
2153,0.044011349
2154,0.020690407
2155,0.047741521
2156,0.0098348837
2157,0.025183046
2158,0.045780682
2159,0.0043918636
2160,0.023546782
2161,-0.0044881023
2162,0.018064288
2163,0.042541746
2164,0.0055146769
2165,0.017401777
2166,0.042547635
2167,0.040152034
2168,0.020396938
2169,0.0047334671
2170,0.01217781
2171,0.0074214581
2172,0.030918182
2173,0.015120236
2174,0.029301206
2175,-0.0058164213
2176,0.0063211029
2177,0.009380604
2178,0.040011962
2179,0.043594005
2180,0.015431774
2181,-0.0027706125
2182,0.010750054
2183,0.0017837937
2184,0.018642054
2185,0.037854106
2186,0.011616715
2187,0.03102478
2188,0.035605757
2189,0.045523205
2190,0.047336598
2191,0.03370288
2192,-0.0058336365
2193,0.038836583
2194,0.042581287
2195,0.022206702
2196,0.045261898
2197,0.017802364
2198,0.047876332
2199,0.034463047
2200,0.013794285
2201,0.0053772861
2202,0.025935778
2203,0.03061907
2204,-0.00089798613
2205,0.040059705
2206,0.039511884
2207,0.031878948
2208,0.049487034
2209,0.035345959
2210,0.030489109
2211,0.044630082
2212,0.027478689
2213,0.045621436
2214,0.084
2215,0.311
2216,0.539
2217,0.665
2218,0.725
2219,0.75
2220,0.76
2221,0.765
2222,0.766
2223,0.765
2224,0.764
2225,0.763
2226,0.767
2227,0.77
2228,0.767
2229,0.765
2230,0.766
2231,0.766
2232,0.768
2233,0.77
2234,0.772
2235,0.772
2236,0.77
2237,0.767
2238,0.765
2239,0.762
2240,0.759
2241,0.762
2242,0.765
2243,0.766
2244,0.767
2245,0.762
2246,0.757
2247,0.756
2248,0.757
2249,0.761
2250,0.767
2251,0.772
2252,0.774
2253,0.774
2254,0.772
2255,0.767
2256,0.766
2257,0.766
2258,0.765
2259,0.763
2260,0.765
2261,0.767
2262,0.681
2263,0.451
2264,0.222
2265,0.096
2266,0.089845688
2267,0.024333616
2268,0.017692709
2269,0.034852183
2270,0.054097225
2271,0.034306859
2272,0.020519075
2273,0.014940032
2274,0.047631602
2275,0.013869637
2276,0.02444363
2277,0.024925035
2278,0.0028734757
2279,0.022813823
2280,0.036931157
2281,0.022473589
2282,0.00055478968
2283,0.00049476933
2284,0.034198621
2285,0.044698484
2286,0.022221851
2287,0.032515042
2288,0.010355441
2289,0.020158603
2290,0.013017482
2291,0.053529385
2292,0.0191234
2293,0.020812665
2294,0.029589052
2295,0.017572483
2296,-0.0060207578
2297,-0.0040707647
2298,0.032843327
2299,0.024834268
2300,0.021688613
2301,0.0030270801
2302,0.043418784
2303,0.045978081
2304,0.0092460598
2305,0.0038248369
2306,0.0030801309
2307,0.035120202
2308,0.045852617
2309,0.027905635
2310,0.033114349
2311,0.023580985
2312,-0.0039279337
2313,0.0037813285
2314,0.010291866
2315,0.040296725
2316,0.027399339
2317,0.047234996
2318,0.040447357
2319,0.022696252
2320,0.037090014
2321,0.027206899
2322,0.022124252
2323,0.019748278
2324,0.0032291863
2325,0.03941481
2326,0.023650489
2327,0.046617744
2328,0.033249905
2329,0.05630736
2330,0.035637524
2331,0.0081070627
2332,0.032281318
2333,0.043956182
2334,0.032998085
2335,-0.0035864854
2336,0.023955926
2337,0.09
2338,0.338
2339,0.586
2340,0.726
2341,0.794
2342,0.825
2343,0.836
2344,0.837
2345,0.837
2346,0.84
2347,0.843
2348,0.843
2349,0.844
2350,0.846
2351,0.846
2352,0.844
2353,0.844
2354,0.844
2355,0.846
2356,0.85
2357,0.848
2358,0.845
2359,0.846
2360,0.846
2361,0.841
2362,0.837
2363,0.838
2364,0.839
2365,0.838
2366,0.837
2367,0.838
2368,0.841
2369,0.845
2370,0.844
2371,0.841
2372,0.842
2373,0.845
2374,0.845
2375,0.844
2376,0.843
2377,0.846
2378,0.848
2379,0.846
2380,0.844
2381,0.845
2382,0.848
2383,0.852
2384,0.76
2385,0.509
2386,0.257
2387,0.114
2388,0.075449696
2389,0.0455939
2390,0.051512116
2391,0.025656359
2392,0.020949282
2393,0.022116902
2394,0.0028048198
2395,0.023753485
2396,0.032896412
2397,0.055859319
2398,0.030900256
2399,0.034331452
2400,0.016959567
2401,0.045007671
2402,0.038363773
2403,0.042943381
2404,0.035500371
2405,0.036819159
2406,0.050525262
2407,0.040974816
2408,0.029423483
2409,0.034328684
2410,0.031863827
2411,0.018882933
2412,0.047148413
2413,0.0093666165
2414,-0.00023788916
2415,0.025705631
2416,0.035856305
2417,0.044037712
2418,0.040275713
2419,0.031593996
2420,0.027473193
2421,0.00080943677
2422,0.027174337
2423,0.038434218
2424,0.034530467
2425,0.01209302
2426,0.031117289
2427,0.034468192
2428,0.019124744
2429,0.03265032
2430,-0.0015038401
2431,0.044440578
2432,0.015835383
2433,0.049927287
2434,0.055518236
2435,0.030350692
2436,0.00021551933
2437,0.0092931114
2438,0.033688337
2439,0.00053165894
2440,0.012568005
2441,0.029296703
2442,-0.0063830182
2443,0.031780806
2444,-0.0008577372
2445,0.043796585
2446,0.025517052
2447,0.0062269126
2448,0.02270449
2449,0.030665091
2450,0.014410936
2451,0.042788673
2452,0.02945584
2453,0.0056173566
2454,0.0084103931
2455,0.032575666
2456,0.021998417
2457,0.0015581619
2458,0.0099273035
2459,-0.003678334
2460,-0.0013156331
2461,0.043131292
2462,0.047943526
2463,0.016587738
2464,0.0054854477
2465,0.028227557
2466,0.031228852
2467,0.037155165
2468,0.006852677
2469,0.02476764
2470,0.019005472
2471,0.082
2472,0.308
2473,0.533
2474,0.654
2475,0.708
2476,0.731
2477,0.741
2478,0.745
2479,0.747
2480,0.75
2481,0.75
2482,0.749
2483,0.751
2484,0.756
2485,0.759
2486,0.76
2487,0.76
2488,0.759
2489,0.757
2490,0.757
2491,0.761
2492,0.766
2493,0.765
2494,0.762
2495,0.759
2496,0.757
2497,0.757
2498,0.758
2499,0.758
2500,0.757
2501,0.753
2502,0.748
2503,0.751
2504,0.756
2505,0.756
2506,0.752
2507,0.751
2508,0.754
2509,0.756
2510,0.754
2511,0.753
2512,0.752
2513,0.75
2514,0.751
2515,0.754
2516,0.756
2517,0.754
2518,0.753
2519,0.752
2520,0.752
2521,0.756
2522,0.76
2523,0.759
2524,0.757
2525,0.758
2526,0.761
2527,0.765
2528,0.766
2529,0.763
2530,0.758
2531,0.67
2532,0.447
2533,0.226
2534,0.104
2535,0.060087455
2536,0.058411251
2537,0.0092014217
2538,0.0092997792
2539,0.037042685
2540,0.007128392
2541,-0.0066336044
2542,0.013818691
2543,0.040676985
2544,0.050157012
2545,0.051189781
2546,0.030381704
2547,0.0084785373
2548,0.04096128
2549,0.04662376
2550,0.03018186
2551,0.0042860999
2552,0.010385607
2553,0.0083923117
2554,0.012824332
2555,0.034799695
2556,0.040201583
2557,0.024172585
2558,0.034069292
2559,0.025986618
2560,0.0049449236
2561,0.02994336
2562,0.012894783
2563,0.041945601
2564,0.0033936837
2565,0.018608173
2566,0.0069281203
2567,0.026429028
2568,0.0098296574
2569,0.014564704
2570,0.0082388782
2571,0.0052330013
2572,0.022393885
2573,0.0092218567
2574,0.020235977
2575,0.024075295
2576,0.005400971
2577,0.047277288
2578,0.021327368
2579,0.016719464
2580,0.0036881841
2581,0.047899706
2582,0.014932746
2583,0.004323772
2584,-0.0002417496
2585,0.017263246
2586,-0.0030752455
2587,0.026616687
2588,0.034736316
2589,0.022916208
2590,0.0065704074
2591,0.014326743
2592,0.047873209
2593,0.047016579
2594,0.0030938552
2595,0.042799956
2596,0.02041915
2597,0.031536451
2598,0.014653879
2599,0.043255883
2600,0.0048959006
2601,0.013925752
2602,-0.128
2603,-0.477
2604,-0.825
2605,-1.018
2606,-1.106
2607,-1.142
2608,-1.156
2609,-1.16
2610,-1.162
2611,-1.166
2612,-1.171
2613,-1.172
2614,-1.171
2615,-1.172
2616,-1.172
2617,-1.17
2618,-1.168
2619,-1.169
2620,-1.171
2621,-1.177
2622,-1.18
2623,-1.179
2624,-1.178
2625,-1.175
2626,-1.169
2627,-1.168
2628,-1.169
2629,-1.167
2630,-1.163
2631,-1.16
2632,-1.162
2633,-1.166
2634,-1.164
2635,-1.162
2636,-1.162
2637,-1.163
2638,-1.164
2639,-1.169
2640,-1.173
2641,-1.172
2642,-1.17
2643,-1.172
2644,-1.174
2645,-1.172
2646,-1.163
2647,-1.16
2648,-1.165
2649,-1.039
2650,-0.694
2651,-0.347
2652,-0.156
2653,-0.066
2654,0.014645857
2655,0.0037485036
2656,0.020002965
2657,0.010541396
2658,0.04481672
2659,0.0024594863
2660,-0.0017362915
2661,-0.00023316515
2662,0.023063424
2663,0.032225119
2664,0.028307621
2665,0.028992878
2666,0.051226413
2667,0.040699715
2668,0.037513741
2669,0.04942351
2670,0.04439299
2671,0.022061005
2672,0.024933891
2673,0.017428492
2674,0.017351927
2675,0.089
2676,0.323
2677,0.556
2678,0.683
2679,0.656
2680,0.448
2681,0.222
2682,0.099
2683,0.086371036
2684,0.025931849
2685,0.040767687
2686,0.040368163
2687,0.0095370751
2688,0.026201275
2689,0.0074400172
2690,0.017934264
2691,0.019776706
2692,0.023636382
2693,0.029624069
2694,0.0042278041
2695,0.016356067
2696,0.031249629
2697,0.014326693
2698,0.050037413
2699,0.016796591
2700,0.041579266
2701,0.030106436
2702,-0.002120492
2703,0.0060694241
2704,0.036646077
2705,0.012087762
2706,0.020995898
2707,0.029082643
2708,0.026469539
2709,0.037874627
2710,0.018778864
2711,0.0030820372
2712,0.037007251
2713,0.015051444
2714,0.024306171
2715,0.039313877
2716,0.015680932
2717,0.04731383
2718,0.042022076
2719,0.014683257
2720,0.022101309
2721,0.029307472
2722,0.00441532
2723,0.029867671
2724,0.034600547
2725,-0.158
2726,-0.563
2727,-0.972
2728,-1.203
2729,-1.312
2730,-1.362
2731,-1.388
2732,-1.396
2733,-1.396
2734,-1.394
2735,-1.392
2736,-1.39
2737,-1.39
2738,-1.389
2739,-1.381
2740,-1.375
2741,-1.379
2742,-1.382
2743,-1.384
2744,-1.387
2745,-1.386
2746,-1.384
2747,-1.384
2748,-1.389
2749,-1.394
2750,-1.393
2751,-1.39
2752,-1.391
2753,-1.392
2754,-1.39
2755,-1.39
2756,-1.392
2757,-1.391
2758,-1.388
2759,-1.388
2760,-1.388
2761,-1.388
2762,-1.39
2763,-1.391
2764,-1.39
2765,-1.389
2766,-1.389
2767,-1.389
2768,-1.388
2769,-1.384
2770,-1.381
2771,-1.38
2772,-1.381
2773,-1.38
2774,-1.382
2775,-1.39
2776,-1.239
2777,-0.824
2778,-0.409
2779,-0.178
2780,-0.073
2781,0.013519749
2782,-0.0078270636
2783,0.034306496
2784,-0.00038589644
2785,0.023496512
2786,0.030221208
2787,0.012469521
2788,0.0023756684
2789,0.036747238
2790,-0.0011196627
2791,-0.0026420982
2792,0.012390941
2793,0.0079457528
2794,0.092
2795,0.346
2796,0.6
2797,0.74
2798,0.801
2799,0.823
2800,0.83
2801,0.834
2802,0.738
2803,0.488
2804,0.243
2805,0.107
2806,0.058225649
2807,0.030141737
2808,0.020067398
2809,0.046980268
2810,0.03983926
2811,0.043437942
2812,0.013386886
2813,0.0021647962
2814,0.046899938
2815,0.024403212
2816,0.036091001
2817,0.010280046
2818,0.017810191
2819,0.04945579
2820,0.0085564052
2821,0.0018765892
2822,0.0019697484
2823,0.025738257
2824,0.02602701
2825,0.031523203
2826,0.039431096
2827,0.023365382
2828,0.045372845
2829,0.015704743
2830,0.034638336
2831,0.051585134
2832,0.033379762
2833,0.035835357
2834,0.025221321
2835,0.0025960131
2836,0.032723998
2837,0.027021472
2838,0.045325071
2839,0.033072123
2840,0.052918019
2841,0.001964553
2842,0.019497238
2843,0.0051870754
2844,0.014906308
2845,0.033567465
2846,0.010283492
2847,0.0072053643
2848,0.046230268
2849,0.030141246
2850,0.12
2851,0.445
2852,0.769
2853,0.947
2854,1.027
2855,1.06
2856,1.072
2857,1.078
2858,1.081
2859,1.082
2860,1.08
2861,1.077
2862,1.075
2863,1.079
2864,1.087
2865,1.093
2866,1.091
2867,1.086
2868,1.08
2869,1.076
2870,1.078
2871,1.081
2872,1.081
2873,1.08
2874,1.082
2875,1.084
2876,1.082
2877,1.078
2878,1.078
2879,1.079
2880,1.083
2881,1.088
2882,1.089
2883,1.087
2884,1.087
2885,1.089
2886,1.088
2887,1.087
2888,1.086
2889,1.086
2890,0.965
2891,0.643
2892,0.321
2893,0.144
2894,0.062
2895,0.045951851
2896,0.058448866
2897,0.019233244
2898,0.037246323
2899,0.018938541
2900,0.026825213
2901,0.04156537
2902,0.024134732
2903,0.012984811
2904,0.042524802
2905,0.026193703
2906,0.010082932
2907,0.024144642
2908,0.007900423
2909,0.02069332
2910,0.013736901
2911,0.040741176
2912,0.022086113
2913,0.024456522
2914,0.031824587
2915,0.01260515
2916,-0.0065246652
2917,-0.0012234839
2918,0.03301756
2919,0.038831447
2920,0.01689689
2921,0.042221155
2922,0.019620814
2923,0.011085654
2924,0.12
2925,0.446
2926,0.772
2927,0.955
2928,1.043
2929,1.082
2930,1.096
2931,0.978
2932,0.655
2933,0.333
2934,0.153
2935,0.068
2936,0.058664944
2937,0.048090825
2938,0.015238165
2939,0.0058206285
2940,0.011546653
2941,0.0049040578
2942,0.011745922
2943,0.033174488
2944,0.010947186
2945,0.020629861
2946,0.019042316
2947,0.013412584
2948,0.016904595
2949,0.025518376
2950,0.019194713
2951,0.014070857
2952,0.036295036
2953,0.045496518
2954,0.033467979
2955,-0.0020851159
2956,0.024386855
2957,-0.0035846544
2958,-0.00336696
2959,0.016450423
2960,0.0041495537
2961,0.013326846
2962,0.013283351
2963,0.039100218
2964,0.044763628
2965,0.038284747
2966,0.021448972
2967,0.023758793
2968,0.045336305
2969,0.024071683
2970,0.045541481
2971,0.026780451
2972,0.037878848
2973,0.029508272
2974,0.035642142
2975,0.045959084
2976,0.017335855
2977,0.045939736
2978,0.050282856
2979,0.013416368
2980,0.046870737
2981,0.024776881
2982,-0.118
2983,-0.431
2984,-0.747
2985,-0.927
2986,-1.014
2987,-1.051
2988,-1.059
2989,-1.058
2990,-1.061
2991,-1.064
2992,-1.065
2993,-1.065
2994,-1.067
2995,-1.07
2996,-1.069
2997,-1.063
2998,-1.061
2999,-1.062
3000,-1.066
3001,-1.07
3002,-1.072
3003,-1.072
3004,-1.069
3005,-1.065
3006,-1.065
3007,-1.067
3008,-1.07
3009,-1.073
3010,-1.074
3011,-1.074
3012,-1.071
3013,-1.07
3014,-1.072
3015,-1.073
3016,-1.072
3017,-1.07
3018,-1.068
3019,-1.068
3020,-1.068
3021,-1.069
3022,-1.073
3023,-1.073
3024,-1.07
3025,-1.07
3026,-1.07
3027,-1.071
3028,-1.074
3029,-1.074
3030,-1.068
3031,-0.943
3032,-0.626
3033,-0.315
3034,-0.142
3035,-0.06
3036,-0.0089669018
3037,-0.0058218772
3038,0.039881599
3039,0.023423648
3040,0.043028816
3041,0.032685727
3042,0.018600862
3043,0.013163971
3044,0.033835459
3045,0.036514882
3046,0.041069235
3047,0.035804136
3048,0.038451203
3049,0.012291099
3050,0.0069470295
3051,0.024746583
3052,0.024701853
3053,0.114
3054,0.422
3055,0.726
3056,0.892
3057,0.969
3058,1.003
3059,1.018
3060,1.023
3061,0.911
3062,0.609
3063,0.307
3064,0.137
3065,0.052
3066,0.01663251
3067,0.042944216
3068,0.0051458638
3069,0.017876667
3070,0.00048031413
3071,0.019827202
3072,0.014447819
3073,0.027540179
3074,0.029135143
3075,0.0087388145
3076,0.050766523
3077,0.050862295
3078,0.03073532
3079,0.022472533
3080,0.049534569
3081,0.0081791867
3082,0.027928749
3083,0.025670749
3084,0.021670764
3085,0.055413435
3086,0.048508244
3087,0.030283924
3088,0.013661207
3089,0.032201447
3090,-0.0039995582
3091,0.015377274
3092,0.014660298
3093,0.025217319
3094,0.037607036
3095,0.00088943434
3096,-0.0031281622
3097,0.023016301
3098,0.007266114
3099,0.044171412
3100,0.035055495
3101,0.0038973889
3102,0.046161767
3103,0.020614204
3104,0.040547147
3105,0.017247532
3106,0.037342626
3107,0.0357519
3108,0.04016001
3109,0.134
3110,0.493
3111,0.847
3112,1.043
3113,1.138
3114,1.184
3115,1.203
3116,1.211
3117,1.215
3118,1.213
3119,1.211
3120,1.211
3121,1.211
3122,1.211
3123,1.211
3124,1.212
3125,1.214
3126,1.213
3127,1.211
3128,1.212
3129,1.214
3130,1.212
3131,1.214
3132,1.217
3133,1.216
3134,1.207
3135,1.202
3136,1.204
3137,1.208
3138,1.214
3139,1.218
3140,1.219
3141,1.22
3142,1.219
3143,1.214
3144,1.206
3145,1.202
3146,1.204
3147,1.208
3148,1.209
3149,1.209
3150,1.209
3151,1.212
3152,1.212
3153,1.209
3154,1.208
3155,1.21
3156,1.08
3157,0.725
3158,0.367
3159,0.164
3160,0.068
3161,0.056003466
3162,0.029672457
3163,0.033285467
3164,0.017768196
3165,0.046946308
3166,0.012128544
3167,-0.0040365775
3168,0.019799203
3169,-0.0097237625
3170,0.030296381
3171,0.012676234
3172,0.045795305
3173,0.00067984984
3174,0.0096486011
3175,0.04324386
3176,0.0096415675
3177,0.0082223083
3178,0.015090942
3179,0.118
3180,0.415
3181,0.714
3182,0.884
3183,0.965
3184,0.999
3185,0.896
3186,0.594
3187,0.293
3188,0.128
3189,0.052
3190,0.028971868
3191,0.020197513
3192,0.025705695
3193,0.047774109
3194,0.030197305
3195,0.046021928
3196,0.023462093
3197,0.044237029
3198,0.0098421582
3199,0.044154025
3200,0.04261857
3201,0.031258893
3202,0.04555597
3203,0.014093688
3204,0.014428672
