Time,root.Meat.d0.s0
1535,-0.22121843
1536,-0.20597584
1537,-0.1836191
1538,-0.15592674
1539,-0.12697577
1540,-0.093743235
1541,-0.057919602
1542,-0.021345914
1543,0.01572781
1544,0.050326922
1545,0.082991234
1546,0.10208069
1547,0.11397929
1548,0.11468104
1549,0.099759501
1550,0.085090819
1551,0.06042709
1552,0.029558363
1553,0.007727227
1554,-0.015228991
1555,-0.036233363
1556,-0.050848064
1557,-0.061999445
1558,-0.073434937
1559,-0.10046816
1560,-0.11544084
1561,-0.12621435
1562,-0.14749999
1563,-0.15790132
1564,-0.17247624
1565,-0.18771883
1566,-0.18823307
1567,-0.17908184
1568,-0.17110399
1569,-0.16090438
1570,-0.1467613
1571,-0.13471781
1572,-0.12149242
1573,-0.10981543
1574,-0.1019569
1575,-0.089052552
1576,-0.075068579
1577,-0.063417161
1578,-0.06249664
1579,-0.085319326
1580,-0.092697704
1581,-0.093589815
1582,-0.10037156
1583,-0.11603179
1584,-0.1212907
1585,-0.12538474
1586,-0.14104214
1587,-0.1780221
1588,-0.19210267
1589,-0.20976021
1590,-0.2161584
1591,-0.21636581
1592,-0.21362981
1593,-0.20156359
1594,-0.18512489
1595,-0.16665196
1596,-0.1459942
1597,-0.11949511
1598,-0.086523959
1599,-0.051524249
1600,-0.01718652
1601,0.020480997
1602,0.06175105
1603,0.10587927
1604,0.15353615
1605,0.21429057
1606,0.27407334
1607,0.33712623
1608,0.4020088
1609,0.45770036
1610,0.51557105
1611,0.55961403
1612,0.6040292
1613,0.65284526
1614,0.708909
1615,0.77272899
1616,0.8388304
1617,0.90397151
1618,0.96727442
1619,1.0537637
1620,1.1163194
1621,1.1588907
1622,1.1995783
1623,1.2831639
1624,1.3394493
1625,1.3865692
1626,1.3993258
1627,1.3823586
1628,1.3705453
1629,1.3246868
1630,1.2756293
1631,1.2067833
1632,1.0908829
1633,1.1030201
1634,1.0827914
1635,1.0533034
1636,1.0411008
1637,1.0110873
1638,0.99658621
1639,1.0063682
1640,0.99783346
1641,0.98319603
1642,0.99812326
1643,1.0136784
1644,1.0295858
1645,1.0541927
1646,1.0817288
1647,1.1117707
1648,1.1410484
1649,1.1834521
1650,1.2298106
1651,1.2799875
1652,1.3335539
1653,1.4024027
1654,1.4781611
1655,1.5672755
1656,1.6579753
1657,1.7663639
1658,1.885455
1659,2.0166605
1660,2.1310382
1661,2.2363044
1662,2.3915231
1663,2.53896
1664,2.6482747
1665,2.7812219
1666,2.9149447
1667,3.0256687
1668,3.1281307
1669,3.2178759
1670,3.221271
1671,3.1368388
1672,3.2264646
1673,3.3144937
1674,3.310894
1675,3.2948673
1676,3.1810124
1677,3.0203729
1678,3.007656
1679,2.9448333
1680,2.6047062
1681,2.5764741
1682,2.5871567
1683,2.4679605
1684,2.3200463
1685,2.149085
1686,1.9756149
1687,1.8744229
1688,1.7322279
1689,1.5705513
1690,1.4461957
1691,1.3544163
1692,1.1829435
1693,1.0793905
1694,0.95645545
1695,0.84077656
1696,0.70886638
1697,0.54115814
1698,0.47795183
1699,0.3701883
1700,0.25904099
1701,0.1730745
1702,0.076982273
1703,-0.052640808
1704,-0.10495712
1705,-0.23389265
1706,-0.29168095
1707,-0.3491681
1708,-0.42575322
1709,-0.47461758
1710,-0.53015003
1711,-0.57611929
1712,-0.62363696
1713,-0.66694409
1714,-0.71822056
1715,-0.75145877
1716,-0.77788968
1717,-0.81146599
1718,-0.8382293
1719,-0.86238447
1720,-0.89027571
1721,-0.91266654
1722,-0.93408003
1723,-0.96586928
1724,-0.97645528
1725,-0.99803924
1726,-1.0176884
1727,-1.0357124
1728,-1.0555463
1729,-1.0764853
1730,-1.1022997
1731,-1.1268753
1732,-1.1518118
1733,-1.1674152
1734,-1.1898884
1735,-1.2085489
1736,-1.2216862
1737,-1.2398523
1738,-1.252464
1739,-1.2625301
1740,-1.2750481
1741,-1.2829236
1742,-1.2949586
1743,-1.3054622
1744,-1.3126048
1745,-1.3194235
1746,-1.3264723
1747,-1.335024
1748,-1.3397261
1749,-1.3461811
1750,-1.3517326
1751,-1.3556335
1752,-1.3613668
1753,-1.3689327
1754,-1.3733961
1755,-1.3771038
1756,-1.380158
1757,-1.3861073
1758,-1.391298
1759,-1.3953324
1760,-1.3992162
1761,-1.4030943
1762,-1.4064497
1763,-1.4090124
1764,-1.4110864
1765,-1.4142429
1766,-1.4172658
1767,-1.4198626
1768,-1.4220133
1769,-1.4246413
1770,-1.4278461
1771,-1.4290366
1772,-1.4317669
1773,-1.4346137
1774,-1.4362359
1775,-1.4385884
1776,-1.4410005
1777,-1.4429069
1778,-1.4435092
1779,-1.4453673
1780,-1.4484897
1781,-1.4487681
1782,-1.4488675
1783,-1.449896
1784,-1.4514558
1785,-1.452632
1786,-1.4537145
1787,-1.4547941
1788,-1.455851
1789,-1.4577858
1790,-1.4584421
1791,-1.4587887
1792,-0.23442889
1793,-0.24164575
1794,-0.2457031
1795,-0.24867224
1796,-0.25116688
1797,-0.25378939
1798,-0.25455653
1799,-0.25400248
1800,-0.25341718
1801,-0.25085718
1802,-0.24828298
1803,-0.24432508
1804,-0.23880163
1805,-0.23136031
1806,-0.22231651
1807,-0.21315622
1808,-0.20268042
1809,-0.19051973
1810,-0.1771373
1811,-0.16813044
1812,-0.1660563
1813,-0.16688027
1814,-0.16826114
1815,-0.17106548
1816,-0.17214233
1817,-0.16823272
1818,-0.16180859
1819,-0.15640447
1820,-0.14882109
1821,-0.1365979
1822,-0.1219312
1823,-0.10821634
1824,-0.093168912
1825,-0.075749016
1826,-0.060499859
1827,-0.044145444
1828,-0.028705922
1829,-0.020332666
1830,-0.01834661
1831,-0.02167375
1832,-0.031365361
1833,-0.046682708
1834,-0.065736341
1835,-0.085577008
1836,-0.10449426
1837,-0.12362745
1838,-0.14302772
1839,-0.16110679
1840,-0.17543537
1841,-0.18670105
1842,-0.19777068
1843,-0.20647069
1844,-0.21284936
1845,-0.21836713
1846,-0.21846373
1847,-0.21542072
1848,-0.21236066
1849,-0.20772653
1850,-0.20091882
1851,-0.19282401
1852,-0.18531735
1853,-0.18168335
1854,-0.18302159
1855,-0.18754491
1856,-0.19931066
1857,-0.21688114
1858,-0.23424989
1859,-0.2510788
1860,-0.2651261
1861,-0.27522401
1862,-0.28086964
1863,-0.28267953
1864,-0.28198342
1865,-0.27788061
1866,-0.27166389
1867,-0.26448965
1868,-0.25677273
1869,-0.24957292
1870,-0.24575424
1871,-0.24261178
1872,-0.2392335
1873,-0.23680989
1874,-0.23507955
1875,-0.23513069
1876,-0.23494601
1877,-0.23459369
1878,-0.2357302
1879,-0.24035865
1880,-0.24816081
1881,-0.25867923
1882,-0.27015232
1883,-0.27974449
1884,-0.28753528
1885,-0.29359005
1886,-0.29688878
1887,-0.29872425
1888,-0.30107399
1889,-0.30233552
1890,-0.30187807
1891,-0.30031821
1892,-0.29857366
1893,-0.295596
1894,-0.28996174
1895,-0.28410302
1896,-0.27811644
1897,-0.27234863
1898,-0.26607224
1899,-0.25913099
1900,-0.25186016
1901,-0.24266009
1902,-0.23303951
1903,-0.22447873
1904,-0.21600603
1905,-0.20620645
1906,-0.19684158
1907,-0.18784893
1908,-0.17845281
1909,-0.17007103
1910,-0.16233422
1911,-0.1554157
1912,-0.15028719
1913,-0.14607357
1914,-0.14387158
1915,-0.14426083
1916,-0.14741181
1917,-0.15188967
1918,-0.1555322
1919,-0.15965489
1920,-0.16550509
1921,-0.1718099
1922,-0.17856646
1923,-0.18530598
1924,-0.18973838
1925,-0.1930087
1926,-0.19538401
1927,-0.19656598
1928,-0.19879354
1929,-0.20244175
1930,-0.2049989
1931,-0.20732307
1932,-0.20862722
1933,-0.2089767
1934,-0.20849368
1935,-0.20696791
1936,-0.20627748
1937,-0.20471477
1938,-0.20210648
1939,-0.20075687
1940,-0.19798946
1941,-0.19319906
1942,-0.18875814
1943,-0.18352166
1944,-0.17590418
1945,-0.16807929
1946,-0.16024872
1947,-0.15210561
1948,-0.14483193
1949,-0.13858111
1950,-0.13513464
1951,-0.13609783
1952,-0.14180312
1953,-0.14835228
1954,-0.15732504
1955,-0.1720372
1956,-0.18795974
1957,-0.20215194
1958,-0.21526161
1959,-0.2278769
1960,-0.23868229
1961,-0.24564627
1962,-0.24947632
1963,-0.25172093
1964,-0.25246819
1965,-0.25430366
1966,-0.26021352
1967,-0.26184442
1968,-0.26273374
1969,-0.26726274
1970,-0.26982274
1971,-0.2712519
1972,-0.27168946
1973,-0.27209292
1974,-0.27230033
1975,-0.27003299
1976,-0.26492721
1977,-0.25990666
1978,-0.25634938
1979,-0.24860405
1980,-0.23911133
1981,-0.23523298
1982,-0.23264457
1983,-0.2249447
1984,-0.21049394
1985,-0.18759321
1986,-0.15977707
1987,-0.13228767
1988,-0.099459509
1989,-0.063713349
1990,-0.02783649
1991,0.0095121532
1992,0.04507363
1993,0.078416066
1994,0.096640044
1995,0.10547927
1996,0.10552473
1997,0.088457154
1998,0.076270899
1999,0.056862106
2000,0.023684464
2001,0.00030356047
2002,-0.020415063
2003,-0.042571374
2004,-0.057868833
2005,-0.067424062
2006,-0.077351499
2007,-0.10579272
2008,-0.12076344
2009,-0.13033571
2010,-0.15137824
2011,-0.16221773
2012,-0.17658041
2013,-0.19028391
2014,-0.19175285
2015,-0.18319491
2016,-0.17527626
2017,-0.16606198
2018,-0.1504463
2019,-0.13774862
2020,-0.12663636
2021,-0.11562924
2022,-0.10694344
2023,-0.093578056
2024,-0.079536444
2025,-0.067537713
2026,-0.065702246
2027,-0.089157023
2028,-0.097379691
2029,-0.0985986
2030,-0.1044971
2031,-0.11702999
2032,-0.12082879
2033,-0.12616755
2034,-0.14276064
2035,-0.17771692
2036,-0.19303143
2037,-0.21163045
2038,-0.21677317
2039,-0.21691524
2040,-0.21470756
2041,-0.20314923
2042,-0.1865391
2043,-0.16824125
2044,-0.14923876
2045,-0.12133737
2046,-0.088068812
2047,-0.056857337
2048,-0.024586064
2049,0.012634721
2050,0.053361648
2051,0.098663037
2052,0.1470529
2053,0.20580491
2054,0.26543488
2055,0.32790898
2056,0.39207363
2057,0.44307463
2058,0.49561845
2059,0.53969524
2060,0.57695012
2061,0.62818411
2062,0.68764076
2063,0.75198442
2064,0.81966658
2065,0.88661569
2066,0.94222241
2067,1.0182636
2068,1.082755
2069,1.131071
2070,1.1780715
2071,1.2625229
2072,1.3214994
2073,1.3650136
2074,1.3801434
2075,1.3595526
2076,1.3428772
2077,1.2983486
2078,1.2520585
2079,1.1932326
2080,1.073984
2081,1.088878
2082,1.0728503
2083,1.0391101
2084,1.0276001
2085,0.99909634
2086,0.98790737
2087,1.0015569
2088,0.99222896
2089,0.98025864
2090,0.99655055
2091,1.0139363
2092,1.0306346
2093,1.0526744
2094,1.0750267
2095,1.105687
2096,1.1447774
2097,1.1894622
2098,1.2297828
2099,1.2845059
2100,1.3458662
2101,1.4115992
2102,1.4894475
2103,1.5777204
2104,1.6693574
2105,1.7755873
2106,1.8913638
2107,2.0243216
2108,2.1354782
2109,2.2550563
2110,2.415046
2111,2.5574283
2112,2.6678263
2113,2.792462
2114,2.914924
2115,3.0199264
2116,3.1221841
2117,3.2185632
2118,3.2157958
2119,3.1139018
2120,3.2242259
2121,3.3548226
2122,3.3467959
2123,3.298622
2124,3.1912386
2125,3.0369684
2126,2.9824897
2127,2.9404757
2128,2.6746084
2129,2.5977802
2130,2.5822725
2131,2.4705363
2132,2.3238409
2133,2.15587
2134,1.9915104
2135,1.8901079
2136,1.7429978
2137,1.5772488
2138,1.4429102
2139,1.3464771
2140,1.1811656
2141,1.0883183
2142,0.96728251
2143,0.84519549
2144,0.71419538
2145,0.54596879
2146,0.48381577
2147,0.37521915
2148,0.2642728
2149,0.17927871
2150,0.077421618
2151,-0.049881991
2152,-0.098786125
2153,-0.22589937
2154,-0.28262555
2155,-0.34054223
2156,-0.41950143
2157,-0.46987451
2158,-0.52376509
2159,-0.56756629
2160,-0.61556121
2161,-0.66035969
2162,-0.71164198
2163,-0.74493895
2164,-0.77052185
2165,-0.80418535
2166,-0.83180829
2167,-0.85590235
2168,-0.88327242
2169,-0.90534065
2170,-0.92822717
2171,-0.96169178
2172,-0.97250001
2173,-0.99548314
2174,-1.014926
2175,-1.0338632
2176,-1.0544966
2177,-1.0746498
2178,-1.1007867
2179,-1.1265344
2180,-1.1517991
2181,-1.1676762
2182,-1.1889318
2183,-1.2059766
2184,-1.2197313
2185,-1.2385974
2186,-1.2510734
2187,-1.2611458
2188,-1.2738406
2189,-1.2818047
2190,-1.2944939
2191,-1.3044014
2192,-1.3108398
2193,-1.318139
2194,-1.325407
2195,-1.3337206
2196,-1.3388321
2197,-1.3456796
2198,-1.3509814
2199,-1.3552774
2200,-1.3616362
2201,-1.3683246
2202,-1.371504
2203,-1.3762035
2204,-1.3806813
2205,-1.3859576
2206,-1.3907395
2207,-1.3940211
2208,-1.3977546
2209,-1.4018659
2210,-1.4056448
2211,-1.4093243
2212,-1.4115376
2213,-1.4144642
2214,-1.4172117
2215,-1.4200018
2216,-1.4218259
2217,-1.4240109
2218,-1.427392
2219,-1.4285257
2220,-1.4317477
2221,-1.435214
2222,-1.4372626
2223,-1.4388424
2224,-1.4404079
2225,-1.4423826
2226,-1.4437436
2227,-1.4463007
2228,-1.4482129
2229,-1.4488067
2230,-1.4498921
2231,-1.4504348
2232,-1.4507331
2233,-1.4513838
2234,-1.4524038
2235,-1.4536426
2236,-1.4547848
2237,-1.4562963
2238,-1.4576914
2239,-1.4582824
2240,-0.22883929
2241,-0.23572343
2242,-0.24039833
2243,-0.24246949
2244,-0.24418841
2245,-0.24628493
2246,-0.24805175
2247,-0.25093165
2248,-0.25181083
2249,-0.25016518
2250,-0.24718666
2251,-0.24334022
2252,-0.23789321
2253,-0.22929579
2254,-0.21802137
2255,-0.20802908
2256,-0.19936967
2257,-0.18798816
2258,-0.17737594
2259,-0.16833329
2260,-0.16517442
2261,-0.16734703
2262,-0.17058198
2263,-0.17415508
2264,-0.17298847
2265,-0.16956753
2266,-0.16527587
2267,-0.1585129
2268,-0.15065941
2269,-0.1403008
2270,-0.12864877
2271,-0.1147227
2272,-0.097665934
2273,-0.07899733
2274,-0.060362541
2275,-0.045675633
2276,-0.033569924
2277,-0.026961943
2278,-0.026130661
2279,-0.02998837
2280,-0.040287803
2281,-0.05443931
2282,-0.072623234
2283,-0.092557076
2284,-0.11144266
2285,-0.13141595
2286,-0.151068
2287,-0.16768799
2288,-0.18222837
2289,-0.19452288
2290,-0.20388959
2291,-0.21116823
2292,-0.21691957
2293,-0.22150993
2294,-0.22371917
2295,-0.22105343
2296,-0.21596148
2297,-0.21033976
2298,-0.20261026
2299,-0.19528089
2300,-0.18890962
2301,-0.18286803
2302,-0.18183104
2303,-0.1886081
2304,-0.20029394
2305,-0.21734789
2306,-0.23645327
2307,-0.25242514
2308,-0.26689507
2309,-0.27675209
2310,-0.28212865
2311,-0.28508745
2312,-0.28477748
2313,-0.28070279
2314,-0.27537414
2315,-0.26923956
2316,-0.26138607
2317,-0.25539239
2318,-0.249193
2319,-0.2439038
2320,-0.24165793
2321,-0.23996437
2322,-0.23877804
2323,-0.238237
2324,-0.23824827
2325,-0.23787349
2326,-0.23952478
2327,-0.24440257
2328,-0.25163894
2329,-0.26225398
2330,-0.27305218
2331,-0.28231745
2332,-0.29060772
2333,-0.29560668
2334,-0.29914314
2335,-0.30217802
2336,-0.30325446
2337,-0.30281487
2338,-0.30315865
2339,-0.30358979
2340,-0.30112131
2341,-0.29750594
2342,-0.29383703
2343,-0.28849993
2344,-0.28147771
2345,-0.27506698
2346,-0.26952981
2347,-0.26437023
2348,-0.25844136
2349,-0.25122471
2350,-0.24286118
2351,-0.23249975
2352,-0.22233839
2353,-0.21361135
2354,-0.20488994
2355,-0.1952668
2356,-0.18747812
2357,-0.17956827
2358,-0.16893351
2359,-0.16205219
2360,-0.15783661
2361,-0.15279256
2362,-0.15039171
2363,-0.15063123
2364,-0.15324906
2365,-0.15810994
2366,-0.16231425
2367,-0.16713287
2368,-0.17318008
2369,-0.17815932
2370,-0.18211002
2371,-0.18772328
2372,-0.1944158
2373,-0.19705335
2374,-0.19665603
2375,-0.19807625
2376,-0.20127175
2377,-0.20392622
2378,-0.20652714
2379,-0.20990581
2380,-0.2109428
2381,-0.21100197
2382,-0.21086671
2383,-0.20944085
2384,-0.20825452
2385,-0.20584521
2386,-0.20207204
2387,-0.2012633
2388,-0.20050247
2389,-0.1956754
2390,-0.19031011
2391,-0.18297511
2392,-0.17481447
2393,-0.16806841
2394,-0.15976123
2395,-0.15106237
2396,-0.1431666
2397,-0.13786895
2398,-0.13513276
2399,-0.1361303
2400,-0.14142796
2401,-0.14822756
2402,-0.15843118
2403,-0.17249815
2404,-0.18710898
2405,-0.20041229
2406,-0.21322811
2407,-0.2256128
2408,-0.23633491
2409,-0.24331486
2410,-0.24805457
2411,-0.25094574
2412,-0.25202781
2413,-0.25474709
2414,-0.25902748
2415,-0.26009265
2416,-0.26101129
2417,-0.26466329
2418,-0.26765872
2419,-0.26936919
2420,-0.27017511
2421,-0.27114728
2422,-0.27042308
2423,-0.26777143
2424,-0.26325434
2425,-0.25930927
2426,-0.25616168
2427,-0.24663998
2428,-0.23758888
2429,-0.23610948
2430,-0.23223768
2431,-0.2232204
2432,-0.20796709
2433,-0.18636787
2434,-0.15978941
2435,-0.13163011
2436,-0.099559564
2437,-0.062952193
2438,-0.026930946
2439,0.0085295392
2440,0.042888224
2441,0.07564634
2442,0.094841892
2443,0.10522023
2444,0.10593316
2445,0.090307887
2446,0.076939758
2447,0.055298267
2448,0.024974818
2449,0.0035333981
2450,-0.019252161
2451,-0.039789035
2452,-0.054025078
2453,-0.066795812
2454,-0.077050159
2455,-0.10138275
2456,-0.11670368
2457,-0.12655789
2458,-0.14795986
2459,-0.16075032
2460,-0.17638686
2461,-0.19087651
2462,-0.19049328
2463,-0.18125619
2464,-0.17430725
2465,-0.16560556
2466,-0.15148224
2467,-0.13895948
2468,-0.12749907
2469,-0.11711791
2470,-0.10855713
2471,-0.095349618
2472,-0.082175924
2473,-0.069379828
2474,-0.067556646
2475,-0.090860699
2476,-0.098283054
2477,-0.10065009
2478,-0.10682412
2479,-0.12048531
2480,-0.12587877
2481,-0.12999009
2482,-0.14376964
2483,-0.17822413
2484,-0.19139219
2485,-0.20709072
2486,-0.21132321
2487,-0.21117386
2488,-0.2102975
2489,-0.19951056
2490,-0.18211565
2491,-0.16124627
2492,-0.14181401
2493,-0.11672623
2494,-0.084807845
2495,-0.052472414
2496,-0.019674847
2497,0.016738089
2498,0.055636415
2499,0.099246274
2500,0.14584029
2501,0.20571227
2502,0.26243101
2503,0.32385001
2504,0.38789248
2505,0.43907968
2506,0.49239721
2507,0.53405708
2508,0.57465178
2509,0.62339022
2510,0.68085289
2511,0.74188021
2512,0.80827281
2513,0.87348752
2514,0.93122353
2515,1.007011
2516,1.0680411
2517,1.1191692
2518,1.1708551
2519,1.255674
2520,1.298895
2521,1.3402393
2522,1.3582654
2523,1.3403041
2524,1.3256482
2525,1.2776311
2526,1.2359459
2527,1.1890052
2528,1.0845597
2529,1.0891754
2530,1.0679679
2531,1.039555
2532,1.0297768
2533,1.0003467
2534,0.98739278
2535,1.0006172
2536,0.99483486
2537,0.98858193
2538,1.007614
2539,1.0225264
2540,1.0354718
2541,1.0598805
2542,1.0859151
2543,1.1159821
2544,1.1527867
2545,1.1951511
2546,1.2368448
2547,1.2918361
2548,1.3498934
2549,1.4155336
2550,1.49304
2551,1.5852249
2552,1.6728081
2553,1.783346
2554,1.9014048
2555,2.0253672
2556,2.1386919
2557,2.2572073
2558,2.4160383
2559,2.5590018
2560,2.6628105
2561,2.7836393
2562,2.9033974
2563,3.0066848
2564,3.1353192
2565,3.2371977
2566,3.26709
2567,3.2169426
2568,3.2372568
2569,3.3128273
2570,3.3151268
2571,3.2925525
2572,3.2097541
2573,3.0760615
2574,3.0087728
2575,2.9547593
2576,2.6642279
2577,2.5726799
2578,2.5783721
2579,2.4723344
2580,2.3126129
2581,2.1469737
2582,1.9928852
2583,1.8893414
2584,1.737076
2585,1.5726908
2586,1.4446425
2587,1.3508092
2588,1.1857928
2589,1.0835875
2590,0.96326308
2591,0.84991013
2592,0.7167107
2593,0.5526975
2594,0.49081918
2595,0.38068428
2596,0.26986463
2597,0.18406796
2598,0.085294838
2599,-0.039662229
2600,-0.091846965
2601,-0.22003617
2602,-0.27640549
2603,-0.33415558
2604,-0.41203113
2605,-0.46328596
2606,-0.51859575
2607,-0.5627241
2608,-0.61052982
2609,-0.65579097
2610,-0.70743749
2611,-0.74090008
2612,-0.76703894
2613,-0.80133563
2614,-0.83010078
2615,-0.85530974
2616,-0.88331687
2617,-0.90667728
2618,-0.93138465
2619,-0.96539673
2620,-0.97634147
2621,-0.99953844
2622,-1.0196414
2623,-1.0382057
2624,-1.0591906
2625,-1.0798627
2626,-1.1052239
2627,-1.1286322
2628,-1.1516685
2629,-1.1665273
2630,-1.1870191
2631,-1.204059
2632,-1.2167593
2633,-1.2336751
2634,-1.2456174
2635,-1.2561535
2636,-1.2687862
2637,-1.2771131
2638,-1.2897824
2639,-1.2997465
2640,-1.3066081
2641,-1.3130357
2642,-1.3196043
2643,-1.328058
2644,-1.333922
2645,-1.3405328
2646,-1.3455881
2647,-1.350294
2648,-1.3563159
2649,-1.3629013
2650,-1.3664293
2651,-1.3712564
2652,-1.3761934
2653,-1.3811275
2654,-1.3852867
2655,-1.3890486
2656,-1.3930247
2657,-1.3970177
2658,-1.4008951
2659,-1.4046767
2660,-1.406917
2661,-1.4097208
2662,-1.4125556
2663,-1.4151058
2664,-1.416867
2665,-1.4191636
2666,-1.4224662
2667,-1.4243288
2668,-1.4283584
2669,-1.430655
2670,-1.4311678
2671,-1.4332925
2672,-1.4358653
2673,-1.4378913
2674,-1.4386437
2675,-1.4409995
2676,-1.4432848
2677,-1.4435018
2678,-1.4442006
2679,-1.4453053
2680,-1.4467001
2681,-1.4477991
2682,-1.4488812
2683,-1.4501323
2684,-1.4512764
2685,-1.4527107
2686,-1.4537449
2687,-1.4543986
2688,-0.22562848
2689,-0.2318421
2690,-0.23560387
2691,-0.2391777
2692,-0.24264046
2693,-0.24381085
2694,-0.24518913
2695,-0.24572734
2696,-0.24504959
2697,-0.24333814
2698,-0.23965895
2699,-0.23608797
2700,-0.2303129
2701,-0.22346141
2702,-0.21506078
2703,-0.20412858
2704,-0.19333876
2705,-0.18172881
2706,-0.17138323
2707,-0.16401061
2708,-0.15996123
2709,-0.16252413
2710,-0.16736232
2711,-0.1693443
2712,-0.16829635
2713,-0.16729967
2714,-0.16211406
2715,-0.15399536
2716,-0.14818611
2717,-0.13961463
2718,-0.12677164
2719,-0.11087595
2720,-0.094416416
2721,-0.076911791
2722,-0.059091075
2723,-0.042594525
2724,-0.028643792
2725,-0.019676481
2726,-0.016216563
2727,-0.021909054
2728,-0.034715024
2729,-0.049693766
2730,-0.069977716
2731,-0.091483316
2732,-0.11000171
2733,-0.12902699
2734,-0.14690751
2735,-0.16273201
2736,-0.17836002
2737,-0.19138811
2738,-0.20038105
2739,-0.20838869
2740,-0.2151633
2741,-0.21873712
2742,-0.2197452
2743,-0.21859474
2744,-0.21382774
2745,-0.20665161
2746,-0.19820827
2747,-0.18926659
2748,-0.18311278
2749,-0.18076345
2750,-0.18154941
2751,-0.18654422
2752,-0.19652815
2753,-0.21240391
2754,-0.23206707
2755,-0.24925845
2756,-0.26379295
2757,-0.27284569
2758,-0.2770574
2759,-0.27979685
2760,-0.27905931
2761,-0.27630846
2762,-0.27082954
2763,-0.26293296
2764,-0.25728887
2765,-0.25241936
2766,-0.24768938
2767,-0.24412125
2768,-0.24032246
2769,-0.23777664
2770,-0.23619334
2771,-0.23604241
2772,-0.23619334
2773,-0.23524791
2774,-0.23728115
2775,-0.2414359
2776,-0.24819911
2777,-0.25937906
2778,-0.27100895
2779,-0.28058566
2780,-0.2864063
2781,-0.29191938
2782,-0.29732141
2783,-0.29909266
2784,-0.29993273
2785,-0.30059623
2786,-0.30013206
2787,-0.30041968
2788,-0.29894458
2789,-0.29505752
2790,-0.29109356
2791,-0.28615
2792,-0.28069672
2793,-0.27376264
2794,-0.26652671
2795,-0.26180528
2796,-0.25552617
2797,-0.24702872
2798,-0.23863379
2799,-0.22885774
2800,-0.21933513
2801,-0.21080067
