Time,root.Ham.d0.s0
1554,-0.092121317
1555,0.33056306
1556,0.90768979
1557,1.566102
1558,2.1107145
1559,2.2732855
1560,2.0456862
1561,1.3019243
1562,0.50126251
1563,-0.0027073149
1564,-0.20185668
1565,-0.18559959
1566,0.021678322
1567,0.37120578
1568,0.85078997
1569,1.3547598
1570,1.6311304
1571,1.610809
1572,1.2368959
1573,0.61099788
1574,0.11109232
1575,-0.19372814
1576,-0.38068469
1577,-0.50667714
1578,-0.57942763
1579,-0.59040116
1580,-0.57048623
1581,-0.4985486
1582,-0.38474896
1583,-0.27094932
1584,-0.17747105
1585,-0.11244268
1586,-0.051478589
1587,-0.0027073149
1588,0.0094855035
1589,-0.0027073149
1590,-0.051478589
1591,-0.071799953
1592,-0.055542861
1593,0.029806868
1594,0.11922087
1595,0.15579932
1596,0.16799214
1597,0.2045706
1598,0.33462733
1599,0.59880506
1600,0.96052534
1601,1.3791454
1602,1.8221512
1603,2.2651569
1604,2.6715842
1605,3.0739472
1606,3.399089
1607,3.7648736
1608,4.0900154
1609,4.293229
1610,4.2525863
1611,3.8868018
1612,3.0333045
1613,1.9278223
1614,1.0377465
1615,0.65164061
1616,0.59880506
1617,0.6678977
1618,0.84266143
1619,0.99303952
1620,1.0458751
1621,1.0377465
1622,0.92801116
1623,0.6678977
1624,0.36307724
1625,0.086706687
1626,-0.096185589
1627,-0.16527823
1628,-0.1693425
1629,-0.13682832
1630,-0.063671407
1631,0.0094855035
1632,0.066385323
1633,0.12734941
1634,0.2045706
1635,0.31837024
1636,0.48906969
1637,0.7126047
1638,0.96865389
1639,1.2125103
1640,1.4116596
1641,1.5335878
1642,1.5904876
1643,1.610809
1644,1.6189375
1645,1.6067447
1646,1.4970093
1647,1.2572173
1648,0.87517561
1649,0.45655551
1650,0.11922087
1651,-0.096185589
1652,-0.20185668
1653,-0.22217805
1654,-0.20998523
1655,-0.16527823
1656,-0.14495686
1657,-0.15308541
1658,-0.20998523
1659,-0.32784914
1660,-0.46197014
1661,-0.57698906
1662,-0.66721592
1663,-0.73143143
1664,-0.77410629
1665,-0.80133692
1666,-0.81759401
1667,-0.82734827
1668,-0.83344468
1669,-0.83669609
1670,-0.8383218
1671,-0.83872823
1672,-0.8383218
1673,-0.83750895
1674,-0.83141254
1675,-0.81840687
1676,-0.80174335
1677,-0.78264127
1678,-0.75947491
1679,-0.73021215
1680,-0.68956942
1681,-0.62982461
1682,-0.54569416
1683,-0.42539169
1684,-0.21811377
1685,0.06232105
1686,0.41591278
1687,0.83859716
1688,1.2937957
1689,1.6677088
1690,1.8180869
1691,1.7571228
1692,1.4116596
1693,0.8467257
1694,0.29804887
1695,-0.079928498
1696,-0.23843514
1697,-0.26282077
1698,-0.23437086
1699,-0.12869977
1700,0.017614049
1701,0.15173505
1702,0.28992033
1703,0.46061978
1704,0.69634761
1705,1.0092966
1706,1.3913383
1707,1.789637
1708,2.0253648
1709,2.0538147
1710,1.9603364
1711,1.5701663
1712,0.98491098
1713,0.42404133
1714,-0.0027073149
1715,-0.26688505
1716,-0.3928775
1717,-0.44571305
1718,-0.45790587
1719,-0.44977732
1720,-0.4375845
1721,-0.42132741
1722,-0.4091346
1723,-0.41319887
1724,-0.52349228
1725,-0.43097528
1726,-0.37810842
1727,-0.35828335
1728,-0.36489171
1729,-0.40454185
1730,-0.50366721
1731,-0.59618421
1732,-0.629226
1733,-0.63583435
1734,-0.629226
1735,-0.62261764
1736,-0.629226
1737,-0.65565942
1738,-0.68209285
1739,-0.68209285
1740,-0.68209285
1741,-0.66887614
1742,-0.66226778
1743,-0.65565942
1744,-0.64905107
1745,-0.64905107
1746,-0.66226778
1747,-0.66887614
1748,-0.65565942
1749,-0.62261764
1750,-0.60279257
1751,-0.60279257
1752,-0.63583435
1753,-0.6754845
1754,-0.69530957
1755,-0.68870121
1756,-0.60279257
1757,-0.38471678
1758,-0.10055742
1759,0.058043148
1760,0.018393005
1761,-0.33845828
1762,-0.629226
1763,-0.63583435
1764,-0.536709
1765,-0.52349228
1766,-0.59618421
1767,-0.68209285
1768,-0.70852628
1769,-0.68870121
1770,-0.62261764
1771,-0.51027557
1772,-0.33845828
1773,-0.12038249
1774,0.038218077
1775,0.097693291
1776,0.13073508
1777,0.21664372
1778,0.40167772
1779,0.55366993
1780,0.59332008
1781,0.61975351
1782,0.71887886
1783,0.81800422
1784,0.75852901
1785,0.34881086
1786,-0.080732352
1787,-0.19968278
1788,-0.21289949
1789,-0.20629114
1790,-0.17985771
1791,-0.080732352
1792,0.17038522
1793,0.30255236
1794,0.23646879
1795,-0.047690566
1796,-0.14681592
1797,-0.074123995
1798,0.051434791
1799,0.031609719
1800,-0.054298923
1801,-0.12038249
1802,-0.10055742
1803,-0.0080404234
1804,0.091084934
1805,0.14395179
1806,0.17038522
1807,0.24968551
1808,0.44132786
1809,0.61975351
1810,0.63297022
1811,0.48097801
1812,0.058043148
1813,-0.41115021
1814,-0.68870121
1815,-0.76139314
1816,-0.76139314
1817,-0.66887614
1818,-0.41775857
1819,-0.054298923
1820,0.37524429
1821,0.78496243
1822,1.0426884
1823,1.0955552
1824,1.0426884
1825,0.82461258
1826,0.51401979
1827,0.20342701
1828,-0.10055742
1829,-0.37810842
1830,-0.56314242
1831,-0.63583435
1832,-0.65565942
1833,-0.65565942
1834,-0.63583435
1835,-0.56975078
1836,-0.45740871
1837,-0.31202485
1838,-0.12699085
1839,0.12412672
1840,0.42811115
1841,0.67922872
1842,0.63297022
1843,0.21003536
1844,-0.35828335
1845,-0.76139314
1846,-0.92197622
1847,-0.92792374
1848,-0.82747671
1849,-0.60279257
1850,-0.20629114
1851,0.39506936
1852,1.1219886
1853,1.4524065
1854,1.3731062
1855,0.68583708
1856,-0.25254964
1857,-0.76139314
1858,-0.84730178
1859,-0.76139314
1860,-0.40454185
1861,0.064651505
1862,0.32898579
1863,0.34881086
1864,0.13734343
1865,-0.29219978
1866,-0.51688392
1867,-0.52349228
1868,-0.35167499
1869,0.011784648
1870,0.24968551
1871,0.26951058
1872,0.13073508
1873,-0.14020757
1874,-0.37810842
1875,-0.54992571
1876,-0.66887614
1877,-0.721743
1878,-0.721743
1879,-0.66887614
1880,-0.52349228
1881,-0.25915799
1882,0.15716851
1883,0.50741143
1884,0.59332008
1885,0.36863593
1886,0.044826434
1887,-0.027865495
1888,0.097693291
1889,0.34220251
1890,0.41489443
1891,0.39506936
1892,0.36863593
1893,0.43471951
1894,0.63957858
1895,0.88408779
1896,1.2078973
1897,1.7233491
1898,2.4767019
1899,3.2763131
1900,3.7455064
1901,3.6529894
1902,2.7674696
1903,1.4391898
1904,0.34881086
1905,-0.22611621
1906,-0.40454185
1907,-0.42436692
1908,-0.40454185
1909,-0.40454185
1910,-0.43097528
1911,-0.47723378
1912,-0.51688392
1913,-0.536709
1914,-0.54992571
1915,-0.55653407
1916,-0.54992571
1917,-0.55653407
1918,-0.56314242
1919,-0.5829675
1920,-0.59618421
1921,-0.60279257
1922,-0.60279257
1923,-0.60940092
1924,-0.61600928
1925,-0.63583435
1926,-0.64244271
1927,-0.629226
1928,-0.53010064
1929,-0.26576635
1930,0.26290222
1931,1.0757301
1932,2.0405503
1933,3.0053704
1934,3.8512401
1935,4.3204335
1936,4.3534753
1937,3.9305404
1938,2.7542529
1939,1.5184901
1940,0.94356301
1941,0.87747943
1942,0.98982151
1943,1.0294716
1944,0.83122093
1945,0.31576908
1946,-0.19307442
1947,-0.52349228
1948,-0.6754845
1949,-0.74156807
1950,-0.78121821
1951,-0.82086835
1952,-0.85391014
1953,-0.87373521
1954,-0.88034357
1955,-0.88034357
1956,-0.86712685
1957,-0.8605185
1958,-0.83408507
1959,-0.77460985
1960,-0.66226778
1961,-0.47723378
1962,-0.26576635
1963,-0.080732352
1964,0.011784648
1965,0.0051762909
1966,-0.12038249
1967,-0.29880814
1968,-0.43758364
1969,-0.56975078
1970,-0.68209285
1971,-0.7680015
1972,-0.84730178
1973,-0.94907048
1974,-1.0197799
1975,-1.0336575
1976,-1.0078849
1977,-0.88695192
1978,-0.68209285
1979,-0.42436692
1980,-0.21289949
1981,-0.14020757
1982,-0.16664099
1983,-0.28559142
1984,-0.35828335
1985,-0.31202485
1986,0.025001362
1987,0.69905379
1988,1.5052734
1989,2.2123676
1990,2.6154774
1991,2.5692189
1992,2.1727174
1993,1.3797146
1994,0.53384486
1995,-0.067515638
1996,-0.31202485
1997,-0.24594128
1998,0.091084934
1999,0.65940365
2000,1.2805892
2001,1.7299575
2002,1.8819497
2003,1.7960411
2004,1.2541558
2005,0.63297022
2006,0.11091001
2007,-0.23933292
2008,-0.49705885
2009,-0.69530957
2010,-0.83408507
2011,-0.8605185
2012,-0.79443492
2013,-0.58957585
2014,-0.36489171
2015,-0.18646607
2016,-0.060907281
2017,0.031609719
2018,0.15716851
2019,0.32898579
2020,0.40828608
2021,0.36863593
2022,0.19021029
2023,0.011784648
2024,-0.034473852
2025,-0.021257138
2026,-0.014648781
2027,-0.054298923
2028,-0.074123995
2029,-0.027865495
2030,0.15056015
2031,0.46776129
2032,0.85765436
2033,1.2607641
2034,1.6770906
2035,2.0471586
2036,2.423835
2037,2.7872946
2038,3.1177125
2039,3.3886551
2040,3.4018719
2041,3.3093549
2042,2.9723286
2043,2.3907932
2044,1.6770906
2045,0.97660479
2046,0.41489443
2047,0.071259862
2048,-0.054298923
2049,-0.067515638
2050,0.011784648
2051,0.14395179
2052,0.25629386
2053,0.33559415
2054,0.38185265
2055,0.38846101
2056,0.34220251
2057,0.23646879
2058,0.064651505
2059,-0.13359921
2060,-0.33845828
2061,-0.51027557
2062,-0.60279257
2063,-0.62261764
2064,-0.61600928
2065,-0.56975078
2066,-0.49045049
2067,-0.41775857
2068,-0.35828335
2069,-0.31202485
2070,-0.25915799
2071,-0.18646607
2072,-0.080732352
2073,0.044826434
2074,0.19021029
2075,0.32898579
2076,0.46776129
2077,0.58671172
2078,0.66601201
2079,0.73209558
2080,0.76513736
2081,0.75852901
2082,0.63297022
2083,0.34220251
2084,-0.034473852
2085,-0.39132514
2086,-0.64244271
2087,-0.73495971
2088,-0.73495971
2089,-0.71513464
2090,-0.721743
2091,-0.80765164
2092,-0.97418224
2093,-1.1552512
2094,-1.3098868
2095,-1.4242114
2096,-1.4975641
2097,-1.5345709
2098,-1.5484485
2099,-1.5524135
2100,-1.5530743
2101,-1.5491093
2102,-1.5438226
2103,-1.5385359
2104,-1.5292842
2105,-1.5160675
2106,-1.4955816
2107,-1.4625398
2108,-1.4043863
2109,-1.3032784
2110,-1.1592162
2111,-0.96030469
2112,-0.71513464
2113,-0.43758364
2114,-0.17324935
2115,0.058043148
2116,0.24307715
2117,0.41489443
2118,0.47436965
2119,0.46776129
2120,0.41489443
2121,0.27611893
2122,0.044826434
2123,-0.23933292
2124,-0.52349228
2125,-0.76139314
2126,-0.93387126
2127,-1.0019373
2128,-1.0065632
2129,-0.98145143
2130,-0.90479449
2131,-0.80104328
2132,-0.68870121
2133,-0.5829675
2134,-0.47723378
2135,-0.36489171
2136,-0.23933292
2137,-0.10716578
2138,0.031609719
2139,0.15716851
2140,0.25629386
2141,0.30916072
2142,0.31576908
2143,0.29594401
2144,0.20342701
2145,0.018393005
2146,-0.20629114
2147,-0.44419199
2148,-0.68209285
2149,-0.89356028
2150,-1.0600909
2151,-1.1744155
2152,-1.2378557
2153,-1.2603241
2154,-1.2616458
2155,-0.71382817
2156,-0.75074031
2157,-0.77940612
2158,-0.7797988
2159,-0.77233784
2160,-0.75780859
2161,-0.75270372
2162,-0.75427445
2163,-0.76055737
2164,-0.76252078
2165,-0.76095005
2166,-0.7554525
2167,-0.7464208
2168,-0.73385497
2169,-0.71618426
2170,-0.69615746
2171,-0.68162822
2172,-0.67573798
2173,-0.67377457
2174,-0.67024043
2175,-0.66277946
2176,-0.65610386
2177,-0.65492582
2178,-0.65728191
2179,-0.6686697
2180,-0.67848676
2181,-0.67652334
2182,-0.64235998
2183,-0.55557718
2184,-0.44444808
2185,-0.35413114
2186,-0.32271655
2187,-0.32271655
2188,-0.40517985
2189,-0.55950401
2190,-0.65767459
2191,-0.70165501
2192,-0.71107939
2193,-0.69772819
2194,-0.68948186
2195,-0.70047697
2196,-0.70833061
2197,-0.71029403
2198,-0.68791113
2199,-0.63725511
2200,-0.55989669
2201,-0.4483749
2202,-0.32664338
2203,-0.28344832
2204,-0.28737514
2205,-0.29130197
2206,-0.26774103
2207,-0.18527773
2208,-0.087107148
2209,-0.012497503
2210,0.050331672
2211,0.10923402
2212,0.12494132
2213,0.089599906
2214,-0.071399854
2215,-0.27166785
2216,-0.39339938
2217,-0.43266761
2218,-0.43659443
2219,-0.41303349
2220,-0.33449702
2221,-0.19313138
2222,-0.079253501
2223,-0.059619384
2224,-0.13422903
2225,-0.27559467
2226,-0.32664338
2227,-0.32271655
2228,-0.30700926
2229,-0.32664338
2230,-0.36983843
2231,-0.41303349
2232,-0.40910667
2233,-0.37376526
2234,-0.32664338
2235,-0.30308244
2236,-0.29915561
2237,-0.2795215
2238,-0.23632644
2239,-0.17742409
2240,-0.14993632
2241,-0.17742409
2242,-0.27166785
2243,-0.40910667
2244,-0.55047231
2245,-0.6553185
2246,-0.69144527
2247,-0.68359163
2248,-0.62390391
2249,-0.49156996
2250,-0.30308244
2251,-0.083180325
2252,0.13672179
2253,0.27416061
2254,0.29772155
2255,0.27023378
2256,0.14064861
2257,-0.039985267
2258,-0.20883867
2259,-0.36983843
2260,-0.51120408
2261,-0.61487222
2262,-0.67416725
2263,-0.69694283
2264,-0.69851356
2265,-0.67141847
2266,-0.61997709
2267,-0.55439914
2268,-0.47586267
2269,-0.3973262
2270,-0.3305702
2271,-0.27559467
2272,-0.25596056
2273,-0.28344832
2274,-0.37376526
2275,-0.50727726
2276,-0.63921852
2277,-0.71696963
2278,-0.7354257
2279,-0.6953721
2280,-0.57285521
2281,-0.38554573
2282,-0.15386315
2283,0.026770732
2284,0.073892613
2285,0.018917085
2286,-0.22061914
2287,-0.49549678
2288,-0.65414045
2289,-0.69458673
2290,-0.6796648
2291,-0.60152102
2292,-0.5308382
2293,-0.51905773
2294,-0.5351577
2295,-0.59170396
2296,-0.64235998
2297,-0.65178436
2298,-0.63175756
2299,-0.57599667
2300,-0.54615281
2301,-0.5485089
2302,-0.5885625
2303,-0.6619941
2304,-0.73738911
2305,-0.79864755
2306,-0.83752311
2307,-0.8465548
2308,-0.83438165
2309,-0.78804513
2310,-0.71147207
2311,-0.62429659
2312,-0.55400645
2313,-0.51905773
2314,-0.5151309
2315,-0.53829916
2316,-0.54890158
2317,-0.5308382
2318,-0.49156996
2319,-0.44052126
2320,-0.40125302
2321,-0.36983843
2322,-0.32664338
2323,-0.25988738
2324,-0.1460095
2325,0.050331672
2326,0.36840437
2327,0.84355001
2328,1.4522076
2329,2.1040603
2330,2.5438646
2331,2.622401
2332,2.4771086
2333,1.9037923
2334,1.1223545
2335,0.40374578
2336,-0.14993632
2337,-0.50727726
2338,-0.71618426
2339,-0.82260118
2340,-0.87404256
2341,-0.8999596
2342,-0.91448884
2343,-0.92077176
2344,-0.92234249
2345,-0.92234249
2346,-0.92391322
2347,-0.92705468
2348,-0.92744736
2349,-0.92391322
2350,-0.9199864
2351,-0.91684494
2352,-0.9042791
2353,-0.88817913
2354,-0.87600598
2355,-0.86461819
2356,-0.84930358
2357,-0.82299386
2358,-0.77115979
2359,-0.65885264
2360,-0.43659443
2361,-0.047838914
2362,0.54903825
2363,1.3501102
2364,2.2807674
2365,3.1171808
2366,3.5098631
2367,3.5491313
2368,3.3920584
2369,2.7755471
2370,1.9587679
2371,1.2362323
2372,0.68255024
2373,0.27808743
2374,-0.028204797
2375,-0.26774103
2376,-0.4640822
2377,-0.61997709
2378,-0.73346228
2379,-0.80728657
2380,-0.84498407
2381,-0.85637186
2382,-0.85951332
2383,-0.86226209
2384,-0.85872795
2385,-0.84694748
2386,-0.83124019
2387,-0.82142313
2388,-0.76291346
2389,-0.73149887
2390,-0.73385497
2391,-0.57128448
2392,-0.47978949
2393,-0.44052126
2394,-0.40910667
2395,-0.47586267
2396,-0.57206984
2397,-0.58895518
2398,-0.60112834
2399,-0.65139167
2400,-0.70047697
2401,-0.73424765
2402,-0.76684028
2403,-0.78961586
2404,-0.79511341
2405,-0.79000854
2406,-0.76409151
2407,-0.72089645
2408,-0.67024043
2409,-0.61997709
2410,-0.57442594
2411,-0.53476502
2412,-0.49942361
2413,-0.4640822
2414,-0.38947255
2415,-0.20491185
2416,0.13279496
2417,0.60401378
2418,1.1419886
2419,1.6406952
2420,1.888085
2421,1.9037923
2422,1.711378
2423,1.2558665
2424,0.72967213
2425,0.27416061
2426,0.0071366144
2427,-0.016424326
2428,0.17991685
2429,0.51762366
2430,0.92208647
2431,1.2872811
2432,1.4757686
2433,1.4757686
2434,1.2558665
2435,0.83176953
2436,0.38411166
2437,-0.00071703249
2438,-0.28344832
2439,-0.47193584
2440,-0.57167716
2441,-0.60269906
2442,-0.59916492
2443,-0.55793328
2444,-0.47978949
2445,-0.40517985
2446,-0.3305702
2447,-0.26774103
2448,-0.22454597
2449,-0.20491185
2450,-0.20098503
2451,-0.20491185
2452,-0.2127655
2453,-0.21669232
2454,-0.20883867
2455,-0.18527773
2456,-0.15386315
2457,-0.11852174
2458,-0.075326678
2459,-0.0046438559
2460,0.12886814
2461,0.36447755
2462,0.72181848
2463,1.2126714
2464,1.8174022
2465,2.488889
2466,3.156449
2467,3.5883996
2468,3.6669361
2469,3.6669361
2470,3.6669361
2471,3.6669361
2472,3.6276678
2473,3.5883996
2474,3.3135219
2475,2.7087911
2476,1.8605973
2477,1.1302081
2478,0.67076977
2479,0.50584319
2480,0.50191637
2481,0.56081872
2482,0.65506248
2483,0.69433071
2484,0.68647707
2485,0.61579425
2486,0.47050178
2487,0.2898679
2488,0.1053072
2489,-0.055692561
2490,-0.16171679
2491,-0.20098503
2492,-0.20491185
2493,-0.18135091
2494,-0.11852174
2495,-0.03213162
2496,0.077819436
2497,0.21918508
2498,0.39589213
2499,0.61186742
2500,0.8592573
2501,1.1302081
2502,1.3972321
2503,1.5935733
2504,1.711378
2505,1.754573
2506,1.7427926
2507,1.644622
2508,1.4718418
2509,1.2362323
2510,0.93779377
2511,0.61972107
2512,0.30950202
2513,0.038551202
2514,-0.16957044
2515,-0.30308244
2516,-0.38161891
2517,-0.41696032
2518,-0.43266761
2519,-0.4483749
2520,-0.47586267
2521,-0.51905773
2522,-0.57913812
2523,-0.64550144
2524,-0.70754525
2525,-0.75663054
2526,-0.78608172
2527,-0.79746951
2528,-0.80610852
2529,-0.81867435
2530,-0.82849141
2531,-0.83438165
2532,-0.84144993
2533,-0.84694748
2534,-0.8465548
2535,-0.84419871
2536,-0.83634506
2537,-0.82417191
2538,-0.81435485
2539,-0.80139633
2540,-0.77351588
2541,-0.73189156
2542,-0.66513556
2543,-0.55911132
2544,-0.40125302
2545,-0.17742409
2546,0.11316085
2547,0.43123354
2548,0.76894036
2549,1.1027204
2550,1.4011589
2551,1.5935733
2552,1.6289147
2553,1.5896465
2554,1.420793
2555,1.1341349
2556,0.78857448
2557,0.43908719
2558,0.12494132
2559,-0.11852174
2560,-0.24810691
2561,-0.26774103
2562,-0.24025326
2563,-0.15778997
2564,-0.047838914
2565,0.085673083
2566,0.27416061
2567,0.50977001
2568,0.78464765
2569,1.0791594
2570,1.3736712
2571,1.6289147
2572,1.7742072
2573,1.8095486
2574,1.7859876
2575,1.6328415
2576,1.3461834
2577,1.0084766
2578,0.64720883
2579,0.3055752
2580,0.022843908
2581,-0.18527773
2582,-0.33842385
2583,-0.44444808
2584,-0.5151309
2585,-0.54458208
2586,-0.54048606
2587,-0.52418155
2588,-0.52418155
2589,-0.53640994
2590,-0.56290477
2591,-0.58858438
2592,-0.59429095
2593,-0.5926605
2594,-0.58532347
2595,-0.57227986
2596,-0.55719819
2597,-0.54048606
2598,-0.5160293
2599,-0.49157253
2600,-0.47934414
2601,-0.47526802
2602,-0.47526802
2603,-0.47934414
2604,-0.49157253
2605,-0.50787704
2606,-0.52418155
2607,-0.54374697
2608,-0.55352967
2609,-0.55475251
2610,-0.54700787
2611,-0.52418155
2612,-0.49157253
2613,-0.46303963
2614,-0.43450674
2615,-0.40189771
2616,-0.37744094
2617,-0.36113643
2618,-0.36113643
2619,-0.36113643
2620,-0.38151707
2621,-0.41004997
2622,-0.42635448
2623,-0.43450674
2624,-0.43450674
2625,-0.38966933
2626,-0.32037515
2627,-0.24700485
2628,-0.21847195
2629,-0.24700485
2630,-0.27961387
2631,-0.27553774
2632,-0.18993905
2633,-0.018741677
2634,0.14022732
2635,0.22174988
2636,0.23397826
2637,0.21359762
2638,0.1524557
2639,0.13207506
2640,0.13207506
2641,0.16060796
2642,0.20952149
2643,0.23397826
2644,0.23397826
2645,0.22174988
2646,0.19321698
2647,0.16468408
2648,0.1524557
2649,0.14837957
2650,0.1524557
2651,0.14837957
2652,0.11984668
2653,0.070933139
2654,0.022019603
2655,-0.022817805
2656,-0.071731342
2657,-0.12879713
2658,-0.17771067
2659,-0.18586293
2660,-0.18586293
2661,-0.18586293
2662,-0.19809131
2663,-0.19809131
2664,-0.1817868
2665,-0.13287326
2666,-0.067655214
2667,-0.030970061
2668,-0.035046189
2669,-0.071731342
2670,-0.15733003
2671,-0.27961387
2672,-0.40189771
2673,-0.50380091
2674,-0.5735027
2675,-0.59592141
2676,-0.59510618
2677,-0.56616567
2678,-0.48342027
2679,-0.36928869
2680,-0.25923323
2681,-0.17363454
2682,-0.14102552
2683,-0.14102552
2684,-0.16548229
2685,-0.20216744
2686,-0.22662421
2687,-0.23477646
2688,-0.23477646
2689,-0.24292872
2690,-0.27553774
2691,-0.34890805
2692,-0.44673512
2693,-0.54496981
2694,-0.62486192
2695,-0.6880419
2696,-0.73695544
2697,-0.76874923
2698,-0.78260807
2699,-0.78464613
2700,-0.77934717
2701,-0.75774369
2702,-0.73450976
2703,-0.70597686
2704,-0.69048758
2705,-0.6880419
2706,-0.7104606
2707,-0.7740482
2708,-0.81929322
2709,-0.83152161
2710,-0.82785309
2711,-0.79157555
2712,-0.74306963
2713,-0.69700938
2714,-0.66766126
2715,-0.66399274
2716,-0.68437338
2717,-0.73736305
2718,-0.7899451
2719,-0.82336935
2720,-0.83885864
2721,-0.84538044
2722,-0.84986418
2723,-0.8567936
2724,-0.86902198
2725,-0.8918483
2726,-0.92241926
2727,-0.94116945
2728,-0.94157706
2729,-0.92527255
2730,-0.89307114
2731,-0.8726905
2732,-0.8694296
2733,-0.87228289
2734,-0.88084276
2735,-0.88410366
2736,-0.8792123
2737,-0.86290779
2738,-0.85597837
2739,-0.85271747
2740,-0.84578805
2741,-0.82785309
2742,-0.81032574
2743,-0.79646691
2744,-0.78749942
2745,-0.78464613
2746,-0.77812433
2747,-0.76345027
2748,-0.75040666
2749,-0.74836859
2750,-0.74999905
2751,-0.74918382
2752,-0.73043363
2753,-0.6562481
2754,-0.49157253
2755,-0.21847195
2756,0.18914085
2757,0.75164652
2758,1.4649689
2759,2.2924229
2760,3.0709634
2761,3.4541194
2762,3.4948807
2763,3.1687904
2764,2.2842707
2765,1.2244774
2766,0.32365308
2767,-0.29184226
2768,-0.63179133
2769,-0.76263504
2770,-0.78586897
2771,-0.77567865
2772,-0.71412912
2773,-0.60488889
2774,-0.4874964
2775,-0.38151707
2776,-0.29184226
2777,-0.22662421
2778,-0.16955841
2779,-0.11249262
2780,-0.035046189
2781,0.062780883
2782,0.20136924
2783,0.40109951
2784,0.56414463
2785,0.62936268
2786,0.5886014
2787,0.36849049
2788,0.066857011
2789,-0.21031969
2790,-0.33260354
2791,-0.33667966
2792,-0.19809131
2793,0.17283634
2794,0.75164652
2795,1.4894257
2796,2.26389
2797,2.7571015
2798,2.8223196
2799,2.6022086
