Time,root.DiatomSizeReduction.d0.s0
1577,0.63113939
1578,0.58431061
1579,0.53750294
1580,0.49071744
1581,0.44395528
1582,0.3972177
1583,0.35103723
1584,0.31338392
1585,0.26699393
1586,0.22055918
1587,0.17416411
1588,0.12781105
1589,0.089412991
1590,0.047161883
1591,0.0011987514
1592,-0.044700852
1593,-0.09053286
1594,-0.13122427
1595,-0.16754249
1596,-0.21281618
1597,-0.25798779
1598,-0.30137043
1599,-0.33093562
1600,-0.375337
1601,-0.41957716
1602,-0.46365014
1603,-0.49176683
1604,-0.53060588
1605,-0.57354991
1606,-0.61624096
1607,-0.65865847
1608,-0.70077974
1609,-0.73248344
1610,-0.75834568
1611,-0.79867571
1612,-0.83855667
1613,-0.87794913
1614,-0.91680949
1615,-0.95508953
1616,-0.99269628
1617,-1.0002608
1618,-1.0317603
1619,-1.0660009
1620,-1.0992814
1621,-1.1315146
1622,-1.1626056
1623,-1.1924521
1624,-1.2209437
1625,-1.2479629
1626,-1.2733854
1627,-1.2970809
1628,-1.318915
1629,-1.3387511
1630,-1.3564529
1631,-1.3718718
1632,-1.3847291
1633,-1.3950655
1634,-1.4027879
1635,-1.4078242
1636,-1.4101263
1637,-1.4096722
1638,-1.4064673
1639,-1.4005438
1640,-1.391959
1641,-1.3807932
1642,-1.3671459
1643,-1.3511318
1644,-1.3328769
1645,-1.3125144
1646,-1.2901808
1647,-1.2659624
1648,-1.2399855
1649,-1.2124575
1650,-1.1835002
1651,-1.1532286
1652,-1.1217499
1653,-1.0891635
1654,-1.0555614
1655,-1.021028
1656,-0.98564058
1657,-0.94946985
1658,-0.92077965
1659,-0.90493477
1660,-0.86593482
1661,-0.82641176
1662,-0.7864086
1663,-0.74594288
1664,-0.70506736
1665,-0.6638219
1666,-0.62223473
1667,-0.5803315
1668,-0.53813551
1669,-0.49566802
1670,-0.46355793
1671,-0.43067524
1672,-0.38701574
1673,-0.34317297
1674,-0.29915939
1675,-0.25498639
1676,-0.21066441
1677,-0.16721208
1678,-0.13813993
1679,-0.093118476
1680,-0.047947333
1681,-0.0026817336
1682,0.042672731
1683,0.078717454
1684,0.11995407
1685,0.16580674
1686,0.21172036
1687,0.25769158
1688,0.29955541
1689,0.33828014
1690,0.38461026
1691,0.43097984
1692,0.47738686
1693,0.52382945
1694,0.57030667
1695,0.61681736
1696,0.66335843
1697,0.70992844
1698,0.75652605
1699,0.80315001
1700,0.84979912
1701,0.89647228
1702,0.94316842
1703,0.98988655
1704,1.0396654
1705,1.0923113
1706,1.1389657
1707,1.1856419
1708,1.2316288
1709,1.2706082
1710,1.3174575
1711,1.3576112
1712,1.3981994
1713,1.4395631
1714,1.4816768
1715,1.5245152
1716,1.5680541
1717,1.5864513
1718,1.5839099
1719,1.5819559
1720,1.5805904
1721,1.5798139
1722,1.5796269
1723,1.5800294
1724,1.5800294
1725,1.8819641
1726,1.8799542
1727,1.8813144
1728,1.8447301
1729,1.7901795
1730,1.7364015
1731,1.6823634
1732,1.6248341
1733,1.5727343
1734,1.5158551
1735,1.4582602
1736,1.4006738
1737,1.343096
1738,1.2855273
1739,1.2283963
1740,1.1779158
1741,1.1211967
1742,1.0637889
1743,1.0063956
1744,0.94901748
1745,0.89384988
1746,0.84441927
1747,0.78724622
1748,0.73009836
1749,0.68081895
1750,0.6278607
1751,0.57098112
1752,0.51413489
1753,0.45879451
1754,0.41415693
1755,0.35815039
1756,0.30171201
1757,0.2542641
1758,0.20544875
1759,0.14946988
1760,0.093561073
1761,0.037726901
1762,-0.0016604235
1763,-0.054175316
1764,-0.10936452
1765,-0.15487805
1766,-0.19725533
1767,-0.25165656
1768,-0.30547703
1769,-0.33791689
1770,-0.38831168
1771,-0.44149916
1772,-0.48129759
1773,-0.51840371
1774,-0.57029811
1775,-0.62191961
1776,-0.67320931
1777,-0.69870533
1778,-0.74095496
1779,-0.79042671
1780,-0.83948313
1781,-0.8800454
1782,-0.89758511
1783,-0.94425954
1784,-0.99029471
1785,-1.0074648
1786,-1.036541
1787,-1.0795392
1788,-1.1217445
1789,-1.1583768
1790,-1.1562227
1791,-1.1923246
1792,-1.2294516
1793,-1.2361714
1794,-1.2454304
1795,-1.2778542
1796,-1.3089306
1797,-1.3385512
1798,-1.3158835
1799,-1.3319745
1800,-1.355614
1801,-1.3775383
1802,-1.3792456
1803,-1.3516192
1804,-1.3673447
1805,-1.3808124
1806,-1.3922872
1807,-1.3622896
1808,-1.3423008
1809,-1.3474323
1810,-1.3505584
1811,-1.3493288
1812,-1.2902509
1813,-1.2800421
1814,-1.2749287
1815,-1.2679073
1816,-1.2366095
1817,-1.182317
1818,-1.1701863
1819,-1.156141
1820,-1.1402727
1821,-1.1227685
1822,-1.103672
1823,-1.0603348
1824,-0.99893964
1825,-0.97608045
1826,-0.95174974
1827,-0.92594508
1828,-0.89887797
1829,-0.87059435
1830,-0.84113979
1831,-0.79636397
1832,-0.72271163
1833,-0.69078529
1834,-0.65772231
1835,-0.623723
1836,-0.58882495
1837,-0.55306471
1838,-0.51647774
1839,-0.47909835
1840,-0.44095974
1841,-0.40196237
1842,-0.36228241
1843,-0.32194857
1844,-0.28098842
1845,-0.23942845
1846,-0.19729411
1847,-0.15460975
1848,-0.11132118
1849,-0.067519366
1850,-0.023243773
1851,0.021485901
1852,0.066650805
1853,0.10455528
1854,0.11811792
1855,0.16512102
1856,0.21249895
1857,0.2602108
1858,0.29014149
1859,0.32028283
1860,0.36944694
1861,0.41624187
1862,0.43691615
1863,0.48530371
1864,0.51510241
1865,0.55556673
1866,0.59581723
1867,0.62259297
1868,0.65098565
1869,0.68103403
1870,0.712839
1871,0.7461351
1872,0.74601927
1873,0.75321205
1874,0.79035685
1875,0.82041176
1876,0.80443244
1877,0.84493464
1878,0.88726269
1879,0.89304666
1880,0.90963074
1881,0.95884602
1882,1.0138954
1883,1.0608787
1884,1.1179975
1885,1.1674862
1886,1.222045
1887,1.2793647
1888,1.3338502
1889,1.3852173
1890,1.4423672
1891,1.4933204
1892,1.5452121
1893,1.5979586
1894,1.6515326
1895,1.7059074
1896,1.7470214
1897,1.7450209
1898,1.7437801
1899,1.7432996
1900,1.7435127
1901,1.7099157
1902,1.6536461
1903,1.5981313
1904,1.5433972
1905,1.4895216
1906,1.4366021
1907,1.3799498
1908,1.3260064
1909,1.2715734
1910,1.2140169
1911,1.1574861
1912,1.1071339
1913,1.0498729
1914,0.99935524
1915,0.95121202
1916,0.93231361
1917,0.9242414
1918,0.87928452
1919,0.83552363
1920,0.79323152
1921,0.79956782
1922,0.77713147
1923,0.73847307
1924,0.70119859
1925,0.66534796
1926,0.63096113
1927,0.59830343
1928,0.54728976
1929,0.5104687
1930,0.48133384
1931,0.44366357
1932,0.39769765
1933,0.37033238
1934,0.31912969
1935,0.29387673
1936,0.25067771
1937,0.21844433
1938,0.18641054
1939,0.13756578
1940,0.092348328
1941,0.077023549
1942,0.03177976
1943,-0.015046434
1944,-0.061482087
1945,-0.091025622
1946,-0.11078624
1947,-0.15526088
1948,-0.19923564
1949,-0.2426209
1950,-0.28546865
1951,-0.32775421
1952,-0.3694518
1953,-0.41053448
1954,-0.45097413
1955,-0.49074143
1956,-0.52966105
1957,-0.5678296
1958,-0.60521279
1959,-0.64177505
1960,-0.67747956
1961,-0.71228822
1962,-0.74616174
1963,-0.77889732
1964,-0.81055933
1965,-0.84113979
1966,-0.87059435
1967,-0.89887797
1968,-0.92594508
1969,-0.95174974
1970,-0.97608045
1971,-0.99893964
1972,-1.0203772
1973,-1.071925
1974,-1.1227685
1975,-1.1402727
1976,-1.156141
1977,-1.1701863
1978,-1.182317
1979,-1.192683
1980,-1.2361184
1981,-1.2749287
1982,-1.2800421
1983,-1.2832303
1984,-1.2843882
1985,-1.3388574
1986,-1.3474323
1987,-1.3423008
1988,-1.3351823
1989,-1.3261008
1990,-1.3235889
1991,-1.3667724
1992,-1.3516192
1993,-1.3340448
1994,-1.3146776
1995,-1.3203067
1996,-1.3319745
1997,-1.3066884
1998,-1.2808263
1999,-1.3017789
2000,-1.2778542
2001,-1.2454304
2002,-1.2117293
2003,-1.1934802
2004,-1.1923246
2005,-1.1541277
2006,-1.1148012
2007,-1.0744933
2008,-1.0619784
2009,-1.036541
2010,-0.99279867
2011,-0.95692926
2012,-0.94425954
2013,-0.89758511
2014,-0.85032029
2015,-0.82641715
2016,-0.79042671
2017,-0.74095496
2018,-0.69870533
2019,-0.67320931
2020,-0.62191961
2021,-0.57029811
2022,-0.53780285
2023,-0.49447906
2024,-0.44149916
2025,-0.38831168
2026,-0.33791689
2027,-0.30547703
2028,-0.25165656
2029,-0.19725533
2030,-0.15487805
2031,-0.10936452
2032,-0.054175316
2033,0.0011157255
2034,0.05634343
2035,0.096010617
2036,0.14946988
2037,0.19580036
2038,0.24532516
2039,0.30171201
2040,0.35569881
2041,0.40055064
2042,0.45732356
2043,0.51413489
2044,0.56351623
2045,0.61587535
2046,0.67297438
2047,0.73009836
2048,0.78663167
2049,0.83511318
2050,0.89165505
2051,0.94901748
2052,1.0063956
2053,1.0607412
2054,1.1128823
2055,1.1704196
2056,1.227968
2057,1.2855273
2058,1.343096
2059,1.4006738
2060,1.45568
2061,1.5092856
2062,1.566359
2063,1.6193821
2064,1.6733496
2065,1.7281021
2066,1.7836143
2067,1.8398614
2068,1.878098
2069,1.878098
2070,1.8761247
2071,1.8756602
2072,1.8757717
2073,1.8628658
2074,1.8076203
2075,1.7532409
2076,1.6978713
2077,1.6412766
2078,1.5846841
2079,1.5306387
2080,1.4764047
2081,1.4198819
2082,1.367882
2083,1.3133956
2084,1.258166
2085,1.2077123
2086,1.1583486
2087,1.1098392
2088,1.0622006
2089,1.0159424
2090,0.97073277
2091,0.92279527
2092,0.86734155
2093,0.82353638
2094,0.78168391
2095,0.73844595
2096,0.68373123
2097,0.64142161
2098,0.59645891
2099,0.54227053
2100,0.48819263
2101,0.43419179
2102,0.38026779
2103,0.32643909
2104,0.27273176
2105,0.21911494
2106,0.16559114
2107,0.11220715
2108,0.058949625
2109,0.013330845
2110,-0.018786933
2111,-0.070669938
2112,-0.12281155
2113,-0.17479926
2114,-0.22658353
2115,-0.27813057
2116,-0.3294915
2117,-0.37857581
2118,-0.40338138
2119,-0.44564692
2120,-0.49525672
2121,-0.54457206
2122,-0.59344388
2123,-0.62478393
2124,-0.64763683
2125,-0.69447744
2126,-0.74078996
2127,-0.77196427
2128,-0.78374243
2129,-0.82736103
2130,-0.87038155
2131,-0.90175734
2132,-0.90398181
2133,-0.93975336
2134,-0.95633634
2135,-0.9574204
2136,-0.99323818
2137,-1.0279595
2138,-1.0438266
2139,-1.0294964
2140,-1.0595263
2141,-1.0884483
2142,-1.1040106
2143,-1.0794171
2144,-1.0960574
2145,-1.1184044
2146,-1.1394417
2147,-1.1584975
2148,-1.1758947
2149,-1.1918316
2150,-1.2061858
2151,-1.218156
2152,-1.2285438
2153,-1.2373343
2154,-1.2440315
2155,-1.2485469
2156,-1.2514006
2157,-1.2525873
2158,-1.2512388
2159,-1.2480625
2160,-1.2432279
2161,-1.2365306
2162,-1.2274261
2163,-1.2167315
2164,-1.2044633
2165,-1.1901091
2166,-1.1738844
2167,-1.1562108
2168,-1.137111
2169,-1.1158535
2170,-1.093255
2171,-1.0823683
2172,-1.1069618
2173,-1.0850592
2174,-1.0559227
2175,-1.031216
2176,-1.0455462
2177,-1.0238345
2178,-0.98894004
2179,-0.95312226
2180,-0.95688477
2181,-0.93501348
2182,-0.89526946
2183,-0.85465672
2184,-0.8445264
2185,-0.8221268
2186,-0.77844172
2187,-0.73399219
2188,-0.71212962
2189,-0.68885656
2190,-0.64201596
2191,-0.59460669
2192,-0.5630989
2193,-0.53865422
2194,-0.48933888
2195,-0.43967711
2196,-0.38976152
2197,-0.33960037
2198,-0.28908728
2199,-0.25419622
2200,-0.22036942
2201,-0.16858515
2202,-0.11656613
2203,-0.064395572
2204,-0.012077896
2205,0.040432045
2206,0.093099668
2207,0.14589036
2208,0.19880062
2209,0.25189038
2210,0.30508388
2211,0.35837845
2212,0.41179173
2213,0.46533056
2214,0.51895543
2215,0.5709668
2216,0.60781709
2217,0.65722853
2218,0.70640202
2219,0.74563114
2220,0.78661014
2221,0.83583734
2222,0.88857487
2223,0.93167362
2224,0.97609872
2225,1.0214934
2226,1.0678397
2227,1.1155664
2228,1.169023
2229,1.2231124
2230,1.2723866
2231,1.3281396
2232,1.381418
2233,1.4330285
2234,1.4894693
2235,1.5459163
2236,1.6006148
2237,1.652777
2238,1.7093144
2239,1.7637426
2240,1.8172542
2241,1.8715336
2242,1.8768212
2243,1.8758925
2244,1.8755395
2245,1.8760039
2246,1.8352431
2247,1.7803602
2248,1.7261217
2249,1.6695738
2250,1.6150642
2251,1.5611949
2252,1.504667
2253,1.4520249
2254,1.398039
2255,1.3416073
2256,1.2851838
2257,1.2329391
2258,1.1806182
2259,1.1243295
2260,1.0749219
2261,1.0267549
2262,0.97948823
2263,0.9334554
2264,0.88868734
2265,0.84493251
2266,0.80220987
2267,0.76115796
2268,0.71108859
2269,0.66082698
2270,0.62201624
2271,0.56936359
2272,0.52444718
2273,0.48568309
2274,0.43212381
2275,0.37867549
2276,0.32532157
2277,0.27206449
2278,0.21897473
2279,0.16599626
2280,0.11313229
2281,0.06041487
2282,0.0078758815
2283,-0.044526749
2284,-0.094450275
2285,-0.12310815
2286,-0.16797015
2287,-0.21902755
2288,-0.26987878
2289,-0.3204054
2290,-0.37070586
2291,-0.42077273
2292,-0.4705211
2293,-0.4961217
2294,-0.52860994
2295,-0.57657738
2296,-0.62402294
2297,-0.67105713
2298,-0.70750029
2299,-0.71968274
2300,-0.7615509
2301,-0.80555173
2302,-0.84288322
2303,-0.84720737
2304,-0.87983662
2305,-0.90331447
2306,-0.90187755
2307,-0.93903075
2308,-0.97532929
2309,-0.99880403
2310,-0.98714858
2311,-1.0136462
2312,-1.0200594
2313,-1.0067162
2314,-1.0339308
2315,-1.0597572
2316,-1.084381
2317,-1.1077337
2318,-1.0769851
2319,-1.0752131
2320,-1.0930049
2321,-1.1090584
2322,-1.1231696
2323,-1.1358125
2324,-1.14697
2325,-1.1558714
2326,-1.1630197
2327,-1.1686028
2328,-1.1724567
2329,-1.173898
2330,-1.1737435
2331,-1.1719943
2332,-1.1681404
2333,-1.1622521
2334,-1.1548032
2335,-1.1458037
2336,-1.1344501
2337,-1.1215206
2338,-1.107132
2339,-1.0910784
2340,-1.0730193
2341,-1.0808074
2342,-1.1049314
2343,-1.0815787
2344,-1.0567166
2345,-1.030665
2346,-1.0034504
2347,-1.0223243
2348,-1.0098422
2349,-0.97776786
2350,-0.94450921
2351,-0.94767583
2352,-0.93457237
2353,-0.89729566
2354,-0.8589074
2355,-0.84815868
2356,-0.83400194
2357,-0.79236446
2358,-0.74982161
2359,-0.72719672
2360,-0.71161491
2361,-0.66640282
2362,-0.62061631
2363,-0.57442026
2364,-0.5296496
2365,-0.51286173
2366,-0.47450215
2367,-0.42585028
2368,-0.37686969
2369,-0.32749089
2370,-0.27786171
2371,-0.22798965
2372,-0.17780735
2373,-0.12735835
2374,-0.086343493
2375,-0.059093284
2376,-0.0073727813
2377,0.044506822
2378,0.096535994
2379,0.14873615
2380,0.20112556
2381,0.25364101
2382,0.30627914
2383,0.35908191
2384,0.41201408
2385,0.46505061
2386,0.51819186
2387,0.55336088
2388,0.59957616
2389,0.64976986
2390,0.68709249
2391,0.73875637
2392,0.78635936
2393,0.82613045
2394,0.86753404
2395,0.91012424
2396,0.95374059
2397,0.99845685
2398,1.0446225
2399,1.0963201
2400,1.1508401
2401,1.1987485
2402,1.2532679
2403,1.3094478
2404,1.3653729
2405,1.4149299
2406,1.4689643
2407,1.5253086
2408,1.5816612
2409,1.6332088
2410,1.6848155
2411,1.7371217
2412,1.7903635
2413,1.8443939
2414,1.8443939
2415,1.6320326
2416,1.6285105
2417,1.6300759
2418,1.6120722
2419,1.5673191
2420,1.5233543
2421,1.4802674
2422,1.4379202
2423,1.3963324
2424,1.3550262
2425,1.3063209
2426,1.2576355
2427,1.2089691
2428,1.1603225
2429,1.1116979
2430,1.0631015
2431,1.0145278
2432,0.96597753
2433,0.91745153
2434,0.86895685
2435,0.82049325
2436,0.77205783
2437,0.72365165
2438,0.67527577
2439,0.62694446
2440,0.57127283
2441,0.51724005
2442,0.4687922
2443,0.4203812
2444,0.37201221
2445,0.32367936
2446,0.27538422
2447,0.22777839
2448,0.19127673
2449,0.14594978
2450,0.098142085
2451,0.050394683
2452,0.0027156146
2453,-0.04487388
2454,-0.082665699
2455,-0.12103417
2456,-0.16798704
2457,-0.21481349
2458,-0.26151118
2459,-0.29826012
2460,-0.3317877
2461,-0.37757962
2462,-0.42314107
2463,-0.4685205
2464,-0.50418806
2465,-0.53120776
2466,-0.57524957
2467,-0.61895915
2468,-0.66237587
2469,-0.69686399
2470,-0.71517444
2471,-0.75659972
2472,-0.79755578
2473,-0.83804449
2474,-0.87803593
2475,-0.91745351
2476,-0.92580367
2477,-0.95236177
2478,-0.98852719
2479,-1.0239181
2480,-1.0582724
2481,-1.0915528
2482,-1.1238277
2483,-1.1550338
2484,-1.1851058
2485,-1.2134487
2486,-1.2404198
2487,-1.2659396
2488,-1.2824186
2489,-1.2594678
2490,-1.2734511
2491,-1.2905016
2492,-1.305671
2493,-1.3188934
2494,-1.3294532
2495,-1.3377329
2496,-1.3438531
2497,-1.3477834
2498,-1.3493268
2499,-1.3479549
2500,-1.3443656
2501,-1.3385805
2502,-1.3306265
2503,-1.3200667
2504,-1.3071576
2505,-1.2922866
2506,-1.2755178
2507,-1.2569177
2508,-1.2359421
2509,-1.2133698
2510,-1.189274
2511,-1.1637274
2512,-1.1366103
2513,-1.1079557
2514,-1.0781417
2515,-1.0472304
2516,-1.0152824
2517,-0.9820898
2518,-0.97471366
2519,-0.95642575
2520,-0.91963762
2521,-0.88210644
2522,-0.84375786
2523,-0.80483799
2524,-0.77630162
2525,-0.76120252
2526,-0.71977725
2527,-0.67789618
2528,-0.63564794
2529,-0.59957743
2530,-0.58014311
2531,-0.53610129
2532,-0.4918136
2533,-0.45624905
2534,-0.42820346
2535,-0.382642
2536,-0.33687569
2537,-0.2909547
2538,-0.2504595
2539,-0.22001643
2540,-0.17318998
2541,-0.12625291
2542,-0.086320768
2543,-0.050161016
2544,-0.0025767906
2545,0.045097008
2546,0.084841868
2547,0.12542654
2548,0.17357189
2549,0.22177277
2550,0.27002211
2551,0.31831122
2552,0.36397562
2553,0.40275316
2554,0.45137408
2555,0.50002055
2556,0.54869159
2557,0.59885248
2558,0.65637047
2559,0.70593659
2560,0.75452974
2561,0.80314707
2562,0.85178769
2563,0.90045716
2564,0.94914907
2565,0.99786101
2566,1.0465923
2567,1.0953437
2568,1.1441181
2569,1.1929093
2570,1.2417167
2571,1.2897434
2572,1.3314169
2573,1.3791796
2574,1.424762
2575,1.4679056
2576,1.5117764
2577,1.556611
2578,1.6021116
2579,1.6263134
2580,1.6319369
2581,1.6793886
2582,1.6836314
2583,1.682945
2584,1.6828163
2585,1.6832453
2586,1.6844037
2587,1.6861618
2588,1.663807
2589,1.6283148
2590,1.6318369
2591,1.5896168
2592,1.5453367
2593,1.501756
2594,1.4588934
2595,1.4169471
2596,1.3692381
2597,1.3249026
2598,1.284506
2599,1.2449364
2600,1.1964434
2601,1.1479748
2602,1.0995316
2603,1.0511145
2604,1.0027288
2605,0.95437858
2606,0.90605852
2607,0.85776971
2608,0.80951326
2609,0.76130143
2610,0.71312858
2611,0.65949304
2612,0.60278934
2613,0.55450544
2614,0.50626923
2615,0.45807171
2616,0.4099145
2617,0.36179924
2618,0.31373861
2619,0.26573282
2620,0.22491678
2621,0.18638238
2622,0.13884836
2623,0.091411024
2624,0.044048842
2625,-0.0032345583
2626,-0.050435415
2627,-0.09753526
2628,-0.1300591
2629,-0.17033932
2630,-0.21665538
2631,-0.26284168
2632,-0.30884481
2633,-0.35468366
2634,-0.39028507
2635,-0.41998086
2636,-0.46467385
2637,-0.50907337
2638,-0.55322866
2639,-0.5877009
2640,-0.60969464
2641,-0.65216368
2642,-0.69421871
2643,-0.73588708
2644,-0.76908542
2645,-0.78089375
2646,-0.82007523
2647,-0.8586899
2648,-0.8967019
2649,-0.93407386
2650,-0.97064968
2651,-1.0062874
2652,-1.0410953
2653,-1.07502
2654,-1.1080065
2655,-1.1396488
2656,-1.1700698
2657,-1.1785089
2658,-1.1738541
2659,-1.1990866
2660,-1.2223867
2661,-1.2440993
2662,-1.2641511
2663,-1.2824694
2664,-1.2985339
2665,-1.3123605
2666,-1.3241733
2667,-1.3339187
2668,-1.341547
2669,-1.3461592
2670,-1.3485551
2671,-1.3487266
2672,-1.3466717
2673,-1.3420595
2674,-1.3347663
2675,-1.3253466
2676,-1.3138471
2677,-1.3003188
2678,-1.2842543
2679,-1.2662177
2680,-1.2464299
2681,-1.224963
2682,-1.2017765
2683,-1.1766577
2684,-1.1770429
2685,-1.1734112
2686,-1.1431646
2687,-1.1115223
2688,-1.0786939
2689,-1.0449124
2690,-1.0102342
2691,-0.97471366
2692,-0.93813784
2693,-0.90087203
2694,-0.87628402
2695,-0.8625839
2696,-0.82242849
2697,-0.78168056
2698,-0.74048989
2699,-0.69888229
2700,-0.65822878
2701,-0.63999346
2702,-0.60197713
2703,-0.5581222
2704,-0.51400473
2705,-0.46962248
2706,-0.44397784
2707,-0.40542273
2708,-0.35977165
2709,-0.31395626
2710,-0.26795314
2711,-0.23571983
2712,-0.1966032
2713,-0.14973725
2714,-0.10276858
2715,-0.055668731
2716,-0.0084813426
2717,0.032791693
2718,0.068951186
2719,0.11671811
2720,0.16455751
2721,0.21245229
2722,0.26040006
2723,0.30839854
2724,0.35645917
2725,0.39627324
2726,0.4392077
2727,0.48762853
2728,0.53608375
2729,0.58457812
2730,0.63962999
2731,0.69408861
2732,0.74246915
2733,0.79088699
2734,0.83933779
2735,0.88781589
2736,0.93632036
2737,0.98485028
2738,1.0334135
2739,1.0819995
2740,1.1306075
2741,1.1792368
2742,1.2278897
2743,1.2693425
2744,1.3149607
2745,1.3614593
2746,1.4033301
2747,1.4461939
2748,1.489841
2749,1.5341937
2750,1.5792332
2751,1.6249901
2752,1.6249423
2753,1.6227215
2754,1.621066
2755,1.6199765
2756,1.6195842
2757,1.6198457
2758,1.6206738
2759,1.6206738
2760,1.8418895
2761,1.8404888
2762,1.840778
2763,1.8308132
2764,1.7771689
2765,1.724371
2766,1.6704032
2767,1.6145625
2768,1.5631431
2769,1.5089963
2770,1.4531756
2771,1.3973614
2772,1.3463324
2773,1.2938806
2774,1.2384244
2775,1.1898382
2776,1.1421306
2777,1.0952737
2778,1.0495223
2779,1.0050551
2780,0.96154118
2781,0.91833563
2782,0.86379253
2783,0.81833642
2784,0.77428755
2785,0.72017222
2786,0.67955773
2787,0.6341515
2788,0.58056173
2789,0.52707625
2790,0.47367032
2791,0.42033848
2792,0.36709947
2793,0.31397974
2794,0.27012426
2795,0.23487313
2796,0.1825425
2797,0.13034236
2798,0.078261439
2799,0.026326735
2800,-0.025411024
2801,-0.077006743
2802,-0.12845663
2803,-0.17967361
2804,-0.23069495
2805,-0.2815406
2806,-0.33217528
2807,-0.3825114
2808,-0.41910801
2809,-0.44541269
2810,-0.49418778
2811,-0.54262848
2812,-0.59077403
2813,-0.63857319
2814,-0.65694817
2815,-0.68852989
2816,-0.73411207
2817,-0.77907334
2818,-0.79732811
2819,-0.8171783
2820,-0.85942281
2821,-0.9007486
2822,-0.91962756
2823,-0.92514695
2824,-0.96301606
2825,-0.99991093
2826,-1.0202409
2827,-1.0107071
2828,-1.0412958
2829,-1.0728278
2830,-1.1033391
2831,-1.1323558
2832,-1.1599093
2833,-1.1675126
2834,-1.1416853
2835,-1.1622501
2836,-1.1828788
2837,-1.2021344
2838,-1.2194538
2839,-1.2348496
2840,-1.2487235
2841,-1.2610234
2842,-1.2707143
2843,-1.2787719
2844,-1.2851855
2845,-1.2893761
2846,-1.2913413
2847,-1.2916191
2848,-1.2902075
2849,-1.2860169
2850,-1.2801506
2851,-1.2726304
2852,-1.2629716
2853,-1.2511636
2854,-1.2377971
2855,-1.2228896
2856,-1.2055702
2857,-1.2191109
2858,-1.2388048
2859,-1.2159219
2860,-1.191232
2861,-1.1652863
2862,-1.1381122
2863,-1.1090954
2864,-1.078938
2865,-1.0585908
2866,-1.0708217
2867,-1.0429561
2868,-1.0071654
2869,-0.97264426
2870,-0.97497356
2871,-0.94941019
2872,-0.90893505
2873,-0.86766866
