Time,root.ItalyPowerDemand.d0.s0
1590,-0.70735536
1591,-1.7723037
1592,-0.8952874
1593,0.48288096
1594,0.67081301
1595,0.73345703
1596,0.73345703
1597,0.42023694
1598,-0.51942331
1599,-0.64471135
1600,-0.70735536
1601,-0.76999938
1602,-0.70735536
1603,-0.26884724
1604,0.2323049
1605,2.4248455
1606,1.9236934
1607,1.1719652
1608,0.47297301
1609,-0.39603003
1610,-0.72190616
1611,-1.1564077
1612,-1.2107204
1613,-1.0477823
1614,-0.77621885
1615,-1.3193458
1616,-0.83053154
1617,0.25572225
1618,0.96178719
1619,1.1247253
1620,0.58159839
1621,0.20140956
1622,-0.23309196
1623,-0.34171734
1624,-0.66759347
1625,-0.72190616
1626,-0.45034272
1627,-0.015841201
1628,0.79884913
1629,2.2652918
1630,1.9394156
1631,1.2876634
1632,-1.0987371
1633,-1.1345655
1634,-1.6003345
1635,-1.7078197
1636,-1.6361629
1637,-1.457021
1638,-1.0270804
1639,-0.7046249
1640,0.4777118
1641,1.2301079
1642,1.2659363
1643,1.1226227
1644,0.76433888
1645,0.65685372
1646,0.51354018
1647,0.62102534
1648,0.72851049
1649,0.37022664
1650,0.40605503
1651,0.37022664
1652,0.083599559
1653,1.0151376
1654,0.62102534
1655,0.11942795
1656,-1.0294417
1657,-1.2401589
1658,-1.3455176
1659,-1.5562348
1660,-1.4772159
1661,-1.3455176
1662,-1.4508762
1663,-0.76604505
1664,0.26120162
1665,0.97237239
1666,1.1304104
1667,1.1830897
1668,0.76165513
1669,0.89335341
1670,0.89335341
1671,1.077731
1672,1.1040707
1673,0.78799479
1674,0.62995684
1675,0.36656025
1676,0.050484349
1677,-0.054874285
1678,0.26120162
1679,-0.10755361
1680,0.29127426
1681,-0.32389698
1682,-0.88314355
1683,-1.1068422
1684,-1.2746162
1685,-0.65944492
1686,-0.88314355
1687,-0.49167095
1688,-1.1627668
1689,-0.32389698
1690,0.57089755
1691,0.62682221
1692,0.62682221
1693,-0.10019835
1694,-0.32389698
1695,-0.32389698
1696,-0.65944492
1697,-0.54759561
1698,-0.54759561
1699,0.40312358
1700,2.3604866
1701,2.0249387
1702,1.80124
1703,0.9064455
1704,-0.8146062
1705,-1.2711438
1706,-1.5665504
1707,-1.6202607
1708,-1.6471159
1709,-1.4054195
1710,-1.0294474
1711,-0.46548926
1712,0.79670278
1713,1.4143712
1714,1.3069506
1715,1.3338058
1716,1.0921094
1717,0.55500643
1718,0.68928218
1719,0.55500643
1720,0.52815128
1721,0.25959978
1722,0.12532403
1723,0.20588948
1724,0.23274463
1725,0.79670278
1726,0.25959978
1727,-0.33121351
1728,-1.146064
1729,-1.4167468
1730,-1.5833208
1731,-1.5833208
1732,-1.6249643
1733,-1.4583903
1734,-0.87538126
1735,-0.00086758111
1736,0.39474574
1737,1.0193983
1738,0.97775486
1739,0.83200259
1740,0.62378504
1741,0.37392399
1742,0.43638925
1743,0.54049803
1744,0.56131978
1745,0.6446068
1746,1.2900811
1747,1.3525464
1748,0.72789382
1749,0.47803276
1750,-0.021689336
1751,-0.54223318
1752,-0.97403341
1753,-1.092547
1754,-1.2999457
1755,-1.4480877
1756,-1.4480877
1757,-1.2999457
1758,-1.3295741
1759,-0.70737788
1760,0.27035908
1761,1.2184677
1762,1.3073528
1763,1.4258664
1764,1.0406973
1765,0.80367015
1766,0.95181212
1767,1.0703257
1768,0.89255533
1769,0.80367015
1770,0.53701462
1771,-0.055553242
1772,-0.23332359
1773,-0.26295199
1774,0.092588721
1775,-0.26295199
1776,0.15976135
1777,-0.26043289
1778,-0.83819998
1779,-1.1008214
1780,-1.2058699
1781,-1.1533456
1782,-1.1533456
1783,-1.6260641
1784,-0.99577282
1785,-0.10286005
1786,0.47490703
1787,0.73752844
1788,0.73752844
1789,0.52743132
1790,-0.20790861
1791,-0.10286005
1792,-0.26043289
1793,-0.31295716
1794,0.10723707
1795,0.31733419
1796,0.73752844
1797,2.2082082
1798,2.1031597
1799,1.2102469
1800,-0.94792101
1801,-1.2675946
1802,-1.4807103
1803,-1.5606287
1804,-1.6139077
1805,-1.5339893
1806,-1.1077578
1807,-0.25529488
1808,0.5438891
1809,1.2365152
1810,1.3430731
1811,1.3430731
1812,0.97012056
1813,0.57052857
1814,0.59716804
1815,0.73036537
1816,0.83692323
1817,0.51724964
1818,0.35741284
1819,0.19757604
1820,0.65044697
1821,0.4639707
1822,-0.095458087
1823,-0.49505008
1824,-0.78212756
1825,-1.059806
1826,-1.2819487
1827,-1.4763237
1828,-1.4763237
1829,-1.420788
1830,-1.4763237
1831,-0.83766324
1832,0.32858615
1833,1.0505501
1834,1.2726928
1835,1.2171571
1836,1.1060857
1837,0.80063947
1838,0.82840731
1839,1.0227822
1840,1.1060857
1841,0.85617516
1842,0.5507289
1843,0.18974694
1844,-0.11569933
1845,-0.087931488
1846,0.050907726
1847,-0.36560991
1848,0.59099724
1849,-0.081516851
1850,-0.44834272
1851,-0.63175565
1852,-0.75403094
1853,-0.81516858
1854,-1.8545085
1855,-1.9156462
1856,-0.99858152
1857,-0.44834272
1858,0.71327253
1859,0.89668546
1860,0.83554782
1861,0.46872196
1862,-0.020379208
1863,-0.20379215
1864,-0.57061801
1865,-0.32606743
1866,-0.20379215
1867,-0.081516851
1868,0.77441017
1869,1.3246489
1870,2.3028512
1871,1.4469242
1872,-0.94846695
1873,-1.2803728
1874,-1.556961
1875,-1.5846198
1876,-1.6399374
1877,-1.5293021
1878,-1.252714
1879,-0.42294941
1880,0.18554458
1881,0.95999148
1882,1.0429679
1883,1.0429679
1884,0.84935621
1885,0.71106212
1886,0.76637976
1887,0.93233266
1888,1.0429679
1889,0.60042685
1890,0.43447394
1891,0.40681512
1892,0.76637976
1893,0.65574448
1894,0.13022694
1895,-0.31231414
1896,-0.42086305
1897,-0.99570041
1898,-1.4062985
1899,-1.4884181
1900,-1.4884181
1901,-1.3241789
1902,-0.99570041
1903,-1.5705377
1904,-0.010264954
1905,0.81093125
1906,1.1394097
1907,1.0572901
1908,1.3857686
1909,0.72881163
1910,0.56457239
1911,0.64669201
1912,0.48245277
1913,0.48245277
1914,0.15397429
1915,-0.092384574
1916,-0.50298267
1917,1.3857686
1918,1.0572901
1919,0.40033315
1920,-0.90972049
1921,-1.2692149
1922,-1.5328441
1923,-1.6287092
1924,-1.6287092
1925,-1.4369789
1926,-1.2692149
1927,-0.33452949
1928,0.64808848
1929,1.0794817
1930,1.0315491
1931,1.0555154
1932,0.83981881
1933,0.36049298
1934,0.6001559
1935,0.50429073
1936,0.43239186
1937,0.28859411
1938,0.36049298
1939,1.4150098
1940,0.93568398
1941,0.69602106
1942,0.12083006
1943,-0.35849578
1944,-0.89763649
1945,-1.2205166
1946,-1.4537077
1947,-1.4895833
1948,-1.5613344
1949,-1.3998944
1950,-1.1667032
1951,-0.82588537
1952,0.73470164
1953,1.0575817
1954,1.0934573
1955,1.0217062
1956,0.94995501
1957,0.64501273
1958,0.53738604
1959,0.62707495
1960,0.84232832
1961,1.0934573
1962,0.9678928
1963,0.75263942
1964,0.44769714
1965,0.10687928
1966,-0.28775192
1967,-0.57475642
1968,0.17739201
1969,-0.43881178
1970,-0.99899705
1971,-1.2230712
1972,-1.2230712
1973,-1.2230712
1974,-1.5031638
1975,-0.94297852
1976,0.51350316
1977,1.7459107
1978,2.1380404
1979,2.0260034
1980,1.1857255
1981,0.28942905
1982,-0.046682098
1983,-0.046682098
1984,-0.046682098
1985,-0.2707562
1986,-0.2707562
1987,0.0093364283
1988,-0.15871915
1989,-0.38279325
1990,0.56952169
1991,0.12137348
1992,-1.0710089
1993,-1.3514185
1994,-1.5383582
1995,-1.5757461
1996,-1.5757461
1997,-1.5009703
1998,-0.94015106
1999,-0.042840357
2000,0.55536678
2001,0.96663419
2002,1.078798
2003,1.0414101
2004,0.87316433
2005,0.53667281
2006,0.63014268
2007,0.70491857
2008,0.83577638
2009,1.0601041
2010,1.0227161
2011,0.70491857
2012,0.38712103
2013,0.20018129
2014,-0.32324995
2015,-0.67843544
2016,-1.0254206
2017,-1.420235
2018,-1.5957081
2019,-1.6615105
2020,-1.5957081
2021,-1.4860374
2022,-1.0473548
2023,-0.10418712
2024,0.70737574
2025,0.97058532
2026,1.0144536
2027,0.97058532
2028,0.8170464
2029,0.57577095
2030,0.55383682
2031,0.64157335
2032,0.64157335
2033,0.57577095
2034,0.90478293
2035,0.97058532
2036,0.751244
2037,0.46610029
2038,-0.038384728
2039,-0.58673802
2040,-0.55696205
2041,-0.86174909
2042,-1.2971591
2043,-1.4713232
2044,-1.6890282
2045,-1.2971591
2046,-1.1665361
2047,-0.64404406
2048,-0.55696205
2049,-0.078010977
2050,0.61864513
2051,0.83635016
2052,0.87989117
2053,0.18323507
2054,-0.12155199
2055,-0.25217501
2056,-0.12155199
2057,1.0975962
2058,1.3588422
2059,1.4894653
2060,1.4459243
2061,1.2717602
2062,0.66218614
2063,0.27031708
2064,-0.94057316
2065,-1.3966086
2066,-1.5391197
2067,-1.6246264
2068,-1.710133
2069,-1.4821153
2070,-1.1115865
2071,-4.0798612e-09
2072,0.57004434
2073,1.3681064
2074,1.2825998
2075,1.2825998
2076,0.94057316
2077,0.42753326
2078,0.22801774
2079,0.68405321
2080,0.68405321
2081,0.51303991
2082,0.25651995
2083,0.39903104
2084,0.54154212
2085,0.54154212
2086,0.3420266
2087,-0.25651995
2088,-0.83104875
2089,-1.2197852
2090,-1.5188132
2091,-1.6085216
2092,-1.7281328
2093,-1.4889104
2094,-0.89085436
2095,-0.47221511
2096,0.72389703
2097,1.4415643
2098,1.3817587
2099,1.1425363
2100,0.90331385
2101,0.36506338
2102,0.48467459
2103,0.51457741
2104,0.42486899
2105,0.18564656
2106,0.15574376
2107,0.75379983
2108,1.0229251
2109,0.66409142
2110,-0.023673061
2111,-0.3825067
2112,-0.19043577
2113,-0.70301056
2114,-1.1728708
2115,-1.3010144
2116,-1.4291581
2117,-1.3010144
2118,-1.0020125
2119,-0.57486687
2120,-0.70301056
2121,-0.1477212
2122,0.53571185
2123,0.57842642
2124,0.19399531
2125,-0.062292074
2126,-0.2758649
2127,-0.31857946
2128,-0.40400859
2129,0.15128075
2130,1.6462905
2131,1.9025779
2132,1.6462905
2133,1.6035759
2134,1.0482866
2135,0.27942444
2136,-1.0085494
2137,-1.3532015
2138,-1.6183186
2139,-1.3797132
2140,-1.6978537
2141,-1.5918069
2142,-1.0350611
2143,-0.26622169
2144,0.71471135
2145,1.2449454
2146,1.2979688
2147,1.1388986
2148,0.90029328
2149,0.50261772
2150,0.58215283
2151,0.68819964
2152,0.79424646
2153,0.29052409
2154,0.3700592
2155,0.23750068
2156,0.92680499
2157,0.52912942
2158,0.051918752
2159,-0.3192451
2160,-0.99558473
2161,-1.381318
2162,-1.5741846
2163,-1.6384735
2164,-1.5956142
2165,-1.4884661
2166,-1.038444
2167,0.1616151
2168,0.6544965
2169,1.1902372
2170,1.3188149
2171,1.083089
2172,0.71878538
2173,0.41877061
2174,0.50448912
2175,0.56877799
2176,0.52591874
2177,0.54734837
2178,0.84736314
2179,0.99737052
2180,0.6544965
2181,0.18304472
2182,-0.13839967
2183,-0.52413294
2184,-0.35403304
2185,-1.1383523
2186,-1.4520801
2187,-1.6089439
2188,-1.5827999
2189,-1.478224
2190,-1.6873758
2191,-0.79848065
2192,0.50871823
2193,1.1623176
2194,1.1884616
2195,1.0577417
2196,0.95316585
2197,0.58715016
2198,0.56100618
2199,0.69172607
2200,0.79630198
2201,0.66558209
2202,0.56100618
2203,0.45643027
2204,0.84858993
2205,0.32571038
2206,0.038126629
2207,-0.30174508
2208,-0.86862771
2209,-1.4191243
2210,-1.634536
2211,-1.5148628
2212,-1.6824053
2213,-1.4669936
2214,-1.0361702
2215,-0.0069809333
2216,0.56745025
2217,1.1658161
2218,1.2854893
2219,1.1418815
2220,0.92646974
2221,0.39990783
2222,0.4477771
2223,0.3759732
2224,0.42384246
2225,0.28023466
2226,0.3041693
2227,1.3812278
2228,0.78286194
2229,0.47171173
2230,0.0169537
2231,-0.3420658
2232,-0.020367296
2233,-0.65582713
2234,-1.1446424
2235,-1.4379315
2236,-1.3401685
2237,-1.38905
2238,-0.80247171
2239,-0.46030103
2240,-0.50918256
2241,0.32180338
2242,0.5173295
2243,0.61509255
2244,0.46844796
2245,0.028514229
2246,-0.46030103
2247,-0.75359018
2248,-0.80247171
2249,-0.11813035
2250,1.3971969
2251,1.9348937
2252,1.7882491
2253,1.3483154
2254,1.0061447
2255,0.46844796
2256,-0.17490922
2257,-0.74548688
2258,-0.94926461
2259,-1.275309
2260,-1.1937979
2261,-1.1122868
2262,-0.90850907
2263,-0.58246469
2264,-1.0715313
2265,-0.29717586
2266,0.23264625
2267,0.47717953
2268,0.43642398
2269,-0.01188703
2270,-0.33793141
2271,-0.46019805
2272,-0.4194425
2273,-0.093398122
2274,1.6590904
2275,2.1074014
2276,1.7406015
2277,1.5368237
2278,1.0477572
2279,0.39566843
2280,-0.63956426
2281,-0.96442231
2282,-1.2892803
2283,-1.4246378
2284,-1.5058523
2285,-1.4246378
2286,-1.6412099
2287,-0.69370728
2288,0.41622436
2289,1.1471549
2290,1.2283694
2291,1.41787
2292,1.0930119
2293,0.57865338
2294,0.79522541
2295,1.0117974
2296,1.0388689
2297,0.82229692
2298,0.55158188
2299,0.17258083
2300,-0.23349171
2301,-0.043991193
2302,-0.016919689
2303,-0.39592073
2304,-1.0897357
2305,-1.3974257
2306,-1.5422211
2307,-1.5603205
2308,-1.5965193
2309,-1.3793263
2310,-1.0716363
2311,-0.2209637
2312,0.77450417
2313,0.97359775
2314,1.0459954
2315,0.82880242
2316,0.84690184
2317,0.44871469
2318,0.41251585
2319,0.52111235
2320,0.5754106
2321,1.1364925
2322,1.1183931
2323,1.0097966
2324,0.53921177
2325,0.37631702
2326,-0.14856604
2327,-0.60105144
2328,-0.79128645
2329,-1.207145
2330,-1.4843841
2331,-1.6923133
2332,-1.7847264
2333,-1.5074873
2334,-1.1840418
2335,-0.14439534
2336,0.57180553
2337,1.1493869
2338,1.1955934
2339,1.0800771
2340,0.89525109
2341,0.43318601
2342,0.36387625
2343,0.57180553
2344,0.47939252
2345,0.31766974
2346,0.61801204
2347,1.3342129
2348,0.73352831
2349,0.41008276
2350,-0.098188825
2351,-0.25991161
2352,-0.96183803
2353,-1.3469298
2354,-1.4966877
2355,-1.6250517
2356,-1.6892336
2357,-1.4752937
2358,-1.068808
2359,0.12925534
2360,0.49295314
2361,1.1347728
2362,1.0064088
2363,0.94222688
2364,0.79246896
2365,0.17204332
2366,0.40737718
2367,0.62131706
2368,0.66410504
2369,0.92083289
2370,1.2417427
2371,0.74968099
2372,0.74968099
2373,0.3859832
2374,-0.084684537
2375,-0.66232221
2376,-0.018251308
2377,-0.60229311
2378,-0.89431402
2379,-1.1863349
2380,-1.3323454
2381,-1.2350051
2382,-1.0889946
2383,-0.65096326
2384,-0.55362296
2385,-0.018251308
2386,0.61446065
2387,0.6631308
2388,0.61446065
2389,0.079088992
2390,-0.35894236
2391,-0.50495281
2392,-0.50495281
2393,-0.60229311
2394,-0.21293191
2395,1.1498323
2396,2.025895
2397,2.025895
2398,1.4905234
2399,1.1011622
2400,-0.97254477
2401,-1.1832466
2402,-1.3939483
2403,-1.4641823
2404,-1.4641823
2405,-1.4641823
2406,-1.5578275
2407,-0.66819777
2408,0.43213373
2409,1.0642391
2410,1.1110617
2411,1.0408278
2412,1.0642391
2413,0.87694859
2414,0.80671466
2415,1.0174165
2416,1.0642391
2417,0.73648074
2418,0.57260159
2419,0.26825458
2420,0.080964106
2421,-0.01268113
2422,0.24484327
2423,-0.1999716
2424,-0.12519455
2425,-0.66174264
2426,-1.3056003
2427,-1.5202196
2428,-1.5202196
2429,-1.3056003
2430,-0.87636187
2431,-1.7348388
2432,-0.23250417
2433,0.84059201
2434,1.1625208
2435,1.1625208
2436,0.84059201
2437,0.62597277
2438,0.51866316
2439,0.30404391
2440,0.30404391
2441,0.41135353
2442,-0.017884932
2443,-0.017884932
2444,-0.66174264
2445,1.4844497
2446,1.4844497
2447,0.84059201
2448,-0.95305042
2449,-1.2704584
2450,-1.5283524
2451,-1.5878664
2452,-1.6077043
2453,-1.4093244
2454,-1.1712684
2455,-0.31823454
2456,0.85220727
2457,1.0704253
2458,1.1101013
2459,0.91172126
2460,0.91172126
2461,0.55463733
2462,0.57447532
2463,0.55463733
2464,0.6935033
2465,1.0505873
2466,1.0505873
2467,0.79269328
2468,0.35625735
2469,0.17771538
2470,-0.23888255
2471,-0.5761285
2472,-0.51602112
2473,-0.95570773
2474,-1.5419565
2475,-1.6152376
2476,-1.6885187
2477,-1.5419565
2478,-0.95570773
2479,-1.1022699
2480,0.21678992
2481,0.94960094
2482,1.3892876
2483,1.3160065
2484,1.1694443
2485,0.72975763
2486,0.14350882
2487,0.58319543
2488,0.65647653
2489,0.36335212
2490,0.36335212
2491,0.14350882
2492,-0.2961778
2493,0.87631984
2494,0.94960094
2495,0.36335212
2496,-0.46628815
2497,-0.98507233
2498,-1.3556324
2499,-1.3556324
2500,-1.5409125
2501,-1.3926884
2502,-0.98507233
2503,-0.6515682
2504,0.42305613
2505,1.2012324
2506,1.3865124
2507,1.2382884
2508,0.60833619
2509,0.16366405
2510,-0.058672019
2511,-0.058672019
2512,-0.16984005
2513,-0.16984005
2514,-0.16984005
2515,1.3865124
2516,1.9794086
2517,0.90478429
2518,0.34894411
2519,-0.28100809
2520,-0.82049493
2521,-1.1716533
2522,-1.4957994
2523,-1.6038481
2524,-1.6578725
2525,-1.5498238
2526,-1.1716533
2527,-0.73945839
2528,0.58413837
2529,1.1513941
2530,1.4215159
2531,0.96230888
2532,0.85426016
2533,0.50310183
2534,0.69218709
2535,0.8002358
2536,0.88127234
2537,0.47608965
2538,0.36804095
2539,0.61115055
2540,0.36804095
2541,0.74621144
2542,0.15194352
2543,-0.36128788
2544,-0.83732496
2545,-1.1801104
2546,-1.4371996
2547,-1.54432
2548,-1.6300164
2549,-1.4800477
2550,-1.1372623
2551,-0.4302672
2552,0.59808925
2553,1.2836602
2554,1.3907807
2555,1.1979639
2556,1.005147
2557,0.55524107
2558,0.51239288
2559,0.61951335
2560,0.55524107
2561,0.31957605
2562,0.49096879
2563,1.0694193
2564,0.68378563
2565,0.25530377
2566,-0.21602627
2567,-0.64450812
2568,-0.60117264
2569,-1.0125013
2570,-1.3605486
2571,-1.4871113
2572,-1.4871113
2573,-1.4238299
2574,-1.6769553
2575,-0.9175793
2576,0.34804732
2577,1.139064
2578,1.328908
2579,1.1707046
2580,0.94921996
2581,0.69609463
2582,0.85429796
2583,1.1074233
2584,0.85429796
2585,0.7277353
2586,0.60117263
2587,0.22148466
2588,0.031640662
2589,-0.15820333
2590,0.22148466
2591,-0.12656266
2592,-0.71844777
2593,-1.0185589
2594,-1.4278013
2595,-1.5096497
2596,-1.5369326
2597,-1.4005184
2598,-1.5914982
2599,-0.71844777
2600,0.4819966
2601,1.3277642
2602,1.3823299
2603,1.1367844
2604,1.0822188
2605,0.75482487
2606,0.70025922
2607,0.94580466
2608,0.83667335
2609,0.59112791
2610,0.40014812
2611,0.29101682
2612,-0.11822558
2613,-0.11822558
2614,0.31829964
2615,-0.09094275
2616,-0.63787557
2617,-1.0646077
2618,-1.4113275
2619,-1.4113275
2620,-1.4379982
2621,-1.3846567
2622,-1.6246935
2623,-0.87791237
2624,0.32227163
2625,1.042382
2626,1.2557481
2627,1.2024066
2628,1.1223943
2629,0.77567448
2630,0.80234523
2631,0.93569901
2632,1.0957235
2633,0.77567448
2634,0.72233297
2635,0.24225936
2636,-0.077789707
2637,-0.26448499
2638,0.055564072
2639,-0.15780197
2640,0.52578889
2641,0.071052553
2642,-0.61105195
2643,-0.95210421
2644,-1.1794724
2645,-0.95210421
2646,-0.38368379
2647,-1.6342087
2648,-1.5205246
2649,0.41210481
2650,1.0942093
2651,1.0942093
2652,1.2078934
2653,0.29842072
2654,-0.61105195
2655,-0.83842012
2656,-0.49736787
2657,-0.2699997
2658,-0.042631532
2659,-0.042631532
2660,0.071052553
2661,2.2310502
2662,1.6626297
2663,0.86684114
2664,-0.95003815
2665,-1.2765887
2666,-1.4686773
2667,-1.5839305
2668,-1.6415571
2669,-1.4878862
2670,-1.1805444
2671,-0.29693694
2672,0.74034143
2673,1.0861009
2674,1.0861009
2675,1.0284743
2676,0.87480345
2677,0.58667056
2678,0.49062627
2679,0.62508828
2680,0.77875915
2681,0.77875915
2682,1.0284743
2683,0.93243002
2684,0.45220855
2685,0.18328453
2686,-0.29693694
2687,-0.48902553
2688,-0.94013807
2689,-1.239753
2690,-1.539368
2691,-1.539368
2692,-1.6085099
2693,-1.4241315
2694,-1.239753
2695,-0.68661769
2696,0.37355843
2697,1.1341195
2698,1.318498
2699,1.1802142
2700,1.0649776
2701,0.65012611
2702,0.58098419
2703,0.76536264
2704,0.78840995
2705,0.60403149
2706,0.55793688
2707,0.51184227
2708,0.32746381
2709,0.60403149
2710,0.12003806
2711,-0.3639554
2712,1.1842634
2713,0.44920332
2714,0.20418333
2715,-0.12251
2716,-0.20418334
2717,0.040836659
2718,0.20418333
2719,-1.7559767
2720,-1.5109567
2721,-0.69422335
2722,-0.36753001
2723,-0.20418334
2724,-0.28585667
2725,-0.44920334
2726,-0.44920334
2727,-0.36753001
2728,-0.69422335
2729,-0.61255001
2730,-0.61255001
2731,-0.20418334
2732,0.20418333
2733,2.4093634
2734,2.1643434
2735,1.6743034
2736,-1.0970935
2737,-1.4084309
2738,-1.5418612
2739,-1.6085763
2740,-1.586338
2741,-1.4306693
2742,-1.0748552
2743,-0.34098853
2744,0.50407
2745,1.1934599
2746,1.2156983
2747,1.0377912
2748,0.92659926
2749,0.50407
2750,0.54854676
2751,0.57078514
2752,0.48183161
2753,0.28168617
2754,0.3706397
2755,1.2156983
2756,0.88212249
2757,0.54854676
2758,-0.0074128002
2759,-0.18531986
2760,0.88616328
2761,0.18392067
2762,-0.31768118
2763,-0.51832193
2764,-0.71896268
2765,-0.6186423
2766,-0.21736081
2767,-1.3208849
2768,-1.2205645
2769,-0.21736081
2770,0.18392067
2771,0.18392067
2772,0.18392067
2773,-0.41800156
2774,-1.0199238
2775,-0.41800156
2776,-0.31768118
2777,-0.31768118
2778,-0.31768118
2779,0.18392067
2780,-0.21736081
2781,3.2938523
2782,1.7890467
2783,1.2874448
2784,-0.90000882
2785,-1.2265236
2786,-1.527922
2787,-1.6535046
2788,-1.6786211
2789,-1.5028054
2790,-1.0255914
2791,-0.44791137
2792,0.55674964
2793,1.3102454
2794,1.1344297
2795,1.1846628
2796,0.83303142
2797,0.53163312
2798,0.50651659
2799,0.45628354
2800,0.53163312
2801,0.38093397
2802,0.25535134
2803,0.95861405
2804,1.0339636
2805,0.60698269
2806,0.18000176
2807,-0.49814442
2808,-0.52648646
2809,-0.81839974
2810,-1.2771206
2811,-1.4856301
2812,-1.6107358
2813,-1.4856301
2814,-1.2354187
2815,-0.69329404
2816,0.30755151
2817,1.2249932
2818,1.308397
2819,1.3918008
2820,1.0581856
2821,0.68286859
2822,0.5994648
2823,0.97478188
2824,1.1415894
2825,0.89137809
2826,0.72457049
2827,0.22414772
2828,-0.44308266
2829,-0.44308266
2830,-0.067765573
2831,-0.44308266
2832,-0.73976337
2833,-0.99916092
2834,-1.3738463
2835,-1.546778
2836,-1.4603121
2837,-1.3450243
2838,-1.4603121
2839,-0.62447557
2840,0.35547071
2841,1.1624853
2842,1.3930609
2843,1.4795267
2844,1.2201292
2845,0.73015605
2846,0.758978
2847,0.758978
2848,0.9895536
2849,0.73015605
2850,0.49958046
2851,0.12489511
2852,-0.13450243
2853,-0.13450243
2854,-0.048036575
2855,-0.33625608
2856,-0.73277393
2857,-1.1008039
2858,-1.3899703
2859,-1.4688338
2860,-1.4951217
2861,-1.3636824
2862,-1.5739853
2863,-0.65391037
2864,0.37131594
2865,1.1336637
2866,1.265103
2867,1.1862394
2868,1.0285123
2869,0.76563374
2870,0.94964872
2871,0.97593658
2872,1.0022244
2873,0.71305804
2874,0.73934589
2875,0.21358881
2876,-0.075577576
