Time,root.Coffee.d0.s0
1596,0.68993383
1597,0.64503923
1598,0.59200235
1599,0.49284752
1600,0.31318982
1601,0.17527968
1602,0.086398454
1603,-0.020495476
1604,-0.12918065
1605,-0.21652928
1606,-0.23398976
1607,-0.24140632
1608,-0.24109521
1609,-0.22301861
1610,-0.23900095
1611,-0.17970164
1612,-0.11679832
1613,-0.057672491
1614,0.060898247
1615,0.12140364
1616,0.064294351
1617,-0.073976582
1618,-0.14448019
1619,-0.063078229
1620,0.021159109
1621,0.083695785
1622,0.15100866
1623,0.18107252
1624,0.29818253
1625,0.33142609
1626,0.37382619
1627,0.51185854
1628,0.54557688
1629,0.6299638
1630,0.7293855
1631,0.80716061
1632,0.89708757
1633,0.97824549
1634,1.100338
1635,1.15593
1636,1.1869844
1637,1.3362439
1638,1.4167728
1639,1.4076511
1640,1.4739919
1641,1.4893878
1642,1.3862693
1643,1.2725002
1644,1.3172459
1645,1.5061888
1646,1.4158859
1647,1.3907998
1648,1.4873887
1649,1.6425155
1650,1.698308
1651,1.5443096
1652,1.3966105
1653,1.1928853
1654,1.0596306
1655,0.96054271
1656,0.89567971
1657,0.95751617
1658,1.0641257
1659,1.0944062
1660,1.1417386
1661,1.3966608
1662,1.5129621
1663,1.3611637
1664,1.1495048
1665,0.9444153
1666,0.72368087
1667,0.49745037
1668,0.21956587
1669,-0.081968487
1670,-0.33819178
1671,-0.51258775
1672,-0.7172851
1673,-0.87706461
1674,-1.0049598
1675,-1.0965542
1676,-1.1537288
1677,-1.1684633
1678,-1.187211
1679,-1.2013125
1680,-1.1891976
1681,-1.2078202
1682,-1.2634496
1683,-1.3508457
1684,-1.4618626
1685,-1.5914539
1686,-1.7034542
1687,-1.7973122
1688,-1.8627056
1689,-1.9059964
1690,-1.9368895
1691,-1.9583686
1692,-1.9744378
1693,-1.9856151
1694,-1.9947521
1695,-2.0016881
1696,-2.0083848
1697,-2.0149157
1698,-2.0188304
1699,-2.0231834
1700,-2.0265142
1701,-2.0293005
1702,-2.0328671
1703,-2.0355179
1704,-2.0391486
1705,-2.0423481
1706,-2.0445485
1707,-2.0458944
1708,-2.0484175
1709,-2.0530403
1710,-2.0557195
1711,-2.0568855
1712,-2.0598488
1713,-2.0621595
1714,-2.0631785
1715,-2.064161
1716,-0.49643764
1717,-0.46567683
1718,-0.4158336
1719,-0.45890541
1720,-0.56657688
1721,-0.6709118
1722,-0.74188335
1723,-0.78550748
1724,-0.83705919
1725,-0.86051453
1726,-0.86578472
1727,-0.86088209
1728,-0.84750436
1729,-0.8619135
1730,-0.89525006
1731,-0.91137879
1732,-0.93397983
1733,-0.95656369
1734,-0.94996085
1735,-0.93479176
1736,-0.92889032
1737,-0.93123635
1738,-0.9627424
1739,-1.0016448
1740,-1.0334067
1741,-1.0405846
1742,-1.0157795
1743,-1.0040009
1744,-1.0232126
1745,-1.0556572
1746,-1.0643172
1747,-1.058576
1748,-1.0424456
1749,-1.0237406
1750,-1.0225609
1751,-1.0028159
1752,-0.96853059
1753,-0.93908649
1754,-0.90904919
1755,-0.85976805
1756,-0.79942284
1757,-0.73902094
1758,-0.67580801
1759,-0.62736709
1760,-0.58701628
1761,-0.55271797
1762,-0.55119314
1763,-0.53023995
1764,-0.48617972
1765,-0.47364456
1766,-0.41485135
1767,-0.32832833
1768,-0.26247752
1769,-0.16837175
1770,-0.07519328
1771,0.031175684
1772,0.16088104
1773,0.28203782
1774,0.33541498
1775,0.40187097
1776,0.49502128
1777,0.50297369
1778,0.50951774
1779,0.59146839
1780,0.66207671
1781,0.65078799
1782,0.72594818
1783,0.83882847
1784,0.99749624
1785,1.0942981
1786,1.0494102
1787,1.1207824
1788,1.1478948
1789,1.1009812
1790,1.0650163
1791,1.0056185
1792,0.8883034
1793,0.74967498
1794,0.69317247
1795,0.72061055
1796,0.74213188
1797,0.82726889
1798,0.86273967
1799,0.70132965
1800,0.62681738
1801,0.56901977
1802,0.60164628
1803,0.64173883
1804,0.60551985
1805,0.67689614
1806,0.70561352
1807,0.67452714
1808,0.67238058
1809,0.6763653
1810,0.60030141
1811,0.56234307
1812,0.57337292
1813,0.50970881
1814,0.47739761
1815,0.42328349
1816,0.32252276
1817,0.27517833
1818,0.26691703
1819,0.26076351
1820,0.25131617
1821,0.24887257
1822,0.21232234
1823,0.19052398
1824,0.21395227
1825,0.26465659
1826,0.33031671
1827,0.36506409
1828,0.4048622
1829,0.44115949
1830,0.52921264
1831,0.62522216
1832,0.65439774
1833,0.73053377
1834,0.76663011
1835,0.77673427
1836,0.79433905
1837,0.81868944
1838,0.81382114
1839,0.80802567
1840,0.81585395
1841,0.73419824
1842,0.60242734
1843,0.53078909
1844,0.53102265
1845,0.47251696
1846,0.39472643
1847,0.32853276
1848,0.30000089
1849,0.2419076
1850,0.17827055
1851,0.19401703
1852,0.17363555
1853,0.18083432
1854,0.19903724
1855,0.18021048
1856,0.23108327
1857,0.29623527
1858,0.36295236
1859,0.50874422
1860,0.64896316
1861,0.71997683
1862,0.79851533
1863,0.87390846
1864,0.86932312
1865,0.86287639
1866,0.99080312
1867,1.0709648
1868,1.031699
1869,1.070264
1870,1.1156003
1871,1.0562424
1872,1.0054937
1873,0.98980789
1874,0.94316388
1875,0.89676824
1876,0.85085515
1877,0.74263814
1878,0.62429523
1879,0.61981524
1880,0.61150392
1881,0.55999432
1882,0.53988493
1883,0.43140942
1884,0.28338047
1885,0.20182147
1886,0.080720026
1887,-0.020080721
1888,-0.14461432
1889,-0.26079708
1890,-0.36172454
1891,-0.45070685
1892,-0.48175876
1893,-0.4628926
1894,-0.47198437
1895,-0.4743483
1896,-0.46841574
1897,-0.38470017
1898,-0.32507588
1899,-0.27118444
1900,-0.18938398
1901,-0.17471226
1902,-0.20116093
1903,-0.27296727
1904,-0.31345863
1905,-0.27941598
1906,-0.19878106
1907,-0.10757723
1908,0.032901703
1909,0.1161635
1910,0.13173485
1911,0.2786095
1912,0.40229028
1913,0.56375118
1914,0.71036621
1915,0.89232617
1916,1.0245964
1917,1.0927111
1918,1.271787
1919,1.479866
1920,1.4956777
1921,1.5913557
1922,1.7157377
1923,1.7274918
1924,1.7993721
1925,1.8397685
1926,1.7201592
1927,1.6345987
1928,1.6508081
1929,1.5555926
1930,1.5424093
1931,1.605982
1932,1.5424823
1933,1.5425361
1934,1.6269854
1935,1.7488272
1936,1.6653469
1937,1.5111724
1938,1.2928814
1939,1.0835097
1940,0.93872007
1941,0.76466498
1942,0.69740458
1943,0.82129681
1944,0.93944124
1945,0.99621991
1946,1.0622391
1947,1.3223629
1948,1.453732
1949,1.3023623
1950,1.0103961
1951,0.67464978
1952,0.38514223
1953,0.11665074
1954,-0.10316541
1955,-0.31237991
1956,-0.52357659
1957,-0.67397281
1958,-0.83761584
1959,-0.96283565
1960,-1.0620271
1961,-1.1262261
1962,-1.1645256
1963,-1.1743749
1964,-1.1703682
1965,-1.1644262
1966,-1.1565572
1967,-1.172509
1968,-1.2201176
1969,-1.2970226
1970,-1.3878974
1971,-1.497278
1972,-1.5909837
1973,-1.6723677
1974,-1.7307068
1975,-1.7686521
1976,-1.7952432
1977,-1.8123101
1978,-1.8267989
1979,-1.8371562
1980,-1.8439241
1981,-1.8503251
1982,-1.8572827
1983,-1.8622347
1984,-1.8649052
1985,-1.8680614
1986,-1.8717957
1987,-1.8736784
1988,-1.8769406
1989,-1.881068
1990,-1.8842128
1991,-1.8867838
1992,-1.888509
1993,-1.8903836
1994,-1.8932553
1995,-1.8960333
1996,-1.8979991
1997,-1.8998945
1998,-1.9022135
1999,-1.9042587
2000,-1.9059171
2001,-1.9067571
2002,-0.46057761
2003,-0.36922868
2004,-0.35411628
2005,-0.45859699
2006,-0.54103587
2007,-0.62855279
2008,-0.71531853
2009,-0.75360706
2010,-0.78490742
2011,-0.8004132
2012,-0.82072021
2013,-0.85523832
2014,-0.87438663
2015,-0.8761542
2016,-0.87295477
2017,-0.87529642
2018,-0.90858765
2019,-0.92496252
2020,-0.91628468
2021,-0.90181752
2022,-0.90747598
2023,-0.92489123
2024,-0.94350197
2025,-0.97867827
2026,-0.99850322
2027,-0.99662785
2028,-0.97811091
2029,-0.98473738
2030,-1.0072277
2031,-1.02282
2032,-1.0281203
2033,-1.0242882
2034,-1.0216385
2035,-1.0294237
2036,-1.024061
2037,-0.99140172
2038,-0.95645923
2039,-0.91615894
2040,-0.88228069
2041,-0.83857331
2042,-0.7687254
2043,-0.73880879
2044,-0.70451964
2045,-0.64915843
2046,-0.60102662
2047,-0.56365677
2048,-0.57179515
2049,-0.57279119
2050,-0.55455294
2051,-0.51463848
2052,-0.47658053
2053,-0.4150373
2054,-0.34417139
2055,-0.28294297
2056,-0.2003929
2057,-0.0717465
2058,0.085759423
2059,0.13299142
2060,0.20393226
2061,0.33555721
2062,0.38155463
2063,0.37403428
2064,0.33070679
2065,0.3755307
2066,0.47509482
2067,0.54222508
2068,0.61589138
2069,0.66965996
2070,0.74291132
2071,0.76437151
2072,0.75788816
2073,0.8148001
2074,0.84645502
2075,0.77014451
2076,0.71669883
2077,0.75211084
2078,0.76050743
2079,0.68041653
2080,0.65163127
2081,0.5944277
2082,0.60560608
2083,0.697181
2084,0.64442572
2085,0.57208953
2086,0.50794954
2087,0.50619761
2088,0.51244782
2089,0.51667913
2090,0.5820987
2091,0.60845836
2092,0.57328542
2093,0.56331264
2094,0.5561862
2095,0.51486723
2096,0.47106686
2097,0.43468618
2098,0.43545204
2099,0.4082768
2100,0.35370989
2101,0.30325542
2102,0.21968493
2103,0.18802273
2104,0.23433401
2105,0.25556469
2106,0.22337894
2107,0.19742519
2108,0.15823873
2109,0.16136134
2110,0.17376688
2111,0.20799983
2112,0.32489592
2113,0.42917623
2114,0.43590283
2115,0.42094136
2116,0.49416833
2117,0.58724129
2118,0.5947607
2119,0.58974372
2120,0.67897092
2121,0.70280362
2122,0.7026958
2123,0.7291634
2124,0.77316457
2125,0.79018995
2126,0.7335187
2127,0.65811192
2128,0.60769869
2129,0.58826051
2130,0.50485146
2131,0.42257779
2132,0.40864767
2133,0.3599167
2134,0.2719428
2135,0.2675084
2136,0.30898046
2137,0.29363477
2138,0.2512788
2139,0.24583516
2140,0.24736755
2141,0.26410238
2142,0.28270355
2143,0.31944351
2144,0.40090778
2145,0.52223719
2146,0.65135999
2147,0.75324811
2148,0.77624069
2149,0.75146747
2150,0.76395091
2151,0.82598279
2152,0.973724
2153,1.0525787
2154,1.087989
2155,1.0573151
2156,1.0033166
2157,1.0377512
2158,1.0810482
2159,1.1172427
2160,1.0873835
2161,0.97911886
2162,0.95119528
2163,0.90341817
2164,0.79700953
2165,0.66139961
2166,0.61687031
2167,0.68964299
2168,0.6283352
2169,0.51614102
2170,0.47441426
2171,0.38582206
2172,0.25037562
2173,0.14373114
2174,0.018350468
2175,-0.10279916
2176,-0.19592522
2177,-0.25350424
2178,-0.28729719
2179,-0.30784596
2180,-0.31622489
2181,-0.33131479
2182,-0.34598302
2183,-0.30904266
2184,-0.22471843
2185,-0.1839268
2186,-0.17382262
2187,-0.10898293
2188,-0.090972434
2189,-0.16535743
2190,-0.20048926
2191,-0.21321082
2192,-0.14576346
2193,-0.00014571965
2194,0.10917125
2195,0.14955401
2196,0.25245623
2197,0.44371926
2198,0.53568446
2199,0.66016154
2200,0.74170465
2201,0.82998797
2202,0.89391409
2203,1.0326472
2204,1.1710058
2205,1.2646268
2206,1.4386844
2207,1.5194286
2208,1.6113656
2209,1.7934299
2210,1.8462339
2211,1.9242722
2212,1.9421959
2213,1.7811148
2214,1.6849676
2215,1.6285573
2216,1.5823634
2217,1.6510831
2218,1.6584261
2219,1.6756774
2220,1.6572002
2221,1.7361114
2222,1.7335744
2223,1.5580353
2224,1.5402515
2225,1.2723141
2226,1.043809
2227,1.0006484
2228,0.80823171
2229,0.88268746
2230,1.0930115
2231,1.0503583
2232,1.1017679
2233,1.4486094
2234,1.5802127
2235,1.3651748
2236,1.1050251
2237,0.80306217
2238,0.5353718
2239,0.37045253
2240,0.11464158
2241,-0.10937253
2242,-0.33880132
2243,-0.51133839
2244,-0.67754291
2245,-0.83063006
2246,-0.96508114
2247,-1.0454271
2248,-1.0738733
2249,-1.0640542
2250,-1.0573054
2251,-1.0416586
2252,-1.0286148
2253,-1.0459909
2254,-1.089641
2255,-1.1809305
2256,-1.3055732
2257,-1.4636424
2258,-1.5892557
2259,-1.695737
2260,-1.7703228
2261,-1.8190284
2262,-1.8549987
2263,-1.8789892
2264,-1.8961946
2265,-1.9066363
2266,-1.9164344
2267,-1.926556
2268,-1.934741
2269,-1.9399105
2270,-1.9439987
2271,-1.9481112
2272,-1.9524431
2273,-1.9571366
2274,-1.9603341
2275,-1.9638049
2276,-1.9681073
2277,-1.9713929
2278,-1.9741156
2279,-1.9771541
2280,-1.9807902
2281,-1.9843966
2282,-1.9874584
2283,-1.9897085
2284,-1.9918831
2285,-1.9940428
2286,-1.9970273
2287,-1.9992659
2288,-0.59846394
2289,-0.55997954
2290,-0.56824434
2291,-0.61179261
2292,-0.67044143
2293,-0.74241476
2294,-0.79357026
2295,-0.85663907
2296,-0.89109943
2297,-0.86448291
2298,-0.85796403
2299,-0.86661334
2300,-0.88373158
2301,-0.89834973
2302,-0.93448515
2303,-0.96410959
2304,-0.95956821
2305,-0.97467902
2306,-0.98216635
2307,-0.96478041
2308,-0.96458986
2309,-0.99681571
2310,-1.0221721
2311,-1.0276364
2312,-1.0340038
2313,-1.0157695
2314,-0.98616827
2315,-0.98846028
2316,-0.98855368
2317,-1.0029563
2318,-1.0176878
2319,-1.0145962
2320,-1.0175925
2321,-1.0186352
2322,-1.0142115
2323,-1.0123699
2324,-1.001106
2325,-0.95531141
2326,-0.89808373
2327,-0.83910041
2328,-0.78842229
2329,-0.74921375
2330,-0.67015118
2331,-0.57383326
2332,-0.4978562
2333,-0.42655658
2334,-0.42439078
2335,-0.43686054
2336,-0.3938261
2337,-0.376626
2338,-0.36792197
2339,-0.26779386
2340,-0.18596842
2341,-0.15163149
2342,-0.056883684
2343,0.041565838
2344,0.16263734
2345,0.28312031
2346,0.36540209
2347,0.42151342
2348,0.44549915
2349,0.54662733
2350,0.62585459
2351,0.66255342
2352,0.73404797
2353,0.78304281
2354,0.83174087
2355,0.86216597
2356,0.98091233
2357,0.99730321
2358,0.99409929
2359,1.0973297
2360,1.0535446
2361,1.087836
2362,1.0876312
2363,0.85183144
2364,0.78266268
2365,0.77216945
2366,0.7824359
2367,0.83161497
2368,0.86423356
2369,0.86406482
2370,0.68131594
2371,0.63049729
2372,0.66220834
2373,0.6233421
2374,0.58619901
2375,0.5554548
2376,0.641191
2377,0.74338627
2378,0.70793588
2379,0.71905066
2380,0.69779393
2381,0.62302898
2382,0.59387753
2383,0.5657251
2384,0.5573934
2385,0.51348306
2386,0.48126363
2387,0.44224339
2388,0.3812037
2389,0.2890807
2390,0.2509168
2391,0.2610392
2392,0.28220274
2393,0.31800922
2394,0.29139409
2395,0.25018016
2396,0.22353201
2397,0.25965546
2398,0.3375335
2399,0.44465082
2400,0.46925863
2401,0.49010125
2402,0.538026
2403,0.57380074
2404,0.67486289
2405,0.79793849
2406,0.84069123
2407,0.82656243
2408,0.90887157
2409,0.94479336
2410,0.92619018
2411,0.9353343
2412,0.90163784
2413,0.80473802
2414,0.69210669
2415,0.57980185
2416,0.49970458
2417,0.44262748
2418,0.3818525
2419,0.33339479
2420,0.33041956
2421,0.28950946
2422,0.24317705
2423,0.25427291
2424,0.25787652
2425,0.24478125
2426,0.24853256
2427,0.25838714
2428,0.28681722
2429,0.36592361
2430,0.46200054
2431,0.58852298
2432,0.65964563
2433,0.73460786
2434,0.91293536
2435,1.0344753
2436,0.94029055
2437,0.89580206
2438,1.010473
2439,1.0662304
2440,1.1324848
2441,1.1037101
2442,1.0649801
2443,1.0937458
2444,1.0625809
2445,1.0249705
2446,0.93536155
2447,0.83625564
2448,0.8279933
2449,0.80317164
2450,0.73274086
2451,0.7016956
2452,0.67578249
2453,0.62633058
2454,0.56160039
2455,0.54111568
2456,0.42851995
2457,0.26464826
2458,0.12629972
2459,0.031219234
2460,-0.083444629
2461,-0.22873376
2462,-0.3510801
2463,-0.42020484
2464,-0.44738487
2465,-0.45188244
2466,-0.43213791
2467,-0.45564903
2468,-0.47329381
2469,-0.37060342
2470,-0.28298066
2471,-0.25216377
2472,-0.23723742
2473,-0.2217469
2474,-0.235129
2475,-0.27171231
2476,-0.29941739
2477,-0.32457451
2478,-0.23235063
2479,-0.12436104
2480,-0.065654723
2481,-0.010527868
2482,0.088408869
2483,0.22280925
2484,0.32216491
2485,0.44229244
2486,0.59402662
2487,0.79428732
2488,0.89263265
2489,1.0592731
2490,1.2616952
2491,1.4224049
2492,1.4852851
2493,1.5571543
2494,1.623964
2495,1.693903
2496,1.7509991
2497,1.7573317
2498,1.6339202
2499,1.491994
2500,1.5522505
2501,1.6243057
2502,1.5457246
2503,1.4661066
2504,1.4414061
2505,1.4074748
2506,1.4355752
2507,1.6736605
2508,1.6582366
2509,1.4590843
2510,1.2374598
2511,0.89171005
2512,0.70051021
2513,0.65407809
2514,0.63990366
2515,0.73028481
2516,0.90635983
2517,1.0138132
2518,1.2534032
2519,1.6260184
2520,1.4605748
2521,1.3050873
2522,1.0565459
2523,0.63359958
2524,0.31074246
2525,0.0567303
2526,-0.18853134
2527,-0.40868011
2528,-0.62617095
2529,-0.79439678
2530,-0.94971801
2531,-1.06581
2532,-1.1813423
2533,-1.2521439
2534,-1.3033798
2535,-1.3363377
2536,-1.3576313
2537,-1.3795084
2538,-1.3996843
2539,-1.4228703
2540,-1.4571277
2541,-1.5044282
2542,-1.5568756
2543,-1.6149483
2544,-1.6582734
2545,-1.6955988
2546,-1.7240053
2547,-1.7428848
2548,-1.7565989
2549,-1.766982
2550,-1.7763045
2551,-1.78232
2552,-1.7862533
2553,-1.7896244
2554,-1.7936724
2555,-1.797839
2556,-1.8003457
2557,-1.8015579
2558,-1.8040582
2559,-1.805881
2560,-1.8077892
2561,-1.8110934
2562,-1.813494
2563,-1.8154595
2564,-1.8174667
2565,-1.8192511
2566,-1.8207699
2567,-1.8225752
2568,-1.8252424
2569,-1.8276538
2570,-1.8296781
2571,-1.8303677
2572,-1.8310917
2573,-1.8322841
2574,-0.64531855
2575,-0.58438065
2576,-0.59374994
2577,-0.67661657
2578,-0.78263051
2579,-0.88133568
2580,-0.92156383
2581,-0.9647744
2582,-1.0010562
2583,-1.0047256
2584,-1.001553
2585,-0.99157002
2586,-0.99840479
2587,-1.0253321
2588,-1.042357
2589,-1.0367968
2590,-1.0339218
2591,-1.0433602
2592,-1.0385043
2593,-1.0166324
2594,-1.0150649
2595,-1.0226346
2596,-1.0478766
2597,-1.0732192
2598,-1.0760301
2599,-1.0668939
2600,-1.055302
2601,-1.0550901
2602,-1.0738979
2603,-1.1047352
2604,-1.1093125
2605,-1.0902232
2606,-1.0679432
2607,-1.0599476
2608,-1.0558873
2609,-1.0369146
2610,-1.0043686
2611,-0.96769497
2612,-0.91791845
2613,-0.837698
2614,-0.77509589
2615,-0.73766321
2616,-0.68285718
2617,-0.63181923
2618,-0.58658945
2619,-0.53556125
2620,-0.49531624
2621,-0.51223181
2622,-0.53193475
2623,-0.49290542
2624,-0.41273275
2625,-0.30950263
2626,-0.26234516
2627,-0.19359913
2628,-0.059438663
2629,0.012502827
2630,0.11948239
2631,0.29338307
2632,0.43290522
2633,0.4350447
2634,0.37888193
2635,0.45620222
2636,0.54730167
2637,0.62796874
2638,0.70119498
2639,0.65768087
2640,0.70689493
2641,0.82242163
2642,0.836653
2643,0.83439249
2644,0.91779979
2645,1.017055
2646,0.99659569
2647,0.97938127
2648,0.9705856
2649,0.88542094
2650,0.83674844
2651,0.79515949
2652,0.69250869
2653,0.72350532
2654,0.81731026
2655,0.86265017
2656,0.8055944
2657,0.71114955
2658,0.66515846
2659,0.61105875
2660,0.5611404
2661,0.60618843
2662,0.66458636
2663,0.66253028
2664,0.68404152
2665,0.71681452
2666,0.67726239
2667,0.57972208
2668,0.55525174
2669,0.59204236
2670,0.56342816
2671,0.51813008
2672,0.4796219
2673,0.3861741
2674,0.31733391
2675,0.28339897
2676,0.27588083
2677,0.27150732
2678,0.25754642
2679,0.27938427
2680,0.28026181
2681,0.25106487
2682,0.26365497
2683,0.26790959
2684,0.3242797
2685,0.40672264
2686,0.44645309
2687,0.50553541
2688,0.52754563
2689,0.55527075
2690,0.60549276
2691,0.6354571
2692,0.72916294
2693,0.79021136
2694,0.7925962
2695,0.76939084
2696,0.76048934
2697,0.83043824
2698,0.81746184
2699,0.72036942
2700,0.62344049
2701,0.60191911
2702,0.57182549
2703,0.50219356
2704,0.45334489
2705,0.40486871
2706,0.35545453
2707,0.33845924
2708,0.28785004
2709,0.23596939
2710,0.2305873
2711,0.27891305
2712,0.32678824
2713,0.29942471
2714,0.33699806
2715,0.4080259
2716,0.51609909
2717,0.63043584
2718,0.67456742
2719,0.74642374
2720,0.82280667
2721,0.8887107
2722,0.88757449
2723,0.88411123
2724,1.0113578
2725,1.085368
2726,1.0625163
2727,1.0561426
2728,1.05562
2729,1.0756709
2730,1.1023924
2731,1.0984825
2732,1.0019863
2733,0.89232884
2734,0.8386954
2735,0.75981445
2736,0.68737235
2737,0.69110785
2738,0.68433721
2739,0.63300623
2740,0.54629612
2741,0.47768393
2742,0.39752952
2743,0.32666683
2744,0.1911808
2745,0.084649634
2746,-0.034929793
2747,-0.18969317
2748,-0.28890682
2749,-0.35951755
2750,-0.38134691
2751,-0.40491284
2752,-0.39914281
2753,-0.36129544
2754,-0.35948042
2755,-0.25793668
2756,-0.15427691
2757,-0.087988473
2758,-0.034951338
2759,-0.062098657
2760,-0.12462244
2761,-0.14134575
2762,-0.16491726
2763,-0.18151674
2764,-0.062754023
2765,0.0053182594
2766,0.068151161
2767,0.15867585
2768,0.28676819
2769,0.39522604
2770,0.43942289
2771,0.53621912
2772,0.67486576
2773,0.87338089
2774,0.99499346
2775,1.1541047
2776,1.2816508
2777,1.3099388
2778,1.4159586
2779,1.5847472
2780,1.6612085
2781,1.736188
2782,1.7239128
2783,1.7546881
2784,1.7564572
2785,1.5750074
2786,1.493848
2787,1.4751956
2788,1.434648
2789,1.5110891
2790,1.5760604
2791,1.5845039
2792,1.5954975
2793,1.5852403
2794,1.602918
2795,1.4645278
2796,1.1959152
2797,0.99207048
2798,0.83634985
2799,0.72433406
2800,0.65630867
2801,0.79011022
2802,0.94084799
2803,1.0112241
2804,1.1848086
2805,1.4053291
2806,1.3980211
2807,1.2577024
2808,1.0450696
2809,0.74585849
2810,0.48350441
2811,0.23736783
2812,-0.039288086
2813,-0.29094985
2814,-0.50341903
2815,-0.65167983
2816,-0.81246596
2817,-0.94253771
2818,-1.0473717
2819,-1.1039118
2820,-1.1399553
2821,-1.1498306
2822,-1.1492289
2823,-1.1438711
2824,-1.1255873
2825,-1.1462005
2826,-1.2008875
2827,-1.2725627
2828,-1.3646049
2829,-1.4839826
2830,-1.5804996
2831,-1.6620887
2832,-1.7206899
2833,-1.7612711
2834,-1.7907746
2835,-1.8074534
2836,-1.8200956
2837,-1.8296359
2838,-1.8366215
2839,-1.8429292
2840,-1.8483056
2841,-1.8530898
2842,-1.8571045
2843,-1.8602105
2844,-1.8639969
2845,-1.8663233
2846,-1.8686859
2847,-1.8724158
2848,-1.8752407
2849,-1.8762024
2850,-1.8783953
2851,-1.8811832
2852,-1.8840385
2853,-1.8866062
2854,-1.8882599
2855,-1.8899249
2856,-1.8920681
2857,-1.8939811
2858,-1.8961513
2859,-1.897537
2860,-0.67298944
2861,-0.65267131
2862,-0.64481298
2863,-0.661405
2864,-0.73685083
2865,-0.82065538
2866,-0.87686634
2867,-0.89894686
2868,-0.90334933
2869,-0.91281119
2870,-0.92419419
2871,-0.91513633
2872,-0.91914448
2873,-0.94678577
2874,-0.97281196
2875,-0.99865083
2876,-1.0111763
2877,-1.0040703
2878,-0.99857012
