Time,root.ECGFiveDays.d0.s0
1572,1.2436391
1573,1.5403218
1574,1.880002
1575,2.2325814
1576,2.5249643
1577,2.7915488
1578,2.94204
1579,2.8216471
1580,2.4432691
1581,1.880002
1582,1.2436391
1583,0.7104703
1584,0.35789087
1585,0.11710493
1586,-0.0032880416
1587,-0.063484528
1588,-0.10218227
1589,-0.12368101
1590,-0.089283022
1591,-0.11508152
1592,-0.10648201
1593,-0.029086536
1594,-0.067784276
1595,-0.072084025
1596,-0.059184779
1597,-0.046285531
1598,-0.072084025
1599,-0.089283022
1600,-0.12368101
1601,-0.13658026
1602,-0.17957775
1603,-0.20967599
1604,-0.21827549
1605,-0.25267348
1606,-0.25697323
1607,-0.26127298
1608,-0.26987248
1609,-0.27847198
1610,-0.29567098
1611,-0.29137122
1612,-0.31286997
1613,-0.32146946
1614,-0.32576922
1615,-0.35586746
1616,-0.33866847
1617,-0.35586746
1618,-0.34726796
1619,-0.33866847
1620,-0.34726796
1621,-0.39886495
1622,-0.3945652
1623,-0.38166595
1624,-0.36446695
1625,-0.38166595
1626,-0.39026545
1627,-0.41606395
1628,-0.40746445
1629,-0.42036369
1630,-0.40746445
1631,-0.41606395
1632,0.026950045
1633,0.010514144
1634,-0.014139709
1635,-0.0018127827
1636,0.0022961927
1637,-0.010030734
1638,-0.030575611
1639,-0.026466635
1640,-0.059338438
1641,-0.0018127827
1642,-0.051120487
1643,-0.042902537
1644,-0.059338438
1645,-0.047011513
1646,-0.059338438
1647,-0.06755639
1648,-0.071665365
1649,-0.059338438
1650,-0.10864615
1651,-0.06755639
1652,-0.083992292
1653,-0.096319217
1654,-0.096319217
1655,-0.092210242
1656,-0.10453717
1657,-0.15384488
1658,-0.075774341
1659,-0.12097307
1660,-0.059338438
1661,0.0022961927
1662,0.010514144
1663,0.092693652
1664,0.0022961927
1665,-0.026466635
1666,-0.1661718
1667,-0.1826077
1668,-0.22780644
1669,-0.19904361
1670,-0.22780644
1671,-0.23191541
1672,-0.24424233
1673,-0.28122311
1674,-0.23602438
1675,-0.24424233
1676,-0.2483513
1677,-0.21547951
1678,-0.23602438
1679,-0.25246028
1680,0.48304631
1681,1.1774632
1682,-1.0906913
1683,-2.9602751
1684,-4.8339679
1685,-4.0655895
1686,-2.3316019
1687,-1.0742554
1688,-0.46201803
1689,-0.22780644
1690,-0.12919102
1691,-0.079883316
1692,-0.026466635
1693,0.031059021
1694,0.026950045
1695,0.096802632
1696,0.088584676
1697,0.16665521
1698,0.20774496
1699,0.23650779
1700,0.31046935
1701,0.39675784
1702,0.49948222
1703,0.60631558
1704,0.7871105
1705,0.98845031
1706,1.2514248
1707,1.5678158
1708,1.9211877
1709,2.2827775
1710,2.6772392
1711,3.0100662
1712,3.2401689
1713,3.2566048
1714,2.9854123
1715,2.3978289
1716,1.6910851
1717,1.0624118
1718,0.54468095
1719,0.20363599
1720,0.0680398
1721,-0.047011513
1722,-0.12097307
1723,-0.10864615
1724,-0.12919102
1725,-0.12097307
1726,-0.1497359
1727,-0.10453717
1728,-0.10042819
1729,-0.083992292
1730,-0.12508205
1731,-0.083992292
1732,-0.10042819
1733,-0.11275512
1734,-0.12919102
1735,-0.1168641
1736,-0.15384488
1737,-0.14151795
1738,-0.17849873
1739,-0.21137053
1740,-0.2483513
1741,-0.2483513
1742,-0.28944106
1743,-0.28533208
1744,-0.28944106
1745,-0.32231286
1746,-0.32231286
1747,-0.31409491
1748,-0.33874877
1749,-0.33874877
1750,-0.33874877
1751,-0.34285774
1752,-0.35107569
1753,-0.36751159
1754,-0.3839475
1755,-0.39216545
1756,-0.36751159
1757,-0.39216545
1758,-0.37572955
1759,-0.3839475
1760,-0.40860135
1761,-0.4168193
1762,-0.3839475
1763,-0.37572955
1764,-0.41271033
1765,-0.4003834
1766,-0.41271033
1767,-0.42503725
1768,1.904183
1769,0.21213941
1770,0.16617553
1771,0.19835025
1772,0.19375386
1773,0.23052497
1774,0.20294664
1775,0.22133219
1776,0.19835025
1777,0.20294664
1778,0.19375386
1779,0.17996469
1780,0.15238635
1781,0.13859719
1782,0.12021163
1783,0.1340008
1784,0.092633305
1785,0.092633305
1786,0.055862193
1787,0.074247751
1788,0.051265804
1789,0.037476637
1790,0.014494693
1791,0.046669415
1792,0.02828386
1793,0.023687471
1794,0.009898305
1795,0.023687471
1796,0.02828386
1797,0.032880249
1798,0.019091083
1799,0.019091083
1800,-0.0038908621
1801,0.014494693
1802,0.009898305
1803,0.097229693
1804,0.14319358
1805,0.21213941
1806,0.17536831
1807,0.16157914
1808,-0.0084872505
1809,-0.036065584
1810,-0.10501142
1811,-0.11880058
1812,-0.12339697
1813,-0.15097531
1814,-0.17395725
1815,-0.14178252
1816,-0.17855364
1817,-0.14637892
1818,-0.16936086
1819,-0.13258975
1820,-0.14637892
1821,-0.14178252
1822,0.046669415
1823,1.8116827
1824,0.48792274
1825,-2.0171092
1826,-4.6048761
1827,-5.7080094
1828,-3.9797672
1829,-2.357242
1830,-1.1667772
1831,-0.50949363
1832,-0.26128864
1833,-0.15097531
1834,-0.11420419
1835,-0.054451139
1836,-0.026872806
1837,-0.0084872505
1838,0.037476637
1839,0.11101886
1840,0.17996469
1841,0.28108525
1842,0.36841664
1843,0.49711552
1844,0.66718191
1845,0.93377246
1846,1.2095558
1847,1.5404958
1848,1.8530502
1849,2.1793939
1850,2.4367917
1851,2.5792797
1852,2.5471049
1853,2.3034964
1854,1.8116827
1855,1.2279413
1856,0.69016385
1857,0.32245274
1858,0.092633305
1859,-0.026872806
1860,-0.10501142
1861,-0.16016809
1862,-0.16476447
1863,-0.17855364
1864,-0.1923428
1865,-0.16476447
1866,-0.18315003
1867,-0.14637892
1868,-0.11880058
1869,-0.13718613
1870,-0.12799336
1871,-0.12799336
1872,-0.13718613
1873,-0.12799336
1874,-0.13718613
1875,-0.14637892
1876,-0.19693919
1877,-0.18774642
1878,-0.22451752
1879,-0.20613197
1880,-0.25669225
1881,-0.22911391
1882,-0.26588503
1883,-0.26588503
1884,-0.29805975
1885,-0.26588503
1886,-0.29346336
1887,-0.28427058
1888,-0.31184891
1889,-0.26128864
1890,-0.29805975
1891,-0.32104169
1892,-0.3164453
1893,-0.31184891
1894,-0.32563808
1895,-0.33942724
1896,-0.36240919
1897,-0.30725252
1898,-0.2337103
1899,-0.18774642
1900,-0.12799336
1901,-0.13718613
1902,-0.13718613
1903,-0.25669225
1904,0.17533223
1905,0.18827985
1906,0.19259572
1907,0.20985921
1908,0.19259572
1909,0.18827985
1910,0.16238463
1911,0.14080527
1912,0.12785766
1913,0.10627831
1914,0.089014829
1915,0.0933307
1916,0.067435477
1917,0.058803736
1918,0.045856124
1919,0.050171994
1920,0.032908512
1921,0.037224383
1922,0.019960901
1923,0.037224383
1924,0.00701329
1925,0.0026974194
1926,-0.023197804
1927,-0.023197804
1928,-0.014566063
1929,-0.040461285
1930,0.00701329
1931,-0.018881933
1932,0.028592642
1933,0.11059418
1934,0.14080527
1935,0.19691159
1936,0.20122746
1937,0.22280682
1938,0.019960901
1939,-0.092251731
1940,-0.11383109
1941,-0.15698979
1942,-0.13541044
1943,-0.18288501
1944,-0.17425327
1945,-0.20878023
1946,-0.20446436
1947,-0.19151675
1948,-0.17856914
1949,-0.14835805
1950,-0.16562153
1951,-0.13972631
1952,0.5896558
1953,2.1045264
1954,0.96513654
1955,-2.250187
1956,-5.5604596
1957,-5.9834149
1958,-3.8341114
1959,-2.21566
1960,-1.0072162
1961,-0.41594202
1962,-0.22172785
1963,-0.1267787
1964,-0.066356508
1965,-0.0059343217
1966,-0.010250192
1967,0.067435477
1968,0.0933307
1969,0.15806876
1970,0.20122746
1971,0.31344009
1972,0.39544163
1973,0.53786536
1974,0.70618431
1975,0.93060957
1976,1.2025094
1977,1.483041
1978,1.7592568
1979,2.0354724
1980,2.182212
1981,2.2685294
1982,2.182212
1983,1.9405232
1984,1.5046203
1985,0.99534766
1986,0.59397167
1987,0.3263877
1988,0.080383088
1989,0.028592642
1990,-0.027513674
1991,-0.062040638
1992,-0.08361999
1993,-0.057724767
1994,-0.066356508
1995,-0.062040638
1996,-0.070672379
1997,-0.057724767
1998,-0.057724767
1999,-0.018881933
2000,-0.040461285
2001,0.00701329
2002,-0.062040638
2003,-0.070672379
2004,-0.053408897
2005,-0.08793586
2006,-0.079304119
2007,-0.10951521
2008,-0.12246282
2009,-0.13972631
2010,-0.16130566
2011,-0.10951521
2012,-0.11383109
2013,-0.13541044
2014,-0.14835805
2015,-0.14835805
2016,-0.14835805
2017,-0.18720088
2018,-0.1699374
2019,-0.14404217
2020,-0.18288501
2021,-0.16130566
2022,-0.16562153
2023,-0.14835805
2024,-0.1699374
2025,-0.15698979
2026,-0.16562153
2027,-0.036145415
2028,0.045856124
2029,0.067435477
2030,0.080383088
2031,0.10196244
2032,0.00701329
2033,-0.066356508
2034,-0.17856914
2035,-0.18288501
2036,-0.18288501
2037,-0.21741197
2038,-0.18288501
2039,-0.20446436
2040,0.76138641
2041,0.66669181
2042,0.71403911
2043,0.63828342
2044,0.68563073
2045,0.67616127
2046,0.67616127
2047,0.60040558
2048,0.60987504
2049,0.55305828
2050,0.58146665
2051,0.5246499
2052,0.55305828
2053,0.50571097
2054,0.5719972
2055,0.49624151
2056,0.50571097
2057,0.45836367
2058,0.50571097
2059,0.50571097
2060,0.48677205
2061,0.42995528
2062,0.45836367
2063,0.40154691
2064,0.45836367
2065,0.39207745
2066,0.42048583
2067,0.36366907
2068,0.42995528
2069,0.33526068
2070,0.55305828
2071,0.59093612
2072,0.68563073
2073,0.43942475
2074,0.26897445
2075,0.070115784
2076,-0.01510936
2077,0.022768482
2078,0.032237943
2079,0.10799363
2080,0.25003554
2081,0.21215769
2082,0.22162715
2083,0.20268824
2084,0.259505
2085,0.18374931
2086,0.24056608
2087,0.16481039
2088,0.19321877
2089,0.33526068
2090,1.3674319
2091,-0.99046376
2092,-4.2384888
2093,-6.5111593
2094,-4.6930229
2095,-3.3957068
2096,-2.0415739
2097,-0.99046376
2098,-0.39388778
2099,-0.10033451
2100,0.13640201
2101,0.11746309
2102,0.21215769
2103,0.18374931
2104,0.19321877
2105,0.19321877
2106,0.24056608
2107,0.16481039
2108,0.26897445
2109,0.3068523
2110,0.44889421
2111,0.45836367
2112,0.58146665
2113,0.66669181
2114,0.89395886
2115,0.99812293
2116,1.2064511
2117,1.3863708
2118,1.57576
2119,1.5946989
2120,1.5000044
2121,1.1591037
2122,0.89395886
2123,0.43942475
2124,0.20268824
2125,0.00382956
2126,-0.10980396
2127,-0.13821235
2128,-0.18555965
2129,-0.27078479
2130,-0.25184588
2131,-0.26131534
2132,-0.18555965
2133,-0.22343749
2134,-0.18555965
2135,-0.27078479
2136,-0.10980396
2137,-0.17609019
2138,-0.16662073
2139,-0.25184588
2140,-0.21396803
2141,-0.16662073
2142,-0.18555965
2143,-0.20449858
2144,-0.15715127
2145,-0.24237642
2146,-0.31813211
2147,-0.25184588
2148,-0.26131534
2149,-0.24237642
2150,-0.32760156
2151,-0.30866264
2152,-0.28972372
2153,-0.42229617
2154,-0.33707102
2155,-0.38441832
2156,-0.33707102
2157,-0.44123509
2158,-0.33707102
2159,-0.37494886
2160,-0.39388778
2161,-0.36547941
2162,-0.30866264
2163,-0.38441832
2164,-0.31813211
2165,-0.18555965
2166,-0.090865048
2167,-0.024578822
2168,-0.26131534
2169,-0.46964347
2170,-0.59274646
2171,-0.77266621
2172,-0.72531891
2173,-0.64009376
2174,-0.45070455
2175,-0.45070455
2176,-0.073805675
2177,-0.10614582
2178,-0.069763157
2179,-0.089975746
2180,-0.098060781
2181,-0.11827337
2182,-0.073805675
2183,-0.094018264
2184,-0.053593086
2185,-0.11018833
2186,-0.10614582
2187,-0.12635841
2188,-0.11018833
2189,-0.14252847
2190,-0.12231589
2191,-0.13444344
2192,-0.11827337
2193,-0.23146387
2194,-0.11018833
2195,-0.14252847
2196,-0.13444344
2197,-0.14252847
2198,-0.13444344
2199,-0.17082611
2200,-0.15061352
2201,-0.15465603
2202,-0.15869855
2203,-0.14252847
2204,-0.17486862
2205,-0.11018833
2206,-0.065720639
2207,-0.041465532
2208,0.043427342
2209,-0.029337978
2210,-0.1021033
2211,-0.20316625
2212,-0.24359142
2213,-0.2395489
2214,-0.25571898
2215,-0.27188904
2216,-0.27188904
2217,-0.28805912
2218,-0.28805912
2219,-0.35273941
2220,-0.25976149
2221,-0.24359142
2222,-0.24359142
2223,-0.23146387
2224,-0.2840166
2225,0.67406012
2226,1.0055465
2227,-1.3795389
2228,-3.3078199
2229,-4.7914239
2230,-3.8616449
2231,-2.1759149
2232,-1.0076273
2233,-0.4214622
2234,-0.23550639
2235,-0.1021033
2236,-0.065720639
2237,-0.025295461
2238,0.011087199
2239,0.043427342
2240,0.095980068
2241,0.13236273
2242,0.18087295
2243,0.20108554
2244,0.26576582
2245,0.34257366
2246,0.40725394
2247,0.50427437
2248,0.64171998
2249,0.79937817
2250,1.001504
2251,1.2925653
2252,1.5957542
2253,1.9231981
2254,2.3153223
2255,2.679149
2256,3.0187204
2257,3.257229
2258,3.2410589
2259,2.9621252
2260,2.3880877
2261,1.7291573
2262,1.1106521
2263,0.60533732
2264,0.26980834
2265,0.083852519
2266,-0.0010403543
2267,-0.077848192
2268,-0.065720639
2269,-0.098060781
2270,-0.11018833
2271,-0.094018264
2272,-0.041465532
2273,-0.057635603
2274,-0.073805675
2275,-0.057635603
2276,-0.053593086
2277,-0.069763157
2278,-0.053593086
2279,-0.085933228
2280,-0.11018833
2281,-0.08189071
2282,-0.13444344
2283,-0.17486862
2284,-0.17891114
2285,-0.17486862
2286,-0.20720876
2287,-0.22742135
2288,-0.24359142
2289,-0.26380401
2290,-0.23550639
2291,-0.27997408
2292,-0.28805912
2293,-0.28805912
2294,-0.2840166
2295,-0.31635674
2296,-0.32039926
2297,-0.31231422
2298,-0.33656933
2299,-0.32039926
2300,-0.33252682
2301,-0.34061185
2302,-0.30018668
2303,-0.34465436
2304,-0.32444178
2305,-0.34465436
2306,-0.34465436
2307,-0.35678192
2308,-0.34465436
2309,-0.35678192
2310,-0.35273941
2311,-0.36486696
2312,0.27342646
2313,0.29647564
2314,0.3041587
2315,0.21196201
2316,0.25806035
2317,0.22732812
2318,0.22732812
2319,0.19659588
2320,0.18122977
2321,0.21964506
2322,0.21964506
2323,0.12744837
2324,0.20427895
2325,0.13513143
2326,0.13513143
2327,0.13513143
2328,0.11976532
2329,0.089033081
2330,0.05830085
2331,0.14281448
2332,0.13513143
2333,0.089033081
2334,0.11976532
2335,0.042934735
2336,0.11208225
2337,0.11976532
2338,0.089033081
2339,0.081350023
2340,0.13513143
2341,0.18891283
2342,0.31184175
2343,0.28879258
2344,0.36562315
2345,0.57306571
2346,0.22732812
2347,0.1043992
2348,0.042934735
2349,-0.033895842
2350,-0.033895842
2351,-0.15682476
2352,-0.15682476
2353,-0.095360307
2354,-0.15682476
2355,-0.15682476
2356,-0.11072642
2357,-0.14145865
2358,-0.11840947
2359,0.012202504
2360,0.42708762
2361,2.0712619
2362,5.4210751
2363,2.7550541
2364,-3.1609003
2365,-5.8653366
2366,-4.8742222
2367,-2.853578
2368,-1.1479393
2369,-0.51024542
2370,-0.34121815
2371,-0.17987394
2372,-0.10304336
2373,-0.026212784
2374,0.012202504
2375,0.065983907
2376,-0.018529726
2377,0.089033081
2378,0.13513143
2379,0.16586366
2380,0.18122977
2381,0.19659588
2382,0.21964506
2383,0.3579401
2384,0.38867233
2385,0.49623514
2386,0.58843183
2387,0.74209299
2388,0.86502191
2389,1.003317
2390,1.141612
2391,1.2338086
2392,1.2491747
2393,1.1569781
2394,0.98795084
2395,0.77282521
2396,0.51160125
2397,0.24269423
2398,0.042934735
2399,0.019885562
2400,-0.056945015
2401,-0.11072642
2402,-0.14145865
2403,-0.11072642
2404,-0.087677245
2405,-0.11072642
2406,-0.087677245
2407,-0.064628072
2408,-0.056945015
2409,-0.033895842
2410,-0.049261957
2411,-0.079994188
2412,-0.0415789
2413,-0.010846669
2414,-0.049261957
2415,-0.12609253
2416,-0.12609253
2417,-0.15682476
2418,-0.26438757
2419,-0.15682476
2420,-0.20292311
2421,-0.187557
2422,-0.187557
2423,-0.20292311
2424,-0.187557
2425,-0.21828923
2426,-0.24902145
2427,-0.26438757
2428,-0.24902145
2429,-0.26438757
2430,-0.29511981
2431,-0.32585203
2432,-0.31048592
2433,-0.31048592
2434,-0.33353509
2435,-0.31048592
2436,-0.40268261
2437,-0.31048592
2438,-0.32585203
2439,-0.32585203
2440,-0.40268261
2441,-0.34121815
2442,-0.27975369
2443,-0.32585203
2444,-0.31048592
2445,-0.34121815
2446,-0.35658426
2447,-0.35658426
2448,0.96857196
2449,-0.12448271
2450,-0.14073092
2451,-0.12448271
2452,-0.15156307
2453,-0.16239521
2454,-0.18947557
2455,-0.16781128
2456,-0.16781128
2457,-0.18947557
2458,-0.17322735
2459,-0.25988449
2460,-0.17864343
2461,-0.19489164
2462,-0.19489164
2463,-0.25446842
2464,-0.19489164
2465,-0.16781128
2466,-0.20030771
2467,-0.1840595
2468,-0.22738807
2469,-0.221972
2470,-0.221972
2471,-0.18947557
2472,-0.21655593
2473,-0.23280414
2474,-0.18947557
2475,-0.221972
2476,-0.25446842
2477,-0.24905235
2478,-0.24905235
2479,-0.23822021
2480,-0.221972
2481,-0.26530057
2482,-0.12989878
2483,-0.043241631
2484,-0.010745201
2485,-0.010745201
2486,0.097576231
2487,0.065079803
2488,-0.10281842
2489,-0.26530057
2490,-0.31946129
2491,-0.29238093
2492,-0.36278986
2493,-0.39528629
2494,-0.36820593
2495,-0.3357095
2496,-0.40070236
2497,-0.33029343
2498,-0.30862914
2499,-0.32487736
2500,-0.26530057
2501,-0.25446842
2502,0.51461375
2503,2.2531728
2504,2.1394352
2505,-1.435172
2506,-5.7084526
2507,-5.5784669
2508,-3.6070168
2509,-1.9388667
2510,-0.82315595
2511,-0.44403094
2512,-0.27613271
2513,-0.13531485
2514,-0.091986276
2515,-0.075738061
2516,-0.043241631
2517,-0.010745201
2518,0.032583373
2519,0.075911946
2520,0.15173695
2521,0.14090481
2522,0.21131374
2523,0.31963517
2524,0.36837982
2525,0.48211732
2526,0.53627804
2527,0.73125661
2528,0.9262352
2529,1.1266299
2530,1.3757692
2531,1.6574049
2532,1.9390406
2533,2.123187
2534,2.3181656
2535,2.3073335
2536,2.1177709
2537,1.7819745
2538,1.3107762
2539,0.86124234
2540,0.52544589
2541,0.30880303
2542,0.11924052
2543,0.054247659
2544,0.032583373
2545,0.048831587
2546,0.021751229
2547,0.005503014
2548,0.054247659
2549,0.054247659
2550,0.14090481
2551,0.11924052
2552,0.11924052
2553,0.15173695
2554,0.11924052
2555,0.10840838
2556,0.10840838
2557,0.10840838
2558,0.13548873
2559,8.694242e-05
2560,0.054247659
2561,0.065079803
2562,0.065079803
2563,0.027167301
2564,0.054247659
2565,0.016335158
2566,-0.0053291293
2567,-0.0053291293
2568,0.021751229
2569,-0.032409487
2570,-0.010745201
2571,-0.032409487
2572,8.694242e-05
2573,-0.010745201
2574,-0.010745201
2575,-0.032409487
2576,-0.021577345
2577,8.694242e-05
2578,-0.016161273
2579,-0.032409487
2580,0.005503014
2581,-0.054073774
2582,0.027167301
2583,-0.032409487
2584,0.0034428028
2585,0.019776102
2586,0.041553833
2587,-0.04011266
2588,-0.029223794
2589,-0.051001526
2590,-0.012890496
2591,-0.045557093
2592,-0.11089029
2593,-0.083668125
2594,-0.072779259
2595,-0.04011266
2596,-0.034668227
2597,-0.072779259
2598,-0.10000142
2599,-0.045557093
2600,-0.072779259
2601,-0.078223692
2602,-0.072779259
2603,-0.15444576
2604,-0.045557093
2605,-0.078223692
2606,-0.072779259
2607,-0.12722359
2608,-0.12722359
2609,-0.12722359
2610,-0.11633473
2611,-0.11633473
2612,-0.10544585
2613,-0.034668227
2614,0.063331565
2615,0.0088872357
2616,0.063331565
2617,0.16133136
2618,0.22666456
2619,-0.0020016302
2620,-0.14900132
2621,-0.18166792
2622,-0.16533462
2623,-0.20344565
2624,-0.28511214
2625,-0.26877884
2626,-0.30688987
2627,-0.21433451
2628,-0.20344565
2629,-0.29055657
2630,-0.17077905
2631,-0.22522338
2632,-0.16533462
2633,0.62410816
2634,2.7038815
2635,2.4534377
2636,-1.0418883
2637,-5.6751007
2638,-5.4028791
2639,-3.3993278
2640,-1.716998
2641,-0.72066678
2642,-0.36677864
2643,-0.23066781
2644,-0.11633473
2645,-0.083668125
2646,-0.0020016302
2647,-0.0074460632
2648,0.025220535
2649,0.057887132
2650,0.10144259
2651,0.16677579
2652,0.21033125
2653,0.19944239
2654,0.27566445
2655,0.38999755
2656,0.50977507
2657,0.64044146
2658,0.77110785
2659,0.95077413
2660,1.1957736
2661,1.489773
2662,1.7619947
2663,2.0124385
2664,2.2683269
2665,2.3499934
2666,2.3445489
2667,2.1757715
2668,1.7892168
2669,1.3155512
2670,0.84188548
2671,0.5152195
2672,0.22666456
2673,0.12322033
2674,0.036109401
2675,-0.012890496
2676,-0.045557093
2677,-0.045557093
2678,0.014331669
2679,0.014331669
2680,-0.012890496
2681,-0.029223794
2682,-0.0074460632
2683,0.019776102
2684,0.0088872357
2685,-0.034668227
2686,0.030664968
2687,-0.018334929
2688,-0.051001526
2689,-0.051001526
2690,-0.029223794
2691,-0.10544585
2692,-0.14355688
2693,-0.14900132
2694,-0.17077905
2695,-0.18711235
2696,-0.20889009
2697,-0.20889009
2698,0.43899744
2699,-0.25244554
2700,-0.27966771
2701,-0.24700112
2702,-0.25788998
2703,-0.23611225
2704,-0.27422328
2705,-0.32322317
2706,-0.29600101
2707,-0.32322317
2708,-0.31777874
2709,-0.3613342
2710,-0.31233431
2711,-0.30688987
2712,-0.31233431
2713,-0.3613342
2714,-0.35588978
2715,-0.31777874
2716,-0.32322317
2717,-0.3613342
2718,-0.30144545
2719,-0.3450009
2720,0.045690916
2721,-0.0094218517
2722,-0.027792774
2723,-0.07372008
2724,-0.027792774
2725,-0.082905541
2726,-0.082905541
2727,-0.092091003
2728,-0.11964739
2729,-0.10127646
2730,-0.12883285
2731,-0.11964739
2732,-0.1380183
2733,-0.12424011
2734,-0.15638923
2735,-0.12883285
2736,-0.13342558
2737,-0.10127646
2738,-0.11964739
2739,-0.1380183
2740,-0.211502
2741,-0.12424011
2742,-0.17476016
2743,-0.15638923
2744,-0.16098196
2745,-0.17476016
2746,-0.18853835
2747,-0.17935288
2748,-0.18394562
2749,-0.17016742
2750,-0.19772381
2751,-0.16557469
2752,-0.15638923
2753,-0.092091003
2754,-0.0094218517
2755,0.013541802
2756,0.0089490712
2757,-0.055349158
2758,-0.20690927
2759,-0.23446565
2760,-0.28039296
2761,-0.32632026
2762,-0.26202203
2763,-0.28957842
2764,-0.29417115
2765,-0.29876388
2766,-0.28039296
2767,-0.2712075
2768,-0.28957842
