Time,root.DistalPhalanxTW.d0.s0
1581,-1.0819332
1582,-1.0819332
1583,-1.0819332
1584,-1.0819332
1585,-1.0819332
1586,-1.0819332
1587,-1.0819332
1588,-1.0819332
1589,-1.0819332
1590,-1.0819332
1591,-1.0819332
1592,-1.0819332
1593,-1.0819332
1594,-1.0819332
1595,-1.0819332
1596,-1.0819332
1597,-1.0819332
1598,-1.0819332
1599,-1.0819332
1600,-0.43792478
1601,-0.40130105
1602,-0.21718108
1603,0.0093580917
1604,0.25386019
1605,0.49074625
1606,0.6969861
1607,0.95726644
1608,1.1635063
1609,1.2766849
1610,1.3943845
1611,1.3833397
1612,1.3710509
1613,1.2730134
1614,1.234387
1615,1.0461708
1616,0.83270934
1617,0.59266763
1618,0.31636631
1619,0.041733835
1620,-0.19888439
1621,-0.41340782
1622,-0.49815519
1623,-0.40394087
1624,-0.32341114
1625,-0.13649964
1626,0.071985583
1627,0.30371337
1628,0.53292271
1629,0.76938397
1630,1.0046012
1631,1.2460083
1632,1.3372794
1633,1.3658926
1634,1.3362781
1635,1.3341844
1636,1.359642
1637,1.4118316
1638,1.3679863
1639,1.327418
1640,1.3557278
1641,1.3817315
1642,1.2623327
1643,1.1317981
1644,0.86781594
1645,0.62367795
1646,0.37234873
1647,0.12080711
1648,-0.11532038
1649,-0.30830044
1650,-1.0921757
1651,-1.0921757
1652,-1.0921757
1653,-1.0921757
1654,-1.0921757
1655,-1.0921757
1656,-1.0921757
1657,-1.0921757
1658,-1.0921757
1659,-1.0921757
1660,-1.0921757
1661,-1.0921757
1662,-1.0921757
1663,-1.0921757
1664,-1.0921757
1665,-1.0921757
1666,-1.0921757
1667,-1.0921757
1668,-1.0921757
1669,-1.0921757
1670,-1.0921757
1671,-1.0921757
1672,-1.0921757
1673,-1.0921757
1674,-1.0921757
1675,-1.0921757
1676,-1.0921757
1677,-1.0921757
1678,-1.0921757
1679,-1.0921757
1680,-0.50235295
1681,-0.409175
1682,-0.22655254
1683,0.024379323
1684,0.28274644
1685,0.49147138
1686,0.73537931
1687,0.90069503
1688,1.1705472
1689,1.3523471
1690,1.4618509
1691,1.4863715
1692,1.4158789
1693,1.3046033
1694,1.1044209
1695,0.95574754
1696,0.69393173
1697,0.4866622
1698,0.29378858
1699,0.17128093
1700,-0.062755509
1701,-0.28381981
1702,-0.39746843
1703,-0.49159557
1704,-0.36848677
1705,-0.15125083
1706,0.053709022
1707,0.29831301
1708,0.54465717
1709,0.77198606
1710,1.0164635
1711,1.2792918
1712,1.3615541
1713,1.3619338
1714,1.3480125
1715,1.3640853
1716,1.3782281
1717,1.4512201
1718,1.3945856
1719,1.3655091
1720,1.4131263
1721,1.4154676
1722,1.3019139
1723,1.0234874
1724,0.76847409
1725,0.54054405
1726,0.27543775
1727,0.012894231
1728,-0.24680174
1729,-0.44942028
1730,-1.0827772
1731,-1.0827772
1732,-1.0827772
1733,-1.0827772
1734,-1.0827772
1735,-1.0827772
1736,-1.0827772
1737,-1.0827772
1738,-1.0827772
1739,-1.0827772
1740,-1.0827772
1741,-1.0827772
1742,-1.0827772
1743,-1.0827772
1744,-1.0827772
1745,-1.0827772
1746,-1.0827772
1747,-1.0827772
1748,-1.0827772
1749,-1.0827772
1750,-1.0827772
1751,-1.0827772
1752,-1.0827772
1753,-1.0827772
1754,-1.0827772
1755,-1.0827772
1756,-1.0827772
1757,-1.0827772
1758,-1.0827772
1759,-1.0827772
1760,-0.40345854
1761,-0.34989634
1762,-0.20105364
1763,0.023784944
1764,0.27169819
1765,0.50389392
1766,0.74793352
1767,0.94693852
1768,1.1897798
1769,1.297991
1770,1.3438338
1771,1.3559006
1772,1.3322407
1773,1.2120742
1774,1.0226836
1775,0.88111443
1776,0.72198846
1777,0.58209137
1778,0.29265489
1779,0.041620429
1780,-0.21512696
1781,-0.41206973
1782,-0.44723908
1783,-0.37561846
1784,-0.22145298
1785,-0.00051590535
1786,0.22688653
1787,0.45802328
1788,0.71493787
1789,0.95072856
1790,1.1828964
1791,1.4029975
1792,1.4280229
1793,1.3460911
1794,1.3079399
1795,1.3334948
1796,1.3455616
1797,1.3342472
1798,1.3589382
1799,1.3896766
1800,1.4649758
1801,1.3719804
1802,1.2525384
1803,0.99152724
1804,0.72928986
1805,0.50682005
1806,0.24837272
1807,0.0089313283
1808,-0.20138806
1809,-0.35076025
1810,-1.0981507
1811,-1.0981507
1812,-1.0981507
1813,-1.0981507
1814,-1.0981507
1815,-1.0981507
1816,-1.0981507
1817,-1.0981507
1818,-1.0981507
1819,-1.0981507
1820,-1.0981507
1821,-1.0981507
1822,-1.0981507
1823,-1.0981507
1824,-1.0981507
1825,-1.0981507
1826,-1.0981507
1827,-1.0981507
1828,-1.0981507
1829,-1.0981507
1830,-1.0981507
1831,-1.0981507
1832,-1.0981507
1833,-1.0981507
1834,-1.0981507
1835,-1.0981507
1836,-1.0981507
1837,-1.0981507
1838,-1.0981507
1839,-1.0981507
1840,-0.40118756
1841,-0.34314763
1842,-0.19110258
1843,0.043926525
1844,0.31016024
1845,0.55327581
1846,0.78038148
1847,0.93311127
1848,1.1033183
1849,1.3184899
1850,1.3588896
1851,1.3507053
1852,1.3155879
1853,1.2375926
1854,1.113035
1855,0.91899257
1856,0.66537765
1857,0.50175722
1858,0.31110584
1859,0.12606281
1860,-0.12686738
1861,-0.38863398
1862,-0.45857535
1863,-0.41638228
1864,-0.31885563
1865,-0.10107548
1866,0.1177807
1867,0.34860354
1868,0.6082181
1869,0.83803013
1870,1.0967317
1871,1.342521
1872,1.3865075
1873,1.3928984
1874,1.3544877
1875,1.2996106
1876,1.3264133
1877,1.3830185
1878,1.3680847
1879,1.350151
1880,1.4147775
1881,1.4165708
1882,1.3252069
1883,1.0801023
1884,0.84500796
1885,0.57388324
1886,0.33161545
1887,0.064468747
1888,-0.16149569
1889,-0.37206977
1890,-1.0975689
1891,-1.0975689
1892,-1.0975689
1893,-1.0975689
1894,-1.0975689
1895,-1.0975689
1896,-1.0975689
1897,-1.0975689
1898,-1.0975689
1899,-1.0975689
1900,-1.0975689
1901,-1.0975689
1902,-1.0975689
1903,-1.0975689
1904,-1.0975689
1905,-1.0975689
1906,-1.0975689
1907,-1.0975689
1908,-1.0975689
1909,-1.0975689
1910,-1.0975689
1911,-1.0975689
1912,-1.0975689
1913,-1.0975689
1914,-1.0975689
1915,-1.0975689
1916,-1.0975689
1917,-1.0975689
1918,-1.0975689
1919,-1.0975689
1920,-0.49262891
1921,-0.42715063
1922,-0.24619349
1923,-0.022174061
1924,0.21510395
1925,0.46471356
1926,0.73286271
1927,0.92390424
1928,1.1216874
1929,1.2998917
1930,1.4295561
1931,1.4767477
1932,1.4039659
1933,1.2689363
1934,1.1474742
1935,0.98070264
1936,0.78600939
1937,0.56364728
1938,0.3064814
1939,0.10926003
1940,-0.14563054
1941,-0.37877929
1942,-0.51616851
1943,-0.50248858
1944,-0.3945379
1945,-0.17827136
1946,0.047377301
1947,0.27164954
1948,0.50330951
1949,0.75246968
1950,0.9785397
1951,1.1965478
1952,1.4074491
1953,1.4578991
1954,1.4190223
1955,1.4009884
1956,1.4495283
1957,1.4910737
1958,1.4764387
1959,1.465624
1960,1.5316079
1961,1.3845275
1962,1.2006771
1963,0.97500033
1964,0.73569983
1965,0.47139903
1966,0.22145234
1967,-0.024084196
1968,-0.26383414
1969,-0.47939842
1970,-1.0665962
1971,-1.0665962
1972,-1.0665962
1973,-1.0665962
1974,-1.0665962
1975,-1.0665962
1976,-1.0665962
1977,-1.0665962
1978,-1.0665962
1979,-1.0665962
1980,-1.0665962
1981,-1.0665962
1982,-1.0665962
1983,-1.0665962
1984,-1.0665962
1985,-1.0665962
1986,-1.0665962
1987,-1.0665962
1988,-1.0665962
1989,-1.0665962
1990,-1.0665962
1991,-1.0665962
1992,-1.0665962
1993,-1.0665962
1994,-1.0665962
1995,-1.0665962
1996,-1.0665962
1997,-1.0665962
1998,-1.0665962
1999,-1.0665962
2000,-0.42624204
2001,-0.36998465
2002,-0.16766383
2003,0.075591502
2004,0.30616963
2005,0.56860612
2006,0.76828127
2007,0.9237883
2008,1.0704397
2009,1.1753849
2010,1.2680571
2011,1.2936687
2012,1.209007
2013,1.075731
2014,0.96791967
2015,0.8307119
2016,0.63166143
2017,0.50161904
2018,0.22396991
2019,0.0065099279
2020,-0.20400515
2021,-0.37119726
2022,-0.4819115
2023,-0.40187976
2024,-0.20999467
2025,0.028593984
2026,0.24800147
2027,0.50268466
2028,0.73502657
2029,0.94172012
2030,1.1763402
2031,1.444656
2032,1.5007664
2033,1.4442151
2034,1.27717
2035,1.2421882
2036,1.252477
2037,1.3294221
2038,1.3998265
2039,1.4254749
2040,1.4150391
2041,1.4749343
2042,1.3519471
2043,1.1601722
2044,0.88292729
2045,0.63754071
2046,0.35287318
2047,0.10517164
2048,-0.15671366
2049,-0.31740182
2050,-1.1039764
2051,-1.1039764
2052,-1.1039764
2053,-1.1039764
2054,-1.1039764
2055,-1.1039764
2056,-1.1039764
2057,-1.1039764
2058,-1.1039764
2059,-1.1039764
2060,-1.1039764
2061,-1.1039764
2062,-1.1039764
2063,-1.1039764
2064,-1.1039764
2065,-1.1039764
2066,-1.1039764
2067,-1.1039764
2068,-1.1039764
2069,-1.1039764
2070,-1.1039764
2071,-1.1039764
2072,-1.1039764
2073,-1.1039764
2074,-1.1039764
2075,-1.1039764
2076,-1.1039764
2077,-1.1039764
2078,-1.1039764
2079,-1.1039764
2080,-0.56163495
2081,-0.4896797
2082,-0.30470484
2083,-0.039425065
2084,0.22799199
2085,0.45528509
2086,0.76670171
2087,1.0284193
2088,1.3089166
2089,1.4572441
2090,1.5016142
2091,1.5441889
2092,1.4195139
2093,1.2279562
2094,1.051787
2095,0.83258707
2096,0.66633482
2097,0.43824381
2098,0.42972316
2099,0.43889924
2100,0.36814087
2101,0.32559466
2102,0.051167307
2103,-0.1948484
2104,-0.31678762
2105,-0.47896478
2106,-0.51786336
2107,-0.3447433
2108,-0.095421923
2109,0.17125421
2110,0.43798733
2111,0.70534739
2112,0.96774895
2113,1.2410934
2114,1.4443064
2115,1.5145519
2116,1.438892
2117,1.4368402
2118,1.5339584
2119,1.5371216
2120,1.5852247
2121,1.5860227
2122,1.4788735
2123,1.2382437
2124,0.97467376
2125,0.65103187
2126,0.35443375
2127,0.058320086
2128,-0.2693684
2129,-0.54285534
2130,-1.0579979
2131,-1.0579979
2132,-1.0579979
2133,-1.0579979
2134,-1.0579979
2135,-1.0579979
2136,-1.0579979
2137,-1.0579979
2138,-1.0579979
2139,-1.0579979
2140,-1.0579979
2141,-1.0579979
2142,-1.0579979
2143,-1.0579979
2144,-1.0579979
2145,-1.0579979
2146,-1.0579979
2147,-1.0579979
2148,-1.0579979
2149,-1.0579979
2150,-1.0579979
2151,-1.0579979
2152,-1.0579979
2153,-1.0579979
2154,-1.0579979
2155,-1.0579979
2156,-1.0579979
2157,-1.0579979
2158,-1.0579979
2159,-1.0579979
2160,-0.50319069
2161,-0.44443034
2162,-0.27387359
2163,-0.044349583
2164,0.19934725
2165,0.44880288
2166,0.68922376
2167,0.93450685
2168,1.210377
2169,1.2963451
2170,1.3275529
2171,1.374037
2172,1.3096558
2173,1.2356192
2174,1.1120638
2175,0.88950552
2176,0.72077641
2177,0.52725347
2178,0.26114218
2179,-0.0012103805
2180,-0.27697713
2181,-0.4959491
2182,-0.54895066
2183,-0.48098314
2184,-0.2800117
2185,-0.066695069
2186,0.14741469
2187,0.38614586
2188,0.62773919
2189,0.85009057
2190,1.091546
2191,1.3379325
2192,1.4529704
2193,1.4190384
2194,1.298621
2195,1.258344
2196,1.3345531
2197,1.3603815
2198,1.4108312
2199,1.4613155
2200,1.506972
2201,1.5043512
2202,1.313449
2203,1.1067188
2204,0.86088399
2205,0.62970476
2206,0.33579955
2207,0.051825665
2208,-0.20990619
2209,-0.42387801
2210,-1.0744144
2211,-1.0744144
2212,-1.0744144
2213,-1.0744144
2214,-1.0744144
2215,-1.0744144
2216,-1.0744144
2217,-1.0744144
2218,-1.0744144
2219,-1.0744144
2220,-1.0744144
2221,-1.0744144
2222,-1.0744144
2223,-1.0744144
2224,-1.0744144
2225,-1.0744144
2226,-1.0744144
2227,-1.0744144
2228,-1.0744144
2229,-1.0744144
2230,-1.0744144
2231,-1.0744144
2232,-1.0744144
2233,-1.0744144
2234,-1.0744144
2235,-1.0744144
2236,-1.0744144
2237,-1.0744144
2238,-1.0744144
2239,-1.0744144
2240,-0.48574929
2241,-0.4448806
2242,-0.26668368
2243,-0.0085160286
2244,0.20339462
2245,0.45661563
2246,0.71166218
2247,0.90858568
2248,1.0860465
2249,1.2439563
2250,1.3506919
2251,1.416971
2252,1.3627935
2253,1.2399519
2254,1.1032714
2255,0.8818797
2256,0.67356125
2257,0.46783391
2258,0.43703517
2259,0.25642381
2260,0.095098474
2261,-0.15635587
2262,-0.38290034
2263,-0.50630142
2264,-0.44873781
2265,-0.23305828
2266,-0.049914719
2267,0.21054959
2268,0.43671128
2269,0.6898734
2270,0.94306496
2271,1.196286
2272,1.4255099
2273,1.4917301
2274,1.4104344
2275,1.4126133
2276,1.4124366
2277,1.4481231
2278,1.4009533
2279,1.3895584
2280,1.4144388
2281,1.4351676
2282,1.3646779
2283,1.1429329
2284,0.8901241
2285,0.62804036
2286,0.35880165
2287,0.094274034
2288,-0.16150863
2289,-0.37804203
2290,-1.0856475
2291,-1.0856475
2292,-1.0856475
2293,-1.0856475
2294,-1.0856475
2295,-1.0856475
2296,-1.0856475
2297,-1.0856475
2298,-1.0856475
2299,-1.0856475
2300,-1.0856475
2301,-1.0856475
2302,-1.0856475
2303,-1.0856475
2304,-1.0856475
2305,-1.0856475
2306,-1.0856475
2307,-1.0856475
2308,-1.0856475
2309,-1.0856475
2310,-1.0856475
2311,-1.0856475
2312,-1.0856475
2313,-1.0856475
2314,-1.0856475
2315,-1.0856475
2316,-1.0856475
2317,-1.0856475
2318,-1.0856475
2319,-1.0856475
2320,-0.47172883
2321,-0.45699732
2322,-0.29063018
2323,-0.057626185
2324,0.21762216
2325,0.4267137
2326,0.56925838
2327,0.79680181
2328,1.0384167
2329,1.2302865
2330,1.3837523
2331,1.4706412
2332,1.4164856
2333,1.3744813
2334,1.2385673
2335,1.0830913
2336,0.98882159
2337,0.84900719
2338,0.53370472
2339,0.332564
2340,0.12545267
2341,-0.070647526
2342,-0.26248728
2343,-0.4500366
2344,-0.46395803
2345,-0.33464471
2346,-0.15087579
2347,0.057495671
2348,0.30952163
2349,0.54687607
2350,0.80394255
2351,1.0351464
2352,1.2867523
2353,1.3761615
2354,1.381292
2355,1.36155
2356,1.4538995
2357,1.3642202
2358,1.3770016
2359,1.400344
2360,1.4375778
2361,1.4664408
2362,1.3765515
2363,1.1098841
2364,0.86802915
2365,0.58879039
2366,0.33700446
2367,0.056655585
2368,-0.14199487
2369,-0.37571894
2370,-1.084782
2371,-1.084782
2372,-1.084782
2373,-1.084782
2374,-1.084782
2375,-1.084782
2376,-1.084782
2377,-1.084782
2378,-1.084782
2379,-1.084782
2380,-1.084782
2381,-1.084782
2382,-1.084782
2383,-1.084782
2384,-1.084782
2385,-1.084782
2386,-1.084782
2387,-1.084782
2388,-1.084782
2389,-1.084782
2390,-1.084782
2391,-1.084782
2392,-1.084782
2393,-1.084782
2394,-1.084782
2395,-1.084782
2396,-1.084782
2397,-1.084782
2398,-1.084782
2399,-1.084782
2400,-0.43058328
2401,-0.39944121
2402,-0.21544912
2403,0.01424372
2404,0.26794391
2405,0.5115848
2406,0.7847287
2407,0.98646117
2408,1.1723173
2409,1.2929647
2410,1.358077
2411,1.4130979
2412,1.363412
2413,1.2656792
2414,1.1474743
2415,0.98321519
2416,0.823359
2417,0.53813108
2418,0.29535793
2419,0.044710883
2420,-0.19764447
2421,-0.37871197
2422,-0.47155969
2423,-0.37234858
2424,-0.20262591
2425,-0.018151744
2426,0.21003059
2427,0.4395306
2428,0.67407633
2429,0.91109672
2430,1.0866364
2431,1.2590909
2432,1.3682648
2433,1.2463319
2434,1.2017239
2435,1.2951822
2436,1.347857
2437,1.4273994
2438,1.405706
2439,1.4223216
2440,1.5022818
2441,1.4351126
2442,1.2166361
2443,0.98488639
2444,0.71826657
2445,0.4866133
2446,0.24374373
2447,0.011094161
2448,-0.22936503
2449,-0.4125858
2450,-1.0942725
2451,-1.0942725
2452,-1.0942725
2453,-1.0942725
2454,-1.0942725
2455,-1.0942725
2456,-1.0942725
2457,-1.0942725
2458,-1.0942725
2459,-1.0942725
2460,-1.0942725
2461,-1.0942725
2462,-1.0942725
2463,-1.0942725
2464,-1.0942725
2465,-1.0942725
2466,-1.0942725
2467,-1.0942725
2468,-1.0942725
2469,-1.0942725
2470,-1.0942725
2471,-1.0942725
2472,-1.0942725
2473,-1.0942725
2474,-1.0942725
2475,-1.0942725
2476,-1.0942725
2477,-1.0942725
2478,-1.0942725
2479,-1.0942725
2480,-0.47602439
2481,-0.41838884
2482,-0.23969078
2483,0.0059029205
2484,0.23384361
2485,0.48197686
2486,0.72193399
2487,0.9752083
2488,1.157437
2489,1.2743804
2490,1.3793385
2491,1.4581576
2492,1.4004601
2493,1.3098413
2494,1.1706922
2495,1.0147882
2496,0.82837857
2497,0.66575404
2498,0.42663311
2499,0.1771062
2500,-0.069540491
2501,-0.33938386
2502,-0.49116882
2503,-0.49878749
2504,-0.3899582
2505,-0.19846944
2506,0.012406663
2507,0.25474849
2508,0.48008768
2509,0.72695116
2510,0.94439294
2511,1.1862083
2512,1.3844795
2513,1.4583434
2514,1.442146
2515,1.3600131
2516,1.3578761
2517,1.4132508
2518,1.4331337
2519,1.4264751
2520,1.4127863
2521,1.3961243
2522,1.2707569
2523,0.992149
2524,0.7710837
2525,0.50743437
2526,0.24638654
2527,-0.022651606
2528,-0.25870648
2529,-0.43046722
2530,-1.0775276
2531,-1.0775276
2532,-1.0775276
2533,-1.0775276
2534,-1.0775276
2535,-1.0775276
2536,-1.0775276
2537,-1.0775276
2538,-1.0775276
2539,-1.0775276
2540,-1.0775276
2541,-1.0775276
2542,-1.0775276
2543,-1.0775276
2544,-1.0775276
2545,-1.0775276
2546,-1.0775276
2547,-1.0775276
2548,-1.0775276
2549,-1.0775276
2550,-1.0775276
2551,-1.0775276
2552,-1.0775276
2553,-1.0775276
2554,-1.0775276
2555,-1.0775276
2556,-1.0775276
2557,-1.0775276
2558,-1.0775276
2559,-1.0775276
2560,-0.4147254
2561,-0.37248356
2562,-0.15684549
2563,0.087680764
2564,0.32744265
2565,0.58700016
2566,0.87326498
2567,1.0917885
2568,1.3300406
2569,1.368491
2570,1.3954332
2571,1.348427
2572,1.2429063
2573,1.1688572
2574,0.96499587
2575,0.84135712
2576,0.62316911
2577,0.39109061
2578,0.20816564
2579,0.16317254
2580,0.12787594
2581,-0.1172878
2582,-0.30635276
2583,-0.35037286
2584,-0.44542539
2585,-0.27652512
2586,-0.093600158
2587,0.13542512
2588,0.39145968
2589,0.64631992
2590,0.90815895
2591,1.1665086
2592,1.3356437
2593,1.3595327
2594,1.3426561
2595,1.2673321
2596,1.2722977
2597,1.3114864
2598,1.3832874
2599,1.3867097
2600,1.354265
2601,1.4267036
2602,1.4262674
2603,1.2751496
2604,1.0263959
2605,0.75606819
2606,0.48580762
2607,0.2259146
2608,-0.04756695
2609,-0.2937037
2610,-1.1049887
2611,-1.1049887
2612,-1.1049887
2613,-1.1049887
2614,-1.1049887
2615,-1.1049887
2616,-1.1049887
2617,-1.1049887
2618,-1.1049887
2619,-1.1049887
2620,-1.1049887
2621,-1.1049887
2622,-1.1049887
2623,-1.1049887
2624,-1.1049887
2625,-1.1049887
2626,-1.1049887
2627,-1.1049887
2628,-1.1049887
2629,-1.1049887
2630,-1.1049887
2631,-1.1049887
2632,-1.1049887
2633,-1.1049887
2634,-1.1049887
2635,-1.1049887
2636,-1.1049887
2637,-1.1049887
2638,-1.1049887
2639,-1.1049887
2640,-0.45119387
2641,-0.39427654
2642,-0.21377454
2643,0.019320877
2644,0.26993802
2645,0.52541603
2646,0.75254841
2647,0.92731345
2648,1.1579502
2649,1.3287587
2650,1.4167912
2651,1.4200695
2652,1.3432
2653,1.2680262
2654,1.1502915
2655,0.95263517
2656,0.73248321
2657,0.51998994
2658,0.31526841
2659,0.13476641
2660,-0.089115971
2661,-0.35471136
2662,-0.52371119
2663,-0.49610035
2664,-0.34713745
2665,-0.12605289
2666,0.087316462
2667,0.32872057
2668,0.56828772
2669,0.79106793
2670,1.0303807
2671,1.2793588
2672,1.3946912
2673,1.3896326
2674,1.357613
2675,1.3199696
2676,1.3488239
2677,1.4080021
2678,1.4093869
2679,1.4455042
2680,1.4579107
2681,1.417639
2682,1.258474
2683,0.99358512
2684,0.76809187
2685,0.54025297
2686,0.27813366
2687,0.052159975
2688,-0.19743978
2689,-0.39252436
2690,-1.0857911
2691,-1.0857911
2692,-1.0857911
2693,-1.0857911
2694,-1.0857911
2695,-1.0857911
2696,-1.0857911
2697,-1.0857911
2698,-1.0857911
2699,-1.0857911
2700,-1.0857911
2701,-1.0857911
2702,-1.0857911
2703,-1.0857911
2704,-1.0857911
2705,-1.0857911
2706,-1.0857911
2707,-1.0857911
2708,-1.0857911
2709,-1.0857911
2710,-1.0857911
2711,-1.0857911
2712,-1.0857911
2713,-1.0857911
2714,-1.0857911
2715,-1.0857911
2716,-1.0857911
2717,-1.0857911
2718,-1.0857911
2719,-1.0857911
2720,-0.43757274
2721,-0.3714239
2722,-0.19519269
2723,0.026245929
2724,0.22009404
2725,0.3989041
2726,0.64998386
2727,0.75941374
2728,0.81266838
2729,1.0428999
2730,1.2683466
2731,1.3766269
2732,1.4405387
2733,1.344438
2734,1.2150609
2735,0.97345761
2736,0.84491944
2737,0.70093928
2738,0.45781354
2739,0.22124365
2740,-0.019023618
2741,-0.21054146
2742,-0.40765196
2743,-0.4442218
2744,-0.3750902
2745,-0.27032087
2746,-0.063423195
2747,0.16861042
2748,0.40626778
2749,0.67257202
2750,0.9181834
2751,1.1576428
2752,1.4236985
2753,1.5111616
2754,1.5363287
2755,1.3897075
2756,1.3832449
2757,1.4052427
2758,1.4549864
2759,1.4685952
2760,1.4616976
2761,1.5152319
2762,1.3901425
2763,1.1247393
2764,0.85936716
2765,0.58597887
2766,0.30339374
2767,0.039233349
2768,-0.22859335
2769,-0.44273042
2770,-1.0821278
2771,-1.0821278
2772,-1.0821278
2773,-1.0821278
2774,-1.0821278
2775,-1.0821278
2776,-1.0821278
2777,-1.0821278
2778,-1.0821278
2779,-1.0821278
2780,-1.0821278
2781,-1.0821278
2782,-1.0821278
2783,-1.0821278
2784,-1.0821278
2785,-1.0821278
2786,-1.0821278
2787,-1.0821278
2788,-1.0821278
2789,-1.0821278
2790,-1.0821278
2791,-1.0821278
2792,-1.0821278
2793,-1.0821278
2794,-1.0821278
2795,-1.0821278
2796,-1.0821278
2797,-1.0821278
2798,-1.0821278
2799,-1.0821278
2800,-0.39961865
2801,-0.37684549
2802,-0.20068407
2803,0.014588413
2804,0.26247794
2805,0.51080825
2806,0.71447377
2807,0.94605478
2808,1.0794027
2809,1.2079021
2810,1.3048423
2811,1.2811288
2812,1.294587
2813,1.2859185
2814,1.1844237
2815,1.0749068
2816,0.95281326
2817,0.77679877
2818,0.66310927
2819,0.53828296
2820,0.4262684
2821,0.17711532
2822,-0.068981741
2823,-0.29274641
2824,-0.39853142
2825,-0.34322937
2826,-0.18513955
2827,0.038830811
2828,0.28254771
2829,0.53449233
2830,0.7834691
2831,1.0127875
2832,1.2672298
2833,1.3823004
2834,1.3874133
2835,1.3085741
2836,1.301463
2837,1.2738414
2838,1.2940874
2839,1.3230902
2840,1.3018744
2841,1.3545612
2842,1.3572352
2843,1.1994686
2844,0.94761217
2845,0.6867052
2846,0.4264447
2847,0.16212911
2848,-0.073830221
2849,-0.29474458
2850,-1.1229236
2851,-1.1229236
2852,-1.1229236
2853,-1.1229236
2854,-1.1229236
2855,-1.1229236
2856,-1.1229236
2857,-1.1229236
2858,-1.1229236
2859,-1.1229236
2860,-1.1229236
2861,-1.1229236
2862,-1.1229236
2863,-1.1229236
2864,-1.1229236
2865,-1.1229236
2866,-1.1229236
2867,-1.1229236
2868,-1.1229236
2869,-1.1229236
2870,-1.1229236
2871,-1.1229236
2872,-1.1229236
2873,-1.1229236
2874,-1.1229236
2875,-1.1229236
2876,-1.1229236
2877,-1.1229236
2878,-1.1229236
2879,-1.1229236
2880,-0.54481688
2881,-0.4646366
2882,-0.27753904
2883,-0.047128171
2884,0.18015162
2885,0.43954036
2886,0.6840411
2887,0.8678541
2888,1.0919414
2889,1.2646114
2890,1.3337715
2891,1.34912
2892,1.3923105
2893,1.2778725
2894,1.1556682
2895,1.0248994
2896,0.83789393
2897,0.62700628
2898,0.4322038
2899,0.15700616
2900,-0.061003167
2901,-0.33442039
2902,-0.45060812
2903,-0.45122206
2904,-0.33604732
2905,-0.11346416
2906,0.10697023
2907,0.34370466
2908,0.5804084
2909,0.8194451
