Time,root.Plane.d0.s0
1574,1.0019759
1575,1.2012132
1576,1.4009543
1577,1.6011432
1578,1.7993377
1579,2.0004347
1580,2.1998039
1581,2.3997753
1582,2.598683
1583,2.6740498
1584,2.8117095
1585,2.5935579
1586,2.3639658
1587,2.1371159
1588,1.9109591
1589,1.6866926
1590,1.4623702
1591,1.2382276
1592,1.0155071
1593,0.79151367
1594,0.56882709
1595,0.44459149
1596,0.464055
1597,0.33352128
1598,0.11540803
1599,-0.10168342
1600,-0.31994385
1601,-0.51527023
1602,-0.72033999
1603,-0.92599722
1604,-1.1276061
1605,-1.2899476
1606,-1.3390136
1607,-1.3635861
1608,-1.2858409
1609,-1.0981328
1610,-1.168455
1611,-1.1932251
1612,-1.1292673
1613,-0.99152886
1614,-0.82435838
1615,-0.63901061
1616,-0.43666435
1617,-0.22150424
1618,0.0017878278
1619,0.12396821
1620,0.22724503
1621,0.2287681
1622,0.1917181
1623,0.17975014
1624,0.041003425
1625,-0.17747926
1626,-0.38636688
1627,-0.60202465
1628,-0.80818098
1629,-0.99682032
1630,-1.1694805
1631,-1.3316042
1632,-1.4697275
1633,-1.3310455
1634,-1.141107
1635,-0.88189748
1636,-0.65605507
1637,-0.486899
1638,-0.19312006
1639,0.10545873
1640,0.4043317
1641,0.66225175
1642,0.84354379
1643,0.9070645
1644,0.79565931
1645,0.66105695
1646,0.53108419
1647,0.40031602
1648,0.2931509
1649,0.14913804
1650,0.34999828
1651,0.55678192
1652,0.70428908
1653,0.56151204
1654,0.34130833
1655,0.14980761
1656,-0.069526398
1657,-0.27312657
1658,-0.28486419
1659,-0.40055451
1660,-0.35834124
1661,-0.27683043
1662,-0.29097097
1663,-0.1003515
1664,0.13060782
1665,0.25964063
1666,0.49577457
1667,0.72335512
1668,0.66944058
1669,0.52969571
1670,0.63756408
1671,0.73043635
1672,0.63468645
1673,0.43294339
1674,0.18001194
1675,-0.085482418
1676,-0.34994939
1677,-0.62234422
1678,-0.77361133
1679,-0.98242776
1680,-1.1975449
1681,-1.3901641
1682,-1.3956486
1683,-1.2331489
1684,-1.0695799
1685,-0.89613391
1686,-0.7025673
1687,-0.4804403
1688,-0.26060506
1689,-0.03056783
1690,0.070759419
1691,0.11028372
1692,0.1107714
1693,0.066579715
1694,-0.053316936
1695,-0.26965399
1696,-0.47241907
1697,-0.66152711
1698,-0.83371271
1699,-1.0044766
1700,-1.1111471
1701,-1.157451
1702,-1.0937875
1703,-1.2437401
1704,-1.2865133
1705,-1.2634263
1706,-1.1344102
1707,-0.95865162
1708,-0.77536371
1709,-0.5861343
1710,-0.41019141
1711,-0.19431968
1712,0.022831601
1713,0.233179
1714,0.40492184
1715,0.45105803
1716,0.48169103
1717,0.70129893
1718,0.92124434
1719,1.1402863
1720,1.357598
1721,1.5784046
1722,1.7953358
1723,2.008875
1724,2.226743
1725,2.4380859
1726,2.6504673
1727,2.8146204
1728,2.6864037
1729,2.4802622
1730,2.2753679
1731,2.0707402
1732,1.866546
1733,1.6619271
1734,1.4585186
1735,1.2544054
1736,1.0515715
1737,0.84851103
1738,0.64729136
1739,0.45902841
1740,0.28327585
1741,0.11880962
1742,-0.051978168
1743,-0.23301535
1744,-0.42136931
1745,-0.61534703
1746,-0.79943184
1747,-0.98041642
1748,-1.157675
1749,-1.3411949
1750,-1.506505
1751,-1.5745375
1752,-1.6265785
1753,-1.6165761
1754,-1.5894462
1755,-1.5091249
1756,-1.4184078
1757,-1.2788055
1758,-1.1379903
1759,-0.97767872
1760,-0.80094832
1761,-0.61048668
1762,-0.40857411
1763,-0.19710997
1764,-0.0038522733
1765,0.087554252
1766,0.14486791
1767,0.21179002
1768,0.2745744
1769,0.1999358
1770,0.048907222
1771,-0.095675007
1772,-0.2330373
1773,-0.3696215
1774,-0.49708747
1775,-0.60834865
1776,-0.70856969
1777,-0.8140227
1778,-0.79812539
1779,-0.63153007
1780,-0.37370224
1781,-0.10016259
1782,0.16678807
1783,0.41377589
1784,0.59356473
1785,0.76219696
1786,0.83506678
1787,0.79052999
1788,0.75493968
1789,0.71060054
1790,0.69589427
1791,0.68808392
1792,0.67536953
1793,0.47805965
1794,0.27991611
1795,0.041392637
1796,-0.20589571
1797,-0.40107906
1798,-0.61118391
1799,-0.45934658
1800,-0.50975255
1801,-0.5351866
1802,-0.48527756
1803,-0.58195509
1804,-0.44865081
1805,-0.4832119
1806,-0.2873893
1807,-0.057460409
1808,0.17449201
1809,0.37604446
1810,0.57571513
1811,0.63361369
1812,0.64016895
1813,0.65715432
1814,0.68445259
1815,0.72146316
1816,0.7498537
1817,0.73354895
1818,0.54148781
1819,0.35215191
1820,0.0918723
1821,-0.13989762
1822,-0.3451831
1823,-0.42229198
1824,-0.568135
1825,-0.63333333
1826,-0.51641295
1827,-0.38984758
1828,-0.26151583
1829,-0.11774969
1830,0.027722649
1831,0.16146328
1832,0.13851264
1833,0.093528538
1834,0.028572683
1835,-0.12196582
1836,-0.30174805
1837,-0.50420835
1838,-0.68573677
1839,-0.8717304
1840,-1.0430681
1841,-1.1743289
1842,-1.3079239
1843,-1.396231
1844,-1.4797418
1845,-1.5142996
1846,-1.5376501
1847,-1.5138948
1848,-1.4733033
1849,-1.3199959
1850,-1.1463784
1851,-0.97961874
1852,-0.79766351
1853,-0.62256303
1854,-0.44390253
1855,-0.26221411
1856,-0.077935527
1857,0.083190414
1858,0.2369943
1859,0.40118753
1860,0.57461313
1861,0.76927399
1862,0.96990312
1863,1.1710344
1864,1.3717657
1865,1.5723017
1866,1.7742487
1867,1.9757501
1868,2.1773597
1869,2.3795638
1870,2.5812028
1871,2.6871165
1872,2.8570291
1873,2.6381538
1874,2.4196308
1875,2.2017351
1876,1.9828554
1877,1.7650373
1878,1.5455562
1879,1.3271818
1880,1.1078266
1881,0.88978858
1882,0.67061467
1883,0.45151896
1884,0.34975897
1885,0.36672783
1886,0.2048072
1887,-0.0086401875
1888,-0.22114457
1889,-0.4324834
1890,-0.62096573
1891,-0.81261839
1892,-1.007242
1893,-1.1963422
1894,-1.3522755
1895,-1.3894557
1896,-1.3720726
1897,-1.2148634
1898,-1.144001
1899,-1.1989773
1900,-1.189768
1901,-1.0650731
1902,-0.87379014
1903,-0.66104911
1904,-0.44683354
1905,-0.21779546
1906,0.025391112
1907,0.13529981
1908,0.21424218
1909,0.17636742
1910,0.1489832
1911,0.078517171
1912,-0.14042099
1913,-0.35762487
1914,-0.56789412
1915,-0.77524744
1916,-0.95579575
1917,-1.1159138
1918,-1.2773911
1919,-1.3686944
1920,-1.2002338
1921,-0.9986668
1922,-0.72541629
1923,-0.54551137
1924,-0.25118305
1925,0.043952972
1926,0.32964649
1927,0.55753159
1928,0.69340446
1929,0.65867394
1930,0.52620953
1931,0.39604541
1932,0.2664291
1933,0.15645667
1934,0.2362942
1935,0.44720438
1936,0.66258233
1937,0.84041029
1938,0.69747192
1939,0.47844205
1940,0.26108786
1941,0.047163973
1942,-0.16522734
1943,-0.38761587
1944,-0.32258571
1945,-0.34271259
1946,-0.50645302
1947,-0.3714901
1948,-0.31047053
1949,-0.41597075
1950,-0.21578845
1951,0.0094835403
1952,0.2355093
1953,0.47390795
1954,0.70206947
1955,0.75148877
1956,0.55297446
1957,0.35136078
1958,0.29660224
1959,0.40886175
1960,0.53092139
1961,0.49987805
1962,0.33777229
1963,0.06277865
1964,-0.23430407
1965,-0.53102287
1966,-0.70715246
1967,-0.98894792
1968,-1.1850876
1969,-1.3721434
1970,-1.2921637
1971,-1.1358124
1972,-0.97938545
1973,-0.8025714
1974,-0.60963326
1975,-0.40363368
1976,-0.18900388
1977,0.0053093606
1978,0.064959602
1979,0.096472666
1980,0.083497582
1981,0.0028902457
1982,-0.18947247
1983,-0.40905265
1984,-0.6217135
1985,-0.81572109
1986,-0.97055783
1987,-1.1313066
1988,-1.1648513
1989,-1.1161399
1990,-1.1927091
1991,-1.3253265
1992,-1.3389967
1993,-1.2850227
1994,-1.1179961
1995,-0.93337001
1996,-0.74267758
1997,-0.55999224
1998,-0.37124887
1999,-0.16197662
2000,0.053608784
2001,0.26055629
2002,0.36427329
2003,0.3424915
2004,0.49447463
2005,0.71288729
2006,0.92966428
2007,1.1484462
2008,1.3673286
2009,1.5848235
2010,1.8025862
2011,2.0194129
2012,2.2367122
2013,2.4544292
2014,2.6710916
2015,2.8571386
2016,2.6047808
2017,2.333214
2018,2.0676142
2019,1.8026293
2020,1.5390887
2021,1.2775283
2022,1.0200492
2023,0.75819594
2024,0.49790143
2025,0.23849897
2026,-0.020800479
2027,-0.14077966
2028,-0.072098284
2029,-0.25043103
2030,-0.48455449
2031,-0.70498126
2032,-0.90482123
2033,-1.0925569
2034,-1.2550087
2035,-1.3777115
2036,-1.4671177
2037,-1.3811117
2038,-1.1954609
2039,-0.98641739
2040,-0.7701503
2041,-0.5469765
2042,-0.31618464
2043,-0.074505705
2044,0.16446996
2045,0.41404173
2046,0.66125523
2047,0.90884876
2048,1.1615756
2049,1.387089
2050,1.4985832
2051,1.5449119
2052,1.2925755
2053,1.0352334
2054,0.78108915
2055,0.52438728
2056,0.2716016
2057,0.015893796
2058,-0.2348839
2059,-0.48896197
2060,-0.73657409
2061,-0.98777801
2062,-1.2370557
2063,-1.4755384
2064,-1.7168292
2065,-1.951474
2066,-1.8808397
2067,-1.6126274
2068,-1.2662182
2069,-0.90079833
2070,-0.5532146
2071,-0.18738435
2072,0.16072708
2073,0.43139623
2074,0.56817085
2075,0.47654785
2076,0.30395768
2077,0.1424246
2078,-0.027945242
2079,-0.16299753
2080,-0.23191325
2081,0.019133368
2082,0.27252105
2083,0.50925828
2084,0.30540639
2085,0.04248074
2086,-0.21744091
2087,-0.44727449
2088,-0.43234051
2089,-0.23167744
2090,-0.18406017
2091,-0.37249734
2092,-0.42305115
2093,-0.29695255
2094,-0.06694413
2095,0.19650666
2096,0.46463931
2097,0.52217469
2098,0.29043584
2099,0.0421176
2100,0.08362839
2101,0.25086787
2102,0.4301032
2103,0.53365286
2104,0.44948042
2105,0.18227096
2106,-0.11245579
2107,-0.40743526
2108,-0.70475778
2109,-1.0100622
2110,-1.3097669
2111,-1.5764067
2112,-1.7730048
2113,-1.7768717
2114,-1.5355415
2115,-1.2852529
2116,-1.0424191
2117,-0.78643732
2118,-0.5382311
2119,-0.27939784
2120,-0.028117792
2121,0.2323095
2122,0.48551532
2123,0.73959691
2124,0.99439426
2125,1.249789
2126,1.3507575
2127,1.2503251
2128,1.0748135
2129,0.8021256
2130,0.53225909
2131,0.26693411
2132,0.005092293
2133,-0.25164171
2134,-0.50208683
2135,-0.74521205
2136,-0.97507151
2137,-1.1911477
2138,-1.2859682
2139,-1.2315912
2140,-1.1445152
2141,-1.0284798
2142,-0.87771019
2143,-0.71228365
2144,-0.53542465
2145,-0.34454929
2146,-0.11197908
2147,-0.076605196
2148,-0.13314558
2149,0.12982594
2150,0.37968162
2151,0.63655475
2152,0.88271037
2153,1.1355055
2154,1.3841979
2155,1.6384751
2156,1.8932107
2157,2.1416518
2158,2.3880923
2159,2.6077343
2160,2.6792419
2161,2.4875984
2162,2.2786509
2163,2.0712136
2164,1.8646269
2165,1.6582624
2166,1.4524822
2167,1.2471546
2168,1.0422465
2169,0.83776677
2170,0.63398867
2171,0.45781257
2172,0.27421369
2173,0.099856507
2174,-0.069806294
2175,-0.2535102
2176,-0.44433079
2177,-0.62930257
2178,-0.81063395
2179,-0.99372301
2180,-1.1658354
2181,-1.3416647
2182,-1.5001272
2183,-1.5387143
2184,-1.5583793
2185,-1.5273116
2186,-1.4693829
2187,-1.3782228
2188,-1.2554408
2189,-1.1096003
2190,-0.94745982
2191,-0.76506424
2192,-0.56821342
2193,-0.35884576
2194,-0.13993859
2195,0.047711571
2196,0.10612376
2197,0.20767566
2198,0.26171194
2199,0.28591464
2200,0.15319845
2201,-0.0036413989
2202,-0.15076343
2203,-0.29148725
2204,-0.43117968
2205,-0.55608273
2206,-0.6570677
2207,-0.76971358
2208,-0.67580963
2209,-0.50380691
2210,-0.28667376
2211,-0.012255074
2212,0.26240293
2213,0.50025176
2214,0.66925324
2215,0.82319747
2216,0.79348558
2217,0.74756784
2218,0.70976366
2219,0.68180451
2220,0.66462274
2221,0.65165924
2222,0.52514073
2223,0.34792279
2224,0.12749142
2225,-0.10374373
2226,-0.30610352
2227,-0.49643348
2228,-0.45879566
2229,-0.63410349
2230,-0.45902632
2231,-0.6059255
2232,-0.47238142
2233,-0.53320144
2234,-0.47687207
2235,-0.27437552
2236,-0.070221517
2237,0.15059436
2238,0.34462803
2239,0.54641353
2240,0.63705154
2241,0.64649391
2242,0.64545976
2243,0.67439447
2244,0.70671808
2245,0.74207682
2246,0.76284629
2247,0.67068689
2248,0.50606292
2249,0.2826913
2250,0.021540824
2251,-0.23938633
2252,-0.457602
2253,-0.56339764
2254,-0.7157385
2255,-0.71958628
2256,-0.60869237
2257,-0.502082
2258,-0.37213072
2259,-0.23452603
2260,-0.10171136
2261,0.049399206
2262,0.16387972
2263,0.10568723
2264,0.04216525
2265,-0.011089009
2266,-0.17398295
2267,-0.35567385
2268,-0.55760271
2269,-0.75596563
2270,-0.91990089
2271,-1.0915191
2272,-1.2266106
2273,-1.3587129
2274,-1.459385
2275,-1.550245
2276,-1.5943606
2277,-1.6103083
2278,-1.6132062
2279,-1.5704404
2280,-1.4502274
2281,-1.2844561
2282,-1.1131471
2283,-0.93193389
2284,-0.74781215
2285,-0.56718494
2286,-0.38971264
2287,-0.20219796
2288,-0.036061284
2289,0.11143446
2290,0.26645983
2291,0.43786355
2292,0.56974441
2293,0.76748648
2294,0.96975337
2295,1.1722832
2296,1.3717759
2297,1.5718022
2298,1.7723046
2299,1.973233
2300,2.1745444
2301,2.3762012
2302,2.5739023
2303,2.6821683
2304,2.4843627
2305,2.28589
2306,2.0929482
2307,1.9015651
2308,1.7114418
2309,1.52027
2310,1.3284437
2311,1.1393131
2312,0.9493701
2313,0.75946385
2314,0.56960034
2315,0.37927375
2316,0.18960927
2317,2.6486515e-05
2318,-0.18945798
2319,-0.37668657
2320,-0.4189199
2321,-0.60117275
2322,-0.7843518
2323,-0.93042067
2324,-1.0793158
2325,-1.2037388
2326,-1.3107131
2327,-1.3856101
2328,-1.4293299
2329,-1.4419071
2330,-1.3505348
2331,-1.2461042
2332,-1.1144539
2333,-0.94582506
2334,-1.0101082
2335,-1.1104446
2336,-1.1790738
2337,-1.2468938
2338,-1.2320274
2339,-1.1781224
2340,-1.185635
2341,-1.0653883
2342,-0.91696363
2343,-0.75277166
2344,-0.58386424
2345,-0.39164152
2346,-0.20789187
2347,0.00041447869
2348,0.1700166
2349,0.31831003
2350,0.44800509
2351,0.59126234
2352,0.70449066
2353,0.70736857
2354,0.57653355
2355,0.43924308
2356,0.30723757
2357,0.18118854
2358,0.061822322
2359,-0.050041593
2360,-0.16905461
2361,-0.26384664
2362,-0.34827994
2363,-0.421303
2364,-0.48194743
2365,-0.52929213
2366,-0.39013816
2367,-0.20712985
2368,-0.032152399
2369,0.14498607
2370,0.32393635
2371,0.51057
2372,0.69550218
2373,0.82512897
2374,0.86170463
2375,0.85577517
2376,0.92327894
2377,1.1143748
2378,1.307436
2379,1.5001332
2380,1.6061151
2381,1.4678772
2382,1.2803109
2383,1.0957716
2384,0.91093715
2385,0.74445011
2386,0.58062009
2387,0.38838037
2388,0.19633853
2389,0.0045235479
2390,-0.18772788
2391,-0.37857628
2392,-0.56268604
2393,-0.56526243
2394,-0.53287993
2395,-0.46823755
2396,-0.40891878
2397,-0.33720134
2398,-0.23775435
2399,-0.14488009
2400,-0.027576712
2401,0.082488442
2402,0.20014575
2403,0.29226533
2404,0.24851665
2405,0.12091475
2406,-0.0056646287
2407,-0.14196295
2408,-0.33004924
2409,-0.49036271
2410,-0.64067249
2411,-0.78214912
2412,-0.92296298
2413,-1.0348772
2414,-1.1703253
2415,-1.2684787
2416,-1.325986
2417,-1.3789993
2418,-1.359079
2419,-1.2453463
2420,-1.1350827
2421,-1.0528352
2422,-1.1804192
2423,-1.337741
2424,-1.3039095
2425,-1.2293841
2426,-1.1400954
2427,-1.0329985
2428,-0.8661923
2429,-0.69587912
2430,-0.5227823
2431,-0.37018613
2432,-0.21983117
2433,-0.029321161
2434,0.15463348
2435,0.34238842
2436,0.51780576
2437,0.69608936
2438,0.87697802
2439,1.0625615
2440,1.2484335
2441,1.4345962
2442,1.6155625
2443,1.7984099
2444,1.9884944
2445,2.1729492
2446,2.3309544
2447,2.48802
2448,2.5794549
2449,2.2822079
2450,2.00112
2451,1.7262505
2452,1.463457
2453,1.203446
2454,0.93453901
2455,0.66181889
2456,0.39294029
2457,0.12454204
2458,-0.024019118
2459,-0.0074889564
2460,-0.21174412
2461,-0.44438941
2462,-0.6883437
2463,-0.9130043
2464,-1.1123718
2465,-1.2820657
2466,-1.4190927
2467,-1.4405345
2468,-1.267162
2469,-1.0764016
2470,-0.87237424
2471,-0.66911949
2472,-0.44597811
2473,-0.20780971
2474,0.017166915
2475,0.25081928
2476,0.4958755
2477,0.73933813
2478,0.97921421
2479,1.2168067
2480,1.404404
2481,1.5098305
2482,1.4582602
2483,1.1952439
2484,0.93316782
2485,0.67141103
2486,0.41004146
2487,0.14914751
2488,-0.11115352
2489,-0.37042885
2490,-0.62927963
2491,-0.885405
2492,-1.1401397
2493,-1.3920498
2494,-1.6401728
2495,-1.88734
2496,-2.1133046
2497,-1.9093214
2498,-1.5922472
2499,-1.2631204
2500,-0.92837
2501,-0.59313595
2502,-0.25757749
2503,0.064723096
2504,0.36394943
2505,0.50755699
2506,0.46911077
2507,0.29246331
2508,0.12048074
2509,-0.039710857
2510,-0.18627859
2511,-0.40229113
2512,-0.35053126
2513,-0.16592698
2514,0.090102485
2515,0.32788735
2516,0.37760148
2517,0.1010077
2518,-0.16741765
2519,-0.43032831
2520,-0.53750326
2521,-0.4288479
2522,-0.20658258
2523,-0.2919756
2524,-0.4709401
2525,-0.38079759
2526,-0.20168431
2527,0.061877569
2528,0.3210266
2529,0.58862576
2530,0.43599869
2531,0.19229698
2532,-0.015118332
2533,0.16882428
2534,0.35817825
2535,0.49968448
2536,0.49603807
2537,0.25279998
2538,-0.010151472
2539,-0.29334461
2540,-0.57607773
2541,-0.85819683
2542,-1.1316861
2543,-1.4132317
2544,-1.6380792
2545,-1.7904373
2546,-1.6825187
2547,-1.4284803
2548,-1.171185
2549,-0.91115947
2550,-0.64921134
2551,-0.38586152
2552,-0.12145995
2553,0.14375013
2554,0.40959464
2555,0.67594882
2556,0.94271335
2557,1.2098152
2558,1.3964499
2559,1.3322134
2560,1.2141976
2561,0.92765422
2562,0.63946409
2563,0.35472152
2564,0.071661468
2565,-0.20155381
2566,-0.46901214
2567,-0.72451314
2568,-0.96353113
2569,-1.1915609
2570,-1.1600519
2571,-1.0755281
2572,-0.98402177
2573,-0.84878031
2574,-0.71099619
2575,-0.53900624
2576,-0.35377416
2577,-0.15764972
2578,0.05772276
2579,0.027271777
2580,0.074555874
2581,0.33728074
2582,0.59062142
2583,0.74827798
2584,0.95688184
2585,1.2084479
2586,1.4456084
2587,1.6923971
2588,1.9466692
2589,2.1945121
2590,2.4368226
2591,2.5859489
2592,2.5483635
2593,2.2952515
2594,2.0454622
2595,1.7964795
2596,1.5482764
2597,1.3000647
2598,1.0511008
2599,0.80348742
2600,0.55497256
2601,0.30647176
2602,0.057988209
2603,-0.098569279
2604,-0.071815534
2605,-0.30981621
2606,-0.52977905
2607,-0.74026456
2608,-0.94301765
2609,-1.1254732
2610,-1.2855449
2611,-1.4328455
2612,-1.5347845
2613,-1.5467997
2614,-1.3712555
2615,-1.1882071
2616,-0.97534953
2617,-0.75879253
2618,-0.52969202
2619,-0.29915354
2620,-0.061528117
2621,0.17814133
2622,0.42069891
2623,0.66603351
2624,0.91364081
2625,1.1633996
2626,1.34099
2627,1.4761587
2628,1.5247878
2629,1.2902698
2630,1.0445398
2631,0.80109161
2632,0.55391243
2633,0.31194937
2634,0.065417743
2635,-0.17476611
2636,-0.41568675
2637,-0.65725133
2638,-0.89234092
2639,-1.132579
2640,-1.3612702
2641,-1.5841457
2642,-1.8103462
2643,-2.0271819
2644,-1.9034332
2645,-1.6461378
2646,-1.3424697
2647,-1.021695
2648,-0.70606532
2649,-0.39209893
2650,-0.083631701
2651,0.23763238
2652,0.5114189
2653,0.67405198
2654,0.63419354
2655,0.49118702
2656,0.31989361
2657,0.15951093
2658,0.011664394
2659,-0.14242549
2660,-0.1714405
2661,-0.16111303
2662,0.071880496
2663,0.30953563
2664,0.30375634
2665,0.053393671
2666,-0.19588701
2667,-0.16643334
2668,-0.017024452
2669,-0.13535319
2670,-0.29796081
2671,-0.20880771
2672,-0.12282026
2673,0.14885303
2674,0.44512648
2675,0.63334423
2676,0.43969387
2677,0.40474669
2678,0.56807907
2679,0.64241271
2680,0.53620392
2681,0.32579119
2682,0.046400375
2683,-0.25433441
2684,-0.55775452
2685,-0.86049549
2686,-1.1516291
2687,-1.3853253
2688,-1.5620097
2689,-1.717653
2690,-1.4779302
2691,-1.2443721
2692,-1.0155896
2693,-0.77543344
2694,-0.53355416
2695,-0.29038246
2696,-0.052441258
2697,0.19281381
2698,0.43865654
2699,0.67966509
2700,0.92657187
2701,1.1689532
2702,1.2136595
2703,1.0993662
2704,0.91938785
2705,0.66436921
2706,0.41368323
2707,0.1658587
2708,-0.077445902
2709,-0.31585373
2710,-0.55121096
2711,-0.77302536
2712,-0.98490842
2713,-1.1914883
2714,-1.2109877
2715,-1.1534511
2716,-1.0649559
2717,-0.94908918
2718,-0.80316663
2719,-0.6394879
2720,-0.45574583
2721,-0.26989273
2722,-0.053304592
2723,-0.055675289
2724,-0.075702984
2725,0.16738569
2726,0.41122197
2727,0.65566491
2728,0.89699691
2729,1.1425573
2730,1.382305
2731,1.626016
2732,1.8702969
2733,2.1120619
2734,2.3525754
2735,2.5495634
2736,2.9041786
2737,2.6516672
2738,2.3976296
2739,2.1550706
2740,1.9127852
2741,1.6662666
2742,1.4381816
2743,1.2010845
2744,0.96669587
2745,0.73167468
2746,0.49913976
2747,0.4721778
2748,0.46058729
2749,0.22633637
2750,-0.0025684978
2751,-0.23009274
2752,-0.42464977
2753,-0.6266522
2754,-0.84322536
2755,-1.0533876
2756,-1.2512113
2757,-1.2869075
2758,-1.3061229
2759,-1.2495943
2760,-1.0859809
2761,-1.121012
2762,-1.1356623
2763,-1.0262724
2764,-0.89384685
2765,-0.74046428
2766,-0.56930856
2767,-0.39004884
2768,-0.19783129
2769,0.0050649637
2770,0.13342817
2771,0.20078995
2772,0.20134592
2773,0.16488355
2774,0.11855962
2775,-0.046899859
2776,-0.25953408
2777,-0.47049236
2778,-0.68431922
2779,-0.88266398
2780,-1.0685698
2781,-1.2398739
2782,-1.3985812
2783,-1.3608277
2784,-1.1621704
2785,-0.93885523
2786,-0.69566212
2787,-0.54897467
2788,-0.29017878
2789,-0.046777365
2790,0.21459069
2791,0.47164486
2792,0.65997007
2793,0.71420899
2794,0.5912568
2795,0.4623653
2796,0.32984168
2797,0.22005395
2798,0.14941303
2799,0.35858483
2800,0.55548955
2801,0.77184215
2802,0.60928984
2803,0.38713386
2804,0.16626442
2805,-0.05654552
2806,-0.27201506
2807,-0.44494515
2808,-0.33605495
2809,-0.3901708
2810,-0.53826702
2811,-0.37202075
2812,-0.32809164
2813,-0.33627101
2814,-0.1140628
2815,0.085416066
2816,0.30793466
2817,0.529013
2818,0.75088004
2819,0.71333478
2820,0.5573132
2821,0.34559749
2822,0.36491717
2823,0.49836331
2824,0.56532274
2825,0.4468185
2826,0.23346692
2827,-0.004813153
2828,-0.24837948
2829,-0.48960669
2830,-0.70781816
2831,-0.8965607
2832,-1.1042446
2833,-1.3034615
2834,-1.3647859
2835,-1.2027567
2836,-1.0241973
2837,-0.84183239
2838,-0.62403721
2839,-0.38444166
2840,-0.13907564
2841,0.033656861
2842,0.076260959
2843,0.11284926
2844,0.080899596
2845,-0.085260191
