Time,root.Worms.d0.s0
1598,-0.033978536
1599,-0.93138005
1600,-0.10300942
1601,-0.51719474
1602,-0.24107119
1603,-0.37913297
1604,0.51826855
1605,-0.24107119
1606,-0.31010208
1607,-0.79331828
1608,-0.72428739
1609,-0.10300942
1610,-1.1384727
1611,-0.65525651
1612,-0.10300942
1613,-0.58622562
1614,0.31117589
1615,-1.3455654
1616,-0.58622562
1617,-0.65525651
1618,-0.72428739
1619,-0.31010208
1620,0.10408324
1621,-0.17204031
1622,-0.17204031
1623,-0.10300942
1624,-0.31010208
1625,0.17311412
1626,-0.31010208
1627,-0.79331828
1628,-0.31010208
1629,0.24214501
1630,0.10408324
1631,-0.033978536
1632,-0.31010208
1633,0.31117589
1634,-0.17204031
1635,0.03505235
1636,0.44923766
1637,-0.65525651
1638,-0.24107119
1639,0.03505235
1640,-0.033978536
1641,-0.44816385
1642,-0.51719474
1643,-0.17204031
1644,-0.10300942
1645,-0.17204031
1646,-0.24107119
1647,0.38020678
1648,-0.17204031
1649,0.17311412
1650,0.03505235
1651,-0.17204031
1652,-0.31010208
1653,-0.10300942
1654,-0.44816385
1655,0.17311412
1656,0.10408324
1657,0.58729944
1658,0.38020678
1659,0.17311412
1660,-0.10300942
1661,-0.17204031
1662,-0.17204031
1663,0.24214501
1664,0.10408324
1665,-0.65525651
1666,0.03505235
1667,-0.31010208
1668,-0.17204031
1669,-0.51719474
1670,0.17311412
1671,-0.17204031
1672,-0.44816385
1673,-0.44816385
1674,-0.58622562
1675,-0.17204031
1676,-0.72428739
1677,-0.58622562
1678,-0.37913297
1679,-0.24107119
1680,-0.44816385
1681,-0.58622562
1682,-0.58622562
1683,-0.58622562
1684,-0.44816385
1685,-0.79331828
1686,-1.2075036
1687,-0.51719474
1688,-0.37913297
1689,-0.37913297
1690,-0.65525651
1691,-0.51719474
1692,0.10408324
1693,-0.86234917
1694,-0.24107119
1695,-0.72428739
1696,-0.58622562
1697,-0.93138005
1698,0.10408324
1699,-0.17204031
1700,-0.17204031
1701,-1.1384727
1702,-0.79331828
1703,-0.93138005
1704,-1.2765345
1705,-0.93138005
1706,-0.17204031
1707,-1.4145963
1708,-1.2765345
1709,-1.1384727
1710,-1.4836271
1711,-1.2765345
1712,-1.4836271
1713,-0.86234917
1714,-1.0694418
1715,-1.0004109
1716,-0.79331828
1717,-1.1384727
1718,-0.93138005
1719,-1.1384727
1720,-0.86234917
1721,-0.79331828
1722,-1.0004109
1723,-0.44816385
1724,-1.0694418
1725,-1.1384727
1726,-0.58622562
1727,-1.0694418
1728,-1.2765345
1729,-1.1384727
1730,-0.93138005
1731,-0.86234917
1732,-1.8978125
1733,-1.2765345
1734,-1.7597507
1735,-1.8978125
1736,-1.9668433
1737,-2.1049051
1738,-2.0358742
1739,-1.8978125
1740,-1.9668433
1741,-2.173936
1742,-2.6571522
1743,-2.7261831
1744,-2.3119978
1745,-2.9332757
1746,-3.4855228
1747,-3.1403684
1748,-2.9332757
1749,-3.8306773
1750,-3.6926155
1751,-3.0713375
1752,-3.3474611
1753,-4.0377699
1754,-3.6926155
1755,-3.7616464
1756,-3.6926155
1757,-2.9332757
1758,-3.1403684
1759,-3.5545537
1760,-3.1403684
1761,-2.9332757
1762,-3.3474611
1763,-3.3474611
1764,-3.2093993
1765,-3.1403684
1766,-3.2784302
1767,-3.4164919
1768,-3.3474611
1769,-2.9332757
1770,-2.9332757
1771,-3.1403684
1772,-2.9332757
1773,-3.2093993
1774,-3.3474611
1775,-3.0713375
1776,-3.4164919
1777,-2.9332757
1778,-3.3474611
1779,-3.0023066
1780,-3.4164919
1781,-3.0713375
1782,-2.5190904
1783,-2.5881213
1784,-3.4164919
1785,-3.4855228
1786,-3.6235846
1787,-2.9332757
1788,-2.795214
1789,-3.1403684
1790,-3.4855228
1791,-3.6235846
1792,-2.3119978
1793,-3.2784302
1794,-2.8642449
1795,-3.2784302
1796,-3.0023066
1797,-2.8642449
1798,-2.7261831
1799,-3.0713375
1800,0.53442541
1801,0.44434949
1802,0.39931154
1803,0.51190643
1804,0.66953928
1805,0.71457724
1806,0.51190643
1807,0.69205826
1808,0.48938745
1809,0.55694439
1810,0.51190643
1811,0.37679256
1812,0.53442541
1813,0.62450132
1814,0.53442541
1815,0.60198235
1816,0.66953928
1817,0.24167868
1818,0.26419766
1819,-0.0060300821
1820,-0.028549061
1821,-0.11862498
1822,-0.4113717
1823,-0.29877681
1824,-0.25373885
1825,-0.38885272
1826,-0.4113717
1827,-0.56900455
1828,-0.29877681
1829,-0.45640966
1830,-0.32129579
1831,-0.028549061
1832,0.10656481
1833,0.061526854
1834,0.26419766
1835,0.12908379
1836,0.26419766
1837,0.3317546
1838,0.3317546
1839,0.37679256
1840,0.53442541
1841,0.46686847
1842,0.39931154
1843,0.24167868
1844,0.35427358
1845,0.17412175
1846,0.3317546
1847,0.42183052
1848,0.60198235
1849,0.37679256
1850,0.42183052
1851,0.37679256
1852,0.51190643
1853,0.6470203
1854,0.46686847
1855,0.46686847
1856,0.37679256
1857,0.55694439
1858,0.53442541
1859,0.44434949
1860,0.39931154
1861,0.44434949
1862,0.17412175
1863,0.19664073
1864,-0.096105997
1865,0.016488897
1866,-0.073587019
1867,-0.14114396
1868,0.46686847
1869,0.6470203
1870,0.60198235
1871,0.44434949
1872,0.016488897
1873,0.44434949
1874,-0.23121987
1875,0.19664073
1876,-0.65908047
1877,-0.23121987
1878,-0.096105997
1879,-0.32129579
1880,-0.073587019
1881,-0.74915638
1882,-0.16366293
1883,-1.4247257
1884,-2.1002951
1885,-1.8525863
1886,-1.3346498
1887,-1.5823586
1888,-1.4022068
1889,-1.177017
1890,-0.86175128
1891,-0.59152353
1892,-0.096105997
1893,0.016488897
1894,0.37679256
1895,0.10656481
1896,-0.0060300821
1897,-0.073587019
1898,0.016488897
1899,0.15160277
1900,0.28671664
1901,0.28671664
1902,0.084045833
1903,-0.096105997
1904,0.21915971
1905,0.19664073
1906,0.53442541
1907,0.084045833
1908,-0.23121987
1909,-0.23121987
1910,-0.47892864
1911,-0.47892864
1912,-0.77167536
1913,-0.52396659
1914,-0.77167536
1915,-1.154498
1916,-1.3796878
1917,-1.4247257
1918,-1.3571688
1919,-1.3796878
1920,-1.3796878
1921,-1.3121309
1922,-1.3796878
1923,-1.4697637
1924,-1.199536
1925,-1.177017
1926,-1.0193841
1927,-0.88427026
1928,-0.81671332
1929,-0.8392323
1930,-0.65908047
1931,-0.77167536
1932,-0.61404251
1933,-0.50144762
1934,-0.38885272
1935,-0.52396659
1936,-0.43389068
1937,-0.25373885
1938,-0.11862498
1939,-0.073587019
1940,0.12908379
1941,0.039007876
1942,0.084045833
1943,0.24167868
1944,0.17412175
1945,0.039007876
1946,0.039007876
1947,0.10656481
1948,0.10656481
1949,0.016488897
1950,0.30923562
1951,0.084045833
1952,0.084045833
1953,0.48938745
1954,0.51190643
1955,0.35427358
1956,0.42183052
1957,0.82717213
1958,0.28671664
1959,0.28671664
1960,0.46686847
1961,0.37679256
1962,0.17412175
1963,0.21915971
1964,-0.096105997
1965,-0.16366293
1966,-0.45640966
1967,-0.50144762
1968,-0.79419434
1969,-1.0419031
1970,-0.97434617
1971,-0.99686515
1972,-0.86175128
1973,-0.59152353
1974,-0.81671332
1975,-0.99686515
1976,-0.8392323
1977,-1.154498
1978,-1.199536
1979,-1.2896119
1980,-1.4697637
1981,-1.5148017
1982,-1.5598396
1983,-1.177017
1984,-1.2220549
1985,-1.2896119
1986,-1.177017
1987,-1.199536
1988,-1.199536
1989,-1.10946
1990,-1.154498
1991,-0.92930821
1992,-1.0193841
1993,-0.68159945
1994,-0.54648557
1995,-0.4113717
1996,-0.38885272
1997,-0.29877681
1998,-0.45640966
1999,-0.18618191
2000,-0.16366293
2001,-0.073587019
2002,-0.14114396
2003,-0.096105997
2004,-0.25373885
2005,-0.20870089
2006,-0.36633374
2007,-0.36633374
2008,-0.38885272
2009,-0.36633374
2010,-0.50144762
2011,-0.47892864
2012,-0.8392323
2013,-0.70411843
2014,-0.95182719
2015,-1.154498
2016,-1.131979
2017,-1.177017
2018,-1.5598396
2019,-1.4922827
2020,-1.4697637
2021,-1.6048776
2022,-1.4247257
2023,-1.4472447
2024,-1.5823586
2025,-1.177017
2026,-1.177017
2027,-1.199536
2028,-1.4247257
2029,-1.154498
2030,-1.0193841
2031,-0.81671332
2032,-0.90678923
2033,-0.65908047
2034,-0.65908047
2035,-0.61404251
2036,-0.68159945
2037,-0.59152353
2038,-0.52396659
2039,-0.65908047
2040,-0.47892864
2041,-0.43389068
2042,-0.54648557
2043,-0.52396659
2044,-0.70411843
2045,-0.56900455
2046,-0.7266374
2047,-0.68159945
2048,-0.79419434
2049,-0.68159945
2050,-1.10946
2051,-1.0419031
2052,-0.86175128
2053,-1.0869411
2054,-1.199536
2055,-1.154498
2056,-1.2220549
2057,-1.177017
2058,-1.131979
2059,-1.0419031
2060,-0.97434617
2061,-0.79419434
2062,-0.90678923
2063,-0.95182719
2064,-0.45640966
2065,-0.68159945
2066,-0.68159945
2067,-0.36633374
2068,-0.52396659
2069,-0.43389068
2070,-0.63656149
2071,-0.61404251
2072,-0.74915638
2073,-0.79419434
2074,-0.74915638
2075,-0.99686515
2076,-0.97434617
2077,-1.0193841
2078,-1.154498
2079,-1.2220549
2080,-1.0193841
2081,-1.4022068
2082,-1.0193841
2083,-1.3571688
2084,-0.97434617
2085,-0.97434617
2086,-0.99686515
2087,-0.90678923
2088,-0.77167536
2089,-0.63656149
2090,-0.52396659
2091,-0.47892864
2092,-0.4113717
2093,-0.59152353
2094,-0.52396659
2095,-0.45640966
2096,-0.56900455
2097,-0.56900455
2098,-0.45640966
2099,-0.50144762
2100,-0.50144762
2101,-0.56900455
2102,-0.70411843
2103,-0.7266374
2104,-0.70411843
2105,-0.74915638
2106,-0.74915638
2107,-0.86175128
2108,-0.70411843
2109,-0.74915638
2110,-0.88427026
2111,-0.92930821
2112,-0.99686515
2113,-0.99686515
2114,-0.92930821
2115,-0.8392323
2116,-0.70411843
2117,-0.79419434
2118,-0.77167536
2119,-0.7266374
2120,-0.63656149
2121,-0.61404251
2122,-0.61404251
2123,-0.70411843
2124,-0.56900455
2125,-0.63656149
2126,-0.52396659
2127,-0.23121987
2128,-0.54648557
2129,-0.43389068
2130,-0.43389068
2131,-0.43389068
2132,-0.50144762
2133,-0.50144762
2134,-0.63656149
2135,-0.68159945
2136,-0.63656149
2137,-0.68159945
2138,-0.77167536
2139,-0.79419434
2140,-0.7266374
2141,-0.81671332
2142,-1.0644221
2143,-1.2445739
2144,-1.0869411
2145,-1.0193841
2146,-0.97434617
2147,-0.95182719
2148,-1.10946
2149,-1.0193841
2150,-1.10946
2151,-0.92930821
2152,-1.0869411
2153,-0.88427026
2154,-0.88427026
2155,-0.8392323
2156,-0.7266374
2157,-0.70411843
2158,-0.65908047
2159,-0.65908047
2160,-0.61404251
2161,-0.61404251
2162,-0.50144762
2163,-0.50144762
2164,-0.25373885
2165,-0.34381476
2166,-0.38885272
2167,-0.32129579
2168,-0.74915638
2169,-0.23121987
2170,-0.27625783
2171,-0.4113717
2172,-0.096105997
2173,-0.20870089
2174,-0.27625783
2175,-0.16366293
2176,-0.20870089
2177,-0.34381476
2178,-0.4113717
2179,-0.36633374
2180,-0.47892864
2181,-0.47892864
2182,-0.63656149
2183,-0.63656149
2184,-0.74915638
2185,-0.7266374
2186,-0.77167536
2187,-0.77167536
2188,-0.92930821
2189,-0.88427026
2190,-0.81671332
2191,-0.88427026
2192,-0.81671332
2193,-0.99686515
2194,-1.0193841
2195,-0.95182719
2196,-1.0419031
2197,-0.92930821
2198,-0.88427026
2199,-0.88427026
2200,-0.7266374
2201,-0.79419434
2202,-0.70411843
2203,-0.7266374
2204,-0.56900455
2205,-0.45640966
2206,-0.43389068
2207,-0.50144762
2208,-0.16366293
2209,-0.32129579
2210,-0.47892864
2211,-0.29877681
2212,-0.38885272
2213,-0.23121987
2214,-0.29877681
2215,-0.14114396
2216,-0.32129579
2217,-0.20870089
2218,-0.43389068
2219,-0.4113717
2220,-0.50144762
2221,-0.4113717
2222,-0.59152353
2223,-0.74915638
2224,-0.86175128
2225,-0.74915638
2226,-0.77167536
2227,-0.79419434
2228,-0.90678923
2229,-0.95182719
2230,-0.86175128
2231,-0.74915638
2232,-0.95182719
2233,-0.97434617
2234,-0.65908047
2235,-0.7266374
2236,-0.74915638
2237,-0.63656149
2238,-0.70411843
2239,-0.7266374
2240,-0.68159945
2241,-0.74915638
2242,-0.86175128
2243,-0.7266374
2244,-0.65908047
2245,-0.52396659
2246,-0.81671332
2247,-0.88427026
2248,-0.97434617
2249,-0.81671332
2250,-0.90678923
2251,-1.0419031
2252,-0.79419434
2253,-0.90678923
2254,-0.79419434
2255,-0.74915638
2256,-0.70411843
2257,-0.81671332
2258,-0.74915638
2259,-0.61404251
2260,-0.68159945
2261,-0.59152353
2262,-0.59152353
2263,-0.50144762
2264,-0.68159945
2265,-0.59152353
2266,-0.63656149
2267,-0.54648557
2268,-0.4113717
2269,-0.52396659
2270,-0.54648557
2271,-0.61404251
2272,-0.56900455
2273,-0.47892864
2274,-0.59152353
2275,-0.68159945
2276,-0.63656149
2277,-0.63656149
2278,-0.77167536
2279,-0.68159945
2280,-0.90678923
2281,-0.86175128
2282,-0.92930821
2283,-0.68159945
2284,-0.99686515
2285,-0.79419434
2286,-0.99686515
2287,-0.8392323
2288,-0.74915638
2289,-0.92930821
2290,-0.8392323
2291,-0.99686515
2292,-1.10946
2293,-1.0193841
2294,-1.0644221
2295,-0.95182719
2296,-0.97434617
2297,-0.90678923
2298,-1.154498
2299,-0.74915638
2300,-0.92930821
2301,-0.95182719
2302,-0.86175128
2303,-0.95182719
2304,-0.63656149
2305,-0.92930821
2306,-0.90678923
2307,-0.68159945
2308,-0.63656149
2309,-0.70411843
2310,-0.79419434
2311,-0.61404251
2312,-0.56900455
2313,-0.68159945
2314,-0.59152353
2315,-0.56900455
2316,-0.68159945
2317,-0.70411843
2318,-0.7266374
2319,-0.81671332
2320,-0.90678923
2321,-0.95182719
2322,-0.7266374
2323,-0.8392323
2324,-0.92930821
2325,-1.0644221
2326,-1.0419031
2327,-0.92930821
2328,-0.92930821
2329,-1.2670929
2330,-0.95182719
2331,-1.10946
2332,-1.0193841
2333,-1.0644221
2334,-1.2220549
2335,-1.4022068
2336,-1.2220549
2337,-1.3796878
2338,-1.2220549
2339,-1.2220549
2340,-1.154498
2341,-1.177017
2342,-0.99686515
2343,-1.0644221
2344,-0.70411843
2345,-0.92930821
2346,-0.86175128
2347,-0.74915638
2348,-0.65908047
2349,-0.86175128
2350,-0.79419434
2351,-0.63656149
2352,-0.7266374
2353,-0.8392323
2354,-0.56900455
2355,-0.59152353
2356,-0.43389068
2357,-0.59152353
2358,-0.38885272
2359,-0.36633374
2360,-0.4113717
2361,-0.23121987
2362,-0.20870089
2363,-0.23121987
2364,-0.38885272
2365,-0.32129579
2366,0.061526854
2367,0.061526854
2368,-0.028549061
2369,0.10656481
2370,-0.028549061
2371,-0.096105997
2372,-0.05106804
2373,0.12908379
2374,-0.20870089
2375,0.039007876
2376,0.15160277
2377,0.039007876
2378,0.084045833
2379,0.15160277
2380,0.28671664
2381,0.42183052
2382,0.60198235
2383,0.82717213
2384,0.93976703
2385,0.87221009
2386,0.78213418
2387,0.78213418
2388,0.82717213
2389,0.91724805
2390,1.0748809
2391,1.0298429
2392,0.69205826
2393,0.78213418
2394,0.91724805
2395,0.87221009
2396,1.0523619
2397,0.87221009
2398,0.73709622
2399,1.007324
2400,0.51190643
2401,0.19664073
2402,0.26419766
2403,-0.028549061
2404,0.24167868
2405,0.19664073
2406,0.12908379
2407,-0.096105997
2408,0.26419766
2409,0.17412175
2410,0.15160277
2411,-0.14114396
2412,-0.096105997
2413,0.26419766
2414,0.039007876
2415,0.26419766
2416,0.35427358
2417,0.17412175
2418,0.17412175
2419,0.19664073
2420,0.15160277
2421,0.51190643
2422,0.35427358
2423,0.66953928
2424,0.7596152
2425,0.73709622
2426,0.51190643
2427,0.53442541
2428,0.7596152
2429,0.39931154
2430,0.66953928
2431,0.53442541
2432,0.30923562
2433,0.39931154
2434,0.37679256
2435,0.10656481
2436,0.26419766
2437,0.19664073
2438,0.37679256
2439,0.42183052
2440,0.44434949
2441,0.44434949
2442,0.42183052
2443,0.60198235
2444,0.60198235
2445,0.51190643
2446,0.21915971
2447,0.7596152
2448,0.71457724
2449,0.57946337
2450,0.6470203
2451,0.71457724
2452,0.66953928
2453,0.69205826
2454,0.69205826
2455,0.7596152
2456,0.80465316
2457,0.69205826
2458,0.53442541
2459,0.82717213
2460,0.69205826
2461,0.55694439
2462,0.57946337
2463,0.42183052
2464,0.53442541
2465,0.48938745
2466,0.73709622
2467,0.69205826
2468,0.17412175
2469,0.55694439
2470,0.57946337
2471,0.35427358
2472,0.57946337
2473,0.42183052
2474,0.48938745
2475,0.39931154
2476,0.60198235
2477,0.3317546
2478,0.46686847
2479,0.30923562
2480,0.51190643
2481,0.42183052
2482,0.26419766
2483,0.48938745
2484,0.44434949
2485,0.53442541
2486,0.48938745
2487,0.57946337
2488,0.82717213
2489,0.7596152
2490,0.7596152
2491,0.53442541
2492,0.73709622
2493,0.78213418
2494,0.73709622
2495,0.89472907
2496,0.7596152
2497,0.7596152
2498,0.71457724
2499,0.84969111
2500,0.80465316
2501,0.73709622
2502,0.93976703
2503,0.89472907
2504,0.69205826
2505,0.66953928
2506,0.62450132
2507,0.71457724
2508,0.87221009
2509,0.89472907
2510,0.62450132
2511,0.24167868
2512,0.57946337
2513,0.78213418
2514,0.71457724
2515,0.6470203
2516,0.80465316
2517,0.78213418
2518,0.78213418
2519,0.84969111
2520,0.84969111
2521,0.87221009
2522,0.84969111
2523,0.80465316
2524,0.7596152
2525,0.87221009
2526,0.89472907
2527,0.71457724
2528,0.89472907
2529,0.7596152
2530,0.89472907
2531,0.84969111
2532,0.80465316
2533,0.71457724
2534,0.91724805
2535,1.0523619
2536,0.89472907
2537,0.93976703
2538,0.91724805
2539,0.91724805
2540,0.91724805
2541,0.87221009
2542,0.91724805
2543,0.91724805
2544,1.0973999
2545,0.98480499
2546,0.98480499
2547,1.007324
2548,1.0298429
2549,1.007324
2550,0.93976703
2551,0.96228601
2552,0.87221009
2553,0.78213418
2554,0.78213418
2555,0.71457724
2556,0.82717213
2557,0.82717213
2558,0.66953928
2559,0.78213418
2560,0.62450132
2561,0.62450132
2562,0.55694439
2563,0.6470203
2564,0.60198235
2565,0.69205826
2566,0.66953928
2567,0.80465316
2568,0.71457724
2569,0.55694439
2570,0.78213418
2571,0.71457724
2572,0.84969111
2573,0.82717213
2574,0.80465316
2575,0.78213418
2576,0.82717213
2577,0.89472907
2578,0.93976703
2579,0.96228601
2580,0.96228601
2581,0.84969111
2582,0.87221009
2583,0.7596152
2584,0.78213418
2585,0.6470203
2586,0.51190643
2587,0.55694439
2588,0.26419766
2589,0.55694439
2590,0.57946337
2591,0.28671664
2592,0.46686847
2593,0.71457724
2594,0.53442541
2595,0.82717213
2596,0.46686847
2597,0.57946337
2598,0.35427358
2599,0.55694439
2600,0.48938745
2601,0.91724805
2602,0.51190643
2603,0.44434949
2604,0.73709622
2605,0.57946337
2606,0.55694439
2607,0.37679256
2608,0.21915971
2609,0.26419766
2610,-0.028549061
2611,0.016488897
2612,0.26419766
2613,0.21915971
2614,0.10656481
2615,0.3317546
2616,0.53442541
2617,0.51190643
2618,0.66953928
2619,0.66953928
2620,0.71457724
2621,0.53442541
2622,0.66953928
2623,0.7596152
2624,0.78213418
2625,0.7596152
2626,0.89472907
2627,0.98480499
2628,1.0298429
2629,1.0523619
2630,1.1424378
2631,1.1424378
2632,1.2550327
2633,1.4351846
2634,1.1874758
2635,1.2099948
2636,1.3676276
2637,1.4126656
2638,1.2099948
2639,1.3451086
2640,1.3225897
2641,1.3451086
2642,1.2550327
2643,1.3451086
2644,1.3000707
2645,1.3451086
2646,1.1874758
2647,1.1874758
2648,1.3225897
2649,1.3901466
2650,1.3676276
2651,1.3225897
2652,1.3225897
2653,1.4351846
2654,1.4351846
2655,1.5928174
2656,1.5477795
2657,1.5477795
2658,1.4351846
2659,1.4126656
2660,1.4351846
2661,1.4351846
2662,1.5477795
2663,1.5477795
2664,1.6153364
2665,1.4802225
2666,1.4126656
2667,1.5702984
2668,1.7729692
2669,1.9306021
2670,2.1332729
2671,2.3584627
2672,2.2008298
2673,2.6286904
2674,2.6512094
2675,2.6737284
2676,2.8763992
2677,3.101589
2678,3.3718167
2679,3.4844116
2680,3.4618927
2681,3.7321204
2682,3.7096014
2683,3.7771584
2684,3.7996773
2685,4.0699051
2686,4.0924241
2687,4.137462
2688,4.0023481
2689,4.114943
2690,3.7996773
2691,3.9347912
2692,3.7546394
2693,4.0248671
2694,3.7996773
2695,3.7771584
2696,3.7771584
2697,3.5744876
2698,3.8447153
2699,3.5744876
2700,-2.4388819
2701,-2.4125643
2702,-2.4388819
2703,-2.3336115
2704,-2.2678175
2705,-2.3072939
2706,-2.4125643
2707,-2.1625471
2708,-2.2414999
2709,-2.2546587
2710,-2.1493882
2711,-1.9256886
2712,-1.9520062
2713,-1.9520062
2714,-1.7677829
2715,-1.8204182
2716,-1.7941005
2717,-1.7283065
2718,-1.7809417
2719,-1.8598946
2720,-1.7019889
2721,-1.7019889
2722,-1.7283065
2723,-1.5967185
2724,-1.5046069
2725,-1.5177657
2726,-1.4124952
2727,-1.4519716
2728,-1.5177657
2729,-1.228272
2730,-1.2809072
2731,-1.3072248
2732,-1.2414308
2733,-1.3467012
2734,-1.2545896
2735,-1.3072248
2736,-1.4124952
2737,-1.2809072
2738,-1.3467012
2739,-1.3730188
2740,-1.5046069
2741,-1.4914481
2742,-1.4914481
2743,-1.425654
2744,-1.3467012
2745,-1.1756368
2746,-1.0835251
2747,-1.0835251
2748,-0.9256195
2749,-0.83350787
2750,-0.63612582
2751,-0.64928462
2752,-0.72823744
2753,-0.71507864
2754,-0.76771385
2755,-0.80719026
2756,-0.78087266
2757,-0.5834906
2758,-0.66244342
2759,-0.64928462
2760,-0.68876103
2761,-0.70191983
2762,-0.45190256
2763,-0.45190256
2764,-0.46506137
2765,-0.43874376
2766,-0.46506137
2767,-0.46506137
2768,-0.50453778
2769,-0.55717299
2770,-0.47822017
2771,-0.41242615
2772,-0.38610854
2773,-0.37294974
2774,-0.26767931
2775,-0.32031453
2776,-0.35979094
2777,-0.35979094
2778,-0.42558496
2779,-0.39926735
2780,-0.49137897
2781,-0.47822017
2782,-0.55717299
2783,-0.62296701
2784,-0.55717299
2785,-0.53085539
2786,-0.47822017
2787,-0.42558496
2788,-0.37294974
2789,-0.38610854
2790,-0.46506137
2791,-0.35979094
2792,-0.34663213
2793,-0.33347333
2794,-0.33347333
2795,-0.28083811
2796,-0.51769658
2797,-0.39926735
2798,-0.46506137
2799,-0.5834906
2800,-0.5966494
2801,-0.51769658
2802,-0.54401419
2803,-0.49137897
2804,-0.5834906
2805,-0.53085539
2806,-0.39926735
2807,-0.41242615
2808,-0.42558496
2809,-0.38610854
2810,-0.45190256
2811,-0.28083811
2812,-0.41242615
2813,-0.34663213
2814,-0.35979094
2815,-0.28083811
2816,-0.2413617
2817,-0.2282029
2818,-0.33347333
2819,-0.34663213
2820,-0.32031453
2821,-0.29399692
2822,-0.33347333
2823,-0.2413617
2824,-0.14925008
2825,-0.16240888
2826,-0.2150441
2827,-0.13609127
2828,-0.20188529
2829,-0.2150441
2830,-0.13609127
2831,-0.2282029
2832,-0.2282029
2833,-0.14925008
2834,-0.18872649
2835,-0.12293247
